name,prefix,seed,dim,radius,merge,clunum,ari,nmi,sum
DaDC,high_data,0,2,1,False,5,0.0023628570053390386,0.026458159881224227,0.028821016886563265
DaDC,high_data,0,2,1.1,False,5,0.0023628570053390386,0.026458159881224227,0.028821016886563265
DaDC,high_data,0,2,1.2,False,4,0.0023630203387842025,0.026461420966843358,0.02882444130562756
DaDC,high_data,0,2,1.3,False,4,0.0023630203387842025,0.026461420966843358,0.02882444130562756
DaDC,high_data,0,2,1.4,False,4,0.0023630203387842025,0.026461420966843358,0.02882444130562756
DaDC,high_data,0,2,1.5,False,4,0.0023630203387842025,0.026461420966843358,0.02882444130562756
DaDC,high_data,0,2,1.6,False,4,0.0023630203387842025,0.026461420966843358,0.02882444130562756
DaDC,high_data,0,2,1.7,False,4,0.0023630203387842025,0.026461420966843358,0.02882444130562756
DaDC,high_data,0,2,1.8,False,4,0.0023630203387842025,0.026461420966843358,0.02882444130562756
DaDC,high_data,0,2,1.9,False,4,0.0023630203387842025,0.026461420966843358,0.02882444130562756
DaDC,high_data,0,2,2,False,4,0.0023630203387842025,0.026461420966843358,0.02882444130562756
DaDC,high_data,0,2,2.5,False,4,0.0023630203387842025,0.026461420966843358,0.02882444130562756
DaDC,high_data,0,2,3,False,4,0.0023630203387842025,0.026461420966843358,0.02882444130562756
DaDC,high_data,0,2,4,False,4,0.0023630203387842025,0.026461420966843358,0.02882444130562756
DaDC,high_data,0,2,5,False,4,0.0023630203387842025,0.026461420966843358,0.02882444130562756
DaDC,high_data,0,5,1,False,35,0.03426457781372571,0.17978836189905495,0.21405293971278067
DaDC,high_data,0,5,1.1,False,32,0.03427779026577972,0.17989666170245333,0.21417445196823304
DaDC,high_data,0,5,1.2,False,27,0.03431505264677226,0.18011207128813317,0.21442712393490543
DaDC,high_data,0,5,1.3,False,25,0.03431728563311428,0.1801967787782595,0.21451406441137377
DaDC,high_data,0,5,1.4,False,25,0.03431728563311428,0.1801967787782595,0.21451406441137377
DaDC,high_data,0,5,1.5,False,25,0.03431728563311428,0.1801967787782595,0.21451406441137377
DaDC,high_data,0,5,1.6,False,24,0.03431747171511501,0.18021536682716788,0.2145328385422829
DaDC,high_data,0,5,1.7,False,24,0.03431747171511501,0.18021536682716788,0.2145328385422829
DaDC,high_data,0,5,1.8,False,24,0.03431747171511501,0.18021536682716788,0.2145328385422829
DaDC,high_data,0,5,1.9,False,24,0.03431747171511501,0.18021536682716788,0.2145328385422829
DaDC,high_data,0,5,2,False,24,0.03431747171511501,0.18021536682716788,0.2145328385422829
DaDC,high_data,0,5,2.5,False,24,0.03431747171511501,0.18021536682716788,0.2145328385422829
DaDC,high_data,0,5,3,False,24,0.03431747171511501,0.18021536682716788,0.2145328385422829
DaDC,high_data,0,5,4,False,24,0.03431747171511501,0.18021536682716788,0.2145328385422829
DaDC,high_data,0,5,5,False,24,0.03431747171511501,0.18021536682716788,0.2145328385422829
DaDC,high_data,0,10,1,False,339,0.05015414405677283,0.2401252491767551,0.2902793932335279
DaDC,high_data,0,10,1.1,False,279,0.05006709086986701,0.2412742559325107,0.2913413468023777
DaDC,high_data,0,10,1.2,False,247,0.050089704375511225,0.24239987456361164,0.29248957893912286
DaDC,high_data,0,10,1.3,False,230,0.04998420057779306,0.24259493769308468,0.2925791382708777
DaDC,high_data,0,10,1.4,False,226,0.049989852084753386,0.24278180294996757,0.29277165503472097
DaDC,high_data,0,10,1.5,False,224,0.049989657205665484,0.2428330716677128,0.2928227288733783
DaDC,high_data,0,10,1.6,False,221,0.049991411116267474,0.2429317395434341,0.2929231506597016
DaDC,high_data,0,10,1.7,False,221,0.04999160599505809,0.2429398875911808,0.2929314935862389
DaDC,high_data,0,10,1.8,False,221,0.04999199575254023,0.24295332818680748,0.2929453239393477
DaDC,high_data,0,10,1.9,False,220,0.049992190631231746,0.2429749206675629,0.29296711129879466
DaDC,high_data,0,10,2,False,221,0.04999199575254023,0.24295332818680748,0.2929453239393477
DaDC,high_data,0,10,2.5,False,221,0.04999199575254023,0.24295332818680748,0.2929453239393477
