name,prefix,seed,dim,n_clusters ,alpha,embedding_size,ari,nmi,sum
DEC,high_data,1,10,10,0.3,10,0.6311925559030711,0.7773347212668558,1.4085272771699269
DEC,high_data,1,10,10,0.4,2,0.5225506606545819,0.7114516960337359,1.2340023566883178
DEC,high_data,1,10,10,0.4,5,0.4927057586533758,0.6683836057207345,1.1610893643741103
DEC,high_data,1,10,10,0.4,10,0.5906649306809099,0.7367843250127977,1.3274492556937076
DEC,high_data,1,10,10,0.5,2,0.5311245505652964,0.6876589191845175,1.2187834697498139
DEC,high_data,1,10,10,0.5,5,0.5982814324735979,0.7566663194480114,1.3549477519216093
DEC,high_data,1,10,10,0.5,10,0.595750448451388,0.7386496423163004,1.3344000907676885
DEC,high_data,1,10,10,0.6,2,0.5300115114304048,0.6876131426269778,1.2176246540573827
DEC,high_data,1,10,10,0.6,5,0.6500327823621133,0.7597231766420722,1.4097559590041855
DEC,high_data,1,10,10,0.6,10,0.5975298351724997,0.7379492762168819,1.3354791113893816
DEC,high_data,1,10,10,0.7,2,0.5291908224800522,0.686808329998819,1.2159991524788714
DEC,high_data,1,10,10,0.7,5,0.6498363683554853,0.7607607795035267,1.410597147859012
DEC,high_data,1,10,10,0.7,10,0.535312607004421,0.6926709340870911,1.227983541091512
DEC,high_data,1,10,10,0.8,2,0.5425595372359271,0.7056254196332693,1.2481849568691965
DEC,high_data,1,10,10,0.8,5,0.6494944175696749,0.7613128356012433,1.4108072531709182
DEC,high_data,1,10,10,0.8,10,0.5811481166523461,0.6802189788822343,1.2613670955345804
DEC,high_data,1,10,10,0.9,2,0.5411543002515105,0.706359058073398,1.2475133583249085
DEC,high_data,1,10,10,0.9,5,0.6493011839393323,0.761144980067199,1.4104461640065313
DEC,high_data,1,10,10,0.9,10,0.5596585801862173,0.6593727436994563,1.2190313238856736
DEC,high_data,1,10,10,1,2,0.4808808621552441,0.6889905905711489,1.169871452726393
DEC,high_data,1,10,10,1,5,0.6480457392231946,0.7587833235721014,1.4068290627952962
DEC,high_data,1,10,10,1,10,0.4669646068531555,0.6648936573419361,1.1318582641950916
DEC,high_data,1,50,10,0.1,2,0.5474340532120964,0.7577124594181369,1.3051465126302333
DEC,high_data,1,50,10,0.1,5,0.4909202017655066,0.7214093145712227,1.2123295163367294
DEC,high_data,1,50,10,0.1,10,0.648869512969805,0.7725039067351177,1.4213734197049228
DEC,high_data,1,50,10,0.2,2,0.6844734249791539,0.7986285797223708,1.4831020047015246
DEC,high_data,1,50,10,0.2,5,0.48276664255077695,0.7051134634943714,1.1878801060451485
DEC,high_data,1,50,10,0.2,10,0.5920164882551583,0.7852601566202918,1.37727664487545
DEC,high_data,1,50,10,0.3,2,0.49004685687129873,0.7229098235462819,1.2129566804175806
DEC,high_data,1,50,10,0.3,5,0.4827571462907569,0.7052710694745894,1.1880282157653463
DEC,high_data,1,50,10,0.3,10,0.5926003887434632,0.7810223075057738,1.373622696249237
DEC,high_data,1,50,10,0.4,2,0.4614204228977441,0.6687608917123473,1.1301813146100914
DEC,high_data,1,50,10,0.4,5,0.4242729372292026,0.6787070563106307,1.1029799935398332
DEC,high_data,1,50,10,0.4,10,0.5314604460587162,0.7168453180293324,1.2483057640880486
DEC,high_data,1,50,10,0.5,2,0.5203264360327471,0.6917567003378889,1.212083136370636
DEC,high_data,1,50,10,0.5,5,0.3629796039191898,0.6192187298221244,0.9821983337413143
DEC,high_data,1,50,10,0.5,10,0.5509941250506365,0.7272995091228955,1.278293634173532
DEC,high_data,1,50,10,0.6,2,0.44692495308780683,0.6657486714278976,1.1126736245157045
DEC,high_data,1,50,10,0.6,5,0.4327923234529988,0.677321434413949,1.1101137578669478
DEC,high_data,1,50,10,0.6,10,0.5316927659011252,0.7267965200351709,1.2584892859362962
DEC,high_data,1,50,10,0.7,2,0.4507132315040308,0.6681548537258981,1.1188680852299289
DEC,high_data,1,50,10,0.7,5,0.44537213582755136,0.6833582798765734,1.1287304157041247
DEC,high_data,1,50,10,0.7,10,0.5484641236394384,0.7231429621406256,1.2716070857800639
DEC,high_data,1,50,10,0.8,2,0.4807388268291553,0.6641116643810873,1.1448504912102426
DEC,high_data,1,50,10,0.8,5,0.43774188412949405,0.6676368288266835,1.1053787129561776
DEC,high_data,1,50,10,0.8,10,0.5761599073919105,0.7396919455781513,1.3158518529700618
DEC,high_data,1,50,10,0.9,2,0.49728370937116156,0.6714374651543242,1.1687211745254857
DEC,high_data,1,50,10,0.9,5,0.43701163248441466,0.6671295853908292,1.1041412178752439
DEC,high_data,1,50,10,0.9,10,0.6159498717620939,0.7786777320405043,1.3946276038025982
DEC,high_data,1,50,10,1,2,0.45009238618140734,0.6678943439091316,1.1179867300905388
DEC,high_data,1,50,10,1,5,0.43767601289213554,0.667432718712641,1.1051087316047765
DEC,high_data,1,50,10,1,10,0.6108716939781743,0.7666192822070039,1.3774909761851784
DEC,high_data,1,100,10,0.1,2,0.48727337864210285,0.7440219455286399,1.2312953241707427
DEC,high_data,1,100,10,0.1,5,0.42818824353046164,0.7087020344950008,1.1368902780254624
DEC,high_data,1,100,10,0.1,10,0.34614347496836934,0.5883155891402899,0.9344590641086592
DEC,high_data,1,100,10,0.2,2,0.4005516535756441,0.6367278956388174,1.0372795492144615
DEC,high_data,1,100,10,0.2,5,0.5159187768161847,0.7032939400284232,1.2192127168446079
DEC,high_data,1,100,10,0.2,10,0.36486350687466285,0.6168150990874688,0.9816786059621316
DEC,high_data,1,100,10,0.3,2,0.35435325699735154,0.6083257685929703,0.9626790255903218
DEC,high_data,1,100,10,0.3,5,0.5161288418051024,0.6702902793562912,1.1864191211613937
DEC,high_data,1,100,10,0.3,10,0.3976489990582047,0.6156343922724817,1.0132833913306865
DEC,high_data,1,100,10,0.4,2,0.3759125175969508,0.61974767780782,0.9956601954047708
DEC,high_data,1,100,10,0.4,5,0.4143292967066064,0.6479186017424887,1.062247898449095
DEC,high_data,1,100,10,0.4,10,0.36982206300383474,0.5906027506599154,0.9604248136637501
DEC,high_data,1,100,10,0.5,2,0.38554433739858557,0.6199335867627087,1.0054779241612943
DEC,high_data,1,100,10,0.5,5,0.3849295856856041,0.6008011210389381,0.9857307067245422
DEC,high_data,1,100,10,0.5,10,0.41896408644825983,0.6106563766671338,1.0296204631153936
DEC,high_data,1,100,10,0.6,2,0.28306918382053875,0.4850979830050631,0.7681671668256018
DEC,high_data,1,100,10,0.6,5,0.3852205029114235,0.6008513779197892,0.9860718808312127
DEC,high_data,1,100,10,0.6,10,0.4532808811605178,0.6283647423802835,1.0816456235408012
DEC,high_data,1,100,10,0.7,2,0.2462460106325396,0.49056282996858197,0.7368088406011215
DEC,high_data,1,100,10,0.7,5,0.38350493865623964,0.6081936819262643,0.991698620582504
DEC,high_data,1,100,10,0.7,10,0.38524140772780163,0.6400849895877527,1.0253263973155544
DEC,high_data,1,100,10,0.8,2,0.31585766880823407,0.5255951647112379,0.841452833519472
DEC,high_data,1,100,10,0.8,5,0.38846744163236485,0.60467699923532,0.9931444408676848
DEC,high_data,1,100,10,0.8,10,0.399863747647956,0.6515237781528511,1.0513875258008072
DEC,high_data,1,100,10,0.9,2,0.33248672706182053,0.5504616487273721,0.8829483757891927
DEC,high_data,1,100,10,0.9,5,0.370675159784335,0.6000309683056627,0.9707061280899978
DEC,high_data,1,100,10,0.9,10,0.486171780596812,0.6597371947410817,1.1459089753378937
DEC,high_data,1,100,10,1,2,0.3136567613624007,0.5429865790013009,0.8566433403637016
DEC,high_data,1,100,10,1,5,0.3976711914312331,0.5905680283161306,0.9882392197473637
DEC,high_data,1,100,10,1,10,0.44538810404313767,0.6803208625810534,1.125708966624191
