name,prefix,seed,dim,k,nn,alpha,theta,ari,nmi,sum
SCAR,high_data,4,50,10,20,0.5,5000,0.06921972028908902,0.17605478842569378,0.2452745087147828
SCAR,high_data,4,50,10,20,0.6,5000,0.13384155224432767,0.252480544326522,0.3863220965708497
SCAR,high_data,4,50,10,20,0.7,5000,0.12623159178481907,0.254999781063614,0.38123137284843306
SCAR,high_data,4,50,10,20,0.8,5000,0.06666330017457164,0.15812960181077282,0.22479290198534446
SCAR,high_data,4,50,10,20,0.9,5000,0.0065456391975505755,0.04754031784943467,0.05408595704698524
SCAR,high_data,4,50,10,25,0.5,5000,0.1166241408425534,0.22349189582403986,0.3401160366665933
SCAR,high_data,4,50,10,25,0.6,5000,0.17439371870680298,0.3582068651730989,0.532600583879902
SCAR,high_data,4,50,10,25,0.7,5000,0.07579549816011001,0.2723225641210466,0.3481180622811566
SCAR,high_data,4,50,10,25,0.8,5000,0.12072332027572293,0.3738350952741394,0.4945584155498623
SCAR,high_data,4,50,10,25,0.9,5000,0.07728965908146049,0.3388155885406652,0.41610524762212564
SCAR,high_data,4,50,10,28,0.5,5000,0.17609299867597344,0.37043484928568027,0.5465278479616538
SCAR,high_data,4,50,10,28,0.6,5000,0.3412378293206552,0.49292970089415555,0.8341675302148108
SCAR,high_data,4,50,10,28,0.7,5000,0.25977315652209776,0.4967587057496157,0.7565318622717134
SCAR,high_data,4,50,10,28,0.8,5000,0.22836473584552106,0.434568067134172,0.662932802979693
SCAR,high_data,4,50,10,28,0.9,5000,0.30061870007232233,0.5646394982586654,0.8652581983309877
SCAR,high_data,4,50,10,30,0.5,5000,0.16242494704341232,0.3218827595502448,0.48430770659365713
SCAR,high_data,4,50,10,30,0.6,5000,0.2362876656960753,0.4373758184890847,0.67366348418516
SCAR,high_data,4,50,10,30,0.7,5000,0.276373922515814,0.5164550931097055,0.7928290156255196
SCAR,high_data,4,50,10,30,0.8,5000,0.19459429792691346,0.4388309575011178,0.6334252554280313
SCAR,high_data,4,50,10,30,0.9,5000,0.4139296760788196,0.6803983432840045,1.0943280193628242
SCAR,high_data,4,50,10,40,0.5,5000,0.1991341006375671,0.3986730784311471,0.5978071790687142
SCAR,high_data,4,50,10,40,0.6,5000,0.26483031740384677,0.4816656358773854,0.7464959532812322
SCAR,high_data,4,50,10,40,0.7,5000,0.43023957071948715,0.6061583931472052,1.0363979638666923
SCAR,high_data,4,50,10,40,0.8,5000,0.2846889841636644,0.5059259085357646,0.790614892699429
SCAR,high_data,4,50,10,40,0.9,5000,0.38646564541593026,0.6358993624171979,1.0223650078331281
SCAR,high_data,4,50,10,50,0.5,5000,0.3420431238381042,0.541840634480575,0.8838837583186792
SCAR,high_data,4,50,10,50,0.6,5000,0.3250919712780759,0.528919523991054,0.8540114952691299
SCAR,high_data,4,50,10,50,0.7,5000,0.3678061091653084,0.5885559155595164,0.9563620247248248
SCAR,high_data,4,50,10,50,0.8,5000,0.3637924982840706,0.6000033734976108,0.9637958717816815
SCAR,high_data,4,50,10,50,0.9,5000,0.3757125664727432,0.6232491373075408,0.998961703780284
SCAR,high_data,4,50,10,75,0.5,5000,0.32109363560400583,0.5438276297022046,0.8649212653062104
