name,prefix,seed,dim,significance,n_clusters_init,max_n_clusters,split_viewers_threshold,ari,nmi,sum
DipMeans,high_data,0,2,0.001,2,10,0.01,0.5373194383090006,0.6421981283253049,1.1795175666343054
DipMeans,high_data,0,2,0.001,2,12,0.01,0.48911090380150296,0.6119012259125178,1.1010121297140207
DipMeans,high_data,0,2,0.001,2,15,0.01,0.45114287272402326,0.6198121387971027,1.070955011521126
DipMeans,high_data,0,2,0.001,2,20,0.01,0.4340070833309556,0.6259283161169813,1.0599353994479368
DipMeans,high_data,0,2,0.001,2,25,0.01,0.41932166417510286,0.6567681116802787,1.0760897758553816
DipMeans,high_data,0,2,0.001,2,30,0.01,0.40689403441347355,0.6597824211778519,1.0666764555913255
DipMeans,high_data,0,2,0.001,5,10,0.01,0.5140731263352056,0.6298916584895713,1.143964784824777
DipMeans,high_data,0,2,0.001,5,12,0.01,0.4889960821936704,0.6126505951343144,1.101646677327985
DipMeans,high_data,0,2,0.001,5,15,0.01,0.4476997684537769,0.6161885715124337,1.0638883399662107
DipMeans,high_data,0,2,0.001,5,20,0.01,0.47439864335262877,0.6464597868528374,1.1208584302054663
DipMeans,high_data,0,2,0.001,5,25,0.01,0.4142036178914184,0.6392763849737878,1.0534800028652063
DipMeans,high_data,0,2,0.001,5,30,0.01,0.40687284643276145,0.6555297781356308,1.0624026245683922
DipMeans,high_data,0,2,0.001,7,10,0.01,0.5005680358387212,0.6139390822545099,1.114507118093231
DipMeans,high_data,0,2,0.001,7,12,0.01,0.45443518337530736,0.6029254561196685,1.057360639494976
DipMeans,high_data,0,2,0.001,7,15,0.01,0.46030002817471677,0.6233088396797326,1.0836088678544493
DipMeans,high_data,0,2,0.001,7,20,0.01,0.44415030696211544,0.6400296664223097,1.0841799733844253
DipMeans,high_data,0,2,0.001,7,25,0.01,0.4247992459966758,0.6566700543657311,1.081469300362407
DipMeans,high_data,0,2,0.001,7,30,0.01,0.4054108634499898,0.6592926204722452,1.064703483922235
DipMeans,high_data,0,2,0.001,10,12,0.01,0.45419918873172854,0.6028459016679131,1.0570450903996416
DipMeans,high_data,0,2,0.001,10,15,0.01,0.4405173341476289,0.6247825884387594,1.0652999225863884
DipMeans,high_data,0,2,0.001,10,20,0.01,0.43596575860341796,0.6406624667663322,1.0766282253697501
DipMeans,high_data,0,2,0.001,10,25,0.01,0.39166154632291034,0.6522488149013252,1.0439103612242355
DipMeans,high_data,0,2,0.001,10,30,0.01,0.4065033335269804,0.6756607816172887,1.0821641151442691
DipMeans,high_data,0,2,0.001,12,15,0.01,0.44024730151369607,0.6151537566706375,1.0554010581843336
DipMeans,high_data,0,2,0.001,12,20,0.01,0.4727760743104586,0.646053866032418,1.1188299403428765
DipMeans,high_data,0,2,0.001,12,25,0.01,0.4144538698572448,0.6393509797385156,1.0538048495957604
DipMeans,high_data,0,2,0.001,12,30,0.01,0.42788348560519524,0.649893458305938,1.0777769439111333
DipMeans,high_data,0,2,0.001,15,20,0.01,0.4646896761507162,0.6368037901256605,1.1014934662763767
DipMeans,high_data,0,2,0.001,15,25,0.01,0.4196783835698172,0.6569861924584104,1.0766645760282276
DipMeans,high_data,0,2,0.001,15,30,0.01,0.40099344653365965,0.6677465342915564,1.068739980825216
DipMeans,high_data,0,2,0.001,2,10,0.02,0.507138898344703,0.6162680697936468,1.1234069681383498
DipMeans,high_data,0,2,0.001,2,12,0.02,0.4545271294047873,0.6030713951623674,1.0575985245671546
DipMeans,high_data,0,2,0.001,2,15,0.02,0.4482870627943164,0.616730449631938,1.0650175124262544
DipMeans,high_data,0,2,0.001,2,20,0.02,0.4361782890682622,0.6447447262546898,1.080923015322952
DipMeans,high_data,0,2,0.001,2,25,0.02,0.41932166417510286,0.6567681116802786,1.0760897758553813
DipMeans,high_data,0,2,0.001,2,30,0.02,0.4054085387966204,0.6638400841656019,1.0692486229622222
DipMeans,high_data,0,2,0.001,5,10,0.02,0.5210414746392292,0.6369213197317288,1.157962794370958
DipMeans,high_data,0,2,0.001,5,12,0.02,0.459833230261542,0.6138991194836471,1.073732349745189
DipMeans,high_data,0,2,0.001,5,15,0.02,0.4928141117046476,0.6380736515293962,1.130887763234044
DipMeans,high_data,0,2,0.001,5,20,0.02,0.47439864335262877,0.6464597868528374,1.1208584302054663
DipMeans,high_data,0,2,0.001,5,25,0.02,0.41819151089994117,0.6438796305680855,1.0620711414680266
DipMeans,high_data,0,2,0.001,5,30,0.02,0.3760218555341016,0.6432796728930924,1.019301528427194
DipMeans,high_data,0,2,0.001,7,10,0.02,0.5208794481716573,0.6368350729354121,1.1577145211070694
DipMeans,high_data,0,2,0.001,7,12,0.02,0.4589261037470192,0.6129665711033001,1.0718926748503192
DipMeans,high_data,0,2,0.001,7,15,0.02,0.49179057164604323,0.6363219903157504,1.1281125619617938
DipMeans,high_data,0,2,0.001,7,20,0.02,0.43832147970527147,0.6337323810041833,1.0720538607094547
DipMeans,high_data,0,2,0.001,7,25,0.02,0.420297491604861,0.657687906765264,1.077985398370125
DipMeans,high_data,0,2,0.001,7,30,0.02,0.4044403176459335,0.6612748572758234,1.0657151749217568
DipMeans,high_data,0,2,0.001,10,12,0.02,0.45419918873172854,0.6028459016679131,1.0570450903996416
