name,prefix,seed,dim,epsilon,min_samples,ari,nmi,sum
DBSCAN,high_data,0,2,0.004,5,0.34641611418629953,0.5790786061212287,0.9254947203075283
DBSCAN,high_data,0,2,0.004,6,0.2846403176724801,0.5576202944965002,0.8422606121689803
DBSCAN,high_data,0,2,0.004,7,0.20692383726874944,0.515787058905877,0.7227108961746264
DBSCAN,high_data,0,2,0.004,8,0.14676259961383642,0.4795165269729573,0.6262791265867937
DBSCAN,high_data,0,2,0.004,9,0.11301132076225372,0.44700782199465106,0.5600191427569048
DBSCAN,high_data,0,2,0.004,10,0.08173731739144226,0.4172952289034955,0.49903254629493776
DBSCAN,high_data,0,2,0.004,11,0.05184477815351206,0.38812594398426986,0.43997072213778193
DBSCAN,high_data,0,2,0.004,12,0.034497819751059665,0.3562743844366629,0.39077220418772257
DBSCAN,high_data,0,2,0.004,13,0.007217729897372875,0.3246702892285891,0.33188801912596194
DBSCAN,high_data,0,2,0.004,14,0.002787520475887723,0.3044215568880104,0.30720907736389813
DBSCAN,high_data,0,2,0.004,15,-0.007790180723766376,0.26749795836588114,0.2597077776421148
DBSCAN,high_data,0,2,0.004,16,-0.009189306240054568,0.24750431945746698,0.2383150132174124
DBSCAN,high_data,0,2,0.004,17,-0.02795132081841809,0.21911679078136065,0.19116546996294256
DBSCAN,high_data,0,2,0.004,18,-0.02779849866978208,0.21144559288418918,0.18364709421440711
DBSCAN,high_data,0,2,0.004,19,-0.0271844160432035,0.19461311762753,0.1674287015843265
DBSCAN,high_data,0,2,0.004,20,-0.02626648006724147,0.1849805945047897,0.15871411443754824
DBSCAN,high_data,0,2,0.005,2,0.7622275128131307,0.7046668198467372,1.466894332659868
DBSCAN,high_data,0,2,0.005,3,0.7246919043132617,0.7097073325224352,1.4343992368356968
DBSCAN,high_data,0,2,0.005,4,0.658940686316073,0.696346898772766,1.355287585088839
DBSCAN,high_data,0,2,0.005,5,0.5555999700865593,0.6668508247470109,1.22245079483357
DBSCAN,high_data,0,2,0.005,6,0.48653811799327107,0.6442105419902164,1.1307486599834875
DBSCAN,high_data,0,2,0.005,7,0.3949061058116806,0.6168977019535891,1.0118038077652698
DBSCAN,high_data,0,2,0.005,8,0.3136777210749841,0.5870794485850063,0.9007571696599903
DBSCAN,high_data,0,2,0.005,9,0.2845201136051709,0.5755164780128319,0.8600365916180028
DBSCAN,high_data,0,2,0.005,10,0.25751817304322117,0.5530289962549642,0.8105471692981854
DBSCAN,high_data,0,2,0.005,11,0.19740339046536654,0.5214462560890231,0.7188496465543897
DBSCAN,high_data,0,2,0.005,12,0.14459473487334715,0.48230652196323154,0.6269012568365787
DBSCAN,high_data,0,2,0.005,13,0.12884633755281907,0.46215536617576025,0.5910017037285793
DBSCAN,high_data,0,2,0.005,14,0.11705066860193272,0.4470035521397689,0.5640542207417016
DBSCAN,high_data,0,2,0.005,15,0.10472193721804898,0.43051399732870504,0.535235934546754
DBSCAN,high_data,0,2,0.005,16,0.08269745583207203,0.39949527573446464,0.48219273156653664
DBSCAN,high_data,0,2,0.005,17,0.05365697097949417,0.366381280834814,0.4200382518143082
DBSCAN,high_data,0,2,0.005,18,0.03669092389597223,0.3364417853968131,0.3731327092927853
DBSCAN,high_data,0,2,0.005,19,0.02848302754106723,0.3204535186410595,0.3489365461821267
DBSCAN,high_data,0,2,0.005,20,0.023263973752744898,0.30430137389772083,0.32756534765046574
DBSCAN,high_data,0,2,0.006,2,0.8184208722359998,0.7670863243893966,1.5855071966253964
DBSCAN,high_data,0,2,0.006,3,0.7982384092474738,0.7724185469503086,1.5706569561977823
DBSCAN,high_data,0,2,0.006,4,0.7552136643385621,0.7525922566759964,1.5078059210145585
DBSCAN,high_data,0,2,0.006,5,0.7080235227949231,0.7377163758934506,1.4457398986883736
DBSCAN,high_data,0,2,0.006,6,0.6497847459681885,0.7209743332903353,1.3707590792585238
DBSCAN,high_data,0,2,0.006,7,0.5874008435712118,0.6941503621777768,1.2815512057489886
DBSCAN,high_data,0,2,0.006,8,0.5165864464380951,0.6686668742774596,1.185253320715555
DBSCAN,high_data,0,2,0.006,9,0.43310995564132126,0.6449131966469261,1.0780231522882473
DBSCAN,high_data,0,2,0.006,10,0.3846149167652646,0.6289416810136192,1.0135565977788838
DBSCAN,high_data,0,2,0.006,11,0.3457815318753679,0.6134350376020592,0.9592165694774271
DBSCAN,high_data,0,2,0.006,12,0.31223123004284864,0.5940423558910238,0.9062735859338724
DBSCAN,high_data,0,2,0.006,13,0.25162944150061045,0.5705234797100965,0.822152921210707
DBSCAN,high_data,0,2,0.006,14,0.2324914029482789,0.5551411882073628,0.7876325911556417
DBSCAN,high_data,0,2,0.006,15,0.19652317825236412,0.5232866968595355,0.7198098751118996
DBSCAN,high_data,0,2,0.006,16,0.17998871655738322,0.5011477154404872,0.6811364319978704
DBSCAN,high_data,0,2,0.006,17,0.1556779742825178,0.478330932906716,0.6340089071892339
DBSCAN,high_data,0,2,0.006,18,0.1371387191862399,0.4597321835871775,0.5968709027734174
DBSCAN,high_data,0,2,0.006,19,0.11707380730456003,0.4426930330077438,0.5597668403123038
DBSCAN,high_data,0,2,0.006,20,0.1035124111672878,0.423505213466492,0.5270176246337798
DBSCAN,high_data,0,2,0.007,2,0.8480978181202821,0.8066203429742432,1.6547181610945252
DBSCAN,high_data,0,2,0.007,3,0.8396897882549046,0.8126522056509126,1.652341993905817
DBSCAN,high_data,0,2,0.007,4,0.8166758038815958,0.8075927648632536,1.6242685687448493
DBSCAN,high_data,0,2,0.007,5,0.7905216561928473,0.7912043882386126,1.58172604443146
DBSCAN,high_data,0,2,0.007,6,0.7408994322564202,0.7694039858904361,1.5103034181468562
DBSCAN,high_data,0,2,0.007,7,0.7070431792909778,0.7514924557011804,1.4585356349921583
DBSCAN,high_data,0,2,0.007,8,0.6633332225618859,0.7318045898748217,1.3951378124367075
DBSCAN,high_data,0,2,0.007,9,0.5948481297251674,0.7067536948619966,1.3016018245871641
DBSCAN,high_data,0,2,0.007,10,0.540393486808003,0.6897368091619273,1.2301302959699303
DBSCAN,high_data,0,2,0.007,11,0.4968845630736546,0.6800365607988922,1.1769211238725468
DBSCAN,high_data,0,2,0.007,12,0.458798538882702,0.6608972739645629,1.119695812847265
DBSCAN,high_data,0,2,0.007,13,0.3875657013858136,0.6379511538653745,1.0255168552511882
DBSCAN,high_data,0,2,0.007,14,0.3527443340122858,0.6233478753540255,0.9760922093663112
DBSCAN,high_data,0,2,0.007,15,0.33767919207294295,0.6131226308726526,0.9508018229455956
DBSCAN,high_data,0,2,0.007,16,0.31673522854381186,0.5943722651498615,0.9111074936936734
DBSCAN,high_data,0,2,0.007,17,0.25127702574184363,0.56173946767,0.8130164934118437
DBSCAN,high_data,0,2,0.007,18,0.21367004437960377,0.5378041370359405,0.7514741814155443
DBSCAN,high_data,0,2,0.007,19,0.20055453468395232,0.5237594894244604,0.7243140241084127
DBSCAN,high_data,0,2,0.007,20,0.18613480021433362,0.510667520384122,0.6968023205984556
DBSCAN,high_data,0,2,0.008,2,0.8711767027634878,0.8469766687507263,1.718153371514214
DBSCAN,high_data,0,2,0.008,3,0.8688888115040161,0.8562213986039007,1.7251102101079168
DBSCAN,high_data,0,2,0.008,4,0.8523470650318419,0.843290764646824,1.6956378296786658
DBSCAN,high_data,0,2,0.008,5,0.8389717144331015,0.8322158798593464,1.671187594292448
DBSCAN,high_data,0,2,0.008,6,0.8072462722409676,0.8100449174668537,1.6172911897078213
DBSCAN,high_data,0,2,0.008,7,0.7842849037250341,0.8034735608429595,1.5877584645679936
DBSCAN,high_data,0,2,0.008,8,0.7524922742008867,0.7794227736194055,1.5319150478202923
DBSCAN,high_data,0,2,0.008,9,0.7119392089079634,0.7585105437559921,1.4704497526639555
DBSCAN,high_data,0,2,0.008,10,0.6633530920977351,0.7392609304927726,1.4026140225905077
DBSCAN,high_data,0,2,0.008,11,0.6109204359660872,0.7190120696818019,1.3299325056478892
DBSCAN,high_data,0,2,0.008,12,0.5789202106558972,0.7092978489109986,1.2882180595668957
DBSCAN,high_data,0,2,0.008,13,0.5201955622703897,0.6920814648282371,1.2122770270986267
DBSCAN,high_data,0,2,0.008,14,0.4926405289405938,0.6828709554108102,1.175511484351404
DBSCAN,high_data,0,2,0.008,15,0.4195457565611354,0.6528406383336651,1.0723863948948005
DBSCAN,high_data,0,2,0.008,16,0.3974573362020918,0.6389503886899298,1.0364077248920216
DBSCAN,high_data,0,2,0.008,17,0.36768303370616795,0.6266856750328552,0.9943687087390232
DBSCAN,high_data,0,2,0.008,18,0.35501128886724664,0.6202843922785551,0.9752956811458018
DBSCAN,high_data,0,2,0.008,19,0.33324785956451386,0.612391218969678,0.9456390785341918
DBSCAN,high_data,0,2,0.008,20,0.3138486432743001,0.5980696404587036,0.9119182837330038
DBSCAN,high_data,0,2,0.009,2,0.8114095148777763,0.8441679784786852,1.6555774933564615
DBSCAN,high_data,0,2,0.009,3,0.8161892100738345,0.855536958212248,1.6717261682860824
DBSCAN,high_data,0,2,0.009,4,0.8133487870061219,0.8595952060384457,1.6729439930445675
DBSCAN,high_data,0,2,0.009,5,0.7968955207980433,0.844985279283844,1.6418808000818874
DBSCAN,high_data,0,2,0.009,6,0.7886889324579791,0.8375320388779607,1.6262209713359397
DBSCAN,high_data,0,2,0.009,7,0.7508203992637046,0.7985027947336532,1.5493231939973577
DBSCAN,high_data,0,2,0.009,8,0.7472060050445134,0.7863790291910575,1.5335850342355708
DBSCAN,high_data,0,2,0.009,9,0.7793265963600731,0.8056145004730444,1.5849410968331175
DBSCAN,high_data,0,2,0.009,10,0.747783408637003,0.787635024492627,1.53541843312963
DBSCAN,high_data,0,2,0.009,11,0.7104105931348482,0.7690385167531321,1.4794491098879803
DBSCAN,high_data,0,2,0.009,12,0.6867471492981128,0.7601833214214427,1.4469304707195554
DBSCAN,high_data,0,2,0.009,13,0.6476189054677853,0.7448761709481991,1.3924950764159845
DBSCAN,high_data,0,2,0.009,14,0.6027682520366054,0.725779568480781,1.3285478205173864
DBSCAN,high_data,0,2,0.009,15,0.5554837674373566,0.7082205129842128,1.2637042804215695
DBSCAN,high_data,0,2,0.009,16,0.515746814191714,0.6884582990807931,1.2042051132725071
DBSCAN,high_data,0,2,0.009,17,0.4783733309080084,0.6752879331575119,1.1536612640655202
DBSCAN,high_data,0,2,0.009,18,0.46088197851295226,0.6662521336110315,1.1271341121239837
DBSCAN,high_data,0,2,0.009,19,0.41191950619831574,0.648807238561128,1.0607267447594437
DBSCAN,high_data,0,2,0.009,20,0.37248144498759483,0.6290077808153823,1.001489225802977
DBSCAN,high_data,0,2,0.01,2,0.8156131927080077,0.8540486096495016,1.6696618023575094
DBSCAN,high_data,0,2,0.01,3,0.8233037510764658,0.869056976125703,1.6923607272021688
DBSCAN,high_data,0,2,0.01,4,0.8172135730827546,0.867111833715607,1.6843254067983615
DBSCAN,high_data,0,2,0.01,5,0.8089389291003823,0.8605292750726478,1.6694682041730302
DBSCAN,high_data,0,2,0.01,6,0.8004291900361048,0.853566185583848,1.6539953756199528
DBSCAN,high_data,0,2,0.01,7,0.7890488602377832,0.8374412765663739,1.626490136804157
DBSCAN,high_data,0,2,0.01,8,0.7799463516875125,0.8324925507119963,1.612438902399509
DBSCAN,high_data,0,2,0.01,9,0.8220017198011669,0.8342338973732382,1.656235617174405
DBSCAN,high_data,0,2,0.01,10,0.7976795345563735,0.8164689416476144,1.614148476203988
DBSCAN,high_data,0,2,0.01,11,0.7841030902068958,0.8086443849327755,1.5927474751396713
DBSCAN,high_data,0,2,0.01,12,0.7506333941844787,0.7934659070157948,1.5440993012002735
DBSCAN,high_data,0,2,0.01,13,0.7329483390403883,0.7843302746143613,1.5172786136547496
DBSCAN,high_data,0,2,0.01,14,0.7026068339586928,0.7695020740429286,1.4721089080016214
DBSCAN,high_data,0,2,0.01,15,0.6628835107820001,0.75557884415317,1.41846235493517
DBSCAN,high_data,0,2,0.01,16,0.61842198603903,0.7411718184684744,1.3595938045075044
DBSCAN,high_data,0,2,0.01,17,0.5657573372936623,0.7190046885444452,1.2847620258381074
DBSCAN,high_data,0,2,0.01,18,0.5381200883811718,0.7075192268015196,1.2456393151826912
DBSCAN,high_data,0,2,0.01,19,0.516771050775747,0.692953083243391,1.209724134019138
DBSCAN,high_data,0,2,0.01,20,0.4832726697486093,0.6787381009150426,1.162010770663652
DBSCAN,high_data,0,2,0.015,2,0.4491116477168802,0.7092294205063964,1.1583410682232766
DBSCAN,high_data,0,2,0.015,3,0.4601931392406238,0.7310738080655914,1.1912669473062152
DBSCAN,high_data,0,2,0.015,4,0.4698160911451707,0.7394678018424868,1.2092838929876575
DBSCAN,high_data,0,2,0.015,5,0.4709920013857108,0.7378418233079117,1.2088338246936225
DBSCAN,high_data,0,2,0.015,6,0.4705403393388638,0.7353026289241359,1.2058429682629996
DBSCAN,high_data,0,2,0.015,7,0.4702477132368219,0.7327980033359507,1.2030457165727726
DBSCAN,high_data,0,2,0.015,8,0.469544815776266,0.730717768261617,1.200262584037883
DBSCAN,high_data,0,2,0.015,9,0.49293345771289215,0.7366866846690642,1.2296201423819564
DBSCAN,high_data,0,2,0.015,10,0.5090500921541599,0.74864719286557,1.2576972850197299
DBSCAN,high_data,0,2,0.015,11,0.6484657084440879,0.8066938382467514,1.4551595466908394
DBSCAN,high_data,0,2,0.015,12,0.6471766639567432,0.8046003876993695,1.4517770516561126
DBSCAN,high_data,0,2,0.015,13,0.6415202437684997,0.7975997238789044,1.4391199676474042
DBSCAN,high_data,0,2,0.015,14,0.6381778811340179,0.7933284066387972,1.431506287772815
DBSCAN,high_data,0,2,0.015,15,0.6317412203167423,0.7845668613818546,1.416308081698597
DBSCAN,high_data,0,2,0.015,16,0.6267600757935966,0.7810806922670251,1.4078407680606218
DBSCAN,high_data,0,2,0.015,17,0.623824349880535,0.7790927266429942,1.4029170765235293
DBSCAN,high_data,0,2,0.015,18,0.6220520156648178,0.7746970183269335,1.3967490339917514
DBSCAN,high_data,0,2,0.015,19,0.5956165680824701,0.7512339043967369,1.346850472479207
DBSCAN,high_data,0,2,0.015,20,0.5997573609671625,0.7404458987337365,1.3402032597008988
DBSCAN,high_data,0,2,0.018,2,0.061005025165849006,0.2686420308886542,0.3296470560545032
DBSCAN,high_data,0,2,0.018,3,0.06728155127952927,0.2806919578226751,0.34797350910220437
DBSCAN,high_data,0,2,0.018,4,0.07354556429505377,0.29019178136001617,0.36373734565506993
DBSCAN,high_data,0,2,0.018,5,0.07363773443914734,0.29024452939529183,0.36388226383443917
DBSCAN,high_data,0,2,0.018,6,0.07486682687912204,0.2916967382067075,0.36656356508582955
DBSCAN,high_data,0,2,0.018,7,0.07494636601162961,0.29238218360379503,0.36732854961542466
DBSCAN,high_data,0,2,0.018,8,0.07414553492498255,0.28709987793061814,0.3612454128556007
DBSCAN,high_data,0,2,0.018,9,0.07348786368196747,0.2823307377090998,0.35581860139106725
DBSCAN,high_data,0,2,0.018,10,0.07340579263908258,0.2769784013097459,0.35038419394882847
DBSCAN,high_data,0,2,0.018,11,0.07328684204844797,0.2742353692713932,0.3475222113198412
DBSCAN,high_data,0,2,0.018,12,0.07515821855086241,0.2732931631368092,0.3484513816876716
DBSCAN,high_data,0,2,0.018,13,0.07503082790201202,0.26715333308071476,0.34218416098272675
DBSCAN,high_data,0,2,0.018,14,0.13081056171476207,0.40631806125564207,0.5371286229704042
DBSCAN,high_data,0,2,0.018,15,0.1307542935881572,0.40445750485798937,0.5352117984461466
DBSCAN,high_data,0,2,0.018,16,0.12763900608097792,0.3990039671311199,0.5266429732120979
DBSCAN,high_data,0,2,0.018,17,0.19067541766540697,0.5047947779091185,0.6954701955745255
DBSCAN,high_data,0,2,0.018,18,0.19039591974993736,0.49848845962852906,0.6888843793784665
DBSCAN,high_data,0,2,0.018,19,0.19066090429501661,0.49783877699570056,0.6884996812907171
DBSCAN,high_data,0,2,0.018,20,0.23564445449393434,0.5605117272513551,0.7961561817452895
DBSCAN,high_data,0,2,0.02,2,0.039068055500231895,0.20218000358097035,0.24124805908120225
DBSCAN,high_data,0,2,0.02,3,0.04460023230322065,0.21217135275724835,0.256771585060469
DBSCAN,high_data,0,2,0.02,4,0.05161750498721694,0.22134847175218475,0.2729659767394017
DBSCAN,high_data,0,2,0.02,5,0.05337183756196357,0.2235189429079798,0.27689078046994337
DBSCAN,high_data,0,2,0.02,6,0.05450161380723938,0.22531098496186902,0.2798125987691084
DBSCAN,high_data,0,2,0.02,7,0.05892365941395389,0.24265321383632965,0.30157687325028354
DBSCAN,high_data,0,2,0.02,8,0.05946583569157165,0.2444194107682583,0.30388524645982995
DBSCAN,high_data,0,2,0.02,9,0.07359720385652656,0.2863625764653261,0.35995978032185266
DBSCAN,high_data,0,2,0.02,10,0.07307415081471254,0.2849575742630217,0.35803172507773423
DBSCAN,high_data,0,2,0.02,11,0.07293099489285398,0.281793395075425,0.354724389968279
DBSCAN,high_data,0,2,0.02,12,0.07235384456932042,0.2781422754565888,0.35049612002590924
DBSCAN,high_data,0,2,0.02,13,0.07213870623911943,0.27273380672580944,0.3448725129649289
DBSCAN,high_data,0,2,0.02,14,0.07190875952290691,0.2671313242413629,0.3390400837642698
DBSCAN,high_data,0,2,0.02,15,0.07184024046397702,0.26568888108501126,0.3375291215489883
DBSCAN,high_data,0,2,0.02,16,0.07166134445266807,0.2588352626018754,0.3304966070545435
DBSCAN,high_data,0,2,0.02,17,0.07161947278507842,0.25667760803550593,0.32829708082058434
DBSCAN,high_data,0,2,0.02,18,0.1377743131755619,0.4219358308806831,0.559710144056245
DBSCAN,high_data,0,2,0.02,19,0.13831280169108093,0.41629004678467313,0.554602848475754
DBSCAN,high_data,0,2,0.02,20,0.18088688246084478,0.4790718416523334,0.6599587241131781
DBSCAN,high_data,0,2,0.022,2,0.03684221416392639,0.19534472911774536,0.23218694328167175
DBSCAN,high_data,0,2,0.022,3,0.041799067029107635,0.20477024352775544,0.24656931055686307
DBSCAN,high_data,0,2,0.022,4,0.04887899617457579,0.21575826270963427,0.2646372588842101
DBSCAN,high_data,0,2,0.022,5,0.051380223793319746,0.21933808776029237,0.27071831155361215
DBSCAN,high_data,0,2,0.022,6,0.05207272624308461,0.22059272162829352,0.27266544787137814
DBSCAN,high_data,0,2,0.022,7,0.05312967193826773,0.2218008926458506,0.27493056458411835
DBSCAN,high_data,0,2,0.022,8,0.05312967193826773,0.2218008926458506,0.27493056458411835
DBSCAN,high_data,0,2,0.022,9,0.0583996551668446,0.24223219945329505,0.30063185462013964
DBSCAN,high_data,0,2,0.022,10,0.05883866091910004,0.24051561820159142,0.29935427912069146
DBSCAN,high_data,0,2,0.022,11,0.05883866091910004,0.24051561820159142,0.29935427912069146
DBSCAN,high_data,0,2,0.022,12,0.058920593858147755,0.23859690878708634,0.2975175026452341
DBSCAN,high_data,0,2,0.022,13,0.06858659730913393,0.2710833702119598,0.3396699675210937
DBSCAN,high_data,0,2,0.022,14,0.06864291502950202,0.26705148520453004,0.3356944002340321
DBSCAN,high_data,0,2,0.022,15,0.07035272792007653,0.2714051795466712,0.3417579074667477
DBSCAN,high_data,0,2,0.022,16,0.07079118583104747,0.2710623375783336,0.3418535234093811
DBSCAN,high_data,0,2,0.022,17,0.07049807802604818,0.26347232027448375,0.33397039830053193
DBSCAN,high_data,0,2,0.022,18,0.07072520680365614,0.26103662095803354,0.33176182776168966
DBSCAN,high_data,0,2,0.022,19,0.07084159180507348,0.25686204947043806,0.32770364127551155
DBSCAN,high_data,0,2,0.022,20,0.07132636893064295,0.25402438725679655,0.32535075618743947
DBSCAN,high_data,0,2,0.025,2,0.03430591929019035,0.18794931346002886,0.2222552327502192
DBSCAN,high_data,0,2,0.025,3,0.03751336484814721,0.19495975505852817,0.23247311990667538
DBSCAN,high_data,0,2,0.025,4,0.04386273089569164,0.20584649990907256,0.2497092308047642
DBSCAN,high_data,0,2,0.025,5,0.0480956980268821,0.21196854068202742,0.2600642387089095
DBSCAN,high_data,0,2,0.025,6,0.050204726611186315,0.21494061686463267,0.265145343475819
DBSCAN,high_data,0,2,0.025,7,0.05049435776136935,0.21568839656171285,0.2661827543230822
DBSCAN,high_data,0,2,0.025,8,0.05161111691389211,0.21694081851349542,0.26855193542738753
DBSCAN,high_data,0,2,0.025,9,0.05182654024952525,0.2176258526670071,0.26945239291653234
DBSCAN,high_data,0,2,0.025,10,0.05182654024952525,0.2176258526670071,0.26945239291653234
DBSCAN,high_data,0,2,0.025,11,0.055874524471815366,0.23360057859635877,0.28947510306817414
DBSCAN,high_data,0,2,0.025,12,0.0562205430860534,0.23542192670989057,0.291642469795944
DBSCAN,high_data,0,2,0.025,13,0.056440875413500034,0.23609200273309178,0.2925328781465918
DBSCAN,high_data,0,2,0.025,14,0.056946076816958124,0.2366946159459411,0.2936406927628992
DBSCAN,high_data,0,2,0.025,15,0.056946076816958124,0.2366946159459411,0.2936406927628992
DBSCAN,high_data,0,2,0.025,16,0.06727263007523736,0.2695517957892587,0.33682442586449607
DBSCAN,high_data,0,2,0.025,17,0.06727263007523736,0.2695517957892587,0.33682442586449607
DBSCAN,high_data,0,2,0.025,18,0.0673621751210171,0.26926226838944034,0.33662444351045745
DBSCAN,high_data,0,2,0.025,19,0.06974979485789791,0.27523779635844836,0.34498759121634626
DBSCAN,high_data,0,2,0.025,20,0.06910121974744289,0.26326119483929356,0.33236241458673643
DBSCAN,high_data,0,2,0.03,2,0.023939849623550738,0.14876055411879124,0.17270040374234197
DBSCAN,high_data,0,2,0.03,3,0.025350857463693952,0.15253552593197442,0.17788638339566837
DBSCAN,high_data,0,2,0.03,4,0.03204785579215638,0.17068587145348868,0.20273372724564506
DBSCAN,high_data,0,2,0.03,5,0.037709647100923206,0.18477980160501084,0.22248944870593404
DBSCAN,high_data,0,2,0.03,6,0.042892048224369164,0.19643117438362148,0.23932322260799066
DBSCAN,high_data,0,2,0.03,7,0.04585216540526187,0.20172776120974104,0.24757992661500292
DBSCAN,high_data,0,2,0.03,8,0.04802561333595491,0.20569840964228525,0.25372402297824015
DBSCAN,high_data,0,2,0.03,9,0.04802561333595491,0.20569840964228525,0.25372402297824015
DBSCAN,high_data,0,2,0.03,10,0.04843994937166133,0.20698521694541155,0.2554251663170729
