name,prefix,seed,dim,n_clusters,reconstruction_loss_weight,embedding_size,ari,nmi,sum
DipEncoder,high_data,9,2,10,,2,0.4073013846937169,0.6107955708314923,1.018096955525209
DipEncoder,high_data,9,2,10,10,2,0.45304481366047017,0.6070687772126679,1.060113590873138
DipEncoder,high_data,9,2,10,100,2,0.22667649251957228,0.5146782444457076,0.74135473696528
DipEncoder,high_data,9,2,10,1000,2,0.3579827860325846,0.5693129982487921,0.9272957842813767
DipEncoder,high_data,9,5,10,,2,0.1573878195544079,0.3279711594048591,0.485358978959267
DipEncoder,high_data,9,5,10,,5,0.46711207246158654,0.556866955937164,1.0239790283987504
DipEncoder,high_data,9,5,10,10,2,0.39231906258956845,0.525844710782156,0.9181637733717245
DipEncoder,high_data,9,5,10,10,5,0.3059871750264085,0.49222472653587873,0.7982119015622873
DipEncoder,high_data,9,5,10,100,2,0.2533774009214514,0.4611108453405355,0.7144882462619868
DipEncoder,high_data,9,5,10,100,5,0.4465201255743215,0.5795040940595692,1.0260242196338907
DipEncoder,high_data,9,5,10,1000,2,0.2495106724022533,0.4564823656446339,0.7059930380468872
DipEncoder,high_data,9,5,10,1000,5,0.4466135063060706,0.5911732780558937,1.0377867843619644
DipEncoder,high_data,9,10,10,,2,0.5184410530001548,0.6651424916583523,1.183583544658507
DipEncoder,high_data,9,10,10,,5,0.3143455141150727,0.6105411285276682,0.9248866426427409
DipEncoder,high_data,9,10,10,,10,0.7558672492750357,0.8620596717296795,1.6179269210047151
DipEncoder,high_data,9,10,10,10,2,0.5677099588828354,0.6863637667549221,1.2540737256377574
DipEncoder,high_data,9,10,10,10,5,0.219611773016048,0.5156482065993863,0.7352599796154342
DipEncoder,high_data,9,10,10,10,10,0.7459340327480825,0.852920202928823,1.5988542356769053
DipEncoder,high_data,9,10,10,100,2,0.5623790311002822,0.704477564520076,1.2668565956203581
DipEncoder,high_data,9,10,10,100,5,0.45279518190543977,0.629373564869493,1.0821687467749328
DipEncoder,high_data,9,10,10,100,10,0.7299862707125913,0.8331266026457042,1.5631128733582953
DipEncoder,high_data,9,10,10,1000,2,0.2833479262048136,0.5522965163933116,0.8356444425981251
DipEncoder,high_data,9,10,10,1000,5,0.5829740785017365,0.709995921776412,1.2929700002781486
DipEncoder,high_data,9,10,10,1000,10,0.7158442387897732,0.809905098444685,1.5257493372344582
DipEncoder,high_data,9,50,10,,2,0.6625908633475315,0.8035628700610642,1.4661537334085957
DipEncoder,high_data,9,50,10,,5,0.5252414391763337,0.7178390728064332,1.2430805119827668
DipEncoder,high_data,9,50,10,,10,0.47961876769350176,0.6711965520557361,1.150815319749238
DipEncoder,high_data,9,50,10,10,2,0.6421850563857884,0.7975934433249982,1.4397784997107865
DipEncoder,high_data,9,50,10,10,5,0.5383223271045812,0.7315108744725498,1.269833201577131
DipEncoder,high_data,9,50,10,10,10,0.4713891302415672,0.6619895532049817,1.133378683446549
DipEncoder,high_data,9,50,10,100,2,0.6451716535416718,0.7930757781122173,1.4382474316538891
DipEncoder,high_data,9,50,10,100,5,0.5383530513927569,0.7317999743356312,1.270153025728388
DipEncoder,high_data,9,50,10,100,10,0.4760072204311902,0.6653207391409091,1.1413279595720993
DipEncoder,high_data,9,50,10,1000,2,0.3542655393780812,0.6297457825957091,0.9840113219737903
DipEncoder,high_data,9,50,10,1000,5,0.5241162545935159,0.7173068408843818,1.2414230954778978
DipEncoder,high_data,9,50,10,1000,10,0.4493663482943239,0.6435272448278692,1.092893593122193
DipEncoder,high_data,9,100,10,,2,0.6496558930793453,0.7998032910410319,1.4494591841203772
DipEncoder,high_data,9,100,10,,5,0.3751427464791101,0.6369950903156171,1.0121378367947271
DipEncoder,high_data,9,100,10,,10,0.2620930690740821,0.5294837296911974,0.7915767987652795
DipEncoder,high_data,9,100,10,10,2,0.6655130483240649,0.8484958508275323,1.5140088991515972
DipEncoder,high_data,9,100,10,10,5,0.4787672684360205,0.6926118659458562,1.1713791343818767
DipEncoder,high_data,9,100,10,10,10,0.2631099064838429,0.5317781647784324,0.7948880712622753
DipEncoder,high_data,9,100,10,100,2,0.6488680749287467,0.8107701761853203,1.4596382511140669
DipEncoder,high_data,9,100,10,100,5,0.4786562771327753,0.6924263731325955,1.1710826502653708
DipEncoder,high_data,9,100,10,100,10,0.2629597949066969,0.531046350837266,0.7940061457439629
DipEncoder,high_data,9,100,10,1000,2,0.6508951157510482,0.8178893050867929,1.468784420837841
DipEncoder,high_data,9,100,10,1000,5,0.47825778623371606,0.6909282115016928,1.1691859977354089
DipEncoder,high_data,9,100,10,1000,10,0.26382475061084126,0.5333474367257768,0.797172187336618
