name,prefix,seed,dim,k,nn,alpha,theta,ari,nmi,sum
SCAR,high_data,1,50,10,10,0.5,500,0.06663257563334361,0.16993173523107583,0.23656431086441942
SCAR,high_data,1,50,10,10,0.5,1000,0.11635507404539659,0.2400147525243507,0.3563698265697473
SCAR,high_data,1,50,10,10,0.5,2000,0.06760338226912316,0.18607927399610572,0.2536826562652289
SCAR,high_data,1,50,10,10,0.5,2500,0.07746682439729996,0.19031434922359383,0.2677811736208938
SCAR,high_data,1,50,10,10,0.5,3000,0.05657533372275837,0.148438171009496,0.20501350473225438
SCAR,high_data,1,50,10,10,0.5,4000,0.03883190397968472,0.09698319038967176,0.1358150943693565
SCAR,high_data,1,50,10,10,0.6,500,0.04890844578722759,0.12128022336983171,0.1701886691570593
SCAR,high_data,1,50,10,10,0.6,1000,0.036971863142718775,0.11370759623914758,0.15067945938186636
SCAR,high_data,1,50,10,10,0.6,2000,0.06880991412362625,0.14972201367727062,0.21853192780089686
SCAR,high_data,1,50,10,10,0.6,2500,0.07630202093995966,0.13312510308231773,0.2094271240222774
SCAR,high_data,1,50,10,10,0.6,3000,0.11347080067547564,0.2586794363606137,0.37215023703608935
SCAR,high_data,1,50,10,10,0.6,4000,0.03361663560465181,0.0869401493543517,0.1205567849590035
SCAR,high_data,1,50,10,10,0.7,500,0.13960673555116676,0.2756176354424622,0.41522437099362897
SCAR,high_data,1,50,10,10,0.7,1000,0.11570677278410631,0.245208084993682,0.3609148577777883
SCAR,high_data,1,50,10,10,0.7,2000,0.027425578171746484,0.10200863190515994,0.12943421007690642
SCAR,high_data,1,50,10,10,0.7,2500,0.009280775028392313,0.08894838588298652,0.09822916091137883
SCAR,high_data,1,50,10,10,0.7,3000,0.04954729058346324,0.12033965081292285,0.16988694139638608
SCAR,high_data,1,50,10,10,0.7,4000,0.03849918184996442,0.11155245234787241,0.15005163419783682
SCAR,high_data,1,50,10,10,0.8,500,0.04157500282162057,0.09608159395737459,0.13765659677899517
SCAR,high_data,1,50,10,10,0.8,1000,0.04643050321247512,0.1156540054694547,0.1620845086819298
SCAR,high_data,1,50,10,10,0.8,2000,0.026684506830565977,0.09054082076344037,0.11722532759400635
SCAR,high_data,1,50,10,10,0.8,2500,0.0389384118455024,0.1158932897322102,0.15483170157771262
SCAR,high_data,1,50,10,10,0.8,3000,0.03743813871432851,0.10347937026637949,0.14091750898070798
SCAR,high_data,1,50,10,10,0.8,4000,0.04668253239571085,0.09435714979987016,0.141039682195581
SCAR,high_data,1,50,10,10,0.9,500,0.06465775775708535,0.15133710912243387,0.21599486687951922
SCAR,high_data,1,50,10,10,0.9,1000,0.06024236772820173,0.1423428894135487,0.20258525714175044
SCAR,high_data,1,50,10,10,0.9,2000,0.09373608649304123,0.2087520705596404,0.3024881570526816
SCAR,high_data,1,50,10,10,0.9,2500,0.029134954942532494,0.12749924748366512,0.1566342024261976
SCAR,high_data,1,50,10,10,0.9,3000,0.028044658747983238,0.12219886906100556,0.1502435278089888
SCAR,high_data,1,50,10,10,0.9,4000,0.007121199461254906,0.0509893289819974,0.058110528443252304
SCAR,high_data,1,50,10,15,0.5,500,0.055290353397420396,0.1540136956866995,0.2093040490841199
SCAR,high_data,1,50,10,15,0.5,1000,0.06353308601478037,0.1528399580478583,0.2163730440626387
