name,prefix,seed,dim,n_clusters,nearest_neighbors,ari,nmi,sum
SpectralClustering,high_data,0,2,10,3,0.03011751536197297,0.10269710052287266,0.13281461588484564
SpectralClustering,high_data,0,2,10,4,0.1784493336403378,0.4171645472436399,0.5956138808839777
SpectralClustering,high_data,0,2,10,5,0.4354522395231948,0.6952884634360735,1.1307407029592684
SpectralClustering,high_data,0,2,10,6,0.4210079533543473,0.6796514995697306,1.1006594529240779
SpectralClustering,high_data,0,2,10,7,0.4775485868931179,0.7088547914842617,1.1864033783773795
SpectralClustering,high_data,0,2,10,8,0.5585510447565869,0.7325788525584819,1.2911298973150687
SpectralClustering,high_data,0,2,10,9,0.5123779445219722,0.7144085963872462,1.2267865409092185
SpectralClustering,high_data,0,2,10,10,0.5503158081841957,0.7374699713980485,1.287785779582244
SpectralClustering,high_data,0,2,10,11,0.550981056588266,0.7372742994369536,1.2882553560252195
SpectralClustering,high_data,0,2,10,12,0.5563310968134927,0.7400899455204767,1.2964210423339693
SpectralClustering,high_data,0,2,10,13,0.5477013138874018,0.7378603429458775,1.2855616568332793
SpectralClustering,high_data,0,2,10,14,0.5298837690066586,0.7303689640269712,1.2602527330336297
SpectralClustering,high_data,0,2,10,15,0.5228448030326461,0.7250915202532887,1.2479363232859348
SpectralClustering,high_data,0,2,10,16,0.5261124102898261,0.7171108930712893,1.2432233033611153
SpectralClustering,high_data,0,2,10,17,0.5210564452163068,0.7155944863756938,1.2366509315920005
SpectralClustering,high_data,0,2,10,18,0.532949147957217,0.7198349055906423,1.2527840535478594
SpectralClustering,high_data,0,2,10,19,0.5419238638545987,0.7140960211728458,1.2560198850274444
SpectralClustering,high_data,0,2,10,20,0.5544498324571702,0.7271851294924894,1.2816349619496594
SpectralClustering,high_data,0,2,10,25,0.5714565336757361,0.7430240077253891,1.3144805414011254
SpectralClustering,high_data,0,2,10,30,0.5655832469889625,0.7374153630598222,1.3029986100487847
SpectralClustering,high_data,0,2,10,35,0.5618060391038138,0.7292435769911865,1.2910496160950002
