name,prefix,seed,dim,n_clusters ,cluster_loss_weight,alpha,embedding_size,ari,nmi,sum
IDEC,high_data,2,2,10,1,0.1,2,0.4456316359573531,0.5590218526116048,1.004653488568958
IDEC,high_data,2,2,10,1,0.2,2,0.42524303574783145,0.5416301064167416,0.9668731421645731
IDEC,high_data,2,2,10,1,0.3,2,0.39781740338879806,0.5319001449791816,0.9297175483679796
IDEC,high_data,2,2,10,1,0.4,2,0.46858215495149835,0.585075293021336,1.0536574479728342
IDEC,high_data,2,2,10,1,0.5,2,0.4263219093038796,0.5411222227385818,0.9674441320424614
IDEC,high_data,2,2,10,1,0.6,2,0.42326156686768557,0.5413321880750144,0.9645937549426999
IDEC,high_data,2,2,10,1,0.7,2,0.4265528659517611,0.5414438386322061,0.9679967045839672
IDEC,high_data,2,2,10,1,0.8,2,0.4205150372131999,0.5397300738580606,0.9602451110712604
IDEC,high_data,2,2,10,1,0.9,2,0.40248000921571664,0.5334436899834512,0.9359236991991677
IDEC,high_data,2,2,10,1,1,2,0.4070023519523285,0.5348846267208998,0.9418869786732282
IDEC,high_data,2,2,10,0.1,0.1,2,0.4377080881084932,0.5496054864640825,0.9873135745725756
IDEC,high_data,2,2,10,0.1,0.2,2,0.41193194115306925,0.5363539264241973,0.9482858675772665
IDEC,high_data,2,2,10,0.1,0.3,2,0.4122186800695681,0.5359614910321578,0.9481801711017259
IDEC,high_data,2,2,10,0.1,0.4,2,0.47370983188645605,0.5850864938890634,1.0587963257755195
IDEC,high_data,2,2,10,0.1,0.5,2,0.4089565544545646,0.5347443887398712,0.9437009431944358
IDEC,high_data,2,2,10,0.1,0.6,2,0.4649101556753655,0.5771241569884658,1.0420343126638312
IDEC,high_data,2,2,10,0.1,0.7,2,0.4614369854032578,0.5788738749739332,1.040310860377191
IDEC,high_data,2,2,10,0.1,0.8,2,0.4166157626949401,0.5359183712976675,0.9525341339926077
IDEC,high_data,2,2,10,0.1,0.9,2,0.4169545880911276,0.5364332795488801,0.9533878676400077
IDEC,high_data,2,2,10,0.1,1,2,0.4153116695076913,0.5360502578301537,0.951361927337845
IDEC,high_data,2,2,10,0.01,0.1,2,0.43979084617783976,0.5669423333911624,1.0067331795690022
