name,prefix,seed,dim,n_clusters ,alpha,embedding_size,ari,nmi,sum
DEC,high_data,5,2,10,0.1,2,0.3044238549851725,0.48533546240082925,0.7897593173860018
DEC,high_data,5,2,10,0.2,2,0.40423614232503,0.5161803407294008,0.9204164830544308
DEC,high_data,5,2,10,0.3,2,0.3420771368871947,0.4880307910472936,0.8301079279344883
DEC,high_data,5,2,10,0.4,2,0.3058736291017466,0.4654333678595868,0.7713069969613333
DEC,high_data,5,2,10,0.5,2,0.19351289050435633,0.37299087565035616,0.5665037661547125
DEC,high_data,5,2,10,0.6,2,0.1582284181245168,0.3575020974683455,0.5157305155928623
DEC,high_data,5,2,10,0.7,2,0.17528121181175454,0.3702427889692802,0.5455240007810347
DEC,high_data,5,2,10,0.8,2,0.1674752755563328,0.367132543202628,0.5346078187589608
DEC,high_data,5,2,10,0.9,2,0.1852167426029435,0.37441387577191215,0.5596306183748556
DEC,high_data,5,2,10,1,2,0.11249403964294553,0.33742281710112215,0.4499168567440677
DEC,high_data,5,5,10,0.1,2,0.4696408735027965,0.6104745630116949,1.0801154365144914
DEC,high_data,5,5,10,0.1,5,0.44058346163274736,0.6431841871342098,1.0837676487669572
DEC,high_data,5,5,10,0.2,2,0.3627511104372492,0.5142590453506191,0.8770101557878682
DEC,high_data,5,5,10,0.2,5,0.3677710166016647,0.5930233314503477,0.9607943480520125
DEC,high_data,5,5,10,0.3,2,0.35431900148147555,0.5517738713543219,0.9060928728357974
DEC,high_data,5,5,10,0.3,5,0.28996181579034763,0.48170770642891086,0.7716695222192584
DEC,high_data,5,5,10,0.4,2,0.3773172761703793,0.5162837250919402,0.8936010012623194
DEC,high_data,5,5,10,0.4,5,0.33181025246169565,0.5297157661332946,0.8615260185949902
DEC,high_data,5,5,10,0.5,2,0.3722876812176408,0.5070062188006701,0.8792939000183109
DEC,high_data,5,5,10,0.5,5,0.2572266839180915,0.45841659070558094,0.7156432746236725
DEC,high_data,5,5,10,0.6,2,0.36936440369116325,0.500789222462956,0.8701536261541192
DEC,high_data,5,5,10,0.6,5,0.2596237634858922,0.46179603180214657,0.7214197952880388
DEC,high_data,5,5,10,0.7,2,0.3566302426067053,0.4981827346138863,0.8548129772205916
DEC,high_data,5,5,10,0.7,5,0.3157560467432782,0.48033607374323267,0.7960921204865108
DEC,high_data,5,5,10,0.8,2,0.3714296206778284,0.5155130513933052,0.8869426720711335
DEC,high_data,5,5,10,0.8,5,0.30869694469700254,0.48134323218074465,0.7900401768777472
DEC,high_data,5,5,10,0.9,2,0.3700979478219046,0.511494045177893,0.8815919929997975
DEC,high_data,5,5,10,0.9,5,0.3354729622139153,0.5012432041866922,0.8367161664006075
DEC,high_data,5,5,10,1,2,0.35974548068942697,0.5047599589725905,0.8645054396620175
DEC,high_data,5,5,10,1,5,0.3242300260525151,0.48887622734178443,0.8131062533942995
DEC,high_data,5,10,10,0.1,2,0.688190859814253,0.8046262263229677,1.4928170861372205
DEC,high_data,5,10,10,0.1,5,0.741143851571226,0.8347173856658073,1.5758612372370333
DEC,high_data,5,10,10,0.1,10,0.7927666292231154,0.8946936482907382,1.6874602775138534
DEC,high_data,5,10,10,0.2,2,0.5320679715816369,0.711564392181504,1.2436323637631408
DEC,high_data,5,10,10,0.2,5,0.734855289329275,0.8046347183878606,1.5394900077171356
DEC,high_data,5,10,10,0.2,10,0.7031716829129987,0.8381041835251555,1.5412758664381543
DEC,high_data,5,10,10,0.3,2,0.5300999593825569,0.7063867983720362,1.236486757754593
DEC,high_data,5,10,10,0.3,5,0.6225599128279311,0.7450302128678806,1.3675901256958118
DEC,high_data,5,10,10,0.3,10,0.6653568758366971,0.803242805454401,1.468599681291098
DEC,high_data,5,10,10,0.4,2,0.518044334525075,0.7010827670925764,1.2191271016176515
DEC,high_data,5,10,10,0.4,5,0.565487983262994,0.7235861895058956,1.2890741727688897
DEC,high_data,5,10,10,0.4,10,0.6628744839389124,0.8045509314620769,1.4674254154009891
DEC,high_data,5,10,10,0.5,2,0.5182441299887738,0.7018507317488049,1.2200948617375786
DEC,high_data,5,10,10,0.5,5,0.5627387613755789,0.7229524044341555,1.2856911658097343
DEC,high_data,5,10,10,0.5,10,0.5842457811157256,0.7335092380616368,1.3177550191773624
DEC,high_data,5,10,10,0.6,2,0.5139158821426967,0.7014692630326186,1.2153851451753153
DEC,high_data,5,10,10,0.6,5,0.5410040848587399,0.7206965789886648,1.2617006638474046
DEC,high_data,5,10,10,0.6,10,0.5951670262746518,0.7445408882347206,1.3397079145093724
DEC,high_data,5,10,10,0.7,2,0.43801054309083,0.6681030153616808,1.1061135584525108
DEC,high_data,5,10,10,0.7,5,0.5429131942920837,0.7227423885368636,1.2656555828289473
DEC,high_data,5,10,10,0.7,10,0.6254264990582228,0.7530427460340813,1.3784692450923042
DEC,high_data,5,10,10,0.8,2,0.43799367377057796,0.6707008018534418,1.1086944756240198
DEC,high_data,5,10,10,0.8,5,0.5419146252491691,0.7218694108961164,1.2637840361452857
DEC,high_data,5,10,10,0.8,10,0.6076890416505856,0.74135007040605,1.3490391120566356
DEC,high_data,5,10,10,0.9,2,0.49910595337510366,0.6729821927471831,1.1720881461222867
DEC,high_data,5,10,10,0.9,5,0.5417679986914162,0.7231749692107841,1.2649429679022002
DEC,high_data,5,10,10,0.9,10,0.607709889598721,0.7413353227106813,1.3490452123094023
DEC,high_data,5,10,10,1,2,0.5029854966438393,0.6668740354834866,1.169859532127326
DEC,high_data,5,10,10,1,5,0.5404745987450226,0.7204362817251388,1.2609108804701614
DEC,high_data,5,10,10,1,10,0.6077557486075016,0.741433704304599,1.3491894529121007
DEC,high_data,5,50,10,0.1,2,0.4146907376920001,0.7247529225889275,1.1394436602809277
DEC,high_data,5,50,10,0.1,5,0.6112726687811924,0.7743176057868639,1.3855902745680564
DEC,high_data,5,50,10,0.1,10,0.5423774586976451,0.7591833630777985,1.3015608217754435
DEC,high_data,5,50,10,0.2,2,0.5451337359914428,0.7399586960562246,1.2850924320476673
DEC,high_data,5,50,10,0.2,5,0.5367382432815909,0.7254473934187519,1.2621856367003428
DEC,high_data,5,50,10,0.2,10,0.6527249517813903,0.8000029550282771,1.4527279068096675
DEC,high_data,5,50,10,0.3,2,0.5493439633491686,0.7539597074974737,1.3033036708466423
DEC,high_data,5,50,10,0.3,5,0.5309322470267599,0.7232616347191526,1.2541938817459126
DEC,high_data,5,50,10,0.3,10,0.48747129460828487,0.6676267295474074,1.1550980241556923
DEC,high_data,5,50,10,0.4,2,0.5595901392963368,0.75086402911897,1.3104541684153068
