name,prefix,seed,dim,n_clusters ,cluster_loss_weight,alpha,embedding_size,ari,nmi,sum
IDEC,high_data,8,2,10,1,0.1,2,0.3611524999619271,0.5195562827967505,0.8807087827586776
IDEC,high_data,8,2,10,1,0.2,2,0.3629510975829784,0.5221745761704527,0.8851256737534311
IDEC,high_data,8,2,10,1,0.3,2,0.32255185811272724,0.4980203183066827,0.8205721764194099
IDEC,high_data,8,2,10,1,0.4,2,0.34329709796930336,0.5068228417849873,0.8501199397542907
IDEC,high_data,8,2,10,1,0.5,2,0.3324307208765268,0.5021981654184189,0.8346288862949457
IDEC,high_data,8,2,10,1,0.6,2,0.4381297355847293,0.5505959364409162,0.9887256720256454
IDEC,high_data,8,2,10,1,0.7,2,0.29951611439356085,0.4560746358375555,0.7555907502311163
IDEC,high_data,8,2,10,1,0.8,2,0.2755023868622582,0.45146009834658674,0.726962485208845
IDEC,high_data,8,2,10,1,0.9,2,0.19616759841537557,0.4226767395231723,0.6188443379385479
IDEC,high_data,8,2,10,1,1,2,0.3720688423417828,0.531047168752579,0.9031160110943617
IDEC,high_data,8,2,10,0.1,0.1,2,0.3852946118739521,0.5351728039101367,0.9204674157840887
IDEC,high_data,8,2,10,0.1,0.2,2,0.36209974549077845,0.5241578513323559,0.8862575968231343
IDEC,high_data,8,2,10,0.1,0.3,2,0.3570396802936806,0.5091629389661133,0.8662026192597939
IDEC,high_data,8,2,10,0.1,0.4,2,0.32629154013492,0.4960452075319566,0.8223367476668766
IDEC,high_data,8,2,10,0.1,0.5,2,0.3221157980891895,0.46970770532388983,0.7918235034130794
IDEC,high_data,8,2,10,0.1,0.6,2,0.3218162871246929,0.4712299059033602,0.7930461930280531
IDEC,high_data,8,2,10,0.1,0.7,2,0.2477664938500892,0.4348088008903351,0.6825752947404242
IDEC,high_data,8,2,10,0.1,0.8,2,0.30775530787408023,0.4676185484399986,0.7753738563140788
IDEC,high_data,8,2,10,0.1,0.9,2,0.3452907970947033,0.5026705260823138,0.8479613231770171
IDEC,high_data,8,2,10,0.1,1,2,0.4329672523763342,0.5609015550839666,0.9938688074603008
IDEC,high_data,8,2,10,0.01,0.1,2,0.38736735698500124,0.5279097664023344,0.9152771233873357
IDEC,high_data,8,2,10,0.01,0.2,2,0.3479807523121992,0.5065170656561128,0.854497817968312
IDEC,high_data,8,2,10,0.01,0.3,2,0.47903268987869096,0.5572197860277839,1.0362524759064748
IDEC,high_data,8,2,10,0.01,0.4,2,0.4412571594510381,0.5407684416325251,0.9820256010835633
IDEC,high_data,8,2,10,0.01,0.5,2,0.37629221904434507,0.5130517807374194,0.8893439997817645
IDEC,high_data,8,2,10,0.01,0.6,2,0.40119707230372464,0.5305213744774456,0.9317184467811703
IDEC,high_data,8,2,10,0.01,0.7,2,0.34980883211453406,0.5110997595256308,0.8609085916401649
IDEC,high_data,8,2,10,0.01,0.8,2,0.36319992611902424,0.5230295154088925,0.8862294415279168
IDEC,high_data,8,2,10,0.01,0.9,2,0.45216599958152665,0.5787660000458401,1.0309319996273667
IDEC,high_data,8,2,10,0.01,1,2,0.47200042239822504,0.5963525670063856,1.0683529894046107
IDEC,high_data,8,5,10,1,0.1,2,0.3641249342513604,0.5575195690143405,0.9216445032657009
IDEC,high_data,8,5,10,1,0.1,5,0.30801887743137296,0.5409627521572655,0.8489816295886385
