name,prefix,seed,dim,density_threshold,distance_threshold,gauss_cutoff,ari,nmi,sum
dpca,high_data,0,5,0.09,0.03,True,-0.0034032159662928355,0.20778527697914692,0.20438206101285408
dpca,high_data,0,5,0.09,0.04,True,0.06561563710330748,0.2968941968171424,0.3625098339204499
dpca,high_data,0,5,0.09,0.05,True,0.10775345849615983,0.336304313785308,0.4440577722814678
dpca,high_data,0,5,0.09,0.06,True,0.10761896006939424,0.336124482582782,0.44374344265217625
dpca,high_data,0,5,0.09,0.07,True,0.1391175579374375,0.3830533189407028,0.5221708768781403
dpca,high_data,0,5,0.09,0.08,True,0.1386141737670419,0.3818086928111763,0.5204228665782182
dpca,high_data,0,5,0.09,0.09,True,0.1386141737670419,0.3818086928111763,0.5204228665782182
dpca,high_data,0,5,0.09,0.1,True,0.1386141737670419,0.3818086928111763,0.5204228665782182
dpca,high_data,0,5,0.09,0.15,True,0.19077471821569306,0.41115227619678835,0.6019269944124814
dpca,high_data,0,5,0.09,0.2,True,0.18982161812934537,0.4096234693094447,0.5994450874387901
dpca,high_data,0,5,0.09,0.3,True,0.002104662044749012,0.023967421692321092,0.026072083737070102
dpca,high_data,0,5,0.09,0.4,True,0.002104662044749012,0.023967421692321092,0.026072083737070102
dpca,high_data,0,5,0.09,,True,0.002104662044749012,0.023967421692321092,0.026072083737070102
dpca,high_data,0,5,0.1,0.01,True,-0.005012389591396232,0.06629216175139027,0.06127977215999404
dpca,high_data,0,5,0.1,0.02,True,-0.009465956521078091,0.180784657071714,0.17131870055063592
dpca,high_data,0,5,0.1,0.03,True,-0.0034032159662928355,0.20778527697914692,0.20438206101285408
dpca,high_data,0,5,0.1,0.04,True,0.06561563710330748,0.2968941968171424,0.3625098339204499
dpca,high_data,0,5,0.1,0.05,True,0.10775345849615983,0.336304313785308,0.4440577722814678
dpca,high_data,0,5,0.1,0.06,True,0.10761896006939424,0.336124482582782,0.44374344265217625
dpca,high_data,0,5,0.1,0.07,True,0.1391175579374375,0.3830533189407028,0.5221708768781403
dpca,high_data,0,5,0.1,0.08,True,0.1386141737670419,0.3818086928111763,0.5204228665782182
dpca,high_data,0,5,0.1,0.09,True,0.1386141737670419,0.3818086928111763,0.5204228665782182
dpca,high_data,0,5,0.1,0.1,True,0.1386141737670419,0.3818086928111763,0.5204228665782182
dpca,high_data,0,5,0.1,0.15,True,0.19077471821569306,0.41115227619678835,0.6019269944124814
dpca,high_data,0,5,0.1,0.2,True,0.18982161812934537,0.4096234693094447,0.5994450874387901
dpca,high_data,0,5,0.1,0.3,True,0.002104662044749012,0.023967421692321092,0.026072083737070102
dpca,high_data,0,5,0.1,0.4,True,0.002104662044749012,0.023967421692321092,0.026072083737070102
dpca,high_data,0,5,0.1,,True,0.002104662044749012,0.023967421692321092,0.026072083737070102
dpca,high_data,0,5,0.15,0.01,True,-0.005012389591396232,0.06629216175139027,0.06127977215999404
dpca,high_data,0,5,0.15,0.02,True,-0.009465956521078091,0.180784657071714,0.17131870055063592
dpca,high_data,0,5,0.15,0.03,True,-0.0034032159662928355,0.20778527697914692,0.20438206101285408
dpca,high_data,0,5,0.15,0.04,True,0.06561563710330748,0.2968941968171424,0.3625098339204499
dpca,high_data,0,5,0.15,0.05,True,0.10775345849615983,0.336304313785308,0.4440577722814678
dpca,high_data,0,5,0.15,0.06,True,0.10761896006939424,0.336124482582782,0.44374344265217625
dpca,high_data,0,5,0.15,0.07,True,0.1391175579374375,0.3830533189407028,0.5221708768781403
dpca,high_data,0,5,0.15,0.08,True,0.1386141737670419,0.3818086928111763,0.5204228665782182
dpca,high_data,0,5,0.15,0.09,True,0.1386141737670419,0.3818086928111763,0.5204228665782182
dpca,high_data,0,5,0.15,0.1,True,0.1386141737670419,0.3818086928111763,0.5204228665782182
dpca,high_data,0,5,0.15,0.15,True,0.19077471821569306,0.41115227619678835,0.6019269944124814
dpca,high_data,0,5,0.15,0.2,True,0.18982161812934537,0.4096234693094447,0.5994450874387901
dpca,high_data,0,5,0.15,0.3,True,0.002104662044749012,0.023967421692321092,0.026072083737070102
dpca,high_data,0,5,0.15,0.4,True,0.002104662044749012,0.023967421692321092,0.026072083737070102
dpca,high_data,0,5,0.15,,True,0.002104662044749012,0.023967421692321092,0.026072083737070102
dpca,high_data,0,5,0.2,0.01,True,-0.005012389591396232,0.06629216175139027,0.06127977215999404
dpca,high_data,0,5,0.2,0.02,True,-0.009465956521078091,0.180784657071714,0.17131870055063592
dpca,high_data,0,5,0.2,0.03,True,-0.0034032159662928355,0.20778527697914692,0.20438206101285408
dpca,high_data,0,5,0.2,0.04,True,0.06561563710330748,0.2968941968171424,0.3625098339204499
dpca,high_data,0,5,0.2,0.05,True,0.10775345849615983,0.336304313785308,0.4440577722814678
dpca,high_data,0,5,0.2,0.06,True,0.10761896006939424,0.336124482582782,0.44374344265217625
dpca,high_data,0,5,0.2,0.07,True,0.1391175579374375,0.3830533189407028,0.5221708768781403
dpca,high_data,0,5,0.2,0.08,True,0.1386141737670419,0.3818086928111763,0.5204228665782182
dpca,high_data,0,5,0.2,0.09,True,0.1386141737670419,0.3818086928111763,0.5204228665782182
dpca,high_data,0,5,0.2,0.1,True,0.1386141737670419,0.3818086928111763,0.5204228665782182
dpca,high_data,0,5,0.2,0.15,True,0.19077471821569306,0.41115227619678835,0.6019269944124814
dpca,high_data,0,5,0.2,0.2,True,0.18982161812934537,0.4096234693094447,0.5994450874387901
dpca,high_data,0,5,0.2,0.3,True,0.002104662044749012,0.023967421692321092,0.026072083737070102
dpca,high_data,0,5,0.2,0.4,True,0.002104662044749012,0.023967421692321092,0.026072083737070102
dpca,high_data,0,5,0.2,,True,0.002104662044749012,0.023967421692321092,0.026072083737070102
dpca,high_data,0,5,0.3,0.01,True,-0.006859343392405433,0.04552941250080027,0.038670069108394836
dpca,high_data,0,5,0.3,0.02,True,-0.010614301892807118,0.16669909532390062,0.1560847934310935
dpca,high_data,0,5,0.3,0.03,True,-0.004436416152051257,0.19508730800632015,0.1906508918542689
dpca,high_data,0,5,0.3,0.04,True,0.06406642460225205,0.28767427794162403,0.35174070254387607
dpca,high_data,0,5,0.3,0.05,True,0.10642430851277926,0.32899586952373583,0.4354201780365151
dpca,high_data,0,5,0.3,0.06,True,0.10628719569616164,0.32880075243750273,0.43508794813366436
dpca,high_data,0,5,0.3,0.07,True,0.13777991345549842,0.37718946154335603,0.5149693749988544
dpca,high_data,0,5,0.3,0.08,True,0.1372386781152075,0.37586078292964636,0.5130994610448538
dpca,high_data,0,5,0.3,0.09,True,0.1372386781152075,0.37586078292964636,0.5130994610448538
dpca,high_data,0,5,0.3,0.1,True,0.1372386781152075,0.37586078292964636,0.5130994610448538
dpca,high_data,0,5,0.3,0.15,True,0.18998858771306965,0.406738471235514,0.5967270589485836
dpca,high_data,0,5,0.3,0.2,True,0.18900726269419174,0.4051358081716699,0.5941430708658616
dpca,high_data,0,5,0.3,0.3,True,0.0,0.0,0.0
dpca,high_data,0,5,0.3,0.4,True,0.0,0.0,0.0
dpca,high_data,0,5,0.3,,True,0.0,0.0,0.0
dpca,high_data,0,5,0.4,0.01,True,-0.006859343392405433,0.04552941250080027,0.038670069108394836
dpca,high_data,0,5,0.4,0.02,True,-0.010614301892807118,0.16669909532390062,0.1560847934310935
dpca,high_data,0,5,0.4,0.03,True,-0.004436416152051257,0.19508730800632015,0.1906508918542689
dpca,high_data,0,5,0.4,0.04,True,0.06406642460225205,0.28767427794162403,0.35174070254387607
dpca,high_data,0,5,0.4,0.05,True,0.10642430851277926,0.32899586952373583,0.4354201780365151
dpca,high_data,0,5,0.4,0.06,True,0.10628719569616164,0.32880075243750273,0.43508794813366436
dpca,high_data,0,5,0.4,0.07,True,0.13777991345549842,0.37718946154335603,0.5149693749988544
dpca,high_data,0,5,0.4,0.08,True,0.1372386781152075,0.37586078292964636,0.5130994610448538
dpca,high_data,0,5,0.4,0.09,True,0.1372386781152075,0.37586078292964636,0.5130994610448538
dpca,high_data,0,5,0.4,0.1,True,0.1372386781152075,0.37586078292964636,0.5130994610448538
dpca,high_data,0,5,0.4,0.15,True,0.18998858771306965,0.406738471235514,0.5967270589485836
dpca,high_data,0,5,0.4,0.2,True,0.18900726269419174,0.4051358081716699,0.5941430708658616
dpca,high_data,0,5,0.4,0.3,True,0.0,0.0,0.0
dpca,high_data,0,5,0.4,0.4,True,0.0,0.0,0.0
dpca,high_data,0,5,0.4,,True,0.0,0.0,0.0
dpca,high_data,0,5,,0.01,True,-0.0006509905992475355,0.0029258470333106876,0.002274856434063152
dpca,high_data,0,5,,0.02,True,0.0,0.0,0.0
dpca,high_data,0,5,,0.03,True,0.0,0.0,0.0
dpca,high_data,0,5,,0.04,True,0.0,0.0,0.0
dpca,high_data,0,5,,0.05,True,0.0,0.0,0.0
dpca,high_data,0,5,,0.06,True,0.0,0.0,0.0
dpca,high_data,0,5,,0.07,True,0.0,0.0,0.0
dpca,high_data,0,5,,0.08,True,0.0,0.0,0.0
dpca,high_data,0,5,,0.09,True,0.0,0.0,0.0
dpca,high_data,0,5,,0.1,True,0.0,0.0,0.0
dpca,high_data,0,5,,0.15,True,0.0,0.0,0.0
dpca,high_data,0,5,,0.2,True,0.0,0.0,0.0
dpca,high_data,0,5,,0.3,True,0.0,0.0,0.0
dpca,high_data,0,5,,0.4,True,0.0,0.0,0.0
dpca,high_data,0,5,,,True,0.0,0.0,0.0
dpca,high_data,0,5,0.01,0.01,False,0.001042917823451045,0.022778339401670348,0.023821257225121392
dpca,high_data,0,5,0.01,0.02,False,0.0017138413175127628,0.07144303227366186,0.07315687359117462
dpca,high_data,0,5,0.01,0.03,False,-0.005696914459547313,0.2141117518986377,0.2084148374390904
dpca,high_data,0,5,0.01,0.04,False,0.007948674816823367,0.2600004165891825,0.26794909140600587
dpca,high_data,0,5,0.01,0.05,False,0.023604541331467548,0.2957779865436492,0.31938252787511673
dpca,high_data,0,5,0.01,0.06,False,0.023736887778021253,0.29621297565492916,0.3199498634329504
dpca,high_data,0,5,0.01,0.07,False,0.022607456322271832,0.2825160140879706,0.30512347041024246
dpca,high_data,0,5,0.01,0.08,False,0.11677843986215558,0.38261594451774683,0.4993943843799024
dpca,high_data,0,5,0.01,0.09,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.01,0.1,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.01,0.15,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.01,0.2,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.01,0.3,False,0.08840046064718443,0.32032022150958933,0.40872068215677376
dpca,high_data,0,5,0.01,0.4,False,0.0,0.0,0.0
dpca,high_data,0,5,0.01,,False,0.0,0.0,0.0
dpca,high_data,0,5,0.02,0.01,False,0.001042917823451045,0.022778339401670348,0.023821257225121392
dpca,high_data,0,5,0.02,0.02,False,0.0017138413175127628,0.07144303227366186,0.07315687359117462
dpca,high_data,0,5,0.02,0.03,False,-0.005696914459547313,0.2141117518986377,0.2084148374390904
dpca,high_data,0,5,0.02,0.04,False,0.007948674816823367,0.2600004165891825,0.26794909140600587
dpca,high_data,0,5,0.02,0.05,False,0.023604541331467548,0.2957779865436492,0.31938252787511673
dpca,high_data,0,5,0.02,0.06,False,0.023736887778021253,0.29621297565492916,0.3199498634329504
dpca,high_data,0,5,0.02,0.07,False,0.022607456322271832,0.2825160140879706,0.30512347041024246
dpca,high_data,0,5,0.02,0.08,False,0.11677843986215558,0.38261594451774683,0.4993943843799024
dpca,high_data,0,5,0.02,0.09,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.02,0.1,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.02,0.15,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.02,0.2,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.02,0.3,False,0.08840046064718443,0.32032022150958933,0.40872068215677376
dpca,high_data,0,5,0.02,0.4,False,0.0,0.0,0.0
dpca,high_data,0,5,0.02,,False,0.0,0.0,0.0
dpca,high_data,0,5,0.03,0.01,False,0.001042917823451045,0.022778339401670348,0.023821257225121392
dpca,high_data,0,5,0.03,0.02,False,0.0017138413175127628,0.07144303227366186,0.07315687359117462
dpca,high_data,0,5,0.03,0.03,False,-0.005696914459547313,0.2141117518986377,0.2084148374390904
dpca,high_data,0,5,0.03,0.04,False,0.007948674816823367,0.2600004165891825,0.26794909140600587
dpca,high_data,0,5,0.03,0.05,False,0.023604541331467548,0.2957779865436492,0.31938252787511673
dpca,high_data,0,5,0.03,0.06,False,0.023736887778021253,0.29621297565492916,0.3199498634329504
dpca,high_data,0,5,0.03,0.07,False,0.022607456322271832,0.2825160140879706,0.30512347041024246
dpca,high_data,0,5,0.03,0.08,False,0.11677843986215558,0.38261594451774683,0.4993943843799024
dpca,high_data,0,5,0.03,0.09,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.03,0.1,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.03,0.15,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.03,0.2,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.03,0.3,False,0.08840046064718443,0.32032022150958933,0.40872068215677376
dpca,high_data,0,5,0.03,0.4,False,0.0,0.0,0.0
dpca,high_data,0,5,0.03,,False,0.0,0.0,0.0
dpca,high_data,0,5,0.04,0.01,False,0.001042917823451045,0.022778339401670348,0.023821257225121392
dpca,high_data,0,5,0.04,0.02,False,0.0017138413175127628,0.07144303227366186,0.07315687359117462
dpca,high_data,0,5,0.04,0.03,False,-0.005696914459547313,0.2141117518986377,0.2084148374390904
dpca,high_data,0,5,0.04,0.04,False,0.007948674816823367,0.2600004165891825,0.26794909140600587
dpca,high_data,0,5,0.04,0.05,False,0.023604541331467548,0.2957779865436492,0.31938252787511673
dpca,high_data,0,5,0.04,0.06,False,0.023736887778021253,0.29621297565492916,0.3199498634329504
dpca,high_data,0,5,0.04,0.07,False,0.022607456322271832,0.2825160140879706,0.30512347041024246
dpca,high_data,0,5,0.04,0.08,False,0.11677843986215558,0.38261594451774683,0.4993943843799024
dpca,high_data,0,5,0.04,0.09,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.04,0.1,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.04,0.15,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.04,0.2,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.04,0.3,False,0.08840046064718443,0.32032022150958933,0.40872068215677376
dpca,high_data,0,5,0.04,0.4,False,0.0,0.0,0.0
dpca,high_data,0,5,0.04,,False,0.0,0.0,0.0
dpca,high_data,0,5,0.05,0.01,False,0.001042917823451045,0.022778339401670348,0.023821257225121392
dpca,high_data,0,5,0.05,0.02,False,0.0017138413175127628,0.07144303227366186,0.07315687359117462
dpca,high_data,0,5,0.05,0.03,False,-0.005696914459547313,0.2141117518986377,0.2084148374390904
dpca,high_data,0,5,0.05,0.04,False,0.007948674816823367,0.2600004165891825,0.26794909140600587
dpca,high_data,0,5,0.05,0.05,False,0.023604541331467548,0.2957779865436492,0.31938252787511673
dpca,high_data,0,5,0.05,0.06,False,0.023736887778021253,0.29621297565492916,0.3199498634329504
dpca,high_data,0,5,0.05,0.07,False,0.022607456322271832,0.2825160140879706,0.30512347041024246
dpca,high_data,0,5,0.05,0.08,False,0.11677843986215558,0.38261594451774683,0.4993943843799024
dpca,high_data,0,5,0.05,0.09,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.05,0.1,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.05,0.15,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.05,0.2,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.05,0.3,False,0.08840046064718443,0.32032022150958933,0.40872068215677376
dpca,high_data,0,5,0.05,0.4,False,0.0,0.0,0.0
dpca,high_data,0,5,0.05,,False,0.0,0.0,0.0
dpca,high_data,0,5,0.06,0.01,False,0.001042917823451045,0.022778339401670348,0.023821257225121392
dpca,high_data,0,5,0.06,0.02,False,0.0017138413175127628,0.07144303227366186,0.07315687359117462
dpca,high_data,0,5,0.06,0.03,False,-0.005696914459547313,0.2141117518986377,0.2084148374390904
dpca,high_data,0,5,0.06,0.04,False,0.007948674816823367,0.2600004165891825,0.26794909140600587
dpca,high_data,0,5,0.06,0.05,False,0.023604541331467548,0.2957779865436492,0.31938252787511673
dpca,high_data,0,5,0.06,0.06,False,0.023736887778021253,0.29621297565492916,0.3199498634329504
dpca,high_data,0,5,0.06,0.07,False,0.022607456322271832,0.2825160140879706,0.30512347041024246
dpca,high_data,0,5,0.06,0.08,False,0.11677843986215558,0.38261594451774683,0.4993943843799024
dpca,high_data,0,5,0.06,0.09,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.06,0.1,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.06,0.15,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.06,0.2,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.06,0.3,False,0.08840046064718443,0.32032022150958933,0.40872068215677376
dpca,high_data,0,5,0.06,0.4,False,0.0,0.0,0.0
dpca,high_data,0,5,0.06,,False,0.0,0.0,0.0
dpca,high_data,0,5,0.07,0.01,False,0.001042917823451045,0.022778339401670348,0.023821257225121392
dpca,high_data,0,5,0.07,0.02,False,0.0017138413175127628,0.07144303227366186,0.07315687359117462
dpca,high_data,0,5,0.07,0.03,False,-0.005696914459547313,0.2141117518986377,0.2084148374390904
dpca,high_data,0,5,0.07,0.04,False,0.007948674816823367,0.2600004165891825,0.26794909140600587
dpca,high_data,0,5,0.07,0.05,False,0.023604541331467548,0.2957779865436492,0.31938252787511673
dpca,high_data,0,5,0.07,0.06,False,0.023736887778021253,0.29621297565492916,0.3199498634329504
dpca,high_data,0,5,0.07,0.07,False,0.022607456322271832,0.2825160140879706,0.30512347041024246
dpca,high_data,0,5,0.07,0.08,False,0.11677843986215558,0.38261594451774683,0.4993943843799024
dpca,high_data,0,5,0.07,0.09,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.07,0.1,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.07,0.15,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.07,0.2,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.07,0.3,False,0.08840046064718443,0.32032022150958933,0.40872068215677376
dpca,high_data,0,5,0.07,0.4,False,0.0,0.0,0.0
dpca,high_data,0,5,0.07,,False,0.0,0.0,0.0
dpca,high_data,0,5,0.08,0.01,False,0.001042917823451045,0.022778339401670348,0.023821257225121392
dpca,high_data,0,5,0.08,0.02,False,0.0017138413175127628,0.07144303227366186,0.07315687359117462
dpca,high_data,0,5,0.08,0.03,False,-0.005696914459547313,0.2141117518986377,0.2084148374390904
dpca,high_data,0,5,0.08,0.04,False,0.007948674816823367,0.2600004165891825,0.26794909140600587
dpca,high_data,0,5,0.08,0.05,False,0.023604541331467548,0.2957779865436492,0.31938252787511673
dpca,high_data,0,5,0.08,0.06,False,0.023736887778021253,0.29621297565492916,0.3199498634329504
dpca,high_data,0,5,0.08,0.07,False,0.022607456322271832,0.2825160140879706,0.30512347041024246
dpca,high_data,0,5,0.08,0.08,False,0.11677843986215558,0.38261594451774683,0.4993943843799024
dpca,high_data,0,5,0.08,0.09,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.08,0.1,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.08,0.15,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.08,0.2,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.08,0.3,False,0.08840046064718443,0.32032022150958933,0.40872068215677376
dpca,high_data,0,5,0.08,0.4,False,0.0,0.0,0.0
dpca,high_data,0,5,0.08,,False,0.0,0.0,0.0
dpca,high_data,0,5,0.09,0.01,False,0.001042917823451045,0.022778339401670348,0.023821257225121392
dpca,high_data,0,5,0.09,0.02,False,0.0017138413175127628,0.07144303227366186,0.07315687359117462
dpca,high_data,0,5,0.09,0.03,False,-0.005696914459547313,0.2141117518986377,0.2084148374390904
dpca,high_data,0,5,0.09,0.04,False,0.007948674816823367,0.2600004165891825,0.26794909140600587
dpca,high_data,0,5,0.09,0.05,False,0.023604541331467548,0.2957779865436492,0.31938252787511673
dpca,high_data,0,5,0.09,0.06,False,0.023736887778021253,0.29621297565492916,0.3199498634329504
dpca,high_data,0,5,0.09,0.07,False,0.022607456322271832,0.2825160140879706,0.30512347041024246
dpca,high_data,0,5,0.09,0.08,False,0.11677843986215558,0.38261594451774683,0.4993943843799024
dpca,high_data,0,5,0.09,0.09,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.09,0.1,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.09,0.15,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.09,0.2,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.09,0.3,False,0.08840046064718443,0.32032022150958933,0.40872068215677376
dpca,high_data,0,5,0.09,0.4,False,0.0,0.0,0.0
dpca,high_data,0,5,0.09,,False,0.0,0.0,0.0
dpca,high_data,0,5,0.1,0.01,False,0.001042917823451045,0.022778339401670348,0.023821257225121392
dpca,high_data,0,5,0.1,0.02,False,0.0017138413175127628,0.07144303227366186,0.07315687359117462
dpca,high_data,0,5,0.1,0.03,False,-0.005696914459547313,0.2141117518986377,0.2084148374390904
dpca,high_data,0,5,0.1,0.04,False,0.007948674816823367,0.2600004165891825,0.26794909140600587
dpca,high_data,0,5,0.1,0.05,False,0.023604541331467548,0.2957779865436492,0.31938252787511673
dpca,high_data,0,5,0.1,0.06,False,0.023736887778021253,0.29621297565492916,0.3199498634329504
dpca,high_data,0,5,0.1,0.07,False,0.022607456322271832,0.2825160140879706,0.30512347041024246
dpca,high_data,0,5,0.1,0.08,False,0.11677843986215558,0.38261594451774683,0.4993943843799024
dpca,high_data,0,5,0.1,0.09,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.1,0.1,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.1,0.15,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.1,0.2,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.1,0.3,False,0.08840046064718443,0.32032022150958933,0.40872068215677376
dpca,high_data,0,5,0.1,0.4,False,0.0,0.0,0.0
dpca,high_data,0,5,0.1,,False,0.0,0.0,0.0
dpca,high_data,0,5,0.15,0.01,False,0.001042917823451045,0.022778339401670348,0.023821257225121392
dpca,high_data,0,5,0.15,0.02,False,0.0017138413175127628,0.07144303227366186,0.07315687359117462
dpca,high_data,0,5,0.15,0.03,False,-0.005696914459547313,0.2141117518986377,0.2084148374390904
dpca,high_data,0,5,0.15,0.04,False,0.007948674816823367,0.2600004165891825,0.26794909140600587
dpca,high_data,0,5,0.15,0.05,False,0.023604541331467548,0.2957779865436492,0.31938252787511673
dpca,high_data,0,5,0.15,0.06,False,0.023736887778021253,0.29621297565492916,0.3199498634329504
dpca,high_data,0,5,0.15,0.07,False,0.022607456322271832,0.2825160140879706,0.30512347041024246
dpca,high_data,0,5,0.15,0.08,False,0.11677843986215558,0.38261594451774683,0.4993943843799024
dpca,high_data,0,5,0.15,0.09,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.15,0.1,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.15,0.15,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.15,0.2,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.15,0.3,False,0.08840046064718443,0.32032022150958933,0.40872068215677376
dpca,high_data,0,5,0.15,0.4,False,0.0,0.0,0.0
dpca,high_data,0,5,0.15,,False,0.0,0.0,0.0
dpca,high_data,0,5,0.2,0.01,False,0.001042917823451045,0.022778339401670348,0.023821257225121392
dpca,high_data,0,5,0.2,0.02,False,0.0017138413175127628,0.07144303227366186,0.07315687359117462
dpca,high_data,0,5,0.2,0.03,False,-0.005696914459547313,0.2141117518986377,0.2084148374390904
dpca,high_data,0,5,0.2,0.04,False,0.007948674816823367,0.2600004165891825,0.26794909140600587
dpca,high_data,0,5,0.2,0.05,False,0.023604541331467548,0.2957779865436492,0.31938252787511673
dpca,high_data,0,5,0.2,0.06,False,0.023736887778021253,0.29621297565492916,0.3199498634329504
dpca,high_data,0,5,0.2,0.07,False,0.022607456322271832,0.2825160140879706,0.30512347041024246
dpca,high_data,0,5,0.2,0.08,False,0.11677843986215558,0.38261594451774683,0.4993943843799024
dpca,high_data,0,5,0.2,0.09,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.2,0.1,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.2,0.15,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.2,0.2,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.2,0.3,False,0.08840046064718443,0.32032022150958933,0.40872068215677376
dpca,high_data,0,5,0.2,0.4,False,0.0,0.0,0.0
dpca,high_data,0,5,0.2,,False,0.0,0.0,0.0
dpca,high_data,0,5,0.3,0.01,False,0.001042917823451045,0.022778339401670348,0.023821257225121392
dpca,high_data,0,5,0.3,0.02,False,0.0017138413175127628,0.07144303227366186,0.07315687359117462
dpca,high_data,0,5,0.3,0.03,False,-0.005696914459547313,0.2141117518986377,0.2084148374390904
dpca,high_data,0,5,0.3,0.04,False,0.007948674816823367,0.2600004165891825,0.26794909140600587
dpca,high_data,0,5,0.3,0.05,False,0.023604541331467548,0.2957779865436492,0.31938252787511673
dpca,high_data,0,5,0.3,0.06,False,0.023736887778021253,0.29621297565492916,0.3199498634329504
dpca,high_data,0,5,0.3,0.07,False,0.022607456322271832,0.2825160140879706,0.30512347041024246
dpca,high_data,0,5,0.3,0.08,False,0.11677843986215558,0.38261594451774683,0.4993943843799024
dpca,high_data,0,5,0.3,0.09,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.3,0.1,False,0.11512211899889951,0.3798782948997802,0.4950004138986797
dpca,high_data,0,5,0.3,0.15,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.3,0.2,False,0.1623853824701101,0.41092793510187114,0.5733133175719812
dpca,high_data,0,5,0.3,0.3,False,0.08840046064718443,0.32032022150958933,0.40872068215677376
dpca,high_data,0,5,0.3,0.4,False,0.0,0.0,0.0
dpca,high_data,0,5,0.3,,False,0.0,0.0,0.0
dpca,high_data,0,5,0.4,0.01,False,0.001042917823451045,0.022778339401670348,0.023821257225121392
dpca,high_data,0,5,0.4,0.02,False,0.0017138413175127628,0.07144303227366186,0.07315687359117462
