name,prefix,seed,dim,n_clusters,nearest_neighbors,ari,nmi,sum
SpectralClustering,high_data,9,2,10,3,0.009805031331279565,0.06610975989594282,0.07591479122722239
SpectralClustering,high_data,9,2,10,4,0.36778109765128647,0.5556732875892628,0.9234543852405492
SpectralClustering,high_data,9,2,10,5,0.4354522395231948,0.6952884634360735,1.1307407029592684
SpectralClustering,high_data,9,2,10,6,0.4210079533543473,0.6796514995697306,1.1006594529240779
SpectralClustering,high_data,9,2,10,7,0.478879823236469,0.7098329792701902,1.1887128025066591
SpectralClustering,high_data,9,2,10,8,0.5509025659264017,0.7278555780440201,1.2787581439704219
SpectralClustering,high_data,9,2,10,9,0.5123779445219722,0.7144085963872461,1.2267865409092182
SpectralClustering,high_data,9,2,10,10,0.5503158081841957,0.7374699713980484,1.287785779582244
SpectralClustering,high_data,9,2,10,11,0.550981056588266,0.7372742994369536,1.2882553560252195
SpectralClustering,high_data,9,2,10,12,0.5563310968134927,0.7400899455204767,1.2964210423339693
SpectralClustering,high_data,9,2,10,13,0.5477013138874018,0.7378603429458773,1.2855616568332793
SpectralClustering,high_data,9,2,10,14,0.5298837690066586,0.7303689640269712,1.2602527330336297
SpectralClustering,high_data,9,2,10,15,0.5228448030326461,0.7250915202532887,1.2479363232859348
SpectralClustering,high_data,9,2,10,16,0.5261124102898261,0.7171108930712893,1.2432233033611153
SpectralClustering,high_data,9,2,10,17,0.5206325155510034,0.7153068616088754,1.2359393771598788
SpectralClustering,high_data,9,2,10,18,0.532949147957217,0.7198349055906424,1.2527840535478596
SpectralClustering,high_data,9,2,10,19,0.5413998313581215,0.7138048081726194,1.2552046395307408
SpectralClustering,high_data,9,2,10,20,0.5544498324571702,0.7271851294924894,1.2816349619496594
SpectralClustering,high_data,9,2,10,25,0.5716967536989678,0.7431592423957967,1.3148559960947646
SpectralClustering,high_data,9,2,10,30,0.5656274274955503,0.7374890497153508,1.3031164772109012
SpectralClustering,high_data,9,2,10,35,0.5619361141197435,0.7293774443683527,1.2913135584880964
SpectralClustering,high_data,9,2,10,40,0.5591410720371788,0.7256158110895727,1.2847568831267515
SpectralClustering,high_data,9,2,10,45,0.5396677751032238,0.7197300454518294,1.2593978205550531
SpectralClustering,high_data,9,2,10,50,0.5415416473817319,0.7188642532135733,1.2604059005953052
