name,prefix,seed,dim,cluster_loss_weight,dip_merge_threshold,embedding_size,n_clusters_init,max_n_clusters,ari,nmi,sum
DipDECK,high_data,5,2,1,0.75,2,2,10,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.75,2,2,15,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.75,2,2,20,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.75,2,2,25,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.75,2,2,30,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.75,2,2,35,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.75,2,5,10,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.75,2,5,15,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.75,2,5,20,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.75,2,5,25,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.75,2,5,30,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.75,2,5,35,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.75,2,7,10,0.33454608798653296,0.5113377543026997,0.8458838422892326
DipDECK,high_data,5,2,1,0.75,2,7,15,0.33454608798653296,0.5113377543026997,0.8458838422892326
DipDECK,high_data,5,2,1,0.75,2,7,20,0.33454608798653296,0.5113377543026997,0.8458838422892326
DipDECK,high_data,5,2,1,0.75,2,7,25,0.33454608798653296,0.5113377543026997,0.8458838422892326
DipDECK,high_data,5,2,1,0.75,2,7,30,0.33454608798653296,0.5113377543026997,0.8458838422892326
DipDECK,high_data,5,2,1,0.75,2,7,35,0.33454608798653296,0.5113377543026997,0.8458838422892326
DipDECK,high_data,5,2,1,0.75,2,10,15,0.42548796371025066,0.5600359568558175,0.9855239205660682
DipDECK,high_data,5,2,1,0.75,2,10,20,0.42548796371025066,0.5600359568558175,0.9855239205660682
DipDECK,high_data,5,2,1,0.75,2,10,25,0.42548796371025066,0.5600359568558175,0.9855239205660682
DipDECK,high_data,5,2,1,0.75,2,10,30,0.42548796371025066,0.5600359568558175,0.9855239205660682
DipDECK,high_data,5,2,1,0.75,2,10,35,0.42548796371025066,0.5600359568558175,0.9855239205660682
DipDECK,high_data,5,2,1,0.75,2,15,20,0.43704770135134313,0.5812619411699116,1.0183096425212548
DipDECK,high_data,5,2,1,0.75,2,15,25,0.43704770135134313,0.5812619411699116,1.0183096425212548
DipDECK,high_data,5,2,1,0.75,2,15,30,0.43704770135134313,0.5812619411699116,1.0183096425212548
DipDECK,high_data,5,2,1,0.75,2,15,35,0.43704770135134313,0.5812619411699116,1.0183096425212548
DipDECK,high_data,5,2,1,0.8,2,2,10,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.8,2,2,15,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.8,2,2,20,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.8,2,2,25,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.8,2,2,30,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.8,2,2,35,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.8,2,5,10,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.8,2,5,15,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.8,2,5,20,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.8,2,5,25,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.8,2,5,30,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.8,2,5,35,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.8,2,7,10,0.33454608798653296,0.5113377543026997,0.8458838422892326
DipDECK,high_data,5,2,1,0.8,2,7,15,0.33454608798653296,0.5113377543026997,0.8458838422892326
DipDECK,high_data,5,2,1,0.8,2,7,20,0.33454608798653296,0.5113377543026997,0.8458838422892326
DipDECK,high_data,5,2,1,0.8,2,7,25,0.33454608798653296,0.5113377543026997,0.8458838422892326
DipDECK,high_data,5,2,1,0.8,2,7,30,0.33454608798653296,0.5113377543026997,0.8458838422892326
DipDECK,high_data,5,2,1,0.8,2,7,35,0.33454608798653296,0.5113377543026997,0.8458838422892326
DipDECK,high_data,5,2,1,0.8,2,10,15,0.42548796371025066,0.5600359568558175,0.9855239205660682
DipDECK,high_data,5,2,1,0.8,2,10,20,0.42548796371025066,0.5600359568558175,0.9855239205660682
DipDECK,high_data,5,2,1,0.8,2,10,25,0.42548796371025066,0.5600359568558175,0.9855239205660682
DipDECK,high_data,5,2,1,0.8,2,10,30,0.42548796371025066,0.5600359568558175,0.9855239205660682
DipDECK,high_data,5,2,1,0.8,2,10,35,0.42548796371025066,0.5600359568558175,0.9855239205660682
DipDECK,high_data,5,2,1,0.8,2,15,20,0.4173094831971396,0.5336146177152052,0.9509241009123448
DipDECK,high_data,5,2,1,0.8,2,15,25,0.4173094831971396,0.5336146177152052,0.9509241009123448
DipDECK,high_data,5,2,1,0.8,2,15,30,0.4173094831971396,0.5336146177152052,0.9509241009123448
DipDECK,high_data,5,2,1,0.8,2,15,35,0.4173094831971396,0.5336146177152052,0.9509241009123448
DipDECK,high_data,5,2,1,0.85,2,2,10,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.85,2,2,15,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.85,2,2,20,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.85,2,2,25,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.85,2,2,30,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.85,2,2,35,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.85,2,5,10,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.85,2,5,15,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.85,2,5,20,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.85,2,5,25,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.85,2,5,30,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.85,2,5,35,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.85,2,7,10,0.3213659158359069,0.5002177058755756,0.8215836217114825
DipDECK,high_data,5,2,1,0.85,2,7,15,0.3213659158359069,0.5002177058755756,0.8215836217114825
DipDECK,high_data,5,2,1,0.85,2,7,20,0.3213659158359069,0.5002177058755756,0.8215836217114825
DipDECK,high_data,5,2,1,0.85,2,7,25,0.3213659158359069,0.5002177058755756,0.8215836217114825
DipDECK,high_data,5,2,1,0.85,2,7,30,0.3213659158359069,0.5002177058755756,0.8215836217114825
DipDECK,high_data,5,2,1,0.85,2,7,35,0.3213659158359069,0.5002177058755756,0.8215836217114825
DipDECK,high_data,5,2,1,0.85,2,10,15,0.4246299296746816,0.558664622571021,0.9832945522457026
DipDECK,high_data,5,2,1,0.85,2,10,20,0.4246299296746816,0.558664622571021,0.9832945522457026
DipDECK,high_data,5,2,1,0.85,2,10,25,0.4246299296746816,0.558664622571021,0.9832945522457026
DipDECK,high_data,5,2,1,0.85,2,10,30,0.4246299296746816,0.558664622571021,0.9832945522457026
DipDECK,high_data,5,2,1,0.85,2,10,35,0.4246299296746816,0.558664622571021,0.9832945522457026
DipDECK,high_data,5,2,1,0.85,2,15,20,0.4358303106542569,0.551504974625405,0.987335285279662
DipDECK,high_data,5,2,1,0.85,2,15,25,0.4358303106542569,0.551504974625405,0.987335285279662
DipDECK,high_data,5,2,1,0.85,2,15,30,0.4358303106542569,0.551504974625405,0.987335285279662
DipDECK,high_data,5,2,1,0.85,2,15,35,0.4358303106542569,0.551504974625405,0.987335285279662
DipDECK,high_data,5,2,1,0.9,2,2,10,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.9,2,2,15,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.9,2,2,20,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.9,2,2,25,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.9,2,2,30,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.9,2,2,35,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.9,2,5,10,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.9,2,5,15,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.9,2,5,20,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.9,2,5,25,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.9,2,5,30,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.9,2,5,35,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.9,2,7,10,0.3213659158359069,0.5002177058755756,0.8215836217114825
DipDECK,high_data,5,2,1,0.9,2,7,15,0.3213659158359069,0.5002177058755756,0.8215836217114825
DipDECK,high_data,5,2,1,0.9,2,7,20,0.3213659158359069,0.5002177058755756,0.8215836217114825
DipDECK,high_data,5,2,1,0.9,2,7,25,0.3213659158359069,0.5002177058755756,0.8215836217114825
DipDECK,high_data,5,2,1,0.9,2,7,30,0.3213659158359069,0.5002177058755756,0.8215836217114825
DipDECK,high_data,5,2,1,0.9,2,7,35,0.3213659158359069,0.5002177058755756,0.8215836217114825
DipDECK,high_data,5,2,1,0.9,2,10,15,0.42653104204506753,0.5624179362273426,0.9889489782724101
DipDECK,high_data,5,2,1,0.9,2,10,20,0.42653104204506753,0.5624179362273426,0.9889489782724101
DipDECK,high_data,5,2,1,0.9,2,10,25,0.42653104204506753,0.5624179362273426,0.9889489782724101
DipDECK,high_data,5,2,1,0.9,2,10,30,0.42653104204506753,0.5624179362273426,0.9889489782724101
DipDECK,high_data,5,2,1,0.9,2,10,35,0.42653104204506753,0.5624179362273426,0.9889489782724101
DipDECK,high_data,5,2,1,0.9,2,15,20,0.4181441123870345,0.5353910735093305,0.953535185896365
DipDECK,high_data,5,2,1,0.9,2,15,25,0.4181441123870345,0.5353910735093305,0.953535185896365
DipDECK,high_data,5,2,1,0.9,2,15,30,0.4181441123870345,0.5353910735093305,0.953535185896365
DipDECK,high_data,5,2,1,0.9,2,15,35,0.4181441123870345,0.5353910735093305,0.953535185896365
DipDECK,high_data,5,2,1,0.95,2,2,10,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.95,2,2,15,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.95,2,2,20,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.95,2,2,25,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.95,2,2,30,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.95,2,2,35,0.10287653990572844,0.28372907110906276,0.3866056110147912
DipDECK,high_data,5,2,1,0.95,2,5,10,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.95,2,5,15,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.95,2,5,20,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.95,2,5,25,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.95,2,5,30,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.95,2,5,35,0.3151542731966978,0.5021820297428481,0.817336302939546
DipDECK,high_data,5,2,1,0.95,2,7,10,0.3302952328148125,0.502045250405797,0.8323404832206094
DipDECK,high_data,5,2,1,0.95,2,7,15,0.3302952328148125,0.502045250405797,0.8323404832206094
DipDECK,high_data,5,2,1,0.95,2,7,20,0.3302952328148125,0.502045250405797,0.8323404832206094
DipDECK,high_data,5,2,1,0.95,2,7,25,0.3302952328148125,0.502045250405797,0.8323404832206094
DipDECK,high_data,5,2,1,0.95,2,7,30,0.3302952328148125,0.502045250405797,0.8323404832206094
DipDECK,high_data,5,2,1,0.95,2,7,35,0.3302952328148125,0.502045250405797,0.8323404832206094
DipDECK,high_data,5,2,1,0.95,2,10,15,0.5289059376753151,0.6347124398854013,1.1636183775607165
DipDECK,high_data,5,2,1,0.95,2,10,20,0.5289059376753151,0.6347124398854013,1.1636183775607165
DipDECK,high_data,5,2,1,0.95,2,10,25,0.5289059376753151,0.6347124398854013,1.1636183775607165
DipDECK,high_data,5,2,1,0.95,2,10,30,0.5289059376753151,0.6347124398854013,1.1636183775607165
DipDECK,high_data,5,2,1,0.95,2,10,35,0.5289059376753151,0.6347124398854013,1.1636183775607165
DipDECK,high_data,5,2,1,0.95,2,15,20,0.37315238376931514,0.5067125166625952,0.8798649004319103
DipDECK,high_data,5,2,1,0.95,2,15,25,0.37315238376931514,0.5067125166625952,0.8798649004319103
DipDECK,high_data,5,2,1,0.95,2,15,30,0.37315238376931514,0.5067125166625952,0.8798649004319103
DipDECK,high_data,5,2,1,0.95,2,15,35,0.37315238376931514,0.5067125166625952,0.8798649004319103
DipDECK,high_data,5,2,0.1,0.75,2,2,10,0.10578101074677022,0.2899341245517742,0.3957151352985444
DipDECK,high_data,5,2,0.1,0.75,2,2,15,0.10578101074677022,0.2899341245517742,0.3957151352985444
DipDECK,high_data,5,2,0.1,0.75,2,2,20,0.10578101074677022,0.2899341245517742,0.3957151352985444
DipDECK,high_data,5,2,0.1,0.75,2,2,25,0.10578101074677022,0.2899341245517742,0.3957151352985444
DipDECK,high_data,5,2,0.1,0.75,2,2,30,0.10578101074677022,0.2899341245517742,0.3957151352985444
DipDECK,high_data,5,2,0.1,0.75,2,2,35,0.10578101074677022,0.2899341245517742,0.3957151352985444
DipDECK,high_data,5,2,0.1,0.75,2,5,10,0.3918932938490133,0.5152731855088656,0.9071664793578789
DipDECK,high_data,5,2,0.1,0.75,2,5,15,0.3918932938490133,0.5152731855088656,0.9071664793578789
DipDECK,high_data,5,2,0.1,0.75,2,5,20,0.3918932938490133,0.5152731855088656,0.9071664793578789
DipDECK,high_data,5,2,0.1,0.75,2,5,25,0.3918932938490133,0.5152731855088656,0.9071664793578789
DipDECK,high_data,5,2,0.1,0.75,2,5,30,0.3918932938490133,0.5152731855088656,0.9071664793578789
