name,prefix,seed,dim,n_clusters,epsilon,ari,nmi,sum
SpectACl,high_data,3,5,10,0.09,0.36533570769079476,0.5918924671861516,0.9572281748769464
SpectACl,high_data,3,5,10,0.1,0.4337430814254963,0.5991411916371812,1.0328842730626775
SpectACl,high_data,3,5,10,0.12,0.42064777117630636,0.5809955317715236,1.00164330294783
SpectACl,high_data,3,5,10,0.15,0.36753703271051463,0.5515710103432544,0.919108043053769
SpectACl,high_data,3,5,10,0.2,0.36778513746473773,0.5611957975013333,0.928980934966071
SpectACl,high_data,3,5,10,0.25,0.38223429394783753,0.5444073674956242,0.9266416614434618
SpectACl,high_data,3,5,10,0.3,0.3030685755899058,0.4604587044449592,0.7635272800348649
SpectACl,high_data,3,5,10,0.4,0.2980795385009537,0.4489964793344134,0.747076017835367
SpectACl,high_data,3,5,10,0.5,0.33234873097140544,0.5394622864892848,0.8718110174606903
SpectACl,high_data,3,10,10,0.001,0.0,0.0,0.0
SpectACl,high_data,3,10,10,0.002,0.0,0.0,0.0
SpectACl,high_data,3,10,10,0.003,0.0,0.0,0.0
SpectACl,high_data,3,10,10,0.004,-1.6257309132779915e-05,0.004472072957743882,0.0044558156486111025
SpectACl,high_data,3,10,10,0.005,-0.0005993190018390379,0.011810128995919687,0.011210809994080648
SpectACl,high_data,3,10,10,0.006,-0.004972728416385754,0.04035269976801567,0.035379971351629916
SpectACl,high_data,3,10,10,0.007,-0.0045381850002305,0.04095668694221815,0.03641850194198765
SpectACl,high_data,3,10,10,0.008,-0.0042657480783010555,0.04206096046548046,0.03779521238717941
SpectACl,high_data,3,10,10,0.009,-0.008099032920101805,0.06858566064925065,0.06048662772914884
SpectACl,high_data,3,10,10,0.01,-0.010518669924205365,0.08912081043057661,0.07860214050637125
SpectACl,high_data,3,10,10,0.02,0.03207183686297443,0.4114367532042217,0.4435085900671961
SpectACl,high_data,3,10,10,0.03,0.1621075870274217,0.5908614454977241,0.7529690325251458
SpectACl,high_data,3,10,10,0.04,0.24125741080224908,0.6602476209660668,0.9015050317683159
SpectACl,high_data,3,10,10,0.05,0.37961449832723126,0.7453160539116493,1.1249305522388806
SpectACl,high_data,3,10,10,0.06,0.40287795665640336,0.7410514974594735,1.1439294541158769
SpectACl,high_data,3,10,10,0.07,0.4388774432963502,0.7492034276458684,1.1880808709422186
SpectACl,high_data,3,10,10,0.08,0.6710416342384733,0.8589376307623416,1.529979265000815
SpectACl,high_data,3,10,10,0.09,0.6794182273623441,0.8664200257691402,1.5458382531314845
SpectACl,high_data,3,10,10,0.1,0.6929664345310157,0.8690978144319514,1.562064248962967
SpectACl,high_data,3,10,10,0.12,0.6758198354103002,0.8413336721307374,1.5171535075410376
SpectACl,high_data,3,10,10,0.15,0.6690470351321818,0.8240943880529619,1.4931414231851436
SpectACl,high_data,3,10,10,0.2,0.6466265829184209,0.7911182711399676,1.4377448540583884
SpectACl,high_data,3,10,10,0.25,0.6644821673274485,0.7891765962285784,1.4536587635560267
SpectACl,high_data,3,10,10,0.3,0.4531732740936633,0.6772562732196149,1.1304295473132782
SpectACl,high_data,3,10,10,0.4,0.5071529602839142,0.6416671410258328,1.148820101309747
SpectACl,high_data,3,10,10,0.5,0.5073907386648786,0.6844463019926594,1.191837040657538
SpectACl,high_data,3,50,10,0.001,0.0,0.0,0.0
SpectACl,high_data,3,50,10,0.002,0.0,0.0,0.0
SpectACl,high_data,3,50,10,0.003,0.0,0.0,0.0
SpectACl,high_data,3,50,10,0.004,0.0,0.0,0.0
SpectACl,high_data,3,50,10,0.005,0.0,0.0,0.0
SpectACl,high_data,3,50,10,0.006,0.0,0.0,0.0
SpectACl,high_data,3,50,10,0.007,0.0,0.0,0.0
SpectACl,high_data,3,50,10,0.008,0.0,0.0,0.0
SpectACl,high_data,3,50,10,0.009,0.0012945087125885908,0.012658045249068325,0.013952553961656915
SpectACl,high_data,3,50,10,0.01,0.0017731619825684004,0.01851718034462294,0.02029034232719134
SpectACl,high_data,3,50,10,0.02,-0.01367494625343962,0.11060652152696988,0.09693157527353026
SpectACl,high_data,3,50,10,0.03,0.07326713590448096,0.4844778034653781,0.557744939369859
SpectACl,high_data,3,50,10,0.04,0.0946789843930365,0.5134950198897877,0.6081740042828242
SpectACl,high_data,3,50,10,0.05,0.24414430743119267,0.6666786870939719,0.9108229945251646
SpectACl,high_data,3,50,10,0.06,0.28470549865708217,0.6802870662746451,0.9649925649317272
SpectACl,high_data,3,50,10,0.07,0.35564049290365907,0.7298075051446968,1.0854479980483558
SpectACl,high_data,3,50,10,0.08,0.3622121351435302,0.7259640684885948,1.088176203632125
SpectACl,high_data,3,50,10,0.09,0.44449572783363434,0.7738105404184792,1.2183062682521135
SpectACl,high_data,3,50,10,0.1,0.5876025870653799,0.8385663857184185,1.4261689727837985
SpectACl,high_data,3,50,10,0.12,0.6622367626127699,0.864177348479684,1.5264141110924538
SpectACl,high_data,3,50,10,0.15,0.7473067662929279,0.8694414435068835,1.6167482097998114
SpectACl,high_data,3,50,10,0.2,0.7542485441200429,0.8490425990136071,1.60329114313365
SpectACl,high_data,3,50,10,0.25,0.6200347671090704,0.7578073652948116,1.3778421324038819
SpectACl,high_data,3,50,10,0.3,0.7273158248100098,0.8084171233861672,1.535732948196177
SpectACl,high_data,3,50,10,0.4,0.44239609858284074,0.6695885589460241,1.1119846575288648
SpectACl,high_data,3,50,10,0.5,0.7473512366874484,0.8172384683676321,1.5645897050550805
SpectACl,high_data,3,100,10,0.001,0.0,0.0,0.0
SpectACl,high_data,3,100,10,0.002,0.0,0.0,0.0
SpectACl,high_data,3,100,10,0.003,0.0,0.0,0.0
SpectACl,high_data,3,100,10,0.004,0.0,0.0,0.0
SpectACl,high_data,3,100,10,0.005,0.0,0.0,0.0
SpectACl,high_data,3,100,10,0.006,0.0,0.0,0.0
SpectACl,high_data,3,100,10,0.007,0.0,0.0,0.0
SpectACl,high_data,3,100,10,0.008,0.0,0.0,0.0
SpectACl,high_data,3,100,10,0.009,0.0017730012516066714,0.01851630189092675,0.020289303142533424
SpectACl,high_data,3,100,10,0.01,0.0017731619825684004,0.01851718034462294,0.02029034232719134
SpectACl,high_data,3,100,10,0.02,-0.016287638233989425,0.10988664048971539,0.09359900225572595
SpectACl,high_data,3,100,10,0.03,0.08556534540123864,0.48721860880993956,0.5727839542111782
SpectACl,high_data,3,100,10,0.04,0.14225990512483783,0.5526754724665485,0.6949353775913862
SpectACl,high_data,3,100,10,0.05,0.2447741084629831,0.6406981803453553,0.8854722888083384
SpectACl,high_data,3,100,10,0.06,0.32310934110990375,0.6864141708794524,1.0095235119893562
SpectACl,high_data,3,100,10,0.07,0.5520531739915256,0.804720861012926,1.3567740350044515
SpectACl,high_data,3,100,10,0.08,0.5032826099992498,0.7935935451225703,1.29687615512182
SpectACl,high_data,3,100,10,0.09,0.6135121894251929,0.8530307777487085,1.4665429671739014
SpectACl,high_data,3,100,10,0.1,0.6547679733193472,0.8668197147456062,1.5215876880649533
SpectACl,high_data,3,100,10,0.12,0.7210696351319014,0.8916487166910819,1.6127183518229833
SpectACl,high_data,3,100,10,0.15,0.8996619154430523,0.9541142643470919,1.8537761797901442
SpectACl,high_data,3,100,10,0.2,0.8169582530602927,0.9058868655956035,1.7228451186558962
SpectACl,high_data,3,100,10,0.25,0.5827026579745409,0.803050642620924,1.3857533005954648
SpectACl,high_data,3,100,10,0.3,0.509732489166539,0.7121666868427119,1.2218991760092508
SpectACl,high_data,3,100,10,0.4,0.5968756646414277,0.7896045951503962,1.3864802597918238
SpectACl,high_data,3,100,10,0.5,0.5122949863476702,0.7302884173674685,1.2425834037151389
