name,prefix,seed,dim,n_clusters,epsilon,ari,nmi,sum
SpectACl,high_data,9,2,10,0.001,-0.00618481416817524,0.026662166152514166,0.020477351984338928
SpectACl,high_data,9,2,10,0.002,-0.01583377683531937,0.07002745885629974,0.05419368202098037
SpectACl,high_data,9,2,10,0.003,-0.024188303904129786,0.11915183120211767,0.09496352729798788
SpectACl,high_data,9,2,10,0.004,-0.02924795938366262,0.15964465168796824,0.13039669230430562
SpectACl,high_data,9,2,10,0.005,-0.03064519704141858,0.20726558041827853,0.17662038337685995
SpectACl,high_data,9,2,10,0.006,-0.02373838987366343,0.2623235013330472,0.2385851114593838
SpectACl,high_data,9,2,10,0.007,-0.011374264283096498,0.3189528694648303,0.3075786051817338
SpectACl,high_data,9,2,10,0.008,0.016251948174834472,0.3691614235767476,0.3854133717515821
SpectACl,high_data,9,2,10,0.009,0.02702174702732168,0.4028075307250545,0.42982927775237617
SpectACl,high_data,9,2,10,0.01,0.04817801362846978,0.42891563883189854,0.47709365246036833
SpectACl,high_data,9,2,10,0.02,0.17701286350610196,0.5857418639143527,0.7627547274204547
SpectACl,high_data,9,2,10,0.03,0.3744016947072387,0.6645015424057114,1.03890323711295
SpectACl,high_data,9,2,10,0.04,0.5260756278788095,0.703199075844828,1.2292747037236373
SpectACl,high_data,9,2,10,0.05,0.5310548619010855,0.6715948708725308,1.2026497327736163
SpectACl,high_data,9,2,10,0.06,0.4916610297206951,0.6614716519167264,1.1531326816374214
SpectACl,high_data,9,2,10,0.07,0.5182820486923811,0.6728573403459063,1.1911393890382875
SpectACl,high_data,9,2,10,0.08,0.5383384457146082,0.6742420684025906,1.2125805141171988
SpectACl,high_data,9,2,10,0.09,0.5766212243897342,0.6643302327102503,1.2409514570999844
SpectACl,high_data,9,2,10,0.1,0.5970731445202545,0.6623842480790344,1.259457392599289
SpectACl,high_data,9,2,10,0.12,0.614383845764951,0.6534541831681785,1.2678380289331295
SpectACl,high_data,9,2,10,0.15,0.43935168941767905,0.6130814716236971,1.0524331610413762
SpectACl,high_data,9,2,10,0.2,0.3475079000505731,0.5229296795748896,0.8704375796254626
SpectACl,high_data,9,2,10,0.25,0.3506757985343657,0.49750273425363684,0.8481785327880025
SpectACl,high_data,9,2,10,0.3,0.352748741036168,0.4925256928215424,0.8452744338577104
SpectACl,high_data,9,2,10,0.4,0.45868067469332446,0.5610231529668946,1.019703827660219
SpectACl,high_data,9,2,10,0.5,0.4988826492776732,0.5542103425986022,1.0530929918762755
SpectACl,high_data,9,5,10,0.001,-0.0025484172932759316,0.005043611302594964,0.002495194009319032
SpectACl,high_data,9,5,10,0.002,-0.005024958899579239,0.01499102697332238,0.009966068073743142
SpectACl,high_data,9,5,10,0.003,-0.0068227268134598736,0.03278083327874375,0.02595810646528388
SpectACl,high_data,9,5,10,0.004,-0.00508307850458768,0.042937324382915094,0.03785424587832741
SpectACl,high_data,9,5,10,0.005,-0.0067831458978772205,0.06027767499738916,0.05349452909951194
