name,prefix,seed,dim,n_clusters,reconstruction_loss_weight,embedding_size,ari,nmi,sum
DipEncoder,high_data,6,2,10,,2,0.4129645531837331,0.5702180802471342,0.9831826334308673
DipEncoder,high_data,6,2,10,10,2,0.3994937119337827,0.575372977640068,0.9748666895738507
DipEncoder,high_data,6,2,10,100,2,0.35474472517031913,0.5657671024835044,0.9205118276538236
DipEncoder,high_data,6,2,10,1000,2,0.4173351394608955,0.5726640192687814,0.9899991587296769
DipEncoder,high_data,6,5,10,,2,0.22343453380355732,0.40229569782179625,0.6257302316253536
DipEncoder,high_data,6,5,10,,5,0.33789325149338323,0.5353417326298554,0.8732349841232386
DipEncoder,high_data,6,5,10,10,2,0.3679469191893488,0.5157165452208111,0.88366346441016
DipEncoder,high_data,6,5,10,10,5,0.45222888752188617,0.5871633539201876,1.0393922414420738
DipEncoder,high_data,6,5,10,100,2,0.22614592564176345,0.42822476819499705,0.6543706938367605
DipEncoder,high_data,6,5,10,100,5,0.41382729772665583,0.5648362325466552,0.978663530273311
DipEncoder,high_data,6,5,10,1000,2,0.19952030654410619,0.43072843165757724,0.6302487382016835
DipEncoder,high_data,6,5,10,1000,5,0.3888016903337765,0.5838804688606126,0.972682159194389
DipEncoder,high_data,6,10,10,,2,0.49002218716156204,0.63208877498754,1.122110962149102
DipEncoder,high_data,6,10,10,,5,0.6493162339492936,0.7884808731012884,1.437797107050582
DipEncoder,high_data,6,10,10,,10,0.7446705241106448,0.8515581789907057,1.5962287031013505
DipEncoder,high_data,6,10,10,10,2,0.4734269863427328,0.6762718333644718,1.1496988197072047
DipEncoder,high_data,6,10,10,10,5,0.6192922602967087,0.745636993928205,1.3649292542249136
DipEncoder,high_data,6,10,10,10,10,0.7448825412000011,0.849334732238773,1.594217273438774
DipEncoder,high_data,6,10,10,100,2,0.48670627408327294,0.6895971919998429,1.176303466083116
DipEncoder,high_data,6,10,10,100,5,0.6434919855405572,0.7698687022812781,1.4133606878218354
DipEncoder,high_data,6,10,10,100,10,0.743035989341773,0.8448250316901293,1.5878610210319022
DipEncoder,high_data,6,10,10,1000,2,0.49726607874032785,0.6939931715947671,1.191259250335095
DipEncoder,high_data,6,10,10,1000,5,0.6177559250943343,0.7481790328394553,1.3659349579337896
DipEncoder,high_data,6,10,10,1000,10,0.7193079507149673,0.8114275198348636,1.530735470549831
DipEncoder,high_data,6,50,10,,2,0.7104397146995474,0.8133040319211277,1.5237437466206751
DipEncoder,high_data,6,50,10,,5,0.4727992795900186,0.6568961937914002,1.1296954733814188
DipEncoder,high_data,6,50,10,,10,0.5858418158982823,0.7344935585494712,1.3203353744477535
DipEncoder,high_data,6,50,10,10,2,0.5401036904899784,0.716278501124923,1.2563821916149014
DipEncoder,high_data,6,50,10,10,5,0.4823258702275116,0.6739744900682818,1.1563003602957935
DipEncoder,high_data,6,50,10,10,10,0.586980324323949,0.7353498806960385,1.3223302050199874
DipEncoder,high_data,6,50,10,100,2,0.5637888320322426,0.7784855777249586,1.3422744097572012
DipEncoder,high_data,6,50,10,100,5,0.44256713276150933,0.6455046914878245,1.088071824249334
DipEncoder,high_data,6,50,10,100,10,0.5971319247043467,0.7484244642547592,1.345556388959106
DipEncoder,high_data,6,50,10,1000,2,0.49758619682207567,0.7260835077884317,1.2236697046105074
DipEncoder,high_data,6,50,10,1000,5,0.4430316142117602,0.6469134038749119,1.089945018086672
DipEncoder,high_data,6,50,10,1000,10,0.5967375255026189,0.7468281108018531,1.3435656363044721
DipEncoder,high_data,6,100,10,,2,0.6838262896588799,0.8389224577231704,1.5227487473820505
DipEncoder,high_data,6,100,10,,5,0.5202053139830763,0.7234466635675053,1.2436519775505817
DipEncoder,high_data,6,100,10,,10,0.08504387766925044,0.360124119751124,0.44516799742037444
DipEncoder,high_data,6,100,10,10,2,0.8159316647917211,0.8995308016965293,1.7154624664882503
DipEncoder,high_data,6,100,10,10,5,0.5188535351474589,0.7263496349010574,1.2452031700485162
DipEncoder,high_data,6,100,10,10,10,0.27391963508516376,0.5420401477161281,0.8159597828012919
DipEncoder,high_data,6,100,10,100,2,0.7028129095940229,0.8418312125238718,1.5446441221178948
DipEncoder,high_data,6,100,10,100,5,0.5051212256186544,0.6933265212347808,1.1984477468534351
DipEncoder,high_data,6,100,10,100,10,0.26445391464190093,0.5366680645342198,0.8011219791761207
DipEncoder,high_data,6,100,10,1000,2,0.6500053515210171,0.7847094408154296,1.4347147923364467
DipEncoder,high_data,6,100,10,1000,5,0.48961872226133263,0.6610814794567346,1.1507002017180672
DipEncoder,high_data,6,100,10,1000,10,0.26474857987512024,0.5366209649520004,0.8013695448271206
