name,prefix,seed,dim,radius,merge,clunum,ari,nmi,sum
DaDC,high_data,0,2,0.01,True,931,0.08622965319675156,0.5396011304807111,0.6258307836774627
DaDC,high_data,0,2,0.02,True,512,0.15517683355109402,0.5901445609696061,0.7453213945207001
DaDC,high_data,0,2,0.03,True,303,0.38289019645526595,0.5964869786898124,0.9793771751450784
DaDC,high_data,0,2,0.04,True,234,0.3098973625179144,0.6357972999665534,0.9456946624844678
DaDC,high_data,0,2,0.05,True,137,0.13013322518364168,0.3989076410657481,0.5290408662493897
DaDC,high_data,0,2,0.06,True,122,0.4188315063456669,0.6426277804299594,1.0614592867756263
DaDC,high_data,0,2,0.07,True,45,0.02454089091765324,0.1431675172126087,0.16770840813026194
DaDC,high_data,0,2,0.08,True,49,0.02629522852728217,0.1568184502011821,0.18311367872846426
DaDC,high_data,0,2,0.09,True,47,0.03162522317086726,0.17831709266164722,0.2099423158325145
DaDC,high_data,0,2,0.1,True,21,0.00614190619878442,0.060260789647014736,0.06640269584579915
DaDC,high_data,0,2,0.11,True,47,0.44652097550721176,0.5951332074146639,1.0416541829218757
DaDC,high_data,0,2,0.12,True,36,0.4339009660062353,0.5866430350291771,1.0205440010354123
DaDC,high_data,0,2,0.13,True,32,0.2791743930487304,0.5175830330605343,0.7967574261092647
DaDC,high_data,0,2,0.14,True,33,0.24488183773608801,0.4887535532003884,0.7336353909364763
DaDC,high_data,0,2,0.15,True,26,0.22562676197544723,0.4658406138660962,0.6914673758415435
DaDC,high_data,0,2,0.18,True,6,0.00180502688923705,0.02256253859868241,0.02436756548791946
DaDC,high_data,0,2,0.2,True,7,0.020478030077849554,0.12954904998497996,0.1500270800628295
DaDC,high_data,0,2,0.25,True,9,0.0804790673754589,0.25827183195439524,0.33875089932985414
DaDC,high_data,0,2,0.3,True,2,0.0011973401227316834,0.015139654470716813,0.016336994593448496
DaDC,high_data,0,2,0.4,True,4,0.020224630882994254,0.11705136828174206,0.13727599916473632
DaDC,high_data,0,2,0.5,True,2,0.00734451797186421,0.0597578585772322,0.06710237654909641
DaDC,high_data,0,5,0.01,True,2186,0.030782500734043077,0.4776618647210422,0.5084443654550853
