name,prefix,seed,dim,significance,n_clusters_init,max_n_clusters,split_viewers_threshold,ari,nmi,sum
DipMeans,high_data,3,2,0.001,2,10,0.01,0.49787344087969154,0.6105050085579238,1.1083784494376152
DipMeans,high_data,3,2,0.001,2,12,0.01,0.45442041578080244,0.6029449352763179,1.0573653510571204
DipMeans,high_data,3,2,0.001,2,15,0.01,0.4484966164211743,0.6179075145906936,1.066404131011868
DipMeans,high_data,3,2,0.001,2,20,0.01,0.4551720522508377,0.647297435818182,1.1024694880690196
DipMeans,high_data,3,2,0.001,2,25,0.01,0.4545710021898873,0.6568427365720988,1.111413738761986
DipMeans,high_data,3,2,0.001,2,30,0.01,0.4099809220080557,0.6519341651200536,1.0619150871281093
DipMeans,high_data,3,2,0.001,5,10,0.01,0.49921743587568385,0.6147982462852817,1.1140156821609655
DipMeans,high_data,3,2,0.001,5,12,0.01,0.5225363862761543,0.639821228115877,1.1623576143920313
DipMeans,high_data,3,2,0.001,5,15,0.01,0.44241406184045035,0.6155298502597981,1.0579439121002485
DipMeans,high_data,3,2,0.001,5,20,0.01,0.4727760743104586,0.6460538660324179,1.1188299403428765
DipMeans,high_data,3,2,0.001,5,25,0.01,0.4143921776738478,0.6393089260825009,1.0537011037563486
DipMeans,high_data,3,2,0.001,5,30,0.01,0.4019578722949295,0.6646132089356983,1.0665710812306277
DipMeans,high_data,3,2,0.001,7,10,0.01,0.4947596072621334,0.6081272097574316,1.1028868170195651
DipMeans,high_data,3,2,0.001,7,12,0.01,0.46360651049104756,0.6293998097137863,1.093006320204834
DipMeans,high_data,3,2,0.001,7,15,0.01,0.4471478428901236,0.6155905266539716,1.0627383695440953
DipMeans,high_data,3,2,0.001,7,20,0.01,0.47439864335262877,0.6464597868528374,1.1208584302054663
DipMeans,high_data,3,2,0.001,7,25,0.01,0.4144538698572448,0.6393509797385156,1.0538048495957604
DipMeans,high_data,3,2,0.001,7,30,0.01,0.40519633337648703,0.645001871146928,1.050198204523415
DipMeans,high_data,3,2,0.001,10,12,0.01,0.45869527363111046,0.6126986112470941,1.0713938848782045
DipMeans,high_data,3,2,0.001,10,15,0.01,0.4934000978175589,0.6377069199971529,1.1311070178147118
DipMeans,high_data,3,2,0.001,10,20,0.01,0.44452265809215874,0.6411653325900574,1.085687990682216
DipMeans,high_data,3,2,0.001,10,25,0.01,0.4194956714656623,0.6446280569117029,1.0641237283773652
DipMeans,high_data,3,2,0.001,10,30,0.01,0.4064746920180108,0.6676489297016331,1.074123621719644
DipMeans,high_data,3,2,0.001,12,15,0.01,0.4398346258174109,0.6144194199408138,1.0542540457582248
DipMeans,high_data,3,2,0.001,12,20,0.01,0.4727760743104586,0.6460538660324179,1.1188299403428765
DipMeans,high_data,3,2,0.001,12,25,0.01,0.4144538698572448,0.6393509797385156,1.0538048495957604
DipMeans,high_data,3,2,0.001,12,30,0.01,0.4040792596145074,0.6389319788231635,1.0430112384376709
DipMeans,high_data,3,2,0.001,15,20,0.01,0.43098123306923414,0.6400608754859081,1.0710421085551423
DipMeans,high_data,3,2,0.001,15,25,0.01,0.41932166417510286,0.6567681116802787,1.0760897758553816
DipMeans,high_data,3,2,0.001,15,30,0.01,0.38352875142809195,0.6612406565226576,1.0447694079507497
DipMeans,high_data,3,2,0.001,2,10,0.02,0.5058850700930481,0.6169963835246451,1.1228814536176932
DipMeans,high_data,3,2,0.001,2,12,0.02,0.465051948888836,0.6307597608143428,1.0958117097031788
DipMeans,high_data,3,2,0.001,2,15,0.02,0.4469534347634387,0.6155630340659939,1.0625164688294326
DipMeans,high_data,3,2,0.001,2,20,0.02,0.43393465415334104,0.6255874895376016,1.0595221436909426
DipMeans,high_data,3,2,0.001,2,25,0.02,0.420320087890858,0.6576423549378352,1.0779624428286931
DipMeans,high_data,3,2,0.001,2,30,0.02,0.40580462115570326,0.6618633261953344,1.0676679473510378
DipMeans,high_data,3,2,0.001,5,10,0.02,0.44776599202012474,0.5982438549622883,1.046009846982413
DipMeans,high_data,3,2,0.001,5,12,0.02,0.4318830457276804,0.5876237833337914,1.0195068290614717
DipMeans,high_data,3,2,0.001,5,15,0.02,0.434002011510138,0.6104917745085343,1.0444937860186723
DipMeans,high_data,3,2,0.001,5,20,0.02,0.47439864335262877,0.6464597868528374,1.1208584302054663
DipMeans,high_data,3,2,0.001,5,25,0.02,0.42064627870478255,0.6426260267450093,1.063272305449792
DipMeans,high_data,3,2,0.001,5,30,0.02,0.4259178068557655,0.6557210651520239,1.0816388720077894
DipMeans,high_data,3,2,0.001,7,10,0.02,0.5202172378358348,0.6367155702184609,1.1569328080542958
DipMeans,high_data,3,2,0.001,7,12,0.02,0.4592810089327976,0.6132398037608732,1.0725208126936707
DipMeans,high_data,3,2,0.001,7,15,0.02,0.4907343109797664,0.6331714267312688,1.123905737711035
DipMeans,high_data,3,2,0.001,7,20,0.02,0.4349015248568793,0.6268452145439845,1.0617467394008637
DipMeans,high_data,3,2,0.001,7,25,0.02,0.41994783010851117,0.6570030987799521,1.0769509288884633
DipMeans,high_data,3,2,0.001,7,30,0.02,0.37720631728250315,0.6553154709355368,1.03252178821804
DipMeans,high_data,3,2,0.001,10,12,0.02,0.45869527363111046,0.6126986112470941,1.0713938848782045
DipMeans,high_data,3,2,0.001,10,15,0.02,0.4934000978175589,0.6377069199971529,1.1311070178147118
DipMeans,high_data,3,2,0.001,10,20,0.02,0.44452265809215874,0.6411653325900574,1.085687990682216
DipMeans,high_data,3,2,0.001,10,25,0.02,0.4194956714656623,0.6446280569117029,1.0641237283773652
DipMeans,high_data,3,2,0.001,10,30,0.02,0.4064746920180108,0.6676489297016331,1.074123621719644
DipMeans,high_data,3,2,0.001,12,15,0.02,0.44903032380175867,0.6181790520255885,1.067209375827347
DipMeans,high_data,3,2,0.001,12,20,0.02,0.47439864335262877,0.6464597868528374,1.1208584302054663
DipMeans,high_data,3,2,0.001,12,25,0.02,0.4142036178914184,0.6392763849737878,1.0534800028652063
DipMeans,high_data,3,2,0.001,12,30,0.02,0.40864080501288336,0.6428839160042452,1.0515247210171286
