name,prefix,seed,dim,n_clusters ,alpha,embedding_size,ari,nmi,sum
DEC,high_data,4,2,10,0.1,2,0.37122999699456655,0.5181207967153565,0.889350793709923
DEC,high_data,4,2,10,0.2,2,0.3642619400843865,0.5120817614673975,0.876343701551784
DEC,high_data,4,2,10,0.3,2,0.337472833770905,0.5036529463764903,0.8411257801473953
DEC,high_data,4,2,10,0.4,2,0.3611985066296982,0.4996750468459116,0.8608735534756098
DEC,high_data,4,2,10,0.5,2,0.375863308991895,0.5145918472215405,0.8904551562134355
DEC,high_data,4,2,10,0.6,2,0.32934036583102655,0.48416870070428863,0.8135090665353152
DEC,high_data,4,2,10,0.7,2,0.30179664468377315,0.4565411759178909,0.758337820601664
DEC,high_data,4,2,10,0.8,2,0.31042640500043206,0.449633473024279,0.760059878024711
DEC,high_data,4,2,10,0.9,2,0.2860048969701431,0.44966445133730026,0.7356693483074433
DEC,high_data,4,2,10,1,2,0.2820758669206638,0.44969335023607765,0.7317692171567414
DEC,high_data,4,5,10,0.1,2,0.378299264574251,0.5724134225105265,0.9507126870847775
DEC,high_data,4,5,10,0.1,5,0.41084978516914245,0.6218556567724021,1.0327054419415445
DEC,high_data,4,5,10,0.2,2,0.39652229462581035,0.5743098036298036,0.9708320982556139
DEC,high_data,4,5,10,0.2,5,0.2741159871432705,0.5019506131432633,0.7760666002865337
DEC,high_data,4,5,10,0.3,2,0.4830547895595398,0.6117608963782317,1.0948156859377716
DEC,high_data,4,5,10,0.3,5,0.2883994140838093,0.5076002212773245,0.7959996353611338
DEC,high_data,4,5,10,0.4,2,0.3554589130967697,0.5106915689767971,0.8661504820735668
DEC,high_data,4,5,10,0.4,5,0.29169047973126366,0.5138017950642918,0.8054922747955555
DEC,high_data,4,5,10,0.5,2,0.33784720676353786,0.5172899454346171,0.855137152198155
DEC,high_data,4,5,10,0.5,5,0.29530936599822344,0.5050637635028978,0.8003731295011213
DEC,high_data,4,5,10,0.6,2,0.3830054468083178,0.5325854290017424,0.9155908758100602
DEC,high_data,4,5,10,0.6,5,0.3418899048742202,0.5616002778343495,0.9034901827085697
DEC,high_data,4,5,10,0.7,2,0.3867286548165179,0.530946236404921,0.917674891221439
DEC,high_data,4,5,10,0.7,5,0.3425721741207656,0.5618011280348384,0.904373302155604
DEC,high_data,4,5,10,0.8,2,0.3877513788446369,0.5335448743405653,0.9212962531852023
DEC,high_data,4,5,10,0.8,5,0.3553449750133976,0.5337861260032664,0.889131101016664
DEC,high_data,4,5,10,0.9,2,0.4015930610881009,0.5279420978969634,0.9295351589850643
DEC,high_data,4,5,10,0.9,5,0.34082933116645764,0.5503326155914444,0.8911619467579021
DEC,high_data,4,5,10,1,2,0.4007066854446599,0.5323686018279302,0.9330752872725901
DEC,high_data,4,5,10,1,5,0.3327257536603345,0.5600848531822537,0.8928106068425882
DEC,high_data,4,10,10,0.1,2,0.5544766361353142,0.6957220393521035,1.2501986754874177
DEC,high_data,4,10,10,0.1,5,0.5920247804182858,0.737961236871426,1.3299860172897118
DEC,high_data,4,10,10,0.1,10,0.6942278162292354,0.8369531738458913,1.5311809900751268
DEC,high_data,4,10,10,0.2,2,0.4802124000992029,0.6262465849268796,1.1064589850260824
DEC,high_data,4,10,10,0.2,5,0.6492853721294801,0.7572050896005824,1.4064904617300624
DEC,high_data,4,10,10,0.2,10,0.6784967276563459,0.8147780171946944,1.4932747448510404
DEC,high_data,4,10,10,0.3,2,0.263832821674841,0.5184729914029182,0.7823058130777593
DEC,high_data,4,10,10,0.3,5,0.6386417517572345,0.7472470463610986,1.3858887981183332
DEC,high_data,4,10,10,0.3,10,0.518361854617081,0.6970169949812974,1.2153788495983784
DEC,high_data,4,10,10,0.4,2,0.4851166435393839,0.6351396900007903,1.120256333540174
DEC,high_data,4,10,10,0.4,5,0.6455975763631625,0.7553151974057372,1.4009127737688996
DEC,high_data,4,10,10,0.4,10,0.5388880389975124,0.6872132329914596,1.2261012719889721
DEC,high_data,4,10,10,0.5,2,0.42278500138326486,0.6127663668858012,1.035551368269066
DEC,high_data,4,10,10,0.5,5,0.6705789486188636,0.7924113145632052,1.4629902631820688
DEC,high_data,4,10,10,0.5,10,0.499743589190137,0.6689162018604605,1.1686597910505976
