name,prefix,seed,dim,k,nn,alpha,theta,ari,nmi,sum
SCAR,high_data,9,50,10,20,0.5,5000,0.07017041629850426,0.1957921361341275,0.2659625524326318
SCAR,high_data,9,50,10,20,0.6,5000,0.11136105972681054,0.23059815116935306,0.3419592108961636
SCAR,high_data,9,50,10,20,0.7,5000,0.09367323140917033,0.1833648301581603,0.27703806156733063
SCAR,high_data,9,50,10,20,0.8,5000,0.05726751045455338,0.1338098698593867,0.1910773803139401
SCAR,high_data,9,50,10,20,0.9,5000,0.005702117884855422,0.044124700458565834,0.04982681834342126
SCAR,high_data,9,50,10,25,0.5,5000,0.11916464470179589,0.25858157637656687,0.37774622107836275
SCAR,high_data,9,50,10,25,0.6,5000,0.17050917928217188,0.366482788694849,0.5369919679770209
SCAR,high_data,9,50,10,25,0.7,5000,0.11559062531789052,0.3315315004006641,0.4471221257185546
SCAR,high_data,9,50,10,25,0.8,5000,0.2102907626395622,0.4097646307637686,0.6200553934033308
SCAR,high_data,9,50,10,25,0.9,5000,0.249960041064886,0.47395147067150883,0.7239115117363948
SCAR,high_data,9,50,10,28,0.5,5000,0.2078828977985029,0.3951680041501698,0.6030509019486727
SCAR,high_data,9,50,10,28,0.6,5000,0.20872810458560453,0.41935562722891095,0.6280837318145155
SCAR,high_data,9,50,10,28,0.7,5000,0.2634515715536512,0.49663654592280365,0.7600881174764549
SCAR,high_data,9,50,10,28,0.8,5000,0.22162187244399317,0.4267500877284614,0.6483719601724546
SCAR,high_data,9,50,10,28,0.9,5000,0.3237217711004458,0.5929766970511934,0.9166984681516392
SCAR,high_data,9,50,10,30,0.5,5000,0.1510632890109151,0.341324348128875,0.4923876371397901
SCAR,high_data,9,50,10,30,0.6,5000,0.23981479785037899,0.4262274087793391,0.6660422066297181
SCAR,high_data,9,50,10,30,0.7,5000,0.2941625921839943,0.5300594222064869,0.8242220143904813
SCAR,high_data,9,50,10,30,0.8,5000,0.18797179865324695,0.4436892046331553,0.6316610032864023
SCAR,high_data,9,50,10,30,0.9,5000,0.39877848195614435,0.6673188026669321,1.0660972846230765
SCAR,high_data,9,50,10,40,0.5,5000,0.23221191154270185,0.4230159961766018,0.6552279077193036
SCAR,high_data,9,50,10,40,0.6,5000,0.23277106589347774,0.4442915633931338,0.6770626292866115
SCAR,high_data,9,50,10,40,0.7,5000,0.4174331143545038,0.6034342615780766,1.0208673759325804
SCAR,high_data,9,50,10,40,0.8,5000,0.29403868781929865,0.5194544995630341,0.8134931873823328
SCAR,high_data,9,50,10,40,0.9,5000,0.37791165661045045,0.6234758732325196,1.0013875298429702
SCAR,high_data,9,50,10,50,0.5,5000,0.3224104773600044,0.5270497309967683,0.8494602083567727
SCAR,high_data,9,50,10,50,0.6,5000,0.3241155795212736,0.5287930374306001,0.8529086169518738
SCAR,high_data,9,50,10,50,0.7,5000,0.4265349228508247,0.6227606459033851,1.0492955687542098
SCAR,high_data,9,50,10,50,0.8,5000,0.39124782876010405,0.6429922910553697,1.0342401198154738
SCAR,high_data,9,50,10,50,0.9,5000,0.37854924420902714,0.6273515723443244,1.0059008165533516
SCAR,high_data,9,50,10,75,0.5,5000,0.3256363089970456,0.5612197506902281,0.8868560596872737
SCAR,high_data,9,50,10,75,0.6,5000,0.3832200501473583,0.6085846700509919,0.9918047201983502
SCAR,high_data,9,50,10,75,0.7,5000,0.5134415645017476,0.6916663972945003,1.205107961796248
SCAR,high_data,9,50,10,75,0.8,5000,0.4399415079040054,0.6542105808003642,1.0941520887043696
SCAR,high_data,9,50,10,75,0.9,5000,0.4075039388616146,0.6520276194262498,1.0595315582878644
SCAR,high_data,9,50,10,100,0.5,5000,0.3639647885987598,0.6070869038076121,0.9710516924063719
SCAR,high_data,9,50,10,100,0.6,5000,0.4440540730044547,0.620123369059603,1.0641774420640577
SCAR,high_data,9,50,10,100,0.7,5000,0.6752690621083728,0.7570558730726847,1.4323249351810574
SCAR,high_data,9,50,10,100,0.8,5000,0.36092781372852384,0.6459141657764133,1.006841979504937
SCAR,high_data,9,50,10,100,0.9,5000,0.412098051333875,0.6976992334989903,1.1097972848328652
