name,prefix,seed,dim,n_clusters ,cluster_loss_weight,alpha,embedding_size,ari,nmi,sum
IDEC,high_data,5,2,10,1,0.1,2,0.1753254749478751,0.32263687180368594,0.49796234675156104
IDEC,high_data,5,2,10,1,0.2,2,0.3303410565237326,0.45857192304536337,0.7889129795690959
IDEC,high_data,5,2,10,1,0.3,2,0.2387310370313046,0.39904694747565234,0.6377779845069569
IDEC,high_data,5,2,10,1,0.4,2,0.3096036988003756,0.46716012975008286,0.7767638285504584
IDEC,high_data,5,2,10,1,0.5,2,0.2730271057042459,0.4621721760512472,0.7351992817554931
IDEC,high_data,5,2,10,1,0.6,2,0.2842411267767389,0.4724982892378205,0.7567394160145594
IDEC,high_data,5,2,10,1,0.7,2,0.28444658171209164,0.4727974774979567,0.7572440592100483
IDEC,high_data,5,2,10,1,0.8,2,0.3176638506131424,0.4877783737439211,0.8054422243570635
IDEC,high_data,5,2,10,1,0.9,2,0.2934587388205408,0.47402660603137375,0.7674853448519146
IDEC,high_data,5,2,10,1,1,2,0.3792161589116257,0.5210875218624194,0.900303680774045
IDEC,high_data,5,2,10,0.1,0.1,2,0.36540619181761386,0.5002846498889978,0.8656908417066116
IDEC,high_data,5,2,10,0.1,0.2,2,0.3512930568511979,0.4678523215785343,0.8191453784297322
IDEC,high_data,5,2,10,0.1,0.3,2,0.2840109022236596,0.45946321248431543,0.7434741147079751
IDEC,high_data,5,2,10,0.1,0.4,2,0.2739986452389596,0.45703662636454573,0.7310352716035053
IDEC,high_data,5,2,10,0.1,0.5,2,0.2686199749654875,0.44955501469146414,0.7181749896569516
IDEC,high_data,5,2,10,0.1,0.6,2,0.3138708739096036,0.4971428070805963,0.8110136809902
IDEC,high_data,5,2,10,0.1,0.7,2,0.3169638283683105,0.5063515537889606,0.8233153821572711
IDEC,high_data,5,2,10,0.1,0.8,2,0.3514378934061836,0.5137112569442683,0.8651491503504519
IDEC,high_data,5,2,10,0.1,0.9,2,0.3751540847143518,0.5321334191692747,0.9072875038836266
IDEC,high_data,5,2,10,0.1,1,2,0.4782262900168745,0.58468958241983,1.0629158724367045
IDEC,high_data,5,2,10,0.01,0.1,2,0.3808576901750772,0.5313232110512275,0.9121809012263047
IDEC,high_data,5,2,10,0.01,0.2,2,0.2703990170284404,0.4359304807549711,0.7063294977834115
IDEC,high_data,5,2,10,0.01,0.3,2,0.28540183520936047,0.47381566423339844,0.759217499442759
IDEC,high_data,5,2,10,0.01,0.4,2,0.34714055338489735,0.5303531656402353,0.8774937190251326
IDEC,high_data,5,2,10,0.01,0.5,2,0.4362135851357383,0.5909057293197367,1.027119314455475
IDEC,high_data,5,2,10,0.01,0.6,2,0.34205443859961016,0.5137535747876742,0.8558080133872844
IDEC,high_data,5,2,10,0.01,0.7,2,0.34611956988834613,0.519214369066595,0.8653339389549412
IDEC,high_data,5,2,10,0.01,0.8,2,0.4443992251054218,0.5981119825564298,1.0425112076618517
IDEC,high_data,5,2,10,0.01,0.9,2,0.4539605896486491,0.6065764874859775,1.0605370771346265
IDEC,high_data,5,2,10,0.01,1,2,0.45215805140537113,0.5986718364032056,1.0508298878085767
IDEC,high_data,5,5,10,1,0.1,2,0.4849828503405057,0.6504553165615545,1.1354381669020603
IDEC,high_data,5,5,10,1,0.1,5,0.43911748465030087,0.6385461461587503,1.077663630809051
IDEC,high_data,5,5,10,1,0.2,2,0.37273349673896616,0.5274528753716768,0.900186372110643
IDEC,high_data,5,5,10,1,0.2,5,0.3331221582132171,0.5717967626149838,0.9049189208282009
IDEC,high_data,5,5,10,1,0.3,2,0.3402315547115878,0.5438839221049266,0.8841154768165145
IDEC,high_data,5,5,10,1,0.3,5,0.32433713795518815,0.5282970614169085,0.8526341993720966
IDEC,high_data,5,5,10,1,0.4,2,0.37388383264027036,0.5071836394320589,0.8810674720723293
IDEC,high_data,5,5,10,1,0.4,5,0.34767640386180315,0.5566073714639558,0.9042837753257589
IDEC,high_data,5,5,10,1,0.5,2,0.3753748454814011,0.5020254844369835,0.8774003299183846
IDEC,high_data,5,5,10,1,0.5,5,0.244576227267276,0.4415768553995002,0.6861530826667762
IDEC,high_data,5,5,10,1,0.6,2,0.3731254745437985,0.5003401351084318,0.8734656096522303
IDEC,high_data,5,5,10,1,0.6,5,0.25550176291041726,0.4498622671822205,0.7053640300926378
IDEC,high_data,5,5,10,1,0.7,2,0.3709387781083668,0.49919499688008717,0.8701337749884539
IDEC,high_data,5,5,10,1,0.7,5,0.30709224181365125,0.47805415699010156,0.7851463988037528
IDEC,high_data,5,5,10,1,0.8,2,0.3677408407247325,0.49765357078366146,0.865394411508394
IDEC,high_data,5,5,10,1,0.8,5,0.3133207501018736,0.4920352273659973,0.8053559774678709
IDEC,high_data,5,5,10,1,0.9,2,0.36619416587390846,0.49741033340938345,0.8636044992832919
