name,prefix,seed,dim,cluster_loss_weight,dip_merge_threshold,embedding_size,n_clusters_init,max_n_clusters,ari,nmi,sum
DipDECK,high_data,7,2,1,0.75,2,2,10,0.19721682115857364,0.33478549767565285,0.5320023188342264
DipDECK,high_data,7,2,1,0.75,2,2,15,0.19721682115857364,0.33478549767565285,0.5320023188342264
DipDECK,high_data,7,2,1,0.75,2,2,20,0.19721682115857364,0.33478549767565285,0.5320023188342264
DipDECK,high_data,7,2,1,0.75,2,2,25,0.19721682115857364,0.33478549767565285,0.5320023188342264
DipDECK,high_data,7,2,1,0.75,2,2,30,0.19721682115857364,0.33478549767565285,0.5320023188342264
DipDECK,high_data,7,2,1,0.75,2,2,35,0.19721682115857364,0.33478549767565285,0.5320023188342264
DipDECK,high_data,7,2,1,0.75,2,5,10,0.26902198199453853,0.427891462043915,0.6969134440384535
DipDECK,high_data,7,2,1,0.75,2,5,15,0.26902198199453853,0.427891462043915,0.6969134440384535
DipDECK,high_data,7,2,1,0.75,2,5,20,0.26902198199453853,0.427891462043915,0.6969134440384535
DipDECK,high_data,7,2,1,0.75,2,5,25,0.26902198199453853,0.427891462043915,0.6969134440384535
DipDECK,high_data,7,2,1,0.75,2,5,30,0.26902198199453853,0.427891462043915,0.6969134440384535
DipDECK,high_data,7,2,1,0.75,2,5,35,0.26902198199453853,0.427891462043915,0.6969134440384535
DipDECK,high_data,7,2,1,0.75,2,7,10,0.359471083668037,0.5408250203283661,0.900296103996403
DipDECK,high_data,7,2,1,0.75,2,7,15,0.359471083668037,0.5408250203283661,0.900296103996403
DipDECK,high_data,7,2,1,0.75,2,7,20,0.359471083668037,0.5408250203283661,0.900296103996403
DipDECK,high_data,7,2,1,0.75,2,7,25,0.359471083668037,0.5408250203283661,0.900296103996403
DipDECK,high_data,7,2,1,0.75,2,7,30,0.359471083668037,0.5408250203283661,0.900296103996403
DipDECK,high_data,7,2,1,0.75,2,7,35,0.359471083668037,0.5408250203283661,0.900296103996403
DipDECK,high_data,7,2,1,0.75,2,10,15,0.37181770285446697,0.5158439452854768,0.8876616481399437
DipDECK,high_data,7,2,1,0.75,2,10,20,0.37181770285446697,0.5158439452854768,0.8876616481399437
DipDECK,high_data,7,2,1,0.75,2,10,25,0.37181770285446697,0.5158439452854768,0.8876616481399437
DipDECK,high_data,7,2,1,0.75,2,10,30,0.37181770285446697,0.5158439452854768,0.8876616481399437
DipDECK,high_data,7,2,1,0.75,2,10,35,0.37181770285446697,0.5158439452854768,0.8876616481399437
DipDECK,high_data,7,2,1,0.75,2,15,20,0.4417718223839052,0.5812423607750642,1.0230141831589694
DipDECK,high_data,7,2,1,0.75,2,15,25,0.4417718223839052,0.5812423607750642,1.0230141831589694
DipDECK,high_data,7,2,1,0.75,2,15,30,0.4417718223839052,0.5812423607750642,1.0230141831589694
DipDECK,high_data,7,2,1,0.75,2,15,35,0.4417718223839052,0.5812423607750642,1.0230141831589694
DipDECK,high_data,7,2,1,0.8,2,2,10,0.19721682115857364,0.33478549767565285,0.5320023188342264
DipDECK,high_data,7,2,1,0.8,2,2,15,0.19721682115857364,0.33478549767565285,0.5320023188342264
DipDECK,high_data,7,2,1,0.8,2,2,20,0.19721682115857364,0.33478549767565285,0.5320023188342264
DipDECK,high_data,7,2,1,0.8,2,2,25,0.19721682115857364,0.33478549767565285,0.5320023188342264
DipDECK,high_data,7,2,1,0.8,2,2,30,0.19721682115857364,0.33478549767565285,0.5320023188342264
DipDECK,high_data,7,2,1,0.8,2,2,35,0.19721682115857364,0.33478549767565285,0.5320023188342264
DipDECK,high_data,7,2,1,0.8,2,5,10,0.26902198199453853,0.427891462043915,0.6969134440384535
DipDECK,high_data,7,2,1,0.8,2,5,15,0.26902198199453853,0.427891462043915,0.6969134440384535
DipDECK,high_data,7,2,1,0.8,2,5,20,0.26902198199453853,0.427891462043915,0.6969134440384535
DipDECK,high_data,7,2,1,0.8,2,5,25,0.26902198199453853,0.427891462043915,0.6969134440384535
