name,prefix,seed,dim,n_clusters ,cluster_loss_weight,alpha,embedding_size,ari,nmi,sum
IDEC,high_data,1,2,10,1,0.1,2,0.3518893581267793,0.5212801888031028,0.8731695469298821
IDEC,high_data,1,2,10,1,0.2,2,0.37167591689918894,0.5246150886168973,0.8962910055160862
IDEC,high_data,1,2,10,1,0.3,2,0.39317706524788965,0.530817318816513,0.9239943840644026
IDEC,high_data,1,2,10,1,0.4,2,0.3891696396858889,0.5255068981323763,0.9146765378182652
IDEC,high_data,1,2,10,1,0.5,2,0.3802505476992129,0.5230079854489583,0.9032585331481713
IDEC,high_data,1,2,10,1,0.6,2,0.37596142032115154,0.5211938595644166,0.8971552798855681
IDEC,high_data,1,2,10,1,0.7,2,0.36676885524937825,0.5147251944450075,0.8814940496943857
IDEC,high_data,1,2,10,1,0.8,2,0.3523557113536331,0.5124142402899768,0.8647699516436099
IDEC,high_data,1,2,10,1,0.9,2,0.34546920896259886,0.5077084393234491,0.853177648286048
IDEC,high_data,1,2,10,1,1,2,0.3083980233829305,0.49426228629515223,0.8026603096780827
IDEC,high_data,1,2,10,0.1,0.1,2,0.37022818503536004,0.5267469299843816,0.8969751150197416
IDEC,high_data,1,2,10,0.1,0.2,2,0.36479435299425284,0.5209558547375195,0.8857502077317723
IDEC,high_data,1,2,10,0.1,0.3,2,0.38923274843211886,0.5286965335905263,0.9179292820226451
IDEC,high_data,1,2,10,0.1,0.4,2,0.38071186986320044,0.5264178921490434,0.9071297620122438
IDEC,high_data,1,2,10,0.1,0.5,2,0.37741354586781795,0.5237949731837884,0.9012085190516064
IDEC,high_data,1,2,10,0.1,0.6,2,0.35539469142815855,0.514216423325969,0.8696111147541274
IDEC,high_data,1,2,10,0.1,0.7,2,0.3484766533752707,0.5094944416371664,0.8579710950124371
IDEC,high_data,1,2,10,0.1,0.8,2,0.36982889634671723,0.5289183589402205,0.8987472552869378
IDEC,high_data,1,2,10,0.1,0.9,2,0.32578115262843754,0.5020966189674992,0.8278777715959368
IDEC,high_data,1,2,10,0.1,1,2,0.3154325048533179,0.4757519252492131,0.791184430102531
IDEC,high_data,1,2,10,0.01,0.1,2,0.4515944939506371,0.5579387274283377,1.009533221378975
IDEC,high_data,1,2,10,0.01,0.2,2,0.3845820091511077,0.5295264015043673,0.9141084106554749
IDEC,high_data,1,2,10,0.01,0.3,2,0.4392477583582844,0.5821896238948047,1.021437382253089
IDEC,high_data,1,2,10,0.01,0.4,2,0.3903128679545075,0.5397962158917933,0.9301090838463008
IDEC,high_data,1,2,10,0.01,0.5,2,0.3867780100583486,0.539466678348255,0.9262446884066036
IDEC,high_data,1,2,10,0.01,0.6,2,0.4839071290393305,0.5957663567702843,1.0796734858096149
IDEC,high_data,1,2,10,0.01,0.7,2,0.3805679597036938,0.5294314258830323,0.9099993855867261
IDEC,high_data,1,2,10,0.01,0.8,2,0.34766685765351624,0.5130438306205566,0.8607106882740728
IDEC,high_data,1,2,10,0.01,0.9,2,0.3878217386293713,0.5306194856278164,0.9184412242571877
IDEC,high_data,1,2,10,0.01,1,2,0.36341172938971844,0.5304839679423137,0.8938956973320321
IDEC,high_data,1,5,10,1,0.1,2,0.33447950356103084,0.5349421209938457,0.8694216245548766
IDEC,high_data,1,5,10,1,0.1,5,0.3986764373704964,0.5922230299723619,0.9908994673428583
IDEC,high_data,1,5,10,1,0.2,2,0.33845208121747344,0.5064471524255076,0.844899233642981
IDEC,high_data,1,5,10,1,0.2,5,0.3439392773719303,0.5845785007516744,0.9285177781236047
IDEC,high_data,1,5,10,1,0.3,2,0.2702067384571853,0.4477350030787087,0.717941741535894
IDEC,high_data,1,5,10,1,0.3,5,0.34451395560260795,0.5725704453750919,0.9170844009776999
IDEC,high_data,1,5,10,1,0.4,2,0.29576193834628034,0.44470179385537106,0.7404637322016514
IDEC,high_data,1,5,10,1,0.4,5,0.4232720893676448,0.5815473583055719,1.0048194476732166
IDEC,high_data,1,5,10,1,0.5,2,0.29354088391041583,0.45558296178896696,0.7491238456993827
IDEC,high_data,1,5,10,1,0.5,5,0.37067071936682894,0.5195235248796791,0.8901942442465081
IDEC,high_data,1,5,10,1,0.6,2,0.28052657473638015,0.4511279897705722,0.7316545645069523
IDEC,high_data,1,5,10,1,0.6,5,0.39711209000688924,0.5693649893755321,0.9664770793824213
IDEC,high_data,1,5,10,1,0.7,2,0.270718318458627,0.44583343180098844,0.7165517502596155
IDEC,high_data,1,5,10,1,0.7,5,0.3937181145473592,0.5681348616744005,0.9618529762217598
IDEC,high_data,1,5,10,1,0.8,2,0.2716680748840262,0.44706087879864914,0.7187289536826753
IDEC,high_data,1,5,10,1,0.8,5,0.4704129452639193,0.6005357263141884,1.0709486715781078
IDEC,high_data,1,5,10,1,0.9,2,0.2711904378559346,0.44684831693475424,0.7180387547906888
IDEC,high_data,1,5,10,1,0.9,5,0.36479889535979604,0.5304740044730221,0.8952728998328181
IDEC,high_data,1,5,10,1,1,2,0.269035860807156,0.4461950780065588,0.7152309388137148
IDEC,high_data,1,5,10,1,1,5,0.38068129144242635,0.5271566889517657,0.9078379803941921
IDEC,high_data,1,5,10,0.1,0.1,2,0.3295693044794637,0.518291018673622,0.8478603231530857
IDEC,high_data,1,5,10,0.1,0.1,5,0.3870670858428264,0.5756013025895543,0.9626683884323808
IDEC,high_data,1,5,10,0.1,0.2,2,0.34762992818373234,0.5354262786304949,0.8830562068142271
IDEC,high_data,1,5,10,0.1,0.2,5,0.34337157818579805,0.5724854679975873,0.9158570461833853
IDEC,high_data,1,5,10,0.1,0.3,2,0.3161839690551047,0.4968053632305418,0.8129893322856465
IDEC,high_data,1,5,10,0.1,0.3,5,0.34238944574349583,0.5728782611315739,0.9152677068750698
IDEC,high_data,1,5,10,0.1,0.4,2,0.31655798014813463,0.5007895637920312,0.8173475439401658
IDEC,high_data,1,5,10,0.1,0.4,5,0.41707229362128706,0.5710944795290697,0.9881667731503567
IDEC,high_data,1,5,10,0.1,0.5,2,0.3216490253625186,0.5082534065954735,0.8299024319579921
IDEC,high_data,1,5,10,0.1,0.5,5,0.3935537755227646,0.560447481447558,0.9540012569703226
IDEC,high_data,1,5,10,0.1,0.6,2,0.29445227835516385,0.49228162465265585,0.7867339030078198
IDEC,high_data,1,5,10,0.1,0.6,5,0.379229537930448,0.560403166111888,0.939632704042336
IDEC,high_data,1,5,10,0.1,0.7,2,0.2741444983362756,0.472842555071678,0.7469870534079536
IDEC,high_data,1,5,10,0.1,0.7,5,0.3889277787878095,0.5643951615582526,0.9533229403460621
IDEC,high_data,1,5,10,0.1,0.8,2,0.2832729761313991,0.48906655526753123,0.7723395313989303
IDEC,high_data,1,5,10,0.1,0.8,5,0.3156893069690803,0.49707833645719407,0.8127676434262744
IDEC,high_data,1,5,10,0.1,0.9,2,0.28239257361436576,0.4918902770831336,0.7742828506974994
IDEC,high_data,1,5,10,0.1,0.9,5,0.31997717439454804,0.5174549077046245,0.8374320820991725
IDEC,high_data,1,5,10,0.1,1,2,0.2882168261812705,0.48440682233278726,0.7726236485140577
IDEC,high_data,1,5,10,0.1,1,5,0.31843639470992396,0.5100653800224427,0.8285017747323666
IDEC,high_data,1,5,10,0.01,0.1,2,0.43476447716850747,0.5289018773724365,0.9636663545409441
IDEC,high_data,1,5,10,0.01,0.1,5,0.360572802674131,0.5401691667234333,0.9007419693975642
IDEC,high_data,1,5,10,0.01,0.2,2,0.39287636360891737,0.5316830510796561,0.9245594146885734
IDEC,high_data,1,5,10,0.01,0.2,5,0.3784163540467916,0.5578751932453616,0.9362915472921531
IDEC,high_data,1,5,10,0.01,0.3,2,0.3411757580213996,0.49422070448996064,0.8353964625113602
IDEC,high_data,1,5,10,0.01,0.3,5,0.32558024631581844,0.5403978861779561,0.8659781324937745
IDEC,high_data,1,5,10,0.01,0.4,2,0.2951147829591002,0.48907251174368777,0.7841872947027879
IDEC,high_data,1,5,10,0.01,0.4,5,0.3823498541657309,0.5583445000563841,0.9406943542221151
IDEC,high_data,1,5,10,0.01,0.5,2,0.2856621148931057,0.47304734048900987,0.7587094553821156
IDEC,high_data,1,5,10,0.01,0.5,5,0.4083175055339456,0.5469018243346548,0.9552193298686005
IDEC,high_data,1,5,10,0.01,0.6,2,0.38627615971041046,0.5225041830657488,0.9087803427761592
IDEC,high_data,1,5,10,0.01,0.6,5,0.3170127570446305,0.5057557963691207,0.8227685534137512
IDEC,high_data,1,5,10,0.01,0.7,2,0.33300057424767904,0.5025395907186463,0.8355401649663253
IDEC,high_data,1,5,10,0.01,0.7,5,0.3196434604113841,0.5083447171957085,0.8279881776070925
IDEC,high_data,1,5,10,0.01,0.8,2,0.2916734535542956,0.4774687975636549,0.7691422511179504
IDEC,high_data,1,5,10,0.01,0.8,5,0.3157627496681533,0.5131530816819144,0.8289158313500677
IDEC,high_data,1,5,10,0.01,0.9,2,0.319310662314781,0.4897728981637834,0.8090835604785644
IDEC,high_data,1,5,10,0.01,0.9,5,0.3375110114497864,0.4993111059855264,0.8368221174353128
IDEC,high_data,1,5,10,0.01,1,2,0.381390489378395,0.5087720267221363,0.8901625161005313
IDEC,high_data,1,5,10,0.01,1,5,0.35942242172428934,0.5509804514716845,0.9104028731959739
IDEC,high_data,1,10,10,1,0.1,2,0.5540260195202276,0.7275943103012221,1.2816203298214497
IDEC,high_data,1,10,10,1,0.1,5,0.6590261281513101,0.8016782625355009,1.4607043906868111
IDEC,high_data,1,10,10,1,0.1,10,0.7002717267598998,0.842180460672596,1.5424521874324957
IDEC,high_data,1,10,10,1,0.2,2,0.6321086499849714,0.7479818123603303,1.3800904623453016
IDEC,high_data,1,10,10,1,0.2,5,0.6686567036238102,0.7772482862141965,1.4459049898380067
IDEC,high_data,1,10,10,1,0.2,10,0.6588236230288669,0.8003776140259873,1.4592012370548542
IDEC,high_data,1,10,10,1,0.3,2,0.6760943976894286,0.7730375431683405,1.449131940857769
IDEC,high_data,1,10,10,1,0.3,5,0.6327683041500581,0.7781313191616713,1.4108996233117295
IDEC,high_data,1,10,10,1,0.3,10,0.6220530429392902,0.7692755513719166,1.3913285943112068
IDEC,high_data,1,10,10,1,0.4,2,0.687618682684075,0.7950304912439967,1.4826491739280718
IDEC,high_data,1,10,10,1,0.4,5,0.609709078735233,0.7568671485199445,1.3665762272551776
IDEC,high_data,1,10,10,1,0.4,10,0.5131344392484962,0.6713734279914894,1.1845078672399856
IDEC,high_data,1,10,10,1,0.5,2,0.5251146218624512,0.7112673378063821,1.2363819596688332
IDEC,high_data,1,10,10,1,0.5,5,0.5784218004692109,0.7387798213250489,1.31720162179426
IDEC,high_data,1,10,10,1,0.5,10,0.5932229972883628,0.7361989857549327,1.3294219830432956
IDEC,high_data,1,10,10,1,0.6,2,0.4788045723776233,0.6991332600136603,1.1779378323912835
IDEC,high_data,1,10,10,1,0.6,5,0.5945191912386549,0.7546107688376574,1.3491299600763123
IDEC,high_data,1,10,10,1,0.6,10,0.5964305494950702,0.7390514790188777,1.335482028513948
IDEC,high_data,1,10,10,1,0.7,2,0.5496060301687392,0.6897066576017526,1.2393126877704919
IDEC,high_data,1,10,10,1,0.7,5,0.6280266913301384,0.75941701323167,1.3874437045618084
IDEC,high_data,1,10,10,1,0.7,10,0.5355782622100417,0.7002784104471043,1.235856672657146
IDEC,high_data,1,10,10,1,0.8,2,0.4794731157670681,0.6982997159360772,1.1777728317031453
IDEC,high_data,1,10,10,1,0.8,5,0.5856444394358089,0.7381543824009454,1.3237988218367542
IDEC,high_data,1,10,10,1,0.8,10,0.6419321191558862,0.7714216328831642,1.4133537520390504
IDEC,high_data,1,10,10,1,0.9,2,0.5391424637572938,0.7027511877593622,1.2418936515166559
IDEC,high_data,1,10,10,1,0.9,5,0.5857864086030846,0.7366451183690301,1.3224315269721147
IDEC,high_data,1,10,10,1,0.9,10,0.5388068537278258,0.702241579506943,1.2410484332347687
IDEC,high_data,1,10,10,1,1,2,0.5436061383009139,0.7058796618157767,1.2494858001166906
IDEC,high_data,1,10,10,1,1,5,0.6626891862603628,0.7680917084935487,1.4307808947539113
IDEC,high_data,1,10,10,1,1,10,0.5839183231934698,0.7454683202686855,1.3293866434621553
IDEC,high_data,1,10,10,0.1,0.1,2,0.6309825693587617,0.7347072882170051,1.365689857575767
IDEC,high_data,1,10,10,0.1,0.1,5,0.6288335584073503,0.7653181977025872,1.3941517561099377
IDEC,high_data,1,10,10,0.1,0.1,10,0.6859421952597019,0.8198866516386634,1.5058288468983654
IDEC,high_data,1,10,10,0.1,0.2,2,0.5153451370448268,0.694489983917853,1.2098351209626799
IDEC,high_data,1,10,10,0.1,0.2,5,0.6306258881690974,0.7696112473203178,1.4002371354894152
IDEC,high_data,1,10,10,0.1,0.2,10,0.6483558766134061,0.7819023886283836,1.4302582652417897
IDEC,high_data,1,10,10,0.1,0.3,2,0.5231184575043315,0.6808552691801164,1.203973726684448
IDEC,high_data,1,10,10,0.1,0.3,5,0.6009654729410576,0.7415771759094993,1.342542648850557
IDEC,high_data,1,10,10,0.1,0.3,10,0.6385707539914798,0.7794100043501592,1.4179807583416388
IDEC,high_data,1,10,10,0.1,0.4,2,0.621275490475211,0.7281748453122124,1.3494503357874235
IDEC,high_data,1,10,10,0.1,0.4,5,0.5776363742787847,0.7096428985905306,1.2872792728693154
IDEC,high_data,1,10,10,0.1,0.4,10,0.5012787637958556,0.6554547342075676,1.1567334980034232
IDEC,high_data,1,10,10,0.1,0.5,2,0.5077981497401591,0.6915145160894174,1.1993126658295765
IDEC,high_data,1,10,10,0.1,0.5,5,0.5533051564984431,0.6714631817460529,1.224768338244496
IDEC,high_data,1,10,10,0.1,0.5,10,0.5657758534712729,0.7106029335527541,1.276378787024027
IDEC,high_data,1,10,10,0.1,0.6,2,0.5143726223629291,0.6935142464528976,1.2078868688158266
IDEC,high_data,1,10,10,0.1,0.6,5,0.5204005455244253,0.6753637954415236,1.1957643409659489
IDEC,high_data,1,10,10,0.1,0.6,10,0.6276330710608936,0.7627269555998718,1.3903600266607654
IDEC,high_data,1,10,10,0.1,0.7,2,0.6259215276605464,0.74270174363191,1.3686232712924564
IDEC,high_data,1,10,10,0.1,0.7,5,0.4758431400346298,0.6511764416499737,1.1270195816846034
IDEC,high_data,1,10,10,0.1,0.7,10,0.6256286476227588,0.7611719417539478,1.3868005893767066
IDEC,high_data,1,10,10,0.1,0.8,2,0.6282919085663076,0.7457556015203687,1.3740475100866762
IDEC,high_data,1,10,10,0.1,0.8,5,0.49588384902114846,0.6744761696622059,1.1703600186833545
IDEC,high_data,1,10,10,0.1,0.8,10,0.45767581821224346,0.6613110830362263,1.1189869012484697
IDEC,high_data,1,10,10,0.1,0.9,2,0.6306043800560106,0.7484499132690046,1.3790542933250152
IDEC,high_data,1,10,10,0.1,0.9,5,0.49101670977322165,0.6757374190369596,1.1667541288101813
IDEC,high_data,1,10,10,0.1,0.9,10,0.5880865121288613,0.7441755627691559,1.3322620748980172
IDEC,high_data,1,10,10,0.1,1,2,0.6271647422008305,0.7448602616668764,1.3720250038677069
IDEC,high_data,1,10,10,0.1,1,5,0.5577590414167319,0.6952852581893191,1.2530442996060511
IDEC,high_data,1,10,10,0.1,1,10,0.589234192762785,0.7456198018072167,1.3348539945700018
IDEC,high_data,1,10,10,0.01,0.1,2,0.6687836426032803,0.742577829816554,1.4113614724198342
IDEC,high_data,1,10,10,0.01,0.1,5,0.5901411276043398,0.7103836646194885,1.3005247922238283
IDEC,high_data,1,10,10,0.01,0.1,10,0.6542227214529713,0.7896565785682899,1.443879300021261
IDEC,high_data,1,10,10,0.01,0.2,2,0.6203133667523978,0.7327614173243632,1.353074784076761
IDEC,high_data,1,10,10,0.01,0.2,5,0.5861347793659325,0.7073504790417158,1.2934852584076482
IDEC,high_data,1,10,10,0.01,0.2,10,0.6420681907028897,0.7678214138795945,1.4098896045824842
IDEC,high_data,1,10,10,0.01,0.3,2,0.6191147824934652,0.7322659828531686,1.3513807653466339
IDEC,high_data,1,10,10,0.01,0.3,5,0.5863151303479633,0.7074465482793774,1.2937616786273407
IDEC,high_data,1,10,10,0.01,0.3,10,0.5948980808933493,0.7300630615389313,1.3249611424322807
IDEC,high_data,1,10,10,0.01,0.4,2,0.6196796387249062,0.7324975076607074,1.3521771463856136
IDEC,high_data,1,10,10,0.01,0.4,5,0.6069811325798208,0.7289813549689108,1.3359624875487315
IDEC,high_data,1,10,10,0.01,0.4,10,0.5887068560427491,0.7219522391795432,1.3106590952222923
IDEC,high_data,1,10,10,0.01,0.5,2,0.6196912180750119,0.7320281846236869,1.351719402698699
IDEC,high_data,1,10,10,0.01,0.5,5,0.5614149553016625,0.6752184026957475,1.23663335799741
IDEC,high_data,1,10,10,0.01,0.5,10,0.6109779453092367,0.7445331916027728,1.3555111369120094
IDEC,high_data,1,10,10,0.01,0.6,2,0.6235300012619128,0.7285964842137215,1.3521264854756343
IDEC,high_data,1,10,10,0.01,0.6,5,0.5558637662264517,0.6702769621628373,1.226140728389289
IDEC,high_data,1,10,10,0.01,0.6,10,0.6147335567765906,0.7296481620522236,1.344381718828814
IDEC,high_data,1,10,10,0.01,0.7,2,0.6242265847619737,0.7300369390239541,1.3542635237859277
IDEC,high_data,1,10,10,0.01,0.7,5,0.5576979197553739,0.6737524547347117,1.2314503744900855
IDEC,high_data,1,10,10,0.01,0.7,10,0.5904079640109228,0.697863258723695,1.2882712227346178
IDEC,high_data,1,10,10,0.01,0.8,2,0.6246959288679874,0.7295439385135593,1.3542398673815468
IDEC,high_data,1,10,10,0.01,0.8,5,0.5588073139620044,0.6742384207279095,1.233045734689914
IDEC,high_data,1,10,10,0.01,0.8,10,0.5256693839554251,0.6770976443924198,1.2027670283478449
IDEC,high_data,1,10,10,0.01,0.9,2,0.6245235212552387,0.7293203183463767,1.3538438396016153
IDEC,high_data,1,10,10,0.01,0.9,5,0.5549473598901234,0.6713583254712818,1.2263056853614054
IDEC,high_data,1,10,10,0.01,0.9,10,0.5267835015125443,0.678916526800165,1.2057000283127093
IDEC,high_data,1,10,10,0.01,1,2,0.5845421956294575,0.7015353936313383,1.2860775892607959
IDEC,high_data,1,10,10,0.01,1,5,0.5579035987536606,0.6753458234577575,1.233249422211418
IDEC,high_data,1,10,10,0.01,1,10,0.5276425175411984,0.6811298294488776,1.208772346990076
IDEC,high_data,1,50,10,1,0.1,2,0.5620182353837199,0.7663425713885383,1.3283608067722583
IDEC,high_data,1,50,10,1,0.1,5,0.47893468023372915,0.710021849782938,1.1889565300166671
IDEC,high_data,1,50,10,1,0.1,10,0.5393468221869285,0.7548919502075134,1.294238772394442
IDEC,high_data,1,50,10,1,0.2,2,0.6926829994931378,0.8316976895952026,1.5243806890883405
IDEC,high_data,1,50,10,1,0.2,5,0.47915518116282957,0.7101244309364992,1.1892796120993288
IDEC,high_data,1,50,10,1,0.2,10,0.569885471104795,0.7655090346608758,1.3353945057656709
IDEC,high_data,1,50,10,1,0.3,2,0.6845947094662405,0.8184135977538474,1.503008307220088
IDEC,high_data,1,50,10,1,0.3,5,0.4794199449362035,0.7105619915640794,1.1899819365002828
IDEC,high_data,1,50,10,1,0.3,10,0.5370447773907813,0.7440123922534156,1.281057169644197
IDEC,high_data,1,50,10,1,0.4,2,0.7485671018015466,0.8405647357018238,1.5891318375033703
IDEC,high_data,1,50,10,1,0.4,5,0.4212337109722554,0.6780975202165704,1.099331231188826
IDEC,high_data,1,50,10,1,0.4,10,0.5631569321233952,0.7761440630401563,1.3393009951635515
IDEC,high_data,1,50,10,1,0.5,2,0.5303707460889638,0.7274752168303686,1.2578459629193324
IDEC,high_data,1,50,10,1,0.5,5,0.4449106731526736,0.6642592796663314,1.1091699528190049
IDEC,high_data,1,50,10,1,0.5,10,0.62558842323686,0.7993094918758491,1.4248979151127092
IDEC,high_data,1,50,10,1,0.6,2,0.5382651828009525,0.7391423223223486,1.2774075051233011
IDEC,high_data,1,50,10,1,0.6,5,0.4270962859264255,0.6691718865416104,1.0962681724680359
IDEC,high_data,1,50,10,1,0.6,10,0.6807733612176264,0.8240950063326772,1.5048683675503036
IDEC,high_data,1,50,10,1,0.7,2,0.665744003564681,0.7672713932197682,1.4330153967844492
