name,prefix,seed,dim,n_clusters ,alpha,embedding_size,ari,nmi,sum
DEC,high_data,7,50,10,0.7,5,0.5266413174819264,0.7335044509318703,1.2601457684137967
DEC,high_data,7,50,10,0.7,10,0.6052075495320204,0.750025264885097,1.3552328144171173
DEC,high_data,7,50,10,0.8,2,0.4204797358652596,0.6503072970016204,1.07078703286688
DEC,high_data,7,50,10,0.8,5,0.37933248060961455,0.6365036598095023,1.015836140419117
DEC,high_data,7,50,10,0.8,10,0.6234889351976984,0.7507332880390223,1.3742222232367207
DEC,high_data,7,50,10,0.9,2,0.3873686315262837,0.5593334675787011,0.9467020991049848
DEC,high_data,7,50,10,0.9,5,0.38337756527888783,0.6366869700469129,1.0200645353258007
DEC,high_data,7,50,10,0.9,10,0.6285072931800251,0.7593083633930571,1.3878156565730821
DEC,high_data,7,50,10,1,2,0.37484154838249156,0.5525337920957966,0.9273753404782881
DEC,high_data,7,50,10,1,5,0.5065964680496363,0.7141429343631305,1.2207394024127667
DEC,high_data,7,50,10,1,10,0.6405001399845474,0.7998031726183641,1.4403033126029114
DEC,high_data,7,100,10,0.1,2,0.5805963271270032,0.7832833769870833,1.3638797041140864
DEC,high_data,7,100,10,0.1,5,0.5034104493951681,0.6959026855531978,1.1993131349483659
DEC,high_data,7,100,10,0.1,10,0.39862811114540136,0.6129594664649229,1.0115875776103243
DEC,high_data,7,100,10,0.2,2,0.4731343339456375,0.6880363408104452,1.1611706747560826
DEC,high_data,7,100,10,0.2,5,0.6022724256153777,0.7571545614475796,1.3594269870629574
DEC,high_data,7,100,10,0.2,10,0.5769252782661195,0.73771601565009,1.3146412939162095
DEC,high_data,7,100,10,0.3,2,0.39901263848453083,0.6184965828214838,1.0175092213060146
DEC,high_data,7,100,10,0.3,5,0.6922047638070512,0.8192611069821376,1.5114658707891888
DEC,high_data,7,100,10,0.3,10,0.4746256896456823,0.7423506044155928,1.2169762940612752
DEC,high_data,7,100,10,0.4,2,0.3889551152296499,0.6051930577666839,0.9941481729963337
DEC,high_data,7,100,10,0.4,5,0.5676714152254081,0.7135008856841947,1.2811723009096028
DEC,high_data,7,100,10,0.4,10,0.48269519722604626,0.6700583426179089,1.152753539843955
DEC,high_data,7,100,10,0.5,2,0.3433044580911872,0.5298269063855948,0.873131364476782
DEC,high_data,7,100,10,0.5,5,0.4284263675912713,0.6429078109711305,1.0713341785624018
DEC,high_data,7,100,10,0.5,10,0.4868446595743182,0.6352878550236859,1.1221325145980041
DEC,high_data,7,100,10,0.6,2,0.3487298566696958,0.5292267068227354,0.8779565634924312
DEC,high_data,7,100,10,0.6,5,0.47901543115075335,0.7158780665102009,1.1948934976609542
DEC,high_data,7,100,10,0.6,10,0.4897075776270092,0.638858114510426,1.1285656921374352
DEC,high_data,7,100,10,0.7,2,0.36718240808350255,0.5345647890354949,0.9017471971189974
DEC,high_data,7,100,10,0.7,5,0.4781817096880012,0.7178498159109303,1.1960315255989316
DEC,high_data,7,100,10,0.7,10,0.5007024770509914,0.6396059933548874,1.1403084704058788
DEC,high_data,7,100,10,0.8,2,0.3669099755533966,0.5297278962865342,0.8966378718399308
DEC,high_data,7,100,10,0.8,5,0.508560054716167,0.6790393350317924,1.1875993897479593
DEC,high_data,7,100,10,0.8,10,0.5031603237959489,0.6689749403022022,1.172135264098151
DEC,high_data,7,100,10,0.9,2,0.3834630599257411,0.6040075421264693,0.9874706020522104
DEC,high_data,7,100,10,0.9,5,0.45660867833392493,0.697976572541775,1.1545852508757
DEC,high_data,7,100,10,0.9,10,0.49468516647704325,0.6392389521488719,1.1339241186259152
DEC,high_data,7,100,10,1,2,0.3804309141864503,0.6033107947924106,0.9837417089788609
DEC,high_data,7,100,10,1,5,0.37348680132156853,0.614439145791174,0.9879259471127425
DEC,high_data,7,100,10,1,10,0.41806832105430514,0.6227394832749336,1.0408078043292388
