name,prefix,seed,dim,k,nn,alpha,theta,ari,nmi,sum
SCAR,high_data,8,50,10,20,0.5,5000,0.08587918537571337,0.19015673521914636,0.2760359205948597
SCAR,high_data,8,50,10,20,0.6,5000,0.1494913371072645,0.3314308926662768,0.48092222977354127
SCAR,high_data,8,50,10,20,0.7,5000,0.05723961564837821,0.13052100068667008,0.18776061633504829
SCAR,high_data,8,50,10,20,0.8,5000,0.06917014692591389,0.16373620933986172,0.2329063562657756
SCAR,high_data,8,50,10,20,0.9,5000,0.005471314256599385,0.04254906050414044,0.04802037476073982
SCAR,high_data,8,50,10,25,0.5,5000,0.1395400362643167,0.266973165428246,0.4065132016925627
SCAR,high_data,8,50,10,25,0.6,5000,0.22228965554567676,0.416741612583883,0.6390312681295598
SCAR,high_data,8,50,10,25,0.7,5000,0.10638511492528088,0.3279971047403429,0.43438221966562374
SCAR,high_data,8,50,10,25,0.8,5000,0.1026146644985452,0.31537690522160805,0.4179915697201533
SCAR,high_data,8,50,10,25,0.9,5000,0.15908356898428552,0.3297610415657488,0.48884461055003436
SCAR,high_data,8,50,10,28,0.5,5000,0.24684654517028926,0.418731390689513,0.6655779358598022
SCAR,high_data,8,50,10,28,0.6,5000,0.25037723685567187,0.4510524459625124,0.7014296828181843
SCAR,high_data,8,50,10,28,0.7,5000,0.283370793661173,0.4841172628940999,0.7674880565552729
SCAR,high_data,8,50,10,28,0.8,5000,0.20024931481971245,0.40237811695823594,0.6026274317779484
SCAR,high_data,8,50,10,28,0.9,5000,0.3297606093745435,0.5951759956512059,0.9249366050257495
SCAR,high_data,8,50,10,30,0.5,5000,0.19351626408325429,0.36559628641395303,0.5591125504972073
SCAR,high_data,8,50,10,30,0.6,5000,0.19183822020869618,0.36904729734718195,0.5608855175558781
SCAR,high_data,8,50,10,30,0.7,5000,0.27938905319738455,0.5271401883668111,0.8065292415641956
SCAR,high_data,8,50,10,30,0.8,5000,0.2186141416709564,0.46996610446970305,0.6885802461406595
SCAR,high_data,8,50,10,30,0.9,5000,0.42047666952357865,0.6758390237055563,1.096315693229135
SCAR,high_data,8,50,10,40,0.5,5000,0.2220289288406112,0.4226603228793362,0.6446892517199474
SCAR,high_data,8,50,10,40,0.6,5000,0.26493372087506833,0.4798888544439313,0.7448225753189996
SCAR,high_data,8,50,10,40,0.7,5000,0.3993751565856248,0.5976947964147371,0.9970699530003619
SCAR,high_data,8,50,10,40,0.8,5000,0.3248299058778855,0.5505133437730398,0.8753432496509254
SCAR,high_data,8,50,10,40,0.9,5000,0.3886781093619451,0.6363435002752724,1.0250216096372176
SCAR,high_data,8,50,10,50,0.5,5000,0.35305429545325945,0.5185251420093138,0.8715794374625732
SCAR,high_data,8,50,10,50,0.6,5000,0.31881869614313463,0.5328865207456361,0.8517052168887708
SCAR,high_data,8,50,10,50,0.7,5000,0.3950646516944046,0.5814919219985828,0.9765565736929873
SCAR,high_data,8,50,10,50,0.8,5000,0.40712816237318916,0.6502203473691082,1.0573485097422974
SCAR,high_data,8,50,10,50,0.9,5000,0.4256744045907548,0.6585287193459876,1.0842031239367422
SCAR,high_data,8,50,10,75,0.5,5000,0.37448219770234975,0.6166117556641258,0.9910939533664755
SCAR,high_data,8,50,10,75,0.6,5000,0.3470889595163987,0.5833524955040733,0.930441455020472
SCAR,high_data,8,50,10,75,0.7,5000,0.5456978763227267,0.7283670028664361,1.274064879189163
SCAR,high_data,8,50,10,75,0.8,5000,0.37077415327133956,0.6285345602794837,0.9993087135508233
SCAR,high_data,8,50,10,75,0.9,5000,0.4575186187976163,0.6887676240358173,1.1462862428334335
SCAR,high_data,8,50,10,100,0.5,5000,0.29657884168980203,0.5308195006257281,0.8273983423155302
SCAR,high_data,8,50,10,100,0.6,5000,0.4623249167514156,0.6428943763054624,1.105219293056878
SCAR,high_data,8,50,10,100,0.7,5000,0.6971092281728614,0.7867053758000575,1.483814603972919
SCAR,high_data,8,50,10,100,0.8,5000,0.36176719445047545,0.6469769312870772,1.0087441257375527
SCAR,high_data,8,50,10,100,0.9,5000,0.412098051333875,0.6976992334989904,1.1097972848328654
SCAR,high_data,8,100,10,20,0.5,5000,0.04388218585904133,0.12376235688848024,0.16764454274752155
SCAR,high_data,8,100,10,20,0.6,5000,0.06689682901841781,0.12930503444830632,0.19620186346672414
SCAR,high_data,8,100,10,20,0.7,5000,0.03263233668969118,0.10348290611374467,0.13611524280343584
SCAR,high_data,8,100,10,20,0.8,5000,0.058374973324481556,0.16641209185768438,0.22478706518216593
SCAR,high_data,8,100,10,20,0.9,5000,0.036675247713226736,0.18720377010234163,0.22387901781556835
