name,prefix,seed,dim,n_clusters,nearest_neighbors,ari,nmi,sum
SpectralClustering,high_data,4,2,10,3,0.007574658233830442,0.04825659646844959,0.05583125470228003
SpectralClustering,high_data,4,2,10,4,0.34534025968091,0.5496245472533619,0.8949648069342718
SpectralClustering,high_data,4,2,10,5,0.43372994256254954,0.6945674656151077,1.1282974081776573
SpectralClustering,high_data,4,2,10,6,0.4206288934402235,0.6793114686477069,1.0999403620879304
SpectralClustering,high_data,4,2,10,7,0.4775485868931179,0.7088547914842617,1.1864033783773795
SpectralClustering,high_data,4,2,10,8,0.5513754679391902,0.7282992512076382,1.2796747191468283
SpectralClustering,high_data,4,2,10,9,0.5120762035678256,0.7143601343603423,1.2264363379281678
SpectralClustering,high_data,4,2,10,10,0.5503158081841957,0.7374699713980485,1.287785779582244
SpectralClustering,high_data,4,2,10,11,0.5505810688379319,0.7369892608471768,1.2875703296851086
SpectralClustering,high_data,4,2,10,12,0.5563310968134927,0.7400899455204766,1.2964210423339693
SpectralClustering,high_data,4,2,10,13,0.5475765890818808,0.7377513162265499,1.2853279053084306
SpectralClustering,high_data,4,2,10,14,0.5298837690066586,0.7303689640269712,1.2602527330336297
SpectralClustering,high_data,4,2,10,15,0.5228448030326461,0.7250915202532888,1.247936323285935
SpectralClustering,high_data,4,2,10,16,0.5261124102898261,0.7171108930712893,1.2432233033611153
SpectralClustering,high_data,4,2,10,17,0.5210564452163068,0.7155944863756938,1.2366509315920005
SpectralClustering,high_data,4,2,10,18,0.532949147957217,0.7198349055906423,1.2527840535478594
SpectralClustering,high_data,4,2,10,19,0.5428358441872168,0.7149618679895378,1.2577977121767545
SpectralClustering,high_data,4,2,10,20,0.5544498324571702,0.7271851294924894,1.2816349619496594
SpectralClustering,high_data,4,2,10,25,0.57242346492804,0.7435703550369599,1.3159938199649999
SpectralClustering,high_data,4,2,10,30,0.5655832469889625,0.7374153630598222,1.3029986100487847
SpectralClustering,high_data,4,2,10,35,0.5619361141197435,0.7293774443683526,1.2913135584880961
SpectralClustering,high_data,4,2,10,40,0.5589507861690726,0.725592672849958,1.2845434590190306
SpectralClustering,high_data,4,2,10,45,0.5396677751032238,0.7197300454518294,1.2593978205550531
SpectralClustering,high_data,4,2,10,50,0.5415897202563478,0.7188669401430919,1.2604566603994396
SpectralClustering,high_data,4,2,10,55,0.5432119186900262,0.7187927564476213,1.2620046751376475
SpectralClustering,high_data,4,2,10,60,0.5514203713840551,0.7278009214122297,1.2792212927962847
SpectralClustering,high_data,4,2,10,65,0.5529699688695374,0.7277944434208191,1.2807644122903565
SpectralClustering,high_data,4,2,10,70,0.5074631914308161,0.6942612830870368,1.201724474517853
SpectralClustering,high_data,4,2,10,75,0.40538358564906213,0.6237714028817749,1.029154988530837
SpectralClustering,high_data,4,2,10,80,0.390912239756074,0.6126282113582732,1.003540451114347
SpectralClustering,high_data,4,2,10,85,0.3880869757418997,0.6135922737505223,1.001679249492422
SpectralClustering,high_data,4,2,10,90,0.36390355755199105,0.5848084045668087,0.9487119621187998
SpectralClustering,high_data,4,2,10,95,0.3625453042719509,0.5835680497233726,0.9461133539953235
