name,prefix,seed,dim,cluster_loss_weight,dip_merge_threshold,embedding_size,n_clusters_init,max_n_clusters,ari,nmi,sum
DipDECK,high_data,6,2,1,0.75,2,2,10,0.08594677839309514,0.20797543186438108,0.2939222102574762
DipDECK,high_data,6,2,1,0.75,2,2,15,0.08594677839309514,0.20797543186438108,0.2939222102574762
DipDECK,high_data,6,2,1,0.75,2,2,20,0.08594677839309514,0.20797543186438108,0.2939222102574762
DipDECK,high_data,6,2,1,0.75,2,2,25,0.08594677839309514,0.20797543186438108,0.2939222102574762
DipDECK,high_data,6,2,1,0.75,2,2,30,0.08594677839309514,0.20797543186438108,0.2939222102574762
DipDECK,high_data,6,2,1,0.75,2,2,35,0.08594677839309514,0.20797543186438108,0.2939222102574762
DipDECK,high_data,6,2,1,0.75,2,5,10,0.36074905839528104,0.5051002348196131,0.8658492932148941
DipDECK,high_data,6,2,1,0.75,2,5,15,0.36074905839528104,0.5051002348196131,0.8658492932148941
DipDECK,high_data,6,2,1,0.75,2,5,20,0.36074905839528104,0.5051002348196131,0.8658492932148941
DipDECK,high_data,6,2,1,0.75,2,5,25,0.36074905839528104,0.5051002348196131,0.8658492932148941
DipDECK,high_data,6,2,1,0.75,2,5,30,0.36074905839528104,0.5051002348196131,0.8658492932148941
DipDECK,high_data,6,2,1,0.75,2,5,35,0.36074905839528104,0.5051002348196131,0.8658492932148941
DipDECK,high_data,6,2,1,0.75,2,7,10,0.42332782678033276,0.5460675075773944,0.9693953343577272
DipDECK,high_data,6,2,1,0.75,2,7,15,0.42332782678033276,0.5460675075773944,0.9693953343577272
DipDECK,high_data,6,2,1,0.75,2,7,20,0.42332782678033276,0.5460675075773944,0.9693953343577272
DipDECK,high_data,6,2,1,0.75,2,7,25,0.42332782678033276,0.5460675075773944,0.9693953343577272
DipDECK,high_data,6,2,1,0.75,2,7,30,0.42332782678033276,0.5460675075773944,0.9693953343577272
DipDECK,high_data,6,2,1,0.75,2,7,35,0.42332782678033276,0.5460675075773944,0.9693953343577272
DipDECK,high_data,6,2,1,0.75,2,10,15,0.36372453543902705,0.5646608888668659,0.928385424305893
DipDECK,high_data,6,2,1,0.75,2,10,20,0.36372453543902705,0.5646608888668659,0.928385424305893
DipDECK,high_data,6,2,1,0.75,2,10,25,0.36372453543902705,0.5646608888668659,0.928385424305893
DipDECK,high_data,6,2,1,0.75,2,10,30,0.36372453543902705,0.5646608888668659,0.928385424305893
DipDECK,high_data,6,2,1,0.75,2,10,35,0.36372453543902705,0.5646608888668659,0.928385424305893
DipDECK,high_data,6,2,1,0.75,2,15,20,0.3714653390288912,0.49622116772343533,0.8676865067523265
DipDECK,high_data,6,2,1,0.75,2,15,25,0.3714653390288912,0.49622116772343533,0.8676865067523265
DipDECK,high_data,6,2,1,0.75,2,15,30,0.3714653390288912,0.49622116772343533,0.8676865067523265
