name,prefix,seed,dim,n_clusters,epsilon,ari,nmi,sum
SpectACl,high_data,1,2,10,0.001,-0.006459009026578598,0.028644219505623698,0.0221852104790451
SpectACl,high_data,1,2,10,0.002,-0.016863913783730918,0.07427004171246475,0.05740612792873383
SpectACl,high_data,1,2,10,0.003,-0.02483455134714877,0.1234483520169264,0.09861380066977762
SpectACl,high_data,1,2,10,0.004,-0.030682810415993834,0.16584797648681096,0.13516516607081713
SpectACl,high_data,1,2,10,0.005,-0.0331502513394434,0.20913092392719834,0.17598067258775493
SpectACl,high_data,1,2,10,0.006,-0.02909638368439838,0.2419393133605108,0.21284292967611243
SpectACl,high_data,1,2,10,0.007,-0.011266634276878962,0.31935793883274716,0.3080913045558682
SpectACl,high_data,1,2,10,0.008,0.004396244551201885,0.3488143485687783,0.3532105931199802
SpectACl,high_data,1,2,10,0.009,0.01546666732403096,0.37738752394293146,0.3928541912669624
SpectACl,high_data,1,2,10,0.01,0.034417344827849125,0.4056207631956693,0.44003810802351845
SpectACl,high_data,1,2,10,0.02,0.19058748482785717,0.6087182025669148,0.7993056873947719
SpectACl,high_data,1,2,10,0.03,0.3758384096539894,0.6659244756802364,1.0417628853342258
SpectACl,high_data,1,2,10,0.04,0.4799167386508588,0.6855137164523328,1.1654304551031918
SpectACl,high_data,1,2,10,0.05,0.5114013123252664,0.6581523003100884,1.169553612635355
SpectACl,high_data,1,2,10,0.06,0.49158539805339574,0.6612256829042449,1.1528110809576406
SpectACl,high_data,1,2,10,0.07,0.5201566040034538,0.6741641754163247,1.1943207794197783
SpectACl,high_data,1,2,10,0.08,0.5882002335321944,0.6933236850612687,1.281523918593463
SpectACl,high_data,1,2,10,0.09,0.5727648330543675,0.6621227131715713,1.2348875462259388
SpectACl,high_data,1,2,10,0.1,0.5358523815368365,0.6424664996010615,1.178318881137898
SpectACl,high_data,1,2,10,0.12,0.591737389830781,0.6463765729823439,1.2381139628131248
SpectACl,high_data,1,2,10,0.15,0.4224728962691281,0.5985589614759534,1.0210318577450814
SpectACl,high_data,1,2,10,0.2,0.3154281349813548,0.50206252581124,0.8174906607925948
SpectACl,high_data,1,2,10,0.25,0.3484856556063081,0.5045912338481998,0.853076889454508
SpectACl,high_data,1,2,10,0.3,0.3531888423621067,0.5029623421152374,0.8561511844773441
SpectACl,high_data,1,2,10,0.4,0.44846261588568676,0.553214244387115,1.0016768602728017
