name,prefix,seed,dim,n_clusters,epsilon,ari,nmi,sum
SpectACl,high_data,0,2,10,0.001,-0.006853915158791728,0.028082686009314874,0.021228770850523146
SpectACl,high_data,0,2,10,0.002,-0.0160094879615838,0.07187803274512582,0.055868544783542015
SpectACl,high_data,0,2,10,0.003,-0.02513341457201581,0.12008971194407925,0.09495629737206343
SpectACl,high_data,0,2,10,0.004,-0.02938236828496026,0.16241142128544397,0.1330290530004837
SpectACl,high_data,0,2,10,0.005,-0.03266157496294196,0.2195312949289413,0.18686971996599933
SpectACl,high_data,0,2,10,0.006,-0.01742976217578993,0.273748296150526,0.25631853397473603
SpectACl,high_data,0,2,10,0.007,-0.011668782946362555,0.31943694367714887,0.30776816073078633
SpectACl,high_data,0,2,10,0.008,0.012398384784716969,0.36285444810040834,0.3752528328851253
SpectACl,high_data,0,2,10,0.009,0.014335314913104033,0.37695380810505263,0.39128912301815666
SpectACl,high_data,0,2,10,0.01,0.04842979620111676,0.4337105239336788,0.4821403201347956
SpectACl,high_data,0,2,10,0.02,0.15838333635020904,0.5813660975612599,0.739749433911469
SpectACl,high_data,0,2,10,0.03,0.33117948456797647,0.656870922457548,0.9880504070255245
SpectACl,high_data,0,2,10,0.04,0.49888465758719824,0.670485942669171,1.1693706002563693
SpectACl,high_data,0,2,10,0.05,0.5310548619010855,0.6715948708725308,1.2026497327736163
SpectACl,high_data,0,2,10,0.06,0.5088719356033217,0.6722726613286483,1.1811445969319698
SpectACl,high_data,0,2,10,0.07,0.5196053723442837,0.6772135204030061,1.1968188927472898
SpectACl,high_data,0,2,10,0.08,0.5878886212309415,0.6931676319567072,1.2810562531876486
SpectACl,high_data,0,2,10,0.09,0.5873452909867564,0.6574466716948921,1.2447919626816484
SpectACl,high_data,0,2,10,0.1,0.611783659498644,0.6821991549671625,1.2939828144658065
SpectACl,high_data,0,2,10,0.12,0.605464253100272,0.6627980168253287,1.2682622699256005
SpectACl,high_data,0,2,10,0.15,0.4484250924085687,0.6240975580660707,1.0725226504746395
SpectACl,high_data,0,2,10,0.2,0.3359156192630699,0.5234207123261058,0.8593363315891757
SpectACl,high_data,0,2,10,0.25,0.3489945248172447,0.4969113696128733,0.845905894430118
SpectACl,high_data,0,2,10,0.3,0.3589400382968593,0.5070685183743677,0.866008556671227
