name,prefix,seed,dim,k,beta,ari,nmi,sum
DCF,high_data,0,2,25,0.98,0.21994364236940717,0.38882401627128166,0.6087676586406888
DCF,high_data,0,2,30,0.98,0.1957738582934221,0.3587384078879329,0.554512266181355
DCF,high_data,0,2,35,0.98,0.17513258079232477,0.38355380585608645,0.5586863866484112
DCF,high_data,0,2,40,0.98,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
DCF,high_data,0,2,45,0.98,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
DCF,high_data,0,2,50,0.98,5.470424228036156e-05,0.0008445376792944569,0.0008992419215748185
DCF,high_data,0,2,55,0.98,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,high_data,0,2,60,0.98,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,high_data,0,2,70,0.98,0.0,0.0,0.0
DCF,high_data,0,2,80,0.98,0.0,0.0,0.0
DCF,high_data,0,2,90,0.98,0.0,0.0,0.0
DCF,high_data,0,2,100,0.98,0.0,0.0,0.0
DCF,high_data,0,2,3,0.99,0.007039750834021004,0.45530338381844376,0.4623431346524648
DCF,high_data,0,2,5,0.99,0.16158362952410393,0.6041846727544795,0.7657683022785835
DCF,high_data,0,2,6,0.99,0.5172354655092721,0.7433130255583973,1.2605484910676694
DCF,high_data,0,2,7,0.99,0.8735204339487267,0.8617634847590816,1.7352839187078084
DCF,high_data,0,2,8,0.99,0.8497979912900274,0.8788188696936838,1.7286168609837111
DCF,high_data,0,2,9,0.99,0.8334661024764244,0.8899748663150374,1.7234409687914618
DCF,high_data,0,2,10,0.99,0.8392110283576762,0.8999658153600015,1.7391768437176778
DCF,high_data,0,2,11,0.99,0.8397564595270365,0.9017945923582753,1.741551051885312
DCF,high_data,0,2,12,0.99,0.7570651111717299,0.8621182959251209,1.619183407096851
DCF,high_data,0,2,13,0.99,0.5889186647106811,0.7189373108025958,1.3078559755132768
DCF,high_data,0,2,14,0.99,0.5766404925155234,0.7311797922538644,1.3078202847693878
DCF,high_data,0,2,15,0.99,0.6850583536679534,0.8116163086066028,1.4966746622745561
DCF,high_data,0,2,20,0.99,0.4616044494071562,0.6579738375526064,1.1195782869597626
DCF,high_data,0,2,25,0.99,0.21994364236940717,0.38882401627128166,0.6087676586406888
DCF,high_data,0,2,30,0.99,0.00016674191110655433,0.00252953617340557,0.0026962780845121246
DCF,high_data,0,2,35,0.99,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
DCF,high_data,0,2,40,0.99,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
DCF,high_data,0,2,45,0.99,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
DCF,high_data,0,2,50,0.99,5.470424228036156e-05,0.0008445376792944569,0.0008992419215748185
DCF,high_data,0,2,55,0.99,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,high_data,0,2,60,0.99,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,high_data,0,2,70,0.99,0.0,0.0,0.0
DCF,high_data,0,2,80,0.99,0.0,0.0,0.0
DCF,high_data,0,2,90,0.99,0.0,0.0,0.0
DCF,high_data,0,2,100,0.99,0.0,0.0,0.0
DCF,high_data,0,2,3,0.991,0.007039750834021004,0.45530338381844376,0.4623431346524648
DCF,high_data,0,2,5,0.991,0.16158362952410393,0.6041846727544795,0.7657683022785835
DCF,high_data,0,2,6,0.991,0.5172354655092721,0.7433130255583973,1.2605484910676694
DCF,high_data,0,2,7,0.991,0.9062991210769633,0.904946695340848,1.8112458164178113
DCF,high_data,0,2,8,0.991,0.8497979912900274,0.8788188696936838,1.7286168609837111
DCF,high_data,0,2,9,0.991,0.8366737532876835,0.8937279620147672,1.7304017153024507
DCF,high_data,0,2,10,0.991,0.8392110283576762,0.8999658153600015,1.7391768437176778
DCF,high_data,0,2,11,0.991,0.8397564595270365,0.9017945923582753,1.741551051885312
DCF,high_data,0,2,12,0.991,0.7570651111717299,0.8621182959251209,1.619183407096851
DCF,high_data,0,2,13,0.991,0.5889186647106811,0.7189373108025958,1.3078559755132768
DCF,high_data,0,2,14,0.991,0.5766404925155234,0.7311797922538644,1.3078202847693878
DCF,high_data,0,2,15,0.991,0.685134722274097,0.812627123688928,1.497761845963025
DCF,high_data,0,2,20,0.991,0.4616044494071562,0.6579738375526064,1.1195782869597626
DCF,high_data,0,2,25,0.991,0.21994364236940717,0.38882401627128166,0.6087676586406888
DCF,high_data,0,2,30,0.991,0.00016674191110655433,0.00252953617340557,0.0026962780845121246
DCF,high_data,0,2,35,0.991,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
DCF,high_data,0,2,40,0.991,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
DCF,high_data,0,2,45,0.991,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
DCF,high_data,0,2,50,0.991,5.470424228036156e-05,0.0008445376792944569,0.0008992419215748185
DCF,high_data,0,2,55,0.991,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,high_data,0,2,60,0.991,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,high_data,0,2,70,0.991,0.0,0.0,0.0
DCF,high_data,0,2,80,0.991,0.0,0.0,0.0
DCF,high_data,0,2,90,0.991,0.0,0.0,0.0
DCF,high_data,0,2,100,0.991,0.0,0.0,0.0
DCF,high_data,0,2,3,0.992,0.007039750834021004,0.45530338381844376,0.4623431346524648
DCF,high_data,0,2,5,0.992,0.16158362952410393,0.6041846727544795,0.7657683022785835
DCF,high_data,0,2,6,0.992,0.5172354655092721,0.7433130255583973,1.2605484910676694
DCF,high_data,0,2,7,0.992,0.9062991210769633,0.904946695340848,1.8112458164178113
DCF,high_data,0,2,8,0.992,0.8497979912900274,0.8788188696936838,1.7286168609837111
DCF,high_data,0,2,9,0.992,0.8366737532876835,0.8937279620147672,1.7304017153024507
DCF,high_data,0,2,10,0.992,0.8392110283576762,0.8999658153600015,1.7391768437176778
DCF,high_data,0,2,11,0.992,0.8397564595270365,0.9017945923582753,1.741551051885312
DCF,high_data,0,2,12,0.992,0.7570651111717299,0.8621182959251209,1.619183407096851
DCF,high_data,0,2,13,0.992,0.5889186647106811,0.7189373108025958,1.3078559755132768
DCF,high_data,0,2,14,0.992,0.5766404925155234,0.7311797922538644,1.3078202847693878
DCF,high_data,0,2,15,0.992,0.6887393690779221,0.822601200836016,1.511340569913938
DCF,high_data,0,2,20,0.992,0.41472320250925787,0.6879328803924817,1.1026560829017396
DCF,high_data,0,2,25,0.992,0.15263610549222906,0.3485028257707082,0.5011389312629373
DCF,high_data,0,2,30,0.992,0.00016674191110655433,0.00252953617340557,0.0026962780845121246
DCF,high_data,0,2,35,0.992,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
DCF,high_data,0,2,40,0.992,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
DCF,high_data,0,2,45,0.992,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
DCF,high_data,0,2,50,0.992,5.470424228036156e-05,0.0008445376792944569,0.0008992419215748185
DCF,high_data,0,2,55,0.992,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,high_data,0,2,60,0.992,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,high_data,0,2,70,0.992,0.0,0.0,0.0
DCF,high_data,0,2,80,0.992,0.0,0.0,0.0
DCF,high_data,0,2,90,0.992,0.0,0.0,0.0
DCF,high_data,0,2,100,0.992,0.0,0.0,0.0
DCF,high_data,0,2,3,0.993,0.007039750834021004,0.45530338381844376,0.4623431346524648
DCF,high_data,0,2,5,0.993,0.16158362952410393,0.6041846727544795,0.7657683022785835
DCF,high_data,0,2,6,0.993,0.5172354655092721,0.7433130255583973,1.2605484910676694
DCF,high_data,0,2,7,0.993,0.9061436869753167,0.9047674731197968,1.8109111600951135
DCF,high_data,0,2,8,0.993,0.8820672022105018,0.9092280847598768,1.7912952869703787
DCF,high_data,0,2,9,0.993,0.8366737532876835,0.8937279620147672,1.7304017153024507
DCF,high_data,0,2,10,0.993,0.8392110283576762,0.8999658153600015,1.7391768437176778
DCF,high_data,0,2,11,0.993,0.8397564595270365,0.9017945923582753,1.741551051885312
DCF,high_data,0,2,12,0.993,0.7570651111717299,0.8621182959251209,1.619183407096851
DCF,high_data,0,2,13,0.993,0.5889186647106811,0.7189373108025958,1.3078559755132768
DCF,high_data,0,2,14,0.993,0.5763720693316187,0.7314347369368712,1.30780680626849
DCF,high_data,0,2,15,0.993,0.5755919885659837,0.7320625841771012,1.3076545727430848
DCF,high_data,0,2,20,0.993,0.41472320250925787,0.6879328803924817,1.1026560829017396
DCF,high_data,0,2,25,0.993,0.15263610549222906,0.3485028257707082,0.5011389312629373
DCF,high_data,0,2,30,0.993,0.00016674191110655433,0.00252953617340557,0.0026962780845121246
DCF,high_data,0,2,35,0.993,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
DCF,high_data,0,2,40,0.993,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
DCF,high_data,0,2,45,0.993,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
DCF,high_data,0,2,50,0.993,5.470424228036156e-05,0.0008445376792944569,0.0008992419215748185
DCF,high_data,0,2,55,0.993,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,high_data,0,2,60,0.993,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,high_data,0,2,70,0.993,0.0,0.0,0.0
DCF,high_data,0,2,80,0.993,0.0,0.0,0.0
DCF,high_data,0,2,90,0.993,0.0,0.0,0.0
DCF,high_data,0,2,100,0.993,0.0,0.0,0.0
DCF,high_data,0,2,3,0.994,0.007039750834021004,0.45530338381844376,0.4623431346524648
DCF,high_data,0,2,5,0.994,0.16158362952410393,0.6041846727544795,0.7657683022785835
DCF,high_data,0,2,6,0.994,0.5172354655092721,0.7433130255583973,1.2605484910676694
DCF,high_data,0,2,7,0.994,0.9061436869753167,0.9047674731197968,1.8109111600951135
DCF,high_data,0,2,8,0.994,0.8820672022105018,0.9092280847598768,1.7912952869703787
DCF,high_data,0,2,9,0.994,0.8366737532876835,0.8937279620147672,1.7304017153024507
DCF,high_data,0,2,10,0.994,0.8392110283576762,0.8999658153600015,1.7391768437176778
DCF,high_data,0,2,11,0.994,0.8397564595270365,0.9017945923582753,1.741551051885312
DCF,high_data,0,2,12,0.994,0.7570651111717299,0.8621182959251209,1.619183407096851
DCF,high_data,0,2,13,0.994,0.5886350514696929,0.7191956907858934,1.3078307422555864
DCF,high_data,0,2,14,0.994,0.5503474804309122,0.7773678944117391,1.3277153748426513
DCF,high_data,0,2,15,0.994,0.5755919885659837,0.7320625841771012,1.3076545727430848
DCF,high_data,0,2,20,0.994,0.41472320250925787,0.6879328803924817,1.1026560829017396
DCF,high_data,0,2,25,0.994,0.14961613708462043,0.3461128143741941,0.49572895145881457
DCF,high_data,0,2,30,0.994,0.00016674191110655433,0.00252953617340557,0.0026962780845121246
DCF,high_data,0,2,35,0.994,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
DCF,high_data,0,2,40,0.994,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
DCF,high_data,0,2,45,0.994,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
DCF,high_data,0,2,50,0.994,5.470424228036156e-05,0.0008445376792944569,0.0008992419215748185
DCF,high_data,0,2,55,0.994,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,high_data,0,2,60,0.994,2.726276299387268e-05,0.00042247193537558916,0.00044973469836946184
DCF,high_data,0,2,70,0.994,0.0,0.0,0.0
DCF,high_data,0,2,80,0.994,0.0,0.0,0.0
DCF,high_data,0,2,90,0.994,0.0,0.0,0.0
DCF,high_data,0,2,100,0.994,0.0,0.0,0.0
DCF,high_data,0,2,3,0.995,0.007039750834021004,0.45530338381844376,0.4623431346524648
DCF,high_data,0,2,5,0.995,0.16158362952410393,0.6041846727544795,0.7657683022785835
DCF,high_data,0,2,6,0.995,0.5172354655092721,0.7433130255583973,1.2605484910676694
DCF,high_data,0,2,7,0.995,0.9061436869753167,0.9047674731197968,1.8109111600951135
DCF,high_data,0,2,8,0.995,0.884242052288765,0.9123670153492971,1.796609067638062
DCF,high_data,0,2,9,0.995,0.8366737532876835,0.8937279620147672,1.7304017153024507
DCF,high_data,0,2,10,0.995,0.8392110283576762,0.8999658153600015,1.7391768437176778
DCF,high_data,0,2,11,0.995,0.8397564595270365,0.9017945923582753,1.741551051885312
DCF,high_data,0,2,12,0.995,0.7570651111717299,0.8621182959251209,1.619183407096851
DCF,high_data,0,2,13,0.995,0.5504968502427603,0.7776889137761562,1.3281857640189165
DCF,high_data,0,2,14,0.995,0.5503474804309122,0.7773678944117391,1.3277153748426513
DCF,high_data,0,2,15,0.995,0.5502193001520242,0.7775634162870517,1.327782716439076
DCF,high_data,0,2,20,0.995,0.4030941270116877,0.6864181179325215,1.0895122449442092
DCF,high_data,0,2,25,0.995,0.1396814045281993,0.3485505525176985,0.48823195704589784
DCF,high_data,0,2,30,0.995,0.00016674191110655433,0.00252953617340557,0.0026962780845121246
DCF,high_data,0,2,35,0.995,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
DCF,high_data,0,2,40,0.995,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
DCF,high_data,0,2,45,0.995,8.232461495855429e-05,0.001266199046008515,0.0013485236609670692
