name,prefix,seed,dim,n_clusters,n_init,ari,nmi,sum
ldakmeans,high_data,9,2,10,1,0.47482626920723203,0.6007326686961563,1.0755589379033883
ldakmeans,high_data,9,2,10,2,0.4732967120463952,0.5989252055858973,1.0722219176322925
ldakmeans,high_data,9,2,10,3,0.4732967120463952,0.5989252055858973,1.0722219176322925
ldakmeans,high_data,9,2,10,4,0.47653128980586174,0.6015499471947237,1.0780812370005854
ldakmeans,high_data,9,2,10,5,0.47653128980586174,0.6015499471947237,1.0780812370005854
ldakmeans,high_data,9,2,10,6,0.47575885878176605,0.6015590217182407,1.0773178805000068
ldakmeans,high_data,9,2,10,7,0.47575885878176605,0.6015590217182407,1.0773178805000068
ldakmeans,high_data,9,2,10,8,0.47575885878176605,0.6015590217182407,1.0773178805000068
ldakmeans,high_data,9,2,10,9,0.47575885878176605,0.6015590217182407,1.0773178805000068
ldakmeans,high_data,9,2,10,10,0.47575885878176605,0.6015590217182407,1.0773178805000068
ldakmeans,high_data,9,5,10,1,0.30893528876421367,0.5134540529318202,0.822389341696034
ldakmeans,high_data,9,5,10,2,0.30893528876421367,0.5134540529318202,0.822389341696034
ldakmeans,high_data,9,5,10,3,0.310578458003516,0.5150671370437409,0.8256455950472569
ldakmeans,high_data,9,5,10,4,0.310578458003516,0.5150671370437409,0.8256455950472569
ldakmeans,high_data,9,5,10,5,0.310578458003516,0.5150671370437409,0.8256455950472569
ldakmeans,high_data,9,5,10,6,0.310578458003516,0.5150671370437409,0.8256455950472569
ldakmeans,high_data,9,5,10,7,0.310578458003516,0.5150671370437409,0.8256455950472569
ldakmeans,high_data,9,5,10,8,0.310578458003516,0.5150671370437409,0.8256455950472569
ldakmeans,high_data,9,5,10,9,0.310578458003516,0.5150671370437409,0.8256455950472569
ldakmeans,high_data,9,5,10,10,0.310578458003516,0.5150671370437409,0.8256455950472569
ldakmeans,high_data,9,10,10,1,0.6832973670717466,0.7756329494143471,1.4589303164860938
ldakmeans,high_data,9,10,10,2,0.5585192132861783,0.685894714648753,1.2444139279349313
ldakmeans,high_data,9,10,10,3,0.5585192132861783,0.685894714648753,1.2444139279349313
ldakmeans,high_data,9,10,10,4,0.5585192132861783,0.685894714648753,1.2444139279349313
ldakmeans,high_data,9,10,10,5,0.5585192132861783,0.685894714648753,1.2444139279349313
ldakmeans,high_data,9,10,10,6,0.5585192132861783,0.685894714648753,1.2444139279349313
ldakmeans,high_data,9,10,10,7,0.5585192132861783,0.685894714648753,1.2444139279349313
ldakmeans,high_data,9,10,10,8,0.5585192132861783,0.685894714648753,1.2444139279349313
ldakmeans,high_data,9,10,10,9,0.5585192132861783,0.685894714648753,1.2444139279349313
ldakmeans,high_data,9,10,10,10,0.5585192132861783,0.685894714648753,1.2444139279349313
ldakmeans,high_data,9,50,10,1,0.5224782192452886,0.6982785658752793,1.2207567851205678
ldakmeans,high_data,9,50,10,2,0.5555877123339693,0.7111871521436358,1.2667748644776051
ldakmeans,high_data,9,50,10,3,0.5554163211493564,0.7109437885038113,1.2663601096531676
ldakmeans,high_data,9,50,10,4,0.5524901563140115,0.7221064080530881,1.2745965643670996
ldakmeans,high_data,9,50,10,5,0.5732693372322182,0.7470550989288318,1.32032443616105
ldakmeans,high_data,9,50,10,6,0.6405897063475319,0.7558561513964536,1.3964458577439856
ldakmeans,high_data,9,50,10,7,0.6389070583207991,0.753502120259503,1.392409178580302
ldakmeans,high_data,9,50,10,8,0.5668182825902494,0.7389329311086195,1.3057512136988687
ldakmeans,high_data,9,50,10,9,0.5474913309621152,0.7039148167092487,1.2514061476713638
ldakmeans,high_data,9,50,10,10,0.5497607590605911,0.7180057566002147,1.2677665156608058
ldakmeans,high_data,9,100,10,1,0.6743225260806223,0.8047379188065019,1.479060444887124
ldakmeans,high_data,9,100,10,2,0.6740623776626489,0.8036181245871592,1.477680502249808
ldakmeans,high_data,9,100,10,3,0.563618611302271,0.72533114189387,1.2889497531961411
ldakmeans,high_data,9,100,10,4,0.5934323087779825,0.775903263853604,1.3693355726315866
ldakmeans,high_data,9,100,10,5,0.527904791101693,0.7243893222983365,1.2522941134000294
ldakmeans,high_data,9,100,10,6,0.6739171013635966,0.8043360400970144,1.478253141460611
ldakmeans,high_data,9,100,10,7,0.6741526127981222,0.8034493178644515,1.4776019306625736
ldakmeans,high_data,9,100,10,8,0.6744069565192603,0.8039490902400269,1.4783560467592873
ldakmeans,high_data,9,100,10,9,0.6746508927342201,0.8047862834938415,1.4794371762280616
ldakmeans,high_data,9,100,10,10,0.6734015166192449,0.8039008946940581,1.4773024113133029
