name,prefix,seed,dim,k,nn,alpha,theta,ari,nmi,sum
SCAR,high_data,2,50,10,20,0.5,5000,0.05491495040742198,0.15998252345964376,0.21489747386706573
SCAR,high_data,2,50,10,20,0.6,5000,0.08335691551164796,0.19609047712925545,0.2794473926409034
SCAR,high_data,2,50,10,20,0.7,5000,0.06550292741965091,0.15074686832468676,0.21624979574433767
SCAR,high_data,2,50,10,20,0.8,5000,0.10461831593736375,0.20215411566094085,0.3067724315983046
SCAR,high_data,2,50,10,20,0.9,5000,0.003123823733613578,0.027992886530584793,0.03111671026419837
SCAR,high_data,2,50,10,25,0.5,5000,0.12418090518232369,0.2694077266203663,0.39358863180269
SCAR,high_data,2,50,10,25,0.6,5000,0.19811404104547164,0.36504299986353356,0.5631570409090052
SCAR,high_data,2,50,10,25,0.7,5000,0.12691458991927415,0.31189138317932436,0.4388059730985985
SCAR,high_data,2,50,10,25,0.8,5000,0.17599525236019134,0.38731667602023334,0.5633119283804247
SCAR,high_data,2,50,10,25,0.9,5000,0.10496900347497766,0.39690562610496055,0.5018746295799382
SCAR,high_data,2,50,10,28,0.5,5000,0.19585591596978522,0.3826015725752779,0.5784574885450631
SCAR,high_data,2,50,10,28,0.6,5000,0.23167982964163522,0.41502217252173645,0.6467020021633717
SCAR,high_data,2,50,10,28,0.7,5000,0.27008997571381577,0.5100204515844831,0.7801104272982988
SCAR,high_data,2,50,10,28,0.8,5000,0.22065556017404997,0.41980350170422476,0.6404590618782747
SCAR,high_data,2,50,10,28,0.9,5000,0.3030564385807373,0.5834326123961631,0.8864890509769003
SCAR,high_data,2,50,10,30,0.5,5000,0.1525031368528486,0.31951180805199036,0.472014944904839
SCAR,high_data,2,50,10,30,0.6,5000,0.18373319554206852,0.37543901041596345,0.559172205958032
SCAR,high_data,2,50,10,30,0.7,5000,0.23440159577303654,0.4674406896501067,0.7018422854231432
SCAR,high_data,2,50,10,30,0.8,5000,0.20072131030225907,0.45717087583234267,0.6578921861346018
SCAR,high_data,2,50,10,30,0.9,5000,0.41908959939539625,0.6875651797499881,1.1066547791453845
SCAR,high_data,2,50,10,40,0.5,5000,0.19581270269228168,0.37342816154096314,0.5692408642332448
SCAR,high_data,2,50,10,40,0.6,5000,0.23008432996826578,0.43149993167806616,0.6615842616463319
SCAR,high_data,2,50,10,40,0.7,5000,0.37643973775718365,0.5631433783602854,0.939583116117469
SCAR,high_data,2,50,10,40,0.8,5000,0.30321835465819746,0.5320188760989446,0.8352372307571421
SCAR,high_data,2,50,10,40,0.9,5000,0.405972483770018,0.6586822846451268,1.0646547684151448
SCAR,high_data,2,50,10,50,0.5,5000,0.28063068493998455,0.4856660732666064,0.7662967582065909
SCAR,high_data,2,50,10,50,0.6,5000,0.27836128499477253,0.49903969364740386,0.7774009786421764
SCAR,high_data,2,50,10,50,0.7,5000,0.39175947494212887,0.5880739441615959,0.9798334191037248
SCAR,high_data,2,50,10,50,0.8,5000,0.38359248906254567,0.6266991601142186,1.0102916491767642
