name,prefix,seed,dim,n_clusters ,alpha,embedding_size,ari,nmi,sum
DEC,high_data,8,2,10,0.1,2,0.3846394972704682,0.5297878730876163,0.9144273703580845
DEC,high_data,8,2,10,0.2,2,0.37406544451373375,0.5049668619375822,0.8790323064513159
DEC,high_data,8,2,10,0.3,2,0.3229926857375141,0.4902656879538864,0.8132583736914005
DEC,high_data,8,2,10,0.4,2,0.2919687695470268,0.4688388393034246,0.7608076088504514
DEC,high_data,8,2,10,0.5,2,0.31186470272115935,0.4936640976614326,0.805528800382592
DEC,high_data,8,2,10,0.6,2,0.3189180923729729,0.49292926935692455,0.8118473617298975
DEC,high_data,8,2,10,0.7,2,0.24679680743276997,0.4627057025055742,0.7095025099383442
DEC,high_data,8,2,10,0.8,2,0.24541860972888646,0.42918226657192676,0.6746008763008132
DEC,high_data,8,2,10,0.9,2,0.21420679964247388,0.4147388492587123,0.6289456489011862
DEC,high_data,8,2,10,1,2,0.11105605142682164,0.35547475074120205,0.4665308021680237
DEC,high_data,8,5,10,0.1,2,0.3995826205592668,0.5726094028168952,0.9721920233761621
DEC,high_data,8,5,10,0.1,5,0.39579524024845586,0.6275547405915095,1.0233499808399653
DEC,high_data,8,5,10,0.2,2,0.2849408275604665,0.4502144121496584,0.7351552397101249
DEC,high_data,8,5,10,0.2,5,0.46239770244163725,0.6539192378048905,1.1163169402465276
DEC,high_data,8,5,10,0.3,2,0.2970381736745439,0.45849609005921604,0.7555342637337599
DEC,high_data,8,5,10,0.3,5,0.33715894800796775,0.570187730104251,0.9073466781122187
DEC,high_data,8,5,10,0.4,2,0.2532161582730688,0.4065406558522015,0.6597568141252703
DEC,high_data,8,5,10,0.4,5,0.3672887462771713,0.5810255569873669,0.9483143032645382
DEC,high_data,8,5,10,0.5,2,0.3020486372758822,0.4553204674398162,0.7573691047156984
DEC,high_data,8,5,10,0.5,5,0.3717241629503705,0.5845501229753272,0.9562742859256976
DEC,high_data,8,5,10,0.6,2,0.2096438404183353,0.35315550784237865,0.562799348260714
DEC,high_data,8,5,10,0.6,5,0.36518519697074914,0.5782889178785301,0.9434741148492792
DEC,high_data,8,5,10,0.7,2,0.17371741941246557,0.3187470061630484,0.49246442557551395
DEC,high_data,8,5,10,0.7,5,0.3727191184137521,0.5806724675139604,0.9533915859277124
DEC,high_data,8,5,10,0.8,2,0.17087524171860555,0.3257459643047872,0.49662120602339277
DEC,high_data,8,5,10,0.8,5,0.37781155568428915,0.5783457972744218,0.956157352958711
DEC,high_data,8,5,10,0.9,2,0.17085834598107882,0.3256452466920234,0.4965035926731022
DEC,high_data,8,5,10,0.9,5,0.38917228381984315,0.5602831240124606,0.9494554078323038
DEC,high_data,8,5,10,1,2,0.15430471361385736,0.2964458557373413,0.4507505693511986
DEC,high_data,8,5,10,1,5,0.3683282917092189,0.5685583188295429,0.9368866105387618
DEC,high_data,8,10,10,0.1,2,0.6816755673341566,0.7771521067293226,1.4588276740634791
DEC,high_data,8,10,10,0.1,5,0.5000160899008298,0.7106494529017062,1.210665542802536
DEC,high_data,8,10,10,0.1,10,0.7025613308309424,0.8385934988240317,1.5411548296549742
DEC,high_data,8,10,10,0.2,2,0.5417995177758889,0.6826077950014847,1.2244073127773736
DEC,high_data,8,10,10,0.2,5,0.47236110748937166,0.6859738528822769,1.1583349603716484
DEC,high_data,8,10,10,0.2,10,0.6796797950013282,0.8142877198503965,1.4939675148517249
DEC,high_data,8,10,10,0.3,2,0.5343969745697887,0.6835295619364693,1.217926536506258
DEC,high_data,8,10,10,0.3,5,0.4543474997631983,0.6801518372311761,1.1344993369943746
DEC,high_data,8,10,10,0.3,10,0.656885665085659,0.7912459536029193,1.4481316186885782
DEC,high_data,8,10,10,0.4,2,0.5343041968501933,0.6839382242961937,1.218242421146387
DEC,high_data,8,10,10,0.4,5,0.5468080905115711,0.6891854132572182,1.2359935037687892
DEC,high_data,8,10,10,0.4,10,0.5914920027670777,0.7377591041745907,1.3292511069416684
DEC,high_data,8,10,10,0.5,2,0.40359517698615716,0.6192069302040851,1.0228021071902422
DEC,high_data,8,10,10,0.5,5,0.5487903761455858,0.699716038990597,1.2485064151361827
DEC,high_data,8,10,10,0.5,10,0.5674231227266529,0.7214289827297762,1.288852105456429
DEC,high_data,8,10,10,0.6,2,0.398982944558612,0.6156211526728746,1.0146040972314867
DEC,high_data,8,10,10,0.6,5,0.5574322874609314,0.7201548824561784,1.2775871699171097
DEC,high_data,8,10,10,0.6,10,0.566354894932961,0.7210707157830997,1.2874256107160607
DEC,high_data,8,10,10,0.7,2,0.4009701399756543,0.6178756970684435,1.0188458370440978
DEC,high_data,8,10,10,0.7,5,0.6504274099545352,0.781284671346142,1.4317120813006772
DEC,high_data,8,10,10,0.7,10,0.5786289125422928,0.6773457520619798,1.2559746646042727
DEC,high_data,8,10,10,0.8,2,0.4016282858966666,0.615220409612539,1.0168486955092055
DEC,high_data,8,10,10,0.8,5,0.4490768848270611,0.666864346738705,1.115941231565766
DEC,high_data,8,10,10,0.8,10,0.5789414758928383,0.6786653539599281,1.2576068298527665
DEC,high_data,8,10,10,0.9,2,0.5117840417479687,0.6804728411873868,1.1922568829353555
DEC,high_data,8,10,10,0.9,5,0.5415441468579845,0.7221757558980577,1.2637199027560422
DEC,high_data,8,10,10,0.9,10,0.5795618148276515,0.6789321101756912,1.2584939250033427
DEC,high_data,8,10,10,1,2,0.544944285622353,0.696861546528932,1.241805832151285
