name,prefix,seed,dim,n_clusters,reconstruction_loss_weight,embedding_size,ari,nmi,sum
DipEncoder,high_data,7,2,10,,2,0.45565885436105374,0.6523710785404828,1.1080299329015366
DipEncoder,high_data,7,2,10,10,2,0.3787029472807704,0.5777495895803917,0.956452536861162
DipEncoder,high_data,7,2,10,100,2,0.26098989888846025,0.5257526565028006,0.7867425553912608
DipEncoder,high_data,7,2,10,1000,2,0.32378087114010484,0.5205905646294515,0.8443714357695564
DipEncoder,high_data,7,5,10,,2,0.14245051274924286,0.29846504437511223,0.4409155571243551
DipEncoder,high_data,7,5,10,,5,0.3223432203315174,0.5249017766174032,0.8472449969489206
DipEncoder,high_data,7,5,10,10,2,0.2483601463806324,0.4760323937299545,0.7243925401105868
DipEncoder,high_data,7,5,10,10,5,0.4211585552619012,0.5824312243054806,1.0035897795673818
DipEncoder,high_data,7,5,10,100,2,0.3274337092600433,0.5366029985432119,0.8640367078032551
DipEncoder,high_data,7,5,10,100,5,0.4421969132021751,0.5858487191251114,1.0280456323272864
DipEncoder,high_data,7,5,10,1000,2,0.3419251489136132,0.5403876976310016,0.8823128465446148
DipEncoder,high_data,7,5,10,1000,5,0.4431925188418582,0.5830868133873732,1.0262793322292314
DipEncoder,high_data,7,10,10,,2,0.6055815483356844,0.7401090201013822,1.3456905684370666
DipEncoder,high_data,7,10,10,,5,0.5427893998121415,0.6975067558059604,1.2402961556181018
DipEncoder,high_data,7,10,10,,10,0.5978763449022423,0.78881796037953,1.3866943052817722
DipEncoder,high_data,7,10,10,10,2,0.4088648230987667,0.6772692224342447,1.0861340455330115
DipEncoder,high_data,7,10,10,10,5,0.5852299463431196,0.7218191484962998,1.3070490948394196
DipEncoder,high_data,7,10,10,10,10,0.7098238796367334,0.8187512311845735,1.5285751108213068
DipEncoder,high_data,7,10,10,100,2,0.41727627980846926,0.6270203129245292,1.0442965927329984
DipEncoder,high_data,7,10,10,100,5,0.5306529755758299,0.6984260214372447,1.2290789970130747
DipEncoder,high_data,7,10,10,100,10,0.5695778024421698,0.7500163668674972,1.319594169309667
DipEncoder,high_data,7,10,10,1000,2,0.43341958462733593,0.628974362610797,1.062393947238133
DipEncoder,high_data,7,10,10,1000,5,0.5196956965613346,0.6936073086449334,1.213303005206268
DipEncoder,high_data,7,10,10,1000,10,0.5604747448477629,0.7387197917692032,1.2991945366169662
DipEncoder,high_data,7,50,10,,2,0.5802853526597361,0.747706403008772,1.3279917556685081
DipEncoder,high_data,7,50,10,,5,0.3716154972772233,0.613046939488285,0.9846624367655084
DipEncoder,high_data,7,50,10,,10,0.5852484669647371,0.7380674753771356,1.3233159423418726
DipEncoder,high_data,7,50,10,10,2,0.6604045732083403,0.7624139515366217,1.422818524744962
DipEncoder,high_data,7,50,10,10,5,0.49677073593409377,0.6930749962118552,1.189845732145949
DipEncoder,high_data,7,50,10,10,10,0.5824998419661164,0.7329739004532277,1.3154737424193441
DipEncoder,high_data,7,50,10,100,2,0.6066513651208176,0.7311790694769819,1.3378304345977994
DipEncoder,high_data,7,50,10,100,5,0.49686168884535575,0.6951303891060071,1.1919920779513629
DipEncoder,high_data,7,50,10,100,10,0.5817584714067217,0.7326740471521646,1.314432518558886
DipEncoder,high_data,7,50,10,1000,2,0.6128217931475975,0.7130602703644285,1.325882063512026
DipEncoder,high_data,7,50,10,1000,5,0.4913372193830901,0.6865876962480844,1.1779249156311744
DipEncoder,high_data,7,50,10,1000,10,0.5732771728747154,0.7260923712428992,1.2993695441176145
DipEncoder,high_data,7,100,10,,2,0.607221439702771,0.7886141192527656,1.3958355589555365
DipEncoder,high_data,7,100,10,,5,0.4814473246695037,0.6976878312910878,1.1791351559605916
DipEncoder,high_data,7,100,10,,10,0.35756397033714693,0.5974098944412108,0.9549738647783578
DipEncoder,high_data,7,100,10,10,2,0.5932505508585361,0.8024329190479457,1.3956834699064817
DipEncoder,high_data,7,100,10,10,5,0.47997159043533866,0.6949180647058036,1.1748896551411423
DipEncoder,high_data,7,100,10,10,10,0.4148729190341226,0.6460570371246337,1.0609299561587564
DipEncoder,high_data,7,100,10,100,2,0.3437926768414046,0.6857528507220442,1.0295455275634486
DipEncoder,high_data,7,100,10,100,5,0.47998221716953776,0.694994624644362,1.1749768418138997
DipEncoder,high_data,7,100,10,100,10,0.366498505574255,0.6176475901493569,0.9841460957236119
DipEncoder,high_data,7,100,10,1000,2,0.295359681765351,0.6160073931171886,0.9113670748825395
DipEncoder,high_data,7,100,10,1000,5,0.3422539295377615,0.6106440884528599,0.9528980179906215
DipEncoder,high_data,7,100,10,1000,10,0.3677126355532098,0.6197214595435222,0.987434095096732
