name,prefix,seed,dim,k,nn,alpha,theta,ari,nmi,sum
SCAR,high_data,2,50,10,10,0.5,5000,0.03760552426796474,0.10290041875973166,0.1405059430276964
SCAR,high_data,2,50,10,10,0.6,5000,0.03126786924040564,0.10533159818242752,0.13659946742283316
SCAR,high_data,2,50,10,10,0.7,5000,0.003620976822240548,0.025065711578664666,0.028686688400905214
SCAR,high_data,2,50,10,10,0.8,5000,0.05273919095335072,0.1291980464627444,0.18193723741609513
SCAR,high_data,2,50,10,10,0.9,5000,0.006299671185788496,0.04674171141564377,0.05304138260143226
SCAR,high_data,2,50,10,15,0.5,5000,0.04747375715059775,0.13360865888034432,0.18108241603094205
SCAR,high_data,2,50,10,15,0.6,5000,0.03649703445286369,0.11650320378489003,0.15300023823775372
SCAR,high_data,2,50,10,15,0.7,5000,0.07732303122441632,0.16497586103722905,0.24229889226164536
SCAR,high_data,2,50,10,15,0.8,5000,0.023693294814394028,0.11392185020145705,0.1376151450158511
SCAR,high_data,2,50,10,15,0.9,5000,0.007634275899857382,0.05054949243882637,0.05818376833868375
SCAR,high_data,2,100,10,10,0.5,5000,0.031923769769739485,0.08520973949179068,0.11713350926153017
SCAR,high_data,2,100,10,10,0.6,5000,0.02088412730022404,0.07900999006045839,0.09989411736068243
SCAR,high_data,2,100,10,10,0.7,5000,0.0311442044797403,0.08110876967048111,0.11225297415022141
SCAR,high_data,2,100,10,10,0.8,5000,0.07170876193760799,0.11000016546034856,0.18170892739795655
