name,prefix,seed,dim,cluster_all,bandwidth,ari,nmi,sum
MeanShift,high_data,0,5,True,0.01,0.05035104535485765,0.5063704289317548,0.5567214742866124
MeanShift,high_data,0,5,True,0.02,0.14278876163958765,0.596041049184885,0.7388298108244726
MeanShift,high_data,0,5,True,0.03,0.2020835425895746,0.629319229422674,0.8314027720122487
MeanShift,high_data,0,5,True,0.04,0.28389247731546396,0.6478619903327509,0.9317544676482149
MeanShift,high_data,0,5,True,0.05,0.3028873764312906,0.6336664997710961,0.9365538762023867
MeanShift,high_data,0,5,True,0.06,0.43808316942073666,0.6174220767084648,1.0555052461292016
MeanShift,high_data,0,5,True,0.07,0.3885483389747612,0.5838090383440903,0.9723573773188514
MeanShift,high_data,0,5,True,0.08,0.39856618302508984,0.5775678670619939,0.9761340500870838
MeanShift,high_data,0,5,True,0.09,0.3658600799813446,0.5396395495562825,0.9054996295376271
MeanShift,high_data,0,5,True,0.1,0.3221136042969315,0.5324333739595546,0.8545469782564861
MeanShift,high_data,0,5,True,0.11,0.33178589121039337,0.5376536912881443,0.8694395824985377
MeanShift,high_data,0,5,True,0.12,0.3164004529446304,0.5324285731901766,0.8488290261348069
MeanShift,high_data,0,5,True,0.13,0.27916860361115414,0.49869102083391753,0.7778596244450717
MeanShift,high_data,0,5,True,0.14,0.2841400845119518,0.49095062062884376,0.7750907051407956
MeanShift,high_data,0,5,True,0.15,0.2847515310851421,0.49080415902109803,0.7755556901062401
MeanShift,high_data,0,5,True,0.16,0.2881559947470949,0.49279254284367285,0.7809485375907678
MeanShift,high_data,0,5,True,0.17,0.30943175443257237,0.502465864518416,0.8118976189509883
MeanShift,high_data,0,5,True,0.18,0.29220990655565604,0.4959477621870058,0.7881576687426619
MeanShift,high_data,0,5,True,0.19,0.2881119453037435,0.4879190896473814,0.7760310349511249
MeanShift,high_data,0,5,True,0.2,0.16742201940057766,0.44686394665215423,0.6142859660527319
MeanShift,high_data,0,5,True,0.21,0.07059273891968856,0.34088447728138843,0.411477216201077
MeanShift,high_data,0,5,True,0.22,0.06805133748066032,0.3385969312685846,0.4066482687492449
MeanShift,high_data,0,5,True,0.23,0.06283388334180888,0.32933952647557624,0.39217340981738513
MeanShift,high_data,0,5,True,0.24,0.0577324809660518,0.3261543095783057,0.3838867905443575
MeanShift,high_data,0,5,True,0.25,0.03943580025329418,0.2896183005664643,0.3290541008197585
MeanShift,high_data,0,5,True,0.28,0.039827511289712555,0.29345067444476175,0.3332781857344743
MeanShift,high_data,0,5,True,0.3,0.038049328304231,0.2899199399624814,0.3279692682667124
MeanShift,high_data,0,5,True,0.35,0.038120455844467584,0.2699237322741441,0.30804418811861173
MeanShift,high_data,0,5,True,0.4,0.03268058420842741,0.19991466715462827,0.2325952513630557
MeanShift,high_data,0,5,True,0.45,0.0035035830523753708,0.03536454795606647,0.038868131008441845
MeanShift,high_data,0,5,True,0.5,0.0,0.0,0.0
MeanShift,high_data,0,5,False,0.01,0.0395469431235116,0.4748138513676013,0.5143607944911129
MeanShift,high_data,0,5,False,0.02,0.10599340894749987,0.5490063072879237,0.6549997162354235
MeanShift,high_data,0,5,False,0.03,0.16277144326222054,0.5884776903588272,0.7512491336210478
MeanShift,high_data,0,5,False,0.04,0.21265585091528197,0.5974653694916583,0.8101212204069402
MeanShift,high_data,0,5,False,0.05,0.261556685769846,0.5953010649629138,0.8568577507327597
MeanShift,high_data,0,5,False,0.06,0.2657862621227158,0.5576902647893982,0.823476526912114
MeanShift,high_data,0,5,False,0.07,0.25981614912024703,0.541623593626411,0.801439742746658
MeanShift,high_data,0,5,False,0.08,0.3130896462013128,0.5663279313242735,0.8794175775255864
MeanShift,high_data,0,5,False,0.09,0.30550054639847046,0.5319685887083031,0.8374691351067736
MeanShift,high_data,0,5,False,0.1,0.268940274888947,0.4661694556776802,0.7351097305666272
MeanShift,high_data,0,5,False,0.11,0.3159763693519109,0.4956579571345775,0.8116343264864885
MeanShift,high_data,0,5,False,0.12,0.3265321568297936,0.5019236330558918,0.8284557898856855
MeanShift,high_data,0,5,False,0.13,0.3089321892183976,0.47615727267083485,0.7850894618892325
MeanShift,high_data,0,5,False,0.14,0.29254944765188934,0.44674966244027003,0.7392991100921593
MeanShift,high_data,0,5,False,0.15,0.29422216553535646,0.45806553560181096,0.7522877011371674
MeanShift,high_data,0,5,False,0.16,0.3006311717434249,0.4739541624064719,0.7745853341498968
MeanShift,high_data,0,5,False,0.17,0.2896829915924424,0.46928247160650677,0.7589654631989491
MeanShift,high_data,0,5,False,0.18,0.30089131844357325,0.49258217428667717,0.7934734927302505
MeanShift,high_data,0,5,False,0.19,0.29589224536636183,0.4795397233915535,0.7754319687579153
MeanShift,high_data,0,5,False,0.2,0.22188206889892567,0.4240557729509652,0.6459378418498909
MeanShift,high_data,0,5,False,0.21,0.1347822005228864,0.30328433930687393,0.4380665398297603
MeanShift,high_data,0,5,False,0.22,0.12152676318293762,0.2961909041567456,0.4177176673396832
MeanShift,high_data,0,5,False,0.23,0.11568370844943804,0.29652863600779017,0.4122123444572282
MeanShift,high_data,0,5,False,0.24,0.0940808450202677,0.2719730616318635,0.3660539066521312
MeanShift,high_data,0,5,False,0.25,0.07942565822968067,0.26172931403536676,0.34115497226504743
MeanShift,high_data,0,5,False,0.28,0.06251918943885267,0.2802761172925905,0.34279530673144315
MeanShift,high_data,0,5,False,0.3,0.05703725912039229,0.27513243346313576,0.3321696925835281
MeanShift,high_data,0,5,False,0.35,0.04599363135231541,0.25497441209095717,0.3009680434432726
MeanShift,high_data,0,5,False,0.4,0.04329598207290484,0.21893000128460066,0.2622259833575055
MeanShift,high_data,0,5,False,0.45,0.05008506603231571,0.19486071351083054,0.24494577954314625
MeanShift,high_data,0,5,False,0.5,0.04926039384086538,0.1892238411825284,0.23848423502339378
MeanShift,high_data,0,10,True,0.01,0.01493780979449895,0.4455072048836868,0.4604450146781857
MeanShift,high_data,0,10,True,0.02,0.08466594142460479,0.5356206003825135,0.6202865418071183
MeanShift,high_data,0,10,True,0.03,0.1562469846621502,0.5980007081379044,0.7542476928000545
MeanShift,high_data,0,10,True,0.04,0.2461098612753026,0.6439595187922915,0.8900693800675941
MeanShift,high_data,0,10,True,0.05,0.32028178852577016,0.6690499629276804,0.9893317514534505
MeanShift,high_data,0,10,True,0.06,0.38989923346430105,0.6727644453047238,1.062663678769025
MeanShift,high_data,0,10,True,0.07,0.44964810632474345,0.6962429779024241,1.1458910842271675
MeanShift,high_data,0,10,True,0.08,0.48134414603339337,0.713479871625008,1.1948240176584015
MeanShift,high_data,0,10,True,0.09,0.5046693517123466,0.7185600687291158,1.2232294204414624
MeanShift,high_data,0,10,True,0.1,0.5298729251945343,0.7219680498649872,1.2518409750595216
MeanShift,high_data,0,10,True,0.11,0.5178172329318028,0.7101356918933465,1.2279529248251493
MeanShift,high_data,0,10,True,0.12,0.6479644411917513,0.73623764395406,1.3842020851458114
MeanShift,high_data,0,10,True,0.13,0.6465882953783683,0.7351012734743508,1.381689568852719
MeanShift,high_data,0,10,True,0.14,0.6520313512347902,0.7413372366985012,1.3933685879332913
MeanShift,high_data,0,10,True,0.15,0.7344571810440585,0.7558144327297335,1.4902716137737921
MeanShift,high_data,0,10,True,0.16,0.7325031351815965,0.7549127366560203,1.4874158718376167
MeanShift,high_data,0,10,True,0.17,0.7341753674506797,0.7555837639806482,1.4897591314313279
MeanShift,high_data,0,10,True,0.18,0.5867582836101528,0.6888597036080362,1.275617987218189
MeanShift,high_data,0,10,True,0.19,0.5875822014020345,0.6892412208270228,1.2768234222290573
MeanShift,high_data,0,10,True,0.2,0.26763666762022914,0.5424593156893477,0.8100959833095769
MeanShift,high_data,0,10,True,0.21,0.26857700638620746,0.5425120188495847,0.8110890252357921
MeanShift,high_data,0,10,True,0.22,0.2671916253754426,0.542237854715548,0.8094294800909906
MeanShift,high_data,0,10,True,0.23,0.26776489274566356,0.5423201554778182,0.8100850482234818
MeanShift,high_data,0,10,True,0.24,0.26757913353708845,0.5423767952605589,0.8099559287976474
MeanShift,high_data,0,10,True,0.25,0.2613421855162533,0.5207149072893082,0.7820570928055616
MeanShift,high_data,0,10,True,0.28,0.1489953885573296,0.410187740196989,0.5591831287543186
MeanShift,high_data,0,10,True,0.3,0.1487961748847688,0.4099156619796617,0.5587118368644305
MeanShift,high_data,0,10,True,0.35,0.09882756384826646,0.3567990309682175,0.455626594816484
MeanShift,high_data,0,10,True,0.4,0.09872995241221688,0.35608048569250067,0.45481043810471755
MeanShift,high_data,0,10,True,0.45,0.08869581114898564,0.32920233894137146,0.41789815009035713
MeanShift,high_data,0,10,True,0.5,0.07109442457526823,0.2890294936044269,0.36012391817969513
MeanShift,high_data,0,10,False,0.01,0.024686559808361618,0.4455855428465207,0.4702721026548823
MeanShift,high_data,0,10,False,0.02,0.07218679562788823,0.5131303523528781,0.5853171479807663
MeanShift,high_data,0,10,False,0.03,0.12731974019078313,0.5677266920627162,0.6950464322534993
MeanShift,high_data,0,10,False,0.04,0.17644612882151464,0.5960200272075323,0.772466156029047
MeanShift,high_data,0,10,False,0.05,0.23333254413195073,0.6145840109462527,0.8479165550782034
MeanShift,high_data,0,10,False,0.06,0.3005445466818377,0.6362142495650532,0.936758796246891
MeanShift,high_data,0,10,False,0.07,0.3177880716579639,0.6274118136850396,0.9451998853430035
MeanShift,high_data,0,10,False,0.08,0.3648924479882845,0.6375438117895301,1.0024362597778147
MeanShift,high_data,0,10,False,0.09,0.4290378762237928,0.6684380157832002,1.097475892006993
MeanShift,high_data,0,10,False,0.1,0.4610945192940452,0.6758734045717157,1.136967923865761
MeanShift,high_data,0,10,False,0.11,0.4845259531973252,0.6800786467973344,1.1646045999946597
MeanShift,high_data,0,10,False,0.12,0.41747081707734646,0.6084539333623027,1.0259247504396491
MeanShift,high_data,0,10,False,0.13,0.4630037687208342,0.6283027648744056,1.0913065335952399
MeanShift,high_data,0,10,False,0.14,0.485352520703462,0.6370298812708558,1.1223824019743178
MeanShift,high_data,0,10,False,0.15,0.532180069645437,0.6549137356572591,1.187093805302696
MeanShift,high_data,0,10,False,0.16,0.5661717724099449,0.6799432417059272,1.246115014115872
MeanShift,high_data,0,10,False,0.17,0.6016006813602112,0.699029239164996,1.3006299205252072
MeanShift,high_data,0,10,False,0.18,0.5047528807514475,0.6220772110981538,1.1268300918496013
MeanShift,high_data,0,10,False,0.19,0.5185626484724494,0.6237951052234648,1.1423577536959142
MeanShift,high_data,0,10,False,0.2,0.2727061826222978,0.5013929747544053,0.7740991573767031
MeanShift,high_data,0,10,False,0.21,0.2743108149390102,0.49830167887300275,0.7726124938120129
MeanShift,high_data,0,10,False,0.22,0.2880391158989497,0.5091844868330162,0.7972236027319659
MeanShift,high_data,0,10,False,0.23,0.29163734131998587,0.5110037356113911,0.802641076931377
MeanShift,high_data,0,10,False,0.24,0.2926138673008755,0.5096237179977674,0.802237585298643
MeanShift,high_data,0,10,False,0.25,0.2886312936971737,0.4858381804360917,0.7744694741332654
MeanShift,high_data,0,10,False,0.28,0.19261396220817323,0.37243437335697793,0.5650483355651512
MeanShift,high_data,0,10,False,0.3,0.17967316865968644,0.3715044972808469,0.5511776659405333
MeanShift,high_data,0,10,False,0.35,0.16040463101825092,0.34583006217691337,0.5062346931951642
MeanShift,high_data,0,10,False,0.4,0.1516134111469361,0.36921096669652914,0.5208243778434652
MeanShift,high_data,0,10,False,0.45,0.13840634582731767,0.37447129178520777,0.5128776376125255
MeanShift,high_data,0,10,False,0.5,0.10641840918653724,0.3397693257595044,0.44618773494604164
MeanShift,high_data,0,50,True,0.01,0.00011297096451894678,0.4077527692791395,0.40786574024365846
MeanShift,high_data,0,50,True,0.02,0.040538614375425275,0.4711228396747793,0.5116614540502046
MeanShift,high_data,0,50,True,0.03,0.07606196779614526,0.5254436533071446,0.6015056211032899
MeanShift,high_data,0,50,True,0.04,0.12739038227628724,0.5861448385605121,0.7135352208367993
MeanShift,high_data,0,50,True,0.05,0.19910341170144838,0.6164343044044224,0.8155377161058708
MeanShift,high_data,0,50,True,0.06,0.24748355269630268,0.6540675007781935,0.9015510534744962
MeanShift,high_data,0,50,True,0.07,0.3483507001437718,0.6853643133045032,1.0337150134482749
MeanShift,high_data,0,50,True,0.08,0.35252729235636393,0.691879865634443,1.044407157990807
MeanShift,high_data,0,50,True,0.09,0.5185053289985783,0.7259833614137682,1.2444886904123464
MeanShift,high_data,0,50,True,0.1,0.5482962858401206,0.7323624310160581,1.2806587168561787
MeanShift,high_data,0,50,True,0.11,0.7027499525714528,0.7601692919205598,1.4629192444920127
MeanShift,high_data,0,50,True,0.12,0.7045915215557719,0.7638475549557268,1.4684390765114985
MeanShift,high_data,0,50,True,0.13,0.7069106311154213,0.7657592659685661,1.4726698970839873
MeanShift,high_data,0,50,True,0.14,0.7109746757779858,0.7622746876906822,1.473249363468668
MeanShift,high_data,0,50,True,0.15,0.7165002494377284,0.7676695358430243,1.4841697852807527
MeanShift,high_data,0,50,True,0.16,0.8250228822954315,0.7935453379635414,1.618568220258973
MeanShift,high_data,0,50,True,0.17,0.8337603730273623,0.8005251059183224,1.6342854789456847
MeanShift,high_data,0,50,True,0.18,0.8270989657173374,0.7944814961260551,1.6215804618433927
MeanShift,high_data,0,50,True,0.19,0.8159854771488605,0.7947827655917264,1.610768242740587
MeanShift,high_data,0,50,True,0.2,0.779852945521146,0.7716783462253723,1.5515312917465183
MeanShift,high_data,0,50,True,0.21,0.7861063891739695,0.7706753204884336,1.556781709662403
MeanShift,high_data,0,50,True,0.22,0.7648816124692797,0.7584521190839327,1.5233337315532123
MeanShift,high_data,0,50,True,0.23,0.7519810672048066,0.7559529339625853,1.507934001167392
MeanShift,high_data,0,50,True,0.24,0.7070178218751466,0.7394173888003089,1.4464352106754554
MeanShift,high_data,0,50,True,0.25,0.7405018681944445,0.7524552845178554,1.4929571527122998
MeanShift,high_data,0,50,True,0.28,0.7478117931980709,0.7467105012318491,1.49452229442992
MeanShift,high_data,0,50,True,0.3,0.6116551423718108,0.6929784498410337,1.3046335922128445
MeanShift,high_data,0,50,True,0.35,0.5372126261857926,0.656105812579775,1.1933184387655675
MeanShift,high_data,0,50,True,0.4,0.49810400720437553,0.6358446979212468,1.1339487051256223
MeanShift,high_data,0,50,True,0.45,0.14269153358580705,0.4016678442880514,0.5443593778738585
MeanShift,high_data,0,50,True,0.5,0.14269153358580705,0.4016678442880514,0.5443593778738585
MeanShift,high_data,0,50,False,0.01,0.00011297096451894678,0.4077527692791395,0.40786574024365846
MeanShift,high_data,0,50,False,0.02,0.04052510527696793,0.4707725436264418,0.5112976489034097
MeanShift,high_data,0,50,False,0.03,0.07255754528094777,0.522489702619565,0.5950472479005127
MeanShift,high_data,0,50,False,0.04,0.11966591210993226,0.5691873335755218,0.688853245685454
MeanShift,high_data,0,50,False,0.05,0.16741960955587118,0.5905477146063672,0.7579673241622384
MeanShift,high_data,0,50,False,0.06,0.21038988542930823,0.6257022217026692,0.8360921071319775
MeanShift,high_data,0,50,False,0.07,0.2466530406020322,0.616412630539743,0.8630656711417752
MeanShift,high_data,0,50,False,0.08,0.27318220359627743,0.6406113108807094,0.9137935144769869
MeanShift,high_data,0,50,False,0.09,0.3200423261594923,0.6377728588558942,0.9578151850153864
MeanShift,high_data,0,50,False,0.1,0.38289948153867975,0.6749621300166602,1.0578616115553399
MeanShift,high_data,0,50,False,0.11,0.415233815350511,0.6618566346838927,1.0770904500344036
MeanShift,high_data,0,50,False,0.12,0.4551188704215266,0.6726836245978961,1.1278024950194228
MeanShift,high_data,0,50,False,0.13,0.5118415793552112,0.6904907507070641,1.2023323300622755
MeanShift,high_data,0,50,False,0.14,0.54886145145296,0.7035207728737882,1.2523822243267482
MeanShift,high_data,0,50,False,0.15,0.6034132925884778,0.731515056227727,1.3349283488162047
MeanShift,high_data,0,50,False,0.16,0.609615123232561,0.702427580721794,1.312042703954355
MeanShift,high_data,0,50,False,0.17,0.6481305707463417,0.7095822330398747,1.3577128037862165
MeanShift,high_data,0,50,False,0.18,0.6755594969147398,0.7187591661713115,1.3943186630860513
MeanShift,high_data,0,50,False,0.19,0.6987030319440681,0.7282302773304451,1.4269333092745131
MeanShift,high_data,0,50,False,0.2,0.6976842603815152,0.724215695530207,1.4218999559117222
MeanShift,high_data,0,50,False,0.21,0.7195515485494874,0.7379642639034671,1.4575158124529546
MeanShift,high_data,0,50,False,0.22,0.6883008417576653,0.7083539988176947,1.3966548405753598
MeanShift,high_data,0,50,False,0.23,0.6936616850470967,0.7118908033103899,1.4055524883574866
MeanShift,high_data,0,50,False,0.24,0.6800201710254794,0.715800734499972,1.3958209055254513
MeanShift,high_data,0,50,False,0.25,0.70186737927888,0.7174421891554437,1.4193095684343238
MeanShift,high_data,0,50,False,0.28,0.732582661015803,0.7316096802994159,1.464192341315219
MeanShift,high_data,0,50,False,0.3,0.6746384104285593,0.6963317548390533,1.3709701652676127
MeanShift,high_data,0,50,False,0.35,0.5593093578498776,0.6373706658391256,1.1966800236890032
MeanShift,high_data,0,50,False,0.4,0.5205901609239647,0.6071557196409803,1.127745880564945
MeanShift,high_data,0,50,False,0.45,0.18581823960010105,0.39413131830948883,0.5799495579095899
MeanShift,high_data,0,50,False,0.5,0.19322971983677042,0.4101187823003688,0.6033485021371392
MeanShift,high_data,0,100,True,0.01,0.00011297096451894678,0.4077527692791395,0.40786574024365846
MeanShift,high_data,0,100,True,0.02,0.046704041956976604,0.47363756868942275,0.5203416106463994
MeanShift,high_data,0,100,True,0.03,0.07841086992501808,0.5277828281540259,0.606193698079044
MeanShift,high_data,0,100,True,0.04,0.181504538774208,0.6010583915774954,0.7825629303517034
MeanShift,high_data,0,100,True,0.05,0.21009719079168215,0.6219303615386239,0.832027552330306
MeanShift,high_data,0,100,True,0.06,0.25666698484935174,0.6570156851292717,0.9136826699786234
MeanShift,high_data,0,100,True,0.07,0.3522956305067785,0.6819381121501819,1.0342337426569603
MeanShift,high_data,0,100,True,0.08,0.5018269462916439,0.7212473540128569,1.2230743003045008
MeanShift,high_data,0,100,True,0.09,0.5220695066594083,0.7252296704030867,1.247299177062495
MeanShift,high_data,0,100,True,0.1,0.6219681527921883,0.7464273980802452,1.3683955508724335
MeanShift,high_data,0,100,True,0.11,0.652449172684918,0.7619682530695328,1.4144174257544506
MeanShift,high_data,0,100,True,0.12,0.7410788405677331,0.7760483057103371,1.5171271462780702
MeanShift,high_data,0,100,True,0.13,0.7567310858739363,0.7836888272118879,1.5404199130858243
MeanShift,high_data,0,100,True,0.14,0.7597592325460845,0.7912343945636245,1.5509936271097091
MeanShift,high_data,0,100,True,0.15,0.8589644995749568,0.8165623738459287,1.6755268734208855
MeanShift,high_data,0,100,True,0.16,0.8547297021761576,0.8086587824862009,1.6633884846623586
MeanShift,high_data,0,100,True,0.17,0.8407119726215174,0.7990579518080582,1.6397699244295756
MeanShift,high_data,0,100,True,0.18,0.8603344798503019,0.8126894910393707,1.6730239708896726
MeanShift,high_data,0,100,True,0.19,0.8749543156163395,0.8200262744707568,1.6949805900870962
MeanShift,high_data,0,100,True,0.2,0.84858707773305,0.8055590131490499,1.6541460908821
MeanShift,high_data,0,100,True,0.21,0.781215140258206,0.7867913063369164,1.5680064465951224
MeanShift,high_data,0,100,True,0.22,0.7737973386690356,0.7805261015192664,1.554323440188302
MeanShift,high_data,0,100,True,0.23,0.7761437450569263,0.7795552099097935,1.55569895496672
MeanShift,high_data,0,100,True,0.24,0.7751498047279676,0.7768153445491465,1.551965149277114
MeanShift,high_data,0,100,True,0.25,0.7152971541307926,0.7563220351784042,1.4716191893091968
MeanShift,high_data,0,100,True,0.28,0.43865607065613776,0.6709440735562728,1.1096001442124106
MeanShift,high_data,0,100,True,0.3,0.37901851753553323,0.6154094878233896,0.9944280053589227
MeanShift,high_data,0,100,True,0.35,0.3575429762361946,0.6167078444759234,0.974250820712118
MeanShift,high_data,0,100,True,0.4,0.19897225752365913,0.46427486291881365,0.6632471204424728
MeanShift,high_data,0,100,True,0.45,0.14444074723650907,0.41293342170075165,0.5573741689372607
MeanShift,high_data,0,100,True,0.5,0.08634320901867316,0.3292065871412238,0.41554979615989696
MeanShift,high_data,0,100,False,0.01,0.00011297096451894678,0.4077527692791395,0.40786574024365846
MeanShift,high_data,0,100,False,0.02,0.052082028776787775,0.4688176009320815,0.5208996297088693
MeanShift,high_data,0,100,False,0.03,0.0759756954259775,0.5250055867938382,0.6009812822198157
MeanShift,high_data,0,100,False,0.04,0.1412736626330132,0.5739938365918968,0.7152674992249101
MeanShift,high_data,0,100,False,0.05,0.16927339850565398,0.5859641538870971,0.755237552392751
MeanShift,high_data,0,100,False,0.06,0.2242197664351297,0.6304139621160249,0.8546337285511545
MeanShift,high_data,0,100,False,0.07,0.29252219248175,0.6496839516907414,0.9422061441724914
MeanShift,high_data,0,100,False,0.08,0.3478087161383485,0.6542081751677779,1.0020168913061265
MeanShift,high_data,0,100,False,0.09,0.40240242672346177,0.6793705967347322,1.081773023458194
MeanShift,high_data,0,100,False,0.1,0.4669107508658697,0.6964732497769723,1.163384000642842
MeanShift,high_data,0,100,False,0.11,0.4700518179425576,0.6783618242309687,1.1484136421735263
MeanShift,high_data,0,100,False,0.12,0.5241686496395794,0.694550042150326,1.2187186917899053
MeanShift,high_data,0,100,False,0.13,0.5777040387346338,0.7051370181480222,1.282841056882656
MeanShift,high_data,0,100,False,0.14,0.6353505553337158,0.7386136462648871,1.3739642015986029
MeanShift,high_data,0,100,False,0.15,0.6587450498549272,0.7255438193798474,1.3842888692347746
MeanShift,high_data,0,100,False,0.16,0.6863434162454207,0.7344152862853918,1.4207587025308124
MeanShift,high_data,0,100,False,0.17,0.6953600872789217,0.7262466079202008,1.4216066951991224
MeanShift,high_data,0,100,False,0.18,0.74104495643325,0.7476925872309093,1.4887375436641592
MeanShift,high_data,0,100,False,0.19,0.7688428050770291,0.7604847808694365,1.5293275859464655
MeanShift,high_data,0,100,False,0.2,0.801598953631254,0.7737929219437599,1.575391875575014
MeanShift,high_data,0,100,False,0.21,0.7541944405179273,0.750789753992422,1.5049841945103493
MeanShift,high_data,0,100,False,0.22,0.7454888051436858,0.7485197759510777,1.4940085810947634
