name,prefix,seed,dim,n_clusters ,cluster_loss_weight,alpha,embedding_size,ari,nmi,sum
IDEC,high_data,0,2,10,1,0.1,2,0.2499463931383763,0.4217479963180719,0.6716943894564482
IDEC,high_data,0,2,10,1,0.2,2,0.20662404025526654,0.351336129218078,0.5579601694733445
IDEC,high_data,0,2,10,1,0.3,2,0.1939716047332281,0.32267452381761624,0.5166461285508444
IDEC,high_data,0,2,10,1,0.4,2,0.21606610823571257,0.3722840078262975,0.58835011606201
IDEC,high_data,0,2,10,1,0.5,2,0.32364752557885557,0.4445610898608209,0.7682086154396764
IDEC,high_data,0,2,10,1,0.6,2,0.3182751703179646,0.44910787381129863,0.7673830441292633
IDEC,high_data,0,2,10,1,0.7,2,0.30710655335875675,0.4323693655450545,0.7394759189038113
IDEC,high_data,0,2,10,1,0.8,2,0.3164068984398594,0.4372381634585046,0.753645061898364
IDEC,high_data,0,2,10,1,0.9,2,0.3150768421262389,0.45342983109153595,0.7685066732177748
IDEC,high_data,0,2,10,1,1,2,0.4294768329666263,0.550268847149082,0.9797456801157083
IDEC,high_data,0,2,10,0.1,0.1,2,0.2984983613389832,0.4686741278931543,0.7671724892321375
IDEC,high_data,0,2,10,0.1,0.2,2,0.21413292066427925,0.3967633035890526,0.6108962242533318
IDEC,high_data,0,2,10,0.1,0.3,2,0.21061427806442423,0.3837006379508234,0.5943149160152477
IDEC,high_data,0,2,10,0.1,0.4,2,0.2283131389713012,0.3955799705001783,0.6238931094714795
IDEC,high_data,0,2,10,0.1,0.5,2,0.3941384749745507,0.49440424048743015,0.8885427154619808
IDEC,high_data,0,2,10,0.1,0.6,2,0.3237444294538973,0.439799808649948,0.7635442381038453
IDEC,high_data,0,2,10,0.1,0.7,2,0.35274230154725034,0.46161151389770805,0.8143538154449583
IDEC,high_data,0,2,10,0.1,0.8,2,0.3362801894651664,0.46921608486786137,0.8054962743330278
IDEC,high_data,0,2,10,0.1,0.9,2,0.29493144333272997,0.42523361393968756,0.7201650572724175
IDEC,high_data,0,2,10,0.1,1,2,0.3678888685669649,0.4925154402308486,0.8604043087978135
IDEC,high_data,0,2,10,0.01,0.1,2,0.28659755961202826,0.4388080592680255,0.7254056188800537
IDEC,high_data,0,2,10,0.01,0.2,2,0.2707325447331136,0.4236291667981501,0.6943617115312637
IDEC,high_data,0,2,10,0.01,0.3,2,0.31314832555710753,0.45622206788807146,0.769370393445179
