name,prefix,seed,dim,n_clusters,nearest_neighbors,ari,nmi,sum
SpectralClustering,high_data,6,2,10,3,0.027551242465055307,0.07637017300884096,0.10392141547389626
SpectralClustering,high_data,6,2,10,4,0.27146911227408466,0.5102061000263707,0.7816752123004553
SpectralClustering,high_data,6,2,10,5,0.43502323466772275,0.6953420688994163,1.130365303567139
SpectralClustering,high_data,6,2,10,6,0.420945901944683,0.6796695925046156,1.1006154944492985
SpectralClustering,high_data,6,2,10,7,0.4784809954015513,0.7094720476457376,1.1879530430472889
SpectralClustering,high_data,6,2,10,8,0.5509025659264017,0.7278555780440201,1.2787581439704219
SpectralClustering,high_data,6,2,10,9,0.5120762035678256,0.7143601343603422,1.2264363379281678
SpectralClustering,high_data,6,2,10,10,0.5503158081841957,0.7374699713980484,1.287785779582244
SpectralClustering,high_data,6,2,10,11,0.5508231396895553,0.7373231724382635,1.288146312127819
SpectralClustering,high_data,6,2,10,12,0.5563310968134927,0.7400899455204765,1.2964210423339693
SpectralClustering,high_data,6,2,10,13,0.5474230978356679,0.7375965181196232,1.2850196159552911
SpectralClustering,high_data,6,2,10,14,0.5298837690066586,0.730368964026971,1.2602527330336297
SpectralClustering,high_data,6,2,10,15,0.5228448030326461,0.7250915202532888,1.247936323285935
SpectralClustering,high_data,6,2,10,16,0.5261124102898261,0.7171108930712892,1.2432233033611153
SpectralClustering,high_data,6,2,10,17,0.5210564452163068,0.715594486375694,1.236650931592001
SpectralClustering,high_data,6,2,10,18,0.532949147957217,0.7198349055906424,1.2527840535478596
SpectralClustering,high_data,6,2,10,19,0.5443710258234506,0.7167623969406338,1.2611334227640845
SpectralClustering,high_data,6,2,10,20,0.5544498324571702,0.7271851294924895,1.2816349619496596
SpectralClustering,high_data,6,2,10,25,0.5714565336757361,0.7430240077253891,1.3144805414011254
SpectralClustering,high_data,6,2,10,30,0.5656274274955503,0.7374890497153508,1.3031164772109012
SpectralClustering,high_data,6,2,10,35,0.5618060391038138,0.7292435769911865,1.2910496160950002
SpectralClustering,high_data,6,2,10,40,0.5591410720371788,0.7256158110895726,1.2847568831267515
SpectralClustering,high_data,6,2,10,45,0.5396677751032238,0.7197300454518295,1.2593978205550533
SpectralClustering,high_data,6,2,10,50,0.541470657945369,0.7187999075707346,1.2602705655161035
SpectralClustering,high_data,6,2,10,55,0.5432119186900262,0.7187927564476211,1.2620046751376472
SpectralClustering,high_data,6,2,10,60,0.5514203713840551,0.7278009214122299,1.279221292796285
SpectralClustering,high_data,6,2,10,65,0.5529304387341092,0.7278142569206149,1.280744695654724
SpectralClustering,high_data,6,2,10,70,0.5074631914308161,0.6942612830870368,1.201724474517853
SpectralClustering,high_data,6,2,10,75,0.3926972689386771,0.6069182359306158,0.999615504869293
SpectralClustering,high_data,6,2,10,80,0.390912239756074,0.6126282113582732,1.003540451114347
SpectralClustering,high_data,6,2,10,85,0.38797339372177747,0.6135541620797067,1.0015275558014842
SpectralClustering,high_data,6,2,10,90,0.3642882949386791,0.5851215613798646,0.9494098563185437
SpectralClustering,high_data,6,2,10,95,0.3787677389581513,0.599129516611002,0.9778972555691533
SpectralClustering,high_data,6,2,10,100,0.4286508430760609,0.6300443082120047,1.0586951512880656
SpectralClustering,high_data,6,2,10,110,0.36363463658471534,0.5827412113687555,0.9463758479534707
