name,prefix,seed,dim,n_clusters,reconstruction_loss_weight,embedding_size,ari,nmi,sum
DipEncoder,high_data,2,2,10,,2,0.6414290326918781,0.6987156126028529,1.340144645294731
DipEncoder,high_data,2,2,10,10,2,0.4553807500617254,0.6173169559447347,1.0726977060064602
DipEncoder,high_data,2,2,10,100,2,0.4070384282156035,0.5951935922112981,1.0022320204269015
DipEncoder,high_data,2,2,10,1000,2,0.3979472950165945,0.606088715309908,1.0040360103265025
DipEncoder,high_data,2,5,10,,2,0.19829907608480873,0.3905527664067226,0.5888518424915313
DipEncoder,high_data,2,5,10,,5,0.42318827256808494,0.5673289335916486,0.9905172061597336
DipEncoder,high_data,2,5,10,10,2,0.4196713156637453,0.5203151713117592,0.9399864869755046
DipEncoder,high_data,2,5,10,10,5,0.4036048994308649,0.5204972167594057,0.9241021161902707
DipEncoder,high_data,2,5,10,100,2,0.32302275262455776,0.5077477571550317,0.8307705097795894
DipEncoder,high_data,2,5,10,100,5,0.4877162865059656,0.5841502534148539,1.0718665399208196
DipEncoder,high_data,2,5,10,1000,2,0.3108494041756218,0.4614687272891633,0.7723181314647851
DipEncoder,high_data,2,5,10,1000,5,0.43189571595501675,0.5735388152903212,1.005434531245338
DipEncoder,high_data,2,10,10,,2,0.5237996920273889,0.7110512538960387,1.2348509459234276
DipEncoder,high_data,2,10,10,,5,0.6786434687013356,0.76062566540466,1.4392691341059956
DipEncoder,high_data,2,10,10,,10,0.7535109590696218,0.8532208464578256,1.6067318055274473
DipEncoder,high_data,2,10,10,10,2,0.2992239034435089,0.5745907378638071,0.873814641307316
DipEncoder,high_data,2,10,10,10,5,0.5310147049364531,0.6898659357038356,1.2208806406402886
DipEncoder,high_data,2,10,10,10,10,0.7524726141156803,0.8512427270283862,1.6037153411440666
DipEncoder,high_data,2,10,10,100,2,0.30690163817216887,0.589953787632325,0.8968554258044938
DipEncoder,high_data,2,10,10,100,5,0.6352498463440417,0.7542920692268915,1.3895419155709332
DipEncoder,high_data,2,10,10,100,10,0.7295800619625008,0.8179339052376393,1.5475139672001401
DipEncoder,high_data,2,10,10,1000,2,0.31213888907409276,0.5982606811451386,0.9103995702192313
DipEncoder,high_data,2,10,10,1000,5,0.5577778178145375,0.6964558933802708,1.2542337111948083
DipEncoder,high_data,2,10,10,1000,10,0.7197511782319015,0.8080407550742966,1.5277919333061982
DipEncoder,high_data,2,50,10,,2,0.7197884925840315,0.8105693435482951,1.5303578361323267
DipEncoder,high_data,2,50,10,,5,0.4132211005293155,0.6559730075684931,1.0691941080978085
DipEncoder,high_data,2,50,10,,10,0.5810516454331833,0.7301797400911969,1.3112313855243802
DipEncoder,high_data,2,50,10,10,2,0.5671680665117569,0.7362161618774634,1.3033842283892203
DipEncoder,high_data,2,50,10,10,5,0.09385413519904445,0.37027372124689695,0.4641278564459414
DipEncoder,high_data,2,50,10,10,10,0.6670149149132216,0.7755282448232367,1.4425431597364584
DipEncoder,high_data,2,50,10,100,2,0.7410305640186633,0.8088212943121698,1.549851858330833
DipEncoder,high_data,2,50,10,100,5,0.14477364761411077,0.4418457146574633,0.5866193622715741
DipEncoder,high_data,2,50,10,100,10,0.5967424921857571,0.7446128913053836,1.3413553834911407
DipEncoder,high_data,2,50,10,1000,2,0.6541784843419173,0.7515645510050626,1.4057430353469798
DipEncoder,high_data,2,50,10,1000,5,0.35109838197154736,0.60834397489333,0.9594423568648773
DipEncoder,high_data,2,50,10,1000,10,0.602337692630777,0.7551145165837503,1.3574522092145274
DipEncoder,high_data,2,100,10,,2,0.7022229832328954,0.8172858622529985,1.5195088454858938
DipEncoder,high_data,2,100,10,,5,0.2650832456354149,0.5358927504487555,0.8009759960841705
DipEncoder,high_data,2,100,10,,10,0.30213962693402796,0.543103909100229,0.845243536034257
DipEncoder,high_data,2,100,10,10,2,0.5986082208117721,0.7365221986492027,1.3351304194609748
DipEncoder,high_data,2,100,10,10,5,0.30950679940239423,0.5615238923105701,0.8710306917129643
DipEncoder,high_data,2,100,10,10,10,0.3016386791338076,0.5419122753554046,0.8435509544892122
DipEncoder,high_data,2,100,10,100,2,0.6023513218033492,0.8023699737228353,1.4047212955261843
DipEncoder,high_data,2,100,10,100,5,0.3078503452792225,0.5569532046386237,0.8648035499178462
DipEncoder,high_data,2,100,10,100,10,0.30021547399851634,0.5389362579754122,0.8391517319739286
DipEncoder,high_data,2,100,10,1000,2,0.6002309978053619,0.7949886552702444,1.3952196530756065
DipEncoder,high_data,2,100,10,1000,5,0.3081154129293669,0.5575542316809682,0.8656696446103351
DipEncoder,high_data,2,100,10,1000,10,0.3003479241710264,0.5391855028135516,0.839533426984578
