name,prefix,seed,dim,n_clusters,threshold,branching_factor,ari,nmi,sum
Birch,high_data,0,2,10,0.3,1000,0.0,0.0,0.0
Birch,high_data,0,5,10,0.01,10,0.21597883907690127,0.46889413800880614,0.6848729770857074
Birch,high_data,0,5,10,0.01,25,0.2291828453474484,0.47196892294148257,0.701151768288931
Birch,high_data,0,5,10,0.01,40,0.09401851266639423,0.36381825328954515,0.45783676595593936
Birch,high_data,0,5,10,0.01,50,0.08409655667703793,0.34705371502720406,0.43115027170424197
Birch,high_data,0,5,10,0.01,60,0.05986162985835116,0.31507681352010974,0.3749384433784609
Birch,high_data,0,5,10,0.01,75,0.09608706695545148,0.36010122805131056,0.45618829500676206
Birch,high_data,0,5,10,0.01,100,0.09608706695545148,0.36010122805131056,0.45618829500676206
Birch,high_data,0,5,10,0.01,150,0.2656458593543773,0.4902795317930193,0.7559253911473967
Birch,high_data,0,5,10,0.01,200,0.09407253818291253,0.3533889165184792,0.44746145470139176
Birch,high_data,0,5,10,0.01,250,0.09407253818291253,0.3533889165184792,0.44746145470139176
Birch,high_data,0,5,10,0.01,300,0.09608706695545148,0.36010122805131056,0.45618829500676206
Birch,high_data,0,5,10,0.01,400,0.09608706695545148,0.36010122805131056,0.45618829500676206
Birch,high_data,0,5,10,0.01,500,0.2699824594125064,0.49104861814756867,0.761031077560075
Birch,high_data,0,5,10,0.01,600,0.09407253818291253,0.3533889165184792,0.44746145470139176
Birch,high_data,0,5,10,0.01,750,0.09608706695545148,0.36010122805131056,0.45618829500676206
Birch,high_data,0,5,10,0.01,1000,0.09608706695545148,0.36010122805131056,0.45618829500676206
Birch,high_data,0,5,10,0.025,10,0.03695392681072772,0.26967311988798764,0.3066270466987154
Birch,high_data,0,5,10,0.025,25,0.05255898874800991,0.29823200916974674,0.35079099791775664
Birch,high_data,0,5,10,0.025,40,0.05255898874800991,0.29823200916974674,0.35079099791775664
Birch,high_data,0,5,10,0.025,50,0.05255898874800991,0.29823200916974674,0.35079099791775664
Birch,high_data,0,5,10,0.025,60,0.05255898874800991,0.29823200916974674,0.35079099791775664
Birch,high_data,0,5,10,0.025,75,0.0321583864535636,0.24652425230827568,0.2786826387618393
Birch,high_data,0,5,10,0.025,100,0.0321583864535636,0.24652425230827568,0.2786826387618393
Birch,high_data,0,5,10,0.025,150,0.0321583864535636,0.24652425230827568,0.2786826387618393
Birch,high_data,0,5,10,0.025,200,0.03454674635734962,0.2646489807911108,0.29919572714846043
Birch,high_data,0,5,10,0.025,250,0.0321583864535636,0.24652425230827568,0.2786826387618393
Birch,high_data,0,5,10,0.025,300,0.03454674635734962,0.2646489807911108,0.29919572714846043
Birch,high_data,0,5,10,0.025,400,0.0321583864535636,0.24652425230827568,0.2786826387618393
Birch,high_data,0,5,10,0.025,500,0.0321583864535636,0.24652425230827568,0.2786826387618393
Birch,high_data,0,5,10,0.025,600,0.0321583864535636,0.24652425230827568,0.2786826387618393
Birch,high_data,0,5,10,0.025,750,0.0321583864535636,0.24652425230827568,0.2786826387618393
Birch,high_data,0,5,10,0.025,1000,0.0321583864535636,0.24652425230827568,0.2786826387618393
Birch,high_data,0,5,10,0.05,10,0.05113241751412675,0.29195737654568304,0.34308979405980977
Birch,high_data,0,5,10,0.05,25,0.19880850191668104,0.39183730078394025,0.5906458027006213
Birch,high_data,0,5,10,0.05,40,0.20766921239794545,0.4276471005232076,0.635316312921153
Birch,high_data,0,5,10,0.05,50,0.22635360006116045,0.41482399350430627,0.6411775935654667
Birch,high_data,0,5,10,0.05,60,0.06239628316435973,0.30552995128888355,0.3679262344532433
Birch,high_data,0,5,10,0.05,75,0.20851989384717032,0.4276670071230469,0.6361869009702172
Birch,high_data,0,5,10,0.05,100,0.19938973980818425,0.38445290598733917,0.5838426457955235
Birch,high_data,0,5,10,0.05,150,0.04082537791829918,0.27234201146401316,0.31316738938231237
Birch,high_data,0,5,10,0.05,200,0.2089175272652982,0.42958142129918886,0.6384989485644871
Birch,high_data,0,5,10,0.05,250,0.2120518620708954,0.43731605202188595,0.6493679140927814
