name,prefix,seed,dim,n_clusters,epsilon,ari,nmi,sum
SpectACl,high_data,7,2,10,0.001,-0.0061184253895059815,0.027047746318955717,0.020929320929449734
SpectACl,high_data,7,2,10,0.002,-0.01671336629700603,0.07386295766410846,0.057149591367102424
SpectACl,high_data,7,2,10,0.003,-0.026042775991433367,0.12390130284066392,0.09785852684923055
SpectACl,high_data,7,2,10,0.004,-0.028616831964792498,0.15929911253461695,0.13068228056982445
SpectACl,high_data,7,2,10,0.005,-0.030316478664561993,0.2021490577660754,0.1718325791015134
SpectACl,high_data,7,2,10,0.006,-0.023752317856410424,0.26249580805969036,0.23874349020327995
SpectACl,high_data,7,2,10,0.007,-0.008677990070700232,0.31505835503863544,0.3063803649679352
SpectACl,high_data,7,2,10,0.008,0.018011628752936833,0.3770343692369168,0.3950459979898536
SpectACl,high_data,7,2,10,0.009,0.013045864528529504,0.3756607731893215,0.388706637717851
SpectACl,high_data,7,2,10,0.01,0.04071779170941016,0.4241092304982837,0.46482702220769384
SpectACl,high_data,7,2,10,0.02,0.1743264625388323,0.584625925000201,0.7589523875390334
SpectACl,high_data,7,2,10,0.03,0.3801422087077487,0.6839017375870298,1.0640439462947784
SpectACl,high_data,7,2,10,0.04,0.511177896869756,0.6921165731283639,1.20329446999812
SpectACl,high_data,7,2,10,0.05,0.5527677556742009,0.6965309130909244,1.2492986687651253
SpectACl,high_data,7,2,10,0.06,0.5093308528591703,0.6727955230309308,1.182126375890101
SpectACl,high_data,7,2,10,0.07,0.5167392686212485,0.6715906689423408,1.1883299375635894
SpectACl,high_data,7,2,10,0.08,0.5367145681905955,0.6729742535559461,1.2096888217465416
SpectACl,high_data,7,2,10,0.09,0.569070485966781,0.6568051171068957,1.2258756030736766
SpectACl,high_data,7,2,10,0.1,0.5368622657746485,0.6428352728806883,1.1796975386553368
SpectACl,high_data,7,2,10,0.12,0.5220217010428649,0.608623636237592,1.1306453372804568
SpectACl,high_data,7,2,10,0.15,0.3866912100308538,0.5628947624142888,0.9495859724451426
SpectACl,high_data,7,2,10,0.2,0.34710375732190824,0.5216046594737959,0.8687084167957041
SpectACl,high_data,7,2,10,0.25,0.32677735075595926,0.47003931740839533,0.7968166681643546
SpectACl,high_data,7,2,10,0.3,0.3487162983669772,0.48666662698657215,0.8353829253535494
SpectACl,high_data,7,2,10,0.4,0.44540280595815973,0.5242678737188935,0.9696706796770532
SpectACl,high_data,7,2,10,0.5,0.4948312036873182,0.5475837852912301,1.0424149889785483
SpectACl,high_data,7,5,10,0.001,-0.0011841054301956263,0.00457016106840321,0.003386055638207584
SpectACl,high_data,7,5,10,0.002,-0.0050094081474604145,0.01436283792818283,0.009353429780722417
SpectACl,high_data,7,5,10,0.003,-0.006868113170879275,0.03272217642550053,0.025854063254621255
SpectACl,high_data,7,5,10,0.004,-0.005206428378300373,0.04250860365787856,0.03730217527957819
SpectACl,high_data,7,5,10,0.005,-0.0073573547413434285,0.06363022247148879,0.056272867730145365
SpectACl,high_data,7,5,10,0.006,-0.011912416078524172,0.11116369768851234,0.09925128160998817
SpectACl,high_data,7,5,10,0.007,-0.0079580488031043,0.17246683623499204,0.16450878743188774
