name,prefix,seed,dim,n_clusters ,alpha,embedding_size,ari,nmi,sum
DEC,high_data,0,2,10,0.1,2,0.24410287728795602,0.3744621850768429,0.6185650623647989
DEC,high_data,0,2,10,0.2,2,0.20293416324351063,0.3438412857785678,0.5467754490220784
DEC,high_data,0,2,10,0.3,2,0.19036496214957052,0.3373779113814422,0.5277428735310127
DEC,high_data,0,2,10,0.4,2,0.19275756422034898,0.33786418213815456,0.5306217463585036
DEC,high_data,0,2,10,0.5,2,0.1950596090298687,0.3483059962926791,0.5433656053225479
DEC,high_data,0,2,10,0.6,2,0.19387156847765638,0.3436638041790416,0.5375353726566979
DEC,high_data,0,2,10,0.7,2,0.20085617483088133,0.34675915415442843,0.5476153289853097
DEC,high_data,0,2,10,0.8,2,0.18960164070371646,0.348743092464623,0.5383447331683394
DEC,high_data,0,2,10,0.9,2,0.18743812579476327,0.3518285803905107,0.539266706185274
DEC,high_data,0,2,10,1,2,0.15687000001171525,0.3385381823028096,0.4954081823145248
DEC,high_data,0,5,10,0.1,2,0.3370707837318336,0.5511206662870032,0.8881914500188368
DEC,high_data,0,5,10,0.1,5,0.40177805727754323,0.5834238616803337,0.9852019189578769
DEC,high_data,0,5,10,0.2,2,0.41088200604522745,0.5574953752627795,0.968377381308007
DEC,high_data,0,5,10,0.2,5,0.31116116463986004,0.5330724964379288,0.8442336610777887
DEC,high_data,0,5,10,0.3,2,0.373502307542448,0.5107827203629745,0.8842850279054224
DEC,high_data,0,5,10,0.3,5,0.42469369923606953,0.5915765382020112,1.0162702374380808
DEC,high_data,0,5,10,0.4,2,0.3721582041080917,0.5110234151599092,0.8831816192680009
DEC,high_data,0,5,10,0.4,5,0.3063752054137035,0.48732156537145443,0.7936967707851579
DEC,high_data,0,5,10,0.5,2,0.38023935373989765,0.5146101610589447,0.8948495147988424
DEC,high_data,0,5,10,0.5,5,0.36369933244141445,0.5472441472547426,0.9109434796961571
DEC,high_data,0,5,10,0.6,2,0.36144723891210234,0.49850154795213003,0.8599487868642324
DEC,high_data,0,5,10,0.6,5,0.36728416715069095,0.5463095895214723,0.9135937566721632
DEC,high_data,0,5,10,0.7,2,0.3426279567970644,0.5174697597530039,0.8600977165500683
DEC,high_data,0,5,10,0.7,5,0.3764622388400514,0.5469961184725614,0.9234583573126127
DEC,high_data,0,5,10,0.8,2,0.3690863093021288,0.5031455023220294,0.8722318116241582
DEC,high_data,0,5,10,0.8,5,0.37495315272976126,0.5584405867082785,0.9333937394380397
DEC,high_data,0,5,10,0.9,2,0.37005259665145157,0.5056041596161288,0.8756567562675803
DEC,high_data,0,5,10,0.9,5,0.3745915348054591,0.5547153199044694,0.9293068547099286
DEC,high_data,0,5,10,1,2,0.37252215798785443,0.5066217498002249,0.8791439077880794
DEC,high_data,0,5,10,1,5,0.3734821469991788,0.5562454241230427,0.9297275711222215
DEC,high_data,0,10,10,0.1,2,0.4590453648196743,0.635146369425088,1.0941917342447622
DEC,high_data,0,10,10,0.1,5,0.6550775933337503,0.8003863197246668,1.455463913058417
DEC,high_data,0,10,10,0.1,10,0.6529841949982695,0.7982996506632312,1.4512838456615007
DEC,high_data,0,10,10,0.2,2,0.606105349856244,0.7092459945205577,1.3153513443768017
DEC,high_data,0,10,10,0.2,5,0.6699751954393313,0.7799844040027113,1.4499595994420424
DEC,high_data,0,10,10,0.2,10,0.6739539944345984,0.8124120239670468,1.4863660184016452
DEC,high_data,0,10,10,0.3,2,0.48225358945121666,0.6404032355415551,1.1226568249927718
DEC,high_data,0,10,10,0.3,5,0.628453709851605,0.7539644581811044,1.3824181680327094
DEC,high_data,0,10,10,0.3,10,0.6541470611468714,0.7875409332129306,1.441687994359802
DEC,high_data,0,10,10,0.4,2,0.47802455832027874,0.6432040154643144,1.121228573784593
DEC,high_data,0,10,10,0.4,5,0.6155060224433915,0.7574864127243393,1.3729924351677307
DEC,high_data,0,10,10,0.4,10,0.6137859158768705,0.7455043022981018,1.3592902181749724
DEC,high_data,0,10,10,0.5,2,0.48029324683868074,0.6434051229750503,1.123698369813731
DEC,high_data,0,10,10,0.5,5,0.6097829764664663,0.7483080546497703,1.3580910311162366
DEC,high_data,0,10,10,0.5,10,0.592243130762076,0.7199660410959363,1.3122091718580124
DEC,high_data,0,10,10,0.6,2,0.4745374077702088,0.645602281967939,1.120139689738148
DEC,high_data,0,10,10,0.6,5,0.6086097921119892,0.7522970137296752,1.3609068058416645
DEC,high_data,0,10,10,0.6,10,0.59970132693122,0.6992915291851469,1.2989928561163668
DEC,high_data,0,10,10,0.7,2,0.4825904140210076,0.6395954024893845,1.1221858165103922
