name,prefix,seed,dim,significance,n_clusters_init,max_n_clusters,split_viewers_threshold,ari,nmi,sum
DipMeans,high_data,4,2,0.001,2,10,0.01,0.49997920667691564,0.6098739796059904,1.1098531862829062
DipMeans,high_data,4,2,0.001,2,12,0.01,0.4889830193304843,0.6128929790660438,1.101875998396528
DipMeans,high_data,4,2,0.001,2,15,0.01,0.44718346470489634,0.6159657048511403,1.0631491695560367
DipMeans,high_data,4,2,0.001,2,20,0.01,0.4760963631010038,0.649993344445136,1.1260897075461398
DipMeans,high_data,4,2,0.001,2,25,0.01,0.42546813436640524,0.6573322842241993,1.0828004185906046
DipMeans,high_data,4,2,0.001,2,30,0.01,0.37301056286867923,0.6471123422103884,1.0201229050790677
DipMeans,high_data,4,2,0.001,5,10,0.01,0.474905099450347,0.6024875668603266,1.0773926663106734
DipMeans,high_data,4,2,0.001,5,12,0.01,0.5198914742391885,0.6350765677489186,1.154968041988107
DipMeans,high_data,4,2,0.001,5,15,0.01,0.5454264471536238,0.6446017032149332,1.190028150368557
DipMeans,high_data,4,2,0.001,5,20,0.01,0.46618874805454175,0.6381116416943716,1.1043003897489134
DipMeans,high_data,4,2,0.001,5,25,0.01,0.4206884410458242,0.6577548741233514,1.0784433151691757
DipMeans,high_data,4,2,0.001,5,30,0.01,0.39343275429065205,0.6642897988198729,1.057722553110525
DipMeans,high_data,4,2,0.001,7,10,0.01,0.4748010047854716,0.6023000309330077,1.0771010357184791
DipMeans,high_data,4,2,0.001,7,12,0.01,0.5401196160944068,0.6439912197922784,1.1841108358866852
DipMeans,high_data,4,2,0.001,7,15,0.01,0.4907343109797664,0.6331714267312688,1.123905737711035
DipMeans,high_data,4,2,0.001,7,20,0.01,0.4655221581932049,0.6377377601584695,1.1032599183516745
DipMeans,high_data,4,2,0.001,7,25,0.01,0.420320087890858,0.6576423549378353,1.0779624428286934
DipMeans,high_data,4,2,0.001,7,30,0.01,0.3941898212790912,0.6648316778825689,1.05902149916166
DipMeans,high_data,4,2,0.001,10,12,0.01,0.45821986939071446,0.6124287808295746,1.070648650220289
DipMeans,high_data,4,2,0.001,10,15,0.01,0.4906224897365609,0.636070564815157,1.126693054551718
DipMeans,high_data,4,2,0.001,10,20,0.01,0.45567360217420505,0.6579628654335372,1.1136364676077424
DipMeans,high_data,4,2,0.001,10,25,0.01,0.4196472217224718,0.6570617911347625,1.0767090128572343
DipMeans,high_data,4,2,0.001,10,30,0.01,0.4068076633458834,0.6622358599815713,1.0690435233274547
DipMeans,high_data,4,2,0.001,12,15,0.01,0.44886353461109924,0.6183970775839945,1.0672606121950938
DipMeans,high_data,4,2,0.001,12,20,0.01,0.44060974320366364,0.6330350785566543,1.0736448217603178
DipMeans,high_data,4,2,0.001,12,25,0.01,0.4143921776738478,0.6393089260825008,1.0537011037563486
DipMeans,high_data,4,2,0.001,12,30,0.01,0.3846958558773954,0.6463919316030358,1.0310877874804312
DipMeans,high_data,4,2,0.001,15,20,0.01,0.4474804959669073,0.6527500447918778,1.1002305407587851
DipMeans,high_data,4,2,0.001,15,25,0.01,0.3910258190235186,0.6518331345823932,1.0428589536059119
DipMeans,high_data,4,2,0.001,15,30,0.01,0.4130875723460406,0.6675876306464931,1.0806752029925337
DipMeans,high_data,4,2,0.001,2,10,0.02,0.5213549811429652,0.6371217810293448,1.15847676217231
DipMeans,high_data,4,2,0.001,2,12,0.02,0.4592810089327976,0.6132398037608731,1.0725208126936707
DipMeans,high_data,4,2,0.001,2,15,0.02,0.4907343109797664,0.6331714267312688,1.123905737711035
DipMeans,high_data,4,2,0.001,2,20,0.02,0.4349015248568793,0.6268452145439843,1.0617467394008635
DipMeans,high_data,4,2,0.001,2,25,0.02,0.4195518183647264,0.6570169361304551,1.0765687544951814
DipMeans,high_data,4,2,0.001,2,30,0.02,0.4021218129364602,0.6691915860447778,1.071313398981238
DipMeans,high_data,4,2,0.001,5,10,0.02,0.44776599202012474,0.5982438549622883,1.046009846982413
DipMeans,high_data,4,2,0.001,5,12,0.02,0.4318830457276804,0.5876237833337915,1.019506829061472
DipMeans,high_data,4,2,0.001,5,15,0.02,0.4074756715439618,0.605260574861287,1.012736246405249
DipMeans,high_data,4,2,0.001,5,20,0.02,0.45567360217420505,0.6579628654335372,1.1136364676077424
DipMeans,high_data,4,2,0.001,5,25,0.02,0.4196472217224718,0.6570617911347625,1.0767090128572343
DipMeans,high_data,4,2,0.001,5,30,0.02,0.3830725897375567,0.6523901523340587,1.0354627420716154
DipMeans,high_data,4,2,0.001,7,10,0.02,0.5210414746392292,0.6369213197317287,1.1579627943709578
DipMeans,high_data,4,2,0.001,7,12,0.02,0.4592810089327976,0.6132398037608733,1.072520812693671
