name,prefix,seed,dim,k,nn,alpha,theta,ari,nmi,sum
SCAR,high_data,2,100,10,10,0.5,500,0.044118328229389964,0.10519053410661144,0.1493088623360014
SCAR,high_data,2,100,10,10,0.5,1000,0.04756872290002795,0.10610485245780478,0.15367357535783271
SCAR,high_data,2,100,10,10,0.5,2000,0.03813296063374946,0.11186836641871793,0.15000132705246738
SCAR,high_data,2,100,10,10,0.5,2500,0.037456731362198015,0.1001953286975987,0.13765206005979672
SCAR,high_data,2,100,10,10,0.5,3000,0.0316705214662418,0.102942569681112,0.1346130911473538
SCAR,high_data,2,100,10,10,0.5,4000,0.027837716006058895,0.08882563633746902,0.11666335234352793
SCAR,high_data,2,100,10,10,0.6,500,0.031339147020992025,0.09704915662062881,0.12838830364162085
SCAR,high_data,2,100,10,10,0.6,1000,0.03910168941706481,0.10380863599066223,0.14291032540772702
SCAR,high_data,2,100,10,10,0.6,2000,0.021328159187291924,0.07844060288795057,0.09976876207524249
SCAR,high_data,2,100,10,10,0.6,2500,0.04478209025468025,0.11218719500454537,0.15696928525922563
SCAR,high_data,2,100,10,10,0.6,3000,0.05045214043799189,0.1283944222128552,0.1788465626508471
SCAR,high_data,2,100,10,10,0.6,4000,0.03178641377393354,0.08411007068991559,0.11589648446384913
SCAR,high_data,2,100,10,10,0.7,500,0.05442421670619899,0.12116325763431234,0.17558747434051133
SCAR,high_data,2,100,10,10,0.7,1000,0.0784507316307239,0.17933894919830912,0.25778968082903303
SCAR,high_data,2,100,10,10,0.7,2000,0.03251811109433723,0.11416132703668322,0.14667943813102044
SCAR,high_data,2,100,10,10,0.7,2500,0.04495437080490387,0.10716152321665787,0.15211589402156173
SCAR,high_data,2,100,10,10,0.7,3000,0.027316132960551666,0.08415755597090656,0.11147368893145823
SCAR,high_data,2,100,10,10,0.7,4000,0.02952290345138906,0.08440364332302909,0.11392654677441816
SCAR,high_data,2,100,10,10,0.8,500,0.02486432427139097,0.07298891922583506,0.09785324349722603
SCAR,high_data,2,100,10,10,0.8,1000,0.05347567104838701,0.1281865646251519,0.18166223567353892
SCAR,high_data,2,100,10,10,0.8,2000,0.041473969272775586,0.1160184028235205,0.15749237209629607
SCAR,high_data,2,100,10,10,0.8,2500,0.034151654613188996,0.10770932371936735,0.14186097833255634
SCAR,high_data,2,100,10,10,0.8,3000,0.04810375647634522,0.11725549691143519,0.1653592533877804
SCAR,high_data,2,100,10,10,0.8,4000,0.04545621554720392,0.12877480012596443,0.17423101567316834
SCAR,high_data,2,100,10,10,0.9,500,0.006576347599982387,0.05819801138029217,0.06477435898027456
SCAR,high_data,2,100,10,10,0.9,1000,0.004353321240246504,0.0432331546462766,0.0475864758865231
SCAR,high_data,2,100,10,10,0.9,2000,0.007176634907950741,0.06193556847905012,0.06911220338700086
SCAR,high_data,2,100,10,10,0.9,2500,0.007809742510472659,0.06618793197998997,0.07399767449046263
SCAR,high_data,2,100,10,10,0.9,3000,0.0068724139403834265,0.058792494034447036,0.06566490797483046
SCAR,high_data,2,100,10,10,0.9,4000,0.006916292441583708,0.059194360330292455,0.06611065277187617
SCAR,high_data,2,100,10,15,0.5,500,0.04826165659402973,0.12738904997855718,0.1756507065725869
SCAR,high_data,2,100,10,15,0.5,1000,0.03937507049758132,0.10901376866885777,0.14838883916643908
SCAR,high_data,2,100,10,15,0.5,2000,0.023822137489478652,0.0881089126580391,0.11193105014751775
SCAR,high_data,2,100,10,15,0.5,2500,0.03375446885715095,0.1033176813525015,0.13707215020965244
SCAR,high_data,2,100,10,15,0.5,3000,0.027440496069030134,0.08778154138124818,0.11522203745027831
SCAR,high_data,2,100,10,15,0.5,4000,0.055734798362091255,0.14941911005967567,0.20515390842176692
SCAR,high_data,2,100,10,15,0.6,500,0.03207590394860996,0.10558384689282538,0.13765975084143534
SCAR,high_data,2,100,10,15,0.6,1000,0.025425490657503578,0.09250528631983443,0.117930776977338
SCAR,high_data,2,100,10,15,0.6,2000,0.045335278102035755,0.12940528614326283,0.17474056424529857
SCAR,high_data,2,100,10,15,0.6,2500,0.04638949912277365,0.12479891308926451,0.17118841221203818
SCAR,high_data,2,100,10,15,0.6,3000,0.03811391932263408,0.09888363350761763,0.13699755283025172
SCAR,high_data,2,100,10,15,0.6,4000,0.03484848020244117,0.09879629192587804,0.1336447721283192
SCAR,high_data,2,100,10,15,0.7,500,0.04131455668157054,0.10883502397830697,0.1501495806598775
SCAR,high_data,2,100,10,15,0.7,1000,0.042669408554252226,0.12376850052314577,0.166437909077398
SCAR,high_data,2,100,10,15,0.7,2000,0.04448126574097764,0.10578943533833636,0.150270701079314
SCAR,high_data,2,100,10,15,0.7,2500,0.08522126999106386,0.15287190895852773,0.2380931789495916
SCAR,high_data,2,100,10,15,0.7,3000,0.036259716837213074,0.10165736698812415,0.13791708382533724
SCAR,high_data,2,100,10,15,0.7,4000,0.007198561303659623,0.0824422974500399,0.08964085875369952
SCAR,high_data,2,100,10,15,0.8,500,0.049333889993926745,0.11764441005985256,0.1669783000537793
SCAR,high_data,2,100,10,15,0.8,1000,0.03798390905701075,0.11355865300148066,0.1515425620584914
SCAR,high_data,2,100,10,15,0.8,2000,0.03574553139555061,0.102712488450481,0.13845801984603162
SCAR,high_data,2,100,10,15,0.8,2500,0.04334462974315803,0.10103773368549784,0.14438236342865587
SCAR,high_data,2,100,10,15,0.8,3000,0.04401109515496332,0.11728530609174102,0.16129640124670436
SCAR,high_data,2,100,10,15,0.8,4000,0.02980168692874149,0.09853722083620196,0.12833890776494344
SCAR,high_data,2,100,10,15,0.9,500,0.026871169492144305,0.0958487176234143,0.12271988711555862
SCAR,high_data,2,100,10,15,0.9,1000,0.04079978897608951,0.10784157635615935,0.14864136533224886
SCAR,high_data,2,100,10,15,0.9,2000,0.004284042519586664,0.04280516129221876,0.047089203811805425
SCAR,high_data,2,100,10,15,0.9,2500,0.004522748563596131,0.044235722705299255,0.04875847126889538
SCAR,high_data,2,100,10,15,0.9,3000,0.002795853940441,0.02911233871295055,0.03190819265339155
SCAR,high_data,2,100,10,15,0.9,4000,0.006860373786585403,0.05981178826405379,0.0666721620506392
SCAR,high_data,2,100,10,20,0.5,500,0.04870053403901888,0.1340720377734219,0.18277257181244078
SCAR,high_data,2,100,10,20,0.5,1000,0.07713754751242867,0.18945891255651567,0.26659646006894433
SCAR,high_data,2,100,10,20,0.5,2000,0.07830751591717107,0.16326301502718774,0.24157053094435882
SCAR,high_data,2,100,10,20,0.5,2500,0.04413251879423412,0.15288332225944926,0.19701584105368336
SCAR,high_data,2,100,10,20,0.5,3000,0.04057798267949501,0.1336884162877962,0.1742663989672912
SCAR,high_data,2,100,10,20,0.5,4000,0.03898397637702474,0.12561980379833582,0.16460378017536056
SCAR,high_data,2,100,10,20,0.6,500,0.05713788255623476,0.13089118812927172,0.18802907068550648
SCAR,high_data,2,100,10,20,0.6,1000,0.03510893091522207,0.11785043446852424,0.1529593653837463
SCAR,high_data,2,100,10,20,0.6,2000,0.03754204719474506,0.12323041597942164,0.1607724631741667
SCAR,high_data,2,100,10,20,0.6,2500,0.06801500413129849,0.16042541494857043,0.22844041907986892
SCAR,high_data,2,100,10,20,0.6,3000,0.044345418107587915,0.12744751026511816,0.17179292837270607
SCAR,high_data,2,100,10,20,0.6,4000,0.08379014805828598,0.16779228694243525,0.25158243500072125
SCAR,high_data,2,100,10,20,0.7,500,0.10245095393905473,0.20482366955758438,0.30727462349663914
SCAR,high_data,2,100,10,20,0.7,1000,0.06850163271529297,0.1542610357413532,0.22276266845664616
SCAR,high_data,2,100,10,20,0.7,2000,0.04930526225152688,0.12672806423131755,0.17603332648284442
SCAR,high_data,2,100,10,20,0.7,2500,0.04778642879351947,0.12173599905251761,0.16952242784603708
SCAR,high_data,2,100,10,20,0.7,3000,0.06035076505756961,0.146174344194187,0.20652510925175663
SCAR,high_data,2,100,10,20,0.7,4000,0.053590196159343816,0.12917880312675212,0.18276899928609594
SCAR,high_data,2,100,10,20,0.8,500,0.08479102026394615,0.19034615524156512,0.27513717550551126
SCAR,high_data,2,100,10,20,0.8,1000,0.0851560026381055,0.1758513581732784,0.26100736081138387
SCAR,high_data,2,100,10,20,0.8,2000,0.058266892793234784,0.1270897315142531,0.1853566243074879
SCAR,high_data,2,100,10,20,0.8,2500,0.05477614551535667,0.17168488410983473,0.2264610296251914
SCAR,high_data,2,100,10,20,0.8,3000,0.05474393578544661,0.1417822239218639,0.19652615970731052
SCAR,high_data,2,100,10,20,0.8,4000,0.056435791707375914,0.16851766521200712,0.22495345691938304
SCAR,high_data,2,100,10,20,0.9,500,0.07935258998866992,0.18353761412413475,0.26289020411280467
SCAR,high_data,2,100,10,20,0.9,1000,0.05105605112263528,0.15341836967751038,0.20447442080014566
SCAR,high_data,2,100,10,20,0.9,2000,0.003925748836554822,0.03935747773730322,0.04328322657385804
SCAR,high_data,2,100,10,20,0.9,2500,0.005238711663487604,0.04822417195126739,0.05346288361475499
SCAR,high_data,2,100,10,20,0.9,3000,0.01767800750650854,0.13754110690187177,0.15521911440838032
SCAR,high_data,2,100,10,20,0.9,4000,0.002393820128586847,0.026873795748140986,0.029267615876727833
SCAR,high_data,2,100,10,25,0.5,500,0.17005570683334875,0.3594216817818593,0.529477388615208
SCAR,high_data,2,100,10,25,0.5,1000,0.13773346741086107,0.29472582403748615,0.4324592914483472
SCAR,high_data,2,100,10,25,0.5,2000,0.10841326534105522,0.23766401126645223,0.3460772766075074
SCAR,high_data,2,100,10,25,0.5,2500,0.1131757535864808,0.24654742144970085,0.3597231750361817
SCAR,high_data,2,100,10,25,0.5,3000,0.10449001297606283,0.2611947919689542,0.365684804945017
SCAR,high_data,2,100,10,25,0.5,4000,0.10852705863703951,0.23758035505547284,0.34610741369251236
SCAR,high_data,2,100,10,25,0.6,500,0.20506151189918273,0.38601424296689213,0.5910757548660749
SCAR,high_data,2,100,10,25,0.6,1000,0.18088177931892904,0.3599988341961755,0.5408806135151045
SCAR,high_data,2,100,10,25,0.6,2000,0.21743030501210908,0.38110075657300546,0.5985310615851145
SCAR,high_data,2,100,10,25,0.6,2500,0.1983206889461184,0.33487620990247535,0.5331968988485938
SCAR,high_data,2,100,10,25,0.6,3000,0.30092357755218846,0.4496902677967702,0.7506138453489586
SCAR,high_data,2,100,10,25,0.6,4000,0.2531675951760804,0.39876520671334525,0.6519328018894257
SCAR,high_data,2,100,10,25,0.7,500,0.19099233415027053,0.374185376011402,0.5651777101616725
SCAR,high_data,2,100,10,25,0.7,1000,0.18716777758803946,0.36423303772407223,0.5514008153121117
SCAR,high_data,2,100,10,25,0.7,2000,0.213106182082563,0.3850772173468676,0.5981833994294306
SCAR,high_data,2,100,10,25,0.7,2500,0.22783071983946732,0.39451014546687957,0.6223408653063469
SCAR,high_data,2,100,10,25,0.7,3000,0.18163282820133275,0.3328182673242004,0.5144510955255331
SCAR,high_data,2,100,10,25,0.7,4000,0.22320860423099956,0.35918180420053486,0.5823904084315344
SCAR,high_data,2,100,10,25,0.8,500,0.15674671822278824,0.28243005351013906,0.4391767717329273
SCAR,high_data,2,100,10,25,0.8,1000,0.12344835394968508,0.2626124080762292,0.3860607620259143
SCAR,high_data,2,100,10,25,0.8,2000,0.16900183756095596,0.3279580572905526,0.4969598948515086
SCAR,high_data,2,100,10,25,0.8,2500,0.14277905102603794,0.2915397870141596,0.43431883804019755
SCAR,high_data,2,100,10,25,0.8,3000,0.13103345480541267,0.29271499722933475,0.4237484520347474
SCAR,high_data,2,100,10,25,0.8,4000,0.23588422282894048,0.384736678275571,0.6206209011045115
SCAR,high_data,2,100,10,25,0.9,500,0.45232374743588133,0.5706582087551698,1.0229819561910511
SCAR,high_data,2,100,10,25,0.9,1000,0.24428224975890353,0.5025562675898148,0.7468385173487183
SCAR,high_data,2,100,10,25,0.9,2000,0.3803623199571776,0.5562031130647903,0.9365654330219679
SCAR,high_data,2,100,10,25,0.9,2500,0.29646176116110046,0.5188933295514979,0.8153550907125984
SCAR,high_data,2,100,10,25,0.9,3000,0.3336914795676175,0.4614877359677756,0.7951792155353932
SCAR,high_data,2,100,10,25,0.9,4000,0.39683994007448853,0.5322464514092273,0.9290863914837159
SCAR,high_data,2,100,10,28,0.5,500,0.1721833844915954,0.35163944375326245,0.5238228282448578
SCAR,high_data,2,100,10,28,0.5,1000,0.14295040898210043,0.31848576688445174,0.46143617586655217
SCAR,high_data,2,100,10,28,0.5,2000,0.17897252331521898,0.35544545867749244,0.5344179819927114
SCAR,high_data,2,100,10,28,0.5,2500,0.12991499312154117,0.2942058307393377,0.4241208238608789
SCAR,high_data,2,100,10,28,0.5,3000,0.1232366138641436,0.27209927063855127,0.39533588450269486
SCAR,high_data,2,100,10,28,0.5,4000,0.1271711557997556,0.29253968924181495,0.4197108450415705
SCAR,high_data,2,100,10,28,0.6,500,0.27145740858622064,0.46541218130109197,0.7368695898873125
SCAR,high_data,2,100,10,28,0.6,1000,0.2626319347604219,0.4556866723217385,0.7183186070821603
SCAR,high_data,2,100,10,28,0.6,2000,0.23463452853392036,0.45338606585267144,0.6880205943865918
SCAR,high_data,2,100,10,28,0.6,2500,0.26434007051814806,0.41601915774856707,0.6803592282667151
SCAR,high_data,2,100,10,28,0.6,3000,0.29023945314565724,0.4572159252758361,0.7474553784214933
SCAR,high_data,2,100,10,28,0.6,4000,0.32482865891380985,0.4903220629378427,0.8151507218516525
SCAR,high_data,2,100,10,28,0.7,500,0.3866850606457384,0.5813511846829711,0.9680362453287095
SCAR,high_data,2,100,10,28,0.7,1000,0.3888432368524983,0.5902409883783561,0.9790842252308545
SCAR,high_data,2,100,10,28,0.7,2000,0.38200390626620045,0.5591414363748357,0.9411453426410361
SCAR,high_data,2,100,10,28,0.7,2500,0.23684735625505346,0.43374073579856093,0.6705880920536144
SCAR,high_data,2,100,10,28,0.7,3000,0.2850445480207592,0.4536587110134961,0.7387032590342553
SCAR,high_data,2,100,10,28,0.7,4000,0.23224788922580272,0.4140072719721165,0.6462551611979193
SCAR,high_data,2,100,10,28,0.8,500,0.2688377560233949,0.4130001709685434,0.6818379269919383
SCAR,high_data,2,100,10,28,0.8,1000,0.21805555051289746,0.34933158527183117,0.5673871357847287
SCAR,high_data,2,100,10,28,0.8,2000,0.14391469458459946,0.2875171780089768,0.4314318725935763
SCAR,high_data,2,100,10,28,0.8,2500,0.21267515939548728,0.40753390621799784,0.6202090656134851
SCAR,high_data,2,100,10,28,0.8,3000,0.2487288902622448,0.43856022965280417,0.6872891199150489
SCAR,high_data,2,100,10,28,0.8,4000,0.2032712984115524,0.4285967965611677,0.6318680949727201
SCAR,high_data,2,100,10,28,0.9,500,0.40346328418724947,0.6026409806561799,1.0061042648434293
SCAR,high_data,2,100,10,28,0.9,1000,0.3944947426055578,0.6331351062645422,1.0276298488701
SCAR,high_data,2,100,10,28,0.9,2000,0.27896892318824107,0.5320872885504111,0.8110562117386522
