name,prefix,seed,dim,n_clusters,epsilon,ari,nmi,sum
SpectACl,new_data_scaled,5,2,10,0.001,-0.006774351570280779,0.024851492335888577,0.018077140765607798
SpectACl,new_data_scaled,5,2,10,0.002,-0.010106948427356299,0.04996748898720843,0.03986054055985213
SpectACl,new_data_scaled,5,2,10,0.003,-0.015611251341450342,0.10160817043376902,0.08599691909231867
SpectACl,new_data_scaled,5,2,10,0.004,-0.011729645520170345,0.16579152133356395,0.15406187581339362
SpectACl,new_data_scaled,5,2,10,0.005,-0.005968609319982938,0.2179026560838062,0.21193404676382327
SpectACl,new_data_scaled,5,2,10,0.006,-0.002387201201518799,0.2502991550085945,0.2479119538070757
SpectACl,new_data_scaled,5,2,10,0.007,0.019182455749487883,0.2998178880488378,0.3190003437983257
SpectACl,new_data_scaled,5,2,10,0.008,0.01817290966969182,0.3364453136922367,0.3546182233619285
SpectACl,new_data_scaled,5,2,10,0.009,0.032993563051676625,0.3685260150856952,0.4015195781373718
SpectACl,new_data_scaled,5,2,10,0.01,0.0304520360245446,0.3822901696254728,0.4127422056500174
SpectACl,new_data_scaled,5,2,10,0.02,0.27087400598060807,0.6467169705927995,0.9175909765734076
SpectACl,new_data_scaled,5,2,10,0.03,0.5144471337543697,0.7778866242438164,1.2923337579981862
SpectACl,new_data_scaled,5,2,10,0.04,0.7868612132049148,0.87614287893334,1.6630040921382547
SpectACl,new_data_scaled,5,2,10,0.05,0.7276369564757211,0.848310602659507,1.575947559135228
SpectACl,new_data_scaled,5,2,10,0.06,0.7991166662923166,0.8754412816270334,1.67455794791935
SpectACl,new_data_scaled,5,2,10,0.07,0.7802629920747883,0.8596823764755349,1.6399453685503231
SpectACl,new_data_scaled,5,2,10,0.08,0.745381458515565,0.8228277964773891,1.5682092549929543
SpectACl,new_data_scaled,5,2,10,0.09,0.7259156222270007,0.8033065962541148,1.5292222184811155
SpectACl,new_data_scaled,5,2,10,0.1,0.6692990927687248,0.7703965399978911,1.439695632766616
SpectACl,new_data_scaled,5,2,10,0.12,0.680676499402794,0.7455097296920484,1.4261862290948424
SpectACl,new_data_scaled,5,2,10,0.15,0.749829658904532,0.7742864781227803,1.5241161370273124
SpectACl,new_data_scaled,5,2,10,0.2,0.48542896314798006,0.6735746668735039,1.1590036300214839
SpectACl,new_data_scaled,5,2,10,0.25,0.5695181592274567,0.7101071497720132,1.2796253089994698
SpectACl,new_data_scaled,5,2,10,0.3,0.42436237513244407,0.6419067063651503,1.0662690814975944
SpectACl,new_data_scaled,5,2,10,0.4,0.25825941934333974,0.49372369959374224,0.751983118937082
SpectACl,new_data_scaled,5,2,10,0.5,0.4412437554193922,0.6102833282456042,1.0515270836649964
