name,prefix,seed,dim,n_clusters,epsilon,ari,nmi,sum
SpectACl,new_data_scaled,6,2,10,0.001,-0.007150003823519749,0.026131281465652113,0.018981277642132366
SpectACl,new_data_scaled,6,2,10,0.002,-0.009220431111589879,0.04770657706062235,0.03848614594903247
SpectACl,new_data_scaled,6,2,10,0.003,-0.015431058135365496,0.11031912338643272,0.09488806525106723
SpectACl,new_data_scaled,6,2,10,0.004,-0.014837088659755873,0.15826127862014341,0.14342418996038753
SpectACl,new_data_scaled,6,2,10,0.005,-0.0017555984461239277,0.2290252443446492,0.22726964589852525
SpectACl,new_data_scaled,6,2,10,0.006,-7.62151782786535e-05,0.250243517270008,0.2501673020917293
SpectACl,new_data_scaled,6,2,10,0.007,0.016134731117004728,0.288742663708604,0.30487739482560877
SpectACl,new_data_scaled,6,2,10,0.008,0.018726531153887022,0.33286088026890187,0.3515874114227889
SpectACl,new_data_scaled,6,2,10,0.009,0.02142738995156283,0.364442979628831,0.38587036958039383
SpectACl,new_data_scaled,6,2,10,0.01,0.04975759332983941,0.4080982166567846,0.457855809986624
SpectACl,new_data_scaled,6,2,10,0.02,0.23168201247720863,0.6159347002258215,0.8476167127030302
SpectACl,new_data_scaled,6,2,10,0.03,0.5219093594548685,0.7754119279642097,1.297321287419078
SpectACl,new_data_scaled,6,2,10,0.04,0.7868612132049148,0.8761428789333401,1.6630040921382547
SpectACl,new_data_scaled,6,2,10,0.05,0.6576669315367114,0.8378837149584047,1.4955506464951163
SpectACl,new_data_scaled,6,2,10,0.06,0.7866569040392419,0.8628308993198466,1.6494878033590885
SpectACl,new_data_scaled,6,2,10,0.07,0.7772980826784817,0.8520372224137577,1.6293353050922392
SpectACl,new_data_scaled,6,2,10,0.08,0.7448116152812011,0.8223465428681138,1.567158158149315
SpectACl,new_data_scaled,6,2,10,0.09,0.7260498149795502,0.8060311849209447,1.532080999900495
SpectACl,new_data_scaled,6,2,10,0.1,0.6649942121994483,0.750818926964964,1.4158131391644124
SpectACl,new_data_scaled,6,2,10,0.12,0.6817268192636519,0.7468369347122518,1.4285637539759035
SpectACl,new_data_scaled,6,2,10,0.15,0.7488680703447645,0.7705185356016675,1.519386605946432
SpectACl,new_data_scaled,6,2,10,0.2,0.4575751269664193,0.6616814143275682,1.1192565412939874
SpectACl,new_data_scaled,6,2,10,0.25,0.5371177540809013,0.6711171684020024,1.2082349224829039
SpectACl,new_data_scaled,6,2,10,0.3,0.4880139058745748,0.6640984729951945,1.1521123788697694
SpectACl,new_data_scaled,6,2,10,0.4,0.2502914947565166,0.4883198009353405,0.7386112956918571
SpectACl,new_data_scaled,6,2,10,0.5,0.4517976391710791,0.6148869876045261,1.0666846267756052
