name,prefix,seed,dim,xi,min_cluster_size,predecessor_correction,ari,nmi,sum
OPTICS,new_data_scaled,0,2,0.06,100,True,0.25924805818602087,0.6361619759194536,0.8954100341054745
OPTICS,new_data_scaled,0,2,0.06,150,True,0.809765909552586,0.8853304378427943,1.6950963473953804
OPTICS,new_data_scaled,0,2,0.06,200,True,0.7516313757444976,0.8557427357887517,1.6073741115332494
OPTICS,new_data_scaled,0,2,0.06,250,True,0.8513192887231461,0.9066693647452276,1.7579886534683737
OPTICS,new_data_scaled,0,2,0.06,300,True,0.7077957789366293,0.8567504379098907,1.5645462168465198
OPTICS,new_data_scaled,0,2,0.06,350,True,0.7077957789366293,0.8567504379098907,1.5645462168465198
OPTICS,new_data_scaled,0,2,0.06,400,True,0.5941084890533238,0.8023587064129718,1.3964671954662955
OPTICS,new_data_scaled,0,2,0.06,500,True,0.49377754974766674,0.7362461965199736,1.2300237462676402
OPTICS,new_data_scaled,0,2,0.07,10,True,0.005460411448478252,0.3405630936614579,0.3460235051099362
OPTICS,new_data_scaled,0,2,0.07,50,True,0.09096618655159129,0.4398825305270284,0.5308487170786197
OPTICS,new_data_scaled,0,2,0.07,100,True,0.6342936852074346,0.8331903150442186,1.4674840002516532
OPTICS,new_data_scaled,0,2,0.07,150,True,0.9027996460306784,0.9322331898253717,1.8350328358560501
OPTICS,new_data_scaled,0,2,0.07,200,True,0.8513192887231461,0.9066693647452276,1.7579886534683737
OPTICS,new_data_scaled,0,2,0.07,250,True,0.8513192887231461,0.9066693647452276,1.7579886534683737
OPTICS,new_data_scaled,0,2,0.07,300,True,0.7077957789366293,0.8567504379098907,1.5645462168465198
OPTICS,new_data_scaled,0,2,0.07,350,True,0.7077957789366293,0.8567504379098907,1.5645462168465198
OPTICS,new_data_scaled,0,2,0.07,400,True,0.5941084890533238,0.8023587064129718,1.3964671954662955
OPTICS,new_data_scaled,0,2,0.07,500,True,0.49377754974766674,0.7362461965199736,1.2300237462676402
OPTICS,new_data_scaled,0,2,0.08,10,True,0.019502696153674004,0.3273910998278503,0.3468937959815243
OPTICS,new_data_scaled,0,2,0.08,50,True,0.22152641493494893,0.5363547008767804,0.7578811158117293
OPTICS,new_data_scaled,0,2,0.08,100,True,0.8051313791298866,0.8881013064465535,1.6932326855764401
OPTICS,new_data_scaled,0,2,0.08,150,True,0.77426388970955,0.8840267305708236,1.6582906202803736
OPTICS,new_data_scaled,0,2,0.08,200,True,0.7114319616321049,0.8516590546413878,1.5630910162734928
OPTICS,new_data_scaled,0,2,0.08,250,True,0.7114319616321049,0.8516590546413878,1.5630910162734928
OPTICS,new_data_scaled,0,2,0.08,300,True,0.5562194337394996,0.7841162908425937,1.3403357245820933
OPTICS,new_data_scaled,0,2,0.08,350,True,0.5562194337394996,0.7841162908425937,1.3403357245820933
OPTICS,new_data_scaled,0,2,0.08,400,True,0.4484387625054917,0.7152973030589035,1.1637360655643951
OPTICS,new_data_scaled,0,2,0.08,500,True,0.49377754974766674,0.7362461965199736,1.2300237462676402
OPTICS,new_data_scaled,0,2,0.09,10,True,0.023075709658772117,0.31559545828824515,0.33867116794701724
OPTICS,new_data_scaled,0,2,0.09,50,True,0.22516550573833244,0.5359865923523242,0.7611520980906565
OPTICS,new_data_scaled,0,2,0.09,100,True,0.8201604273292137,0.9019750070869664,1.72213543441618
OPTICS,new_data_scaled,0,2,0.09,150,True,0.7896029304260862,0.8983897190027487,1.6879926494288349
OPTICS,new_data_scaled,0,2,0.09,200,True,0.7268166158857924,0.8667697723232323,1.5935863882090247
OPTICS,new_data_scaled,0,2,0.09,250,True,0.7268166158857924,0.8667697723232323,1.5935863882090247
OPTICS,new_data_scaled,0,2,0.09,300,True,0.5607584470106325,0.7911032075496521,1.3518616545602846
OPTICS,new_data_scaled,0,2,0.09,350,True,0.5607584470106325,0.7911032075496521,1.3518616545602846
OPTICS,new_data_scaled,0,2,0.09,400,True,0.4483908220424144,0.7160268633691433,1.1644176854115578
OPTICS,new_data_scaled,0,2,0.09,500,True,0.4937421237879647,0.7369711911628349,1.2307133149507996
OPTICS,new_data_scaled,0,2,0.1,10,True,0.01614295869798556,0.28776396577013785,0.3039069244681234
OPTICS,new_data_scaled,0,2,0.1,50,True,0.2844360340832792,0.6044535339789784,0.8888895680622576
OPTICS,new_data_scaled,0,2,0.1,100,True,0.7968494055133206,0.8818766440366229,1.6787260495499434
OPTICS,new_data_scaled,0,2,0.1,150,True,0.7678074086924954,0.87778804307731,1.6455954517698053
OPTICS,new_data_scaled,0,2,0.1,200,True,0.7678074086924954,0.87778804307731,1.6455954517698053
OPTICS,new_data_scaled,0,2,0.1,250,True,0.7678074086924954,0.87778804307731,1.6455954517698053
OPTICS,new_data_scaled,0,2,0.1,300,True,0.6074034430469474,0.8076379352601623,1.4150413783071096
OPTICS,new_data_scaled,0,2,0.1,350,True,0.6074034430469474,0.8076379352601623,1.4150413783071096
OPTICS,new_data_scaled,0,2,0.1,400,True,0.4937421237879647,0.7369711911628349,1.2307133149507996
OPTICS,new_data_scaled,0,2,0.1,500,True,0.4937421237879647,0.7369711911628349,1.2307133149507996
OPTICS,new_data_scaled,0,2,0.15,10,True,0.04663598774518995,0.308558278522858,0.35519426626804795
OPTICS,new_data_scaled,0,2,0.15,50,True,0.6979498320073394,0.8543226998249737,1.5522725318323132
OPTICS,new_data_scaled,0,2,0.15,100,True,0.6979498320073394,0.8543226998249737,1.5522725318323132
OPTICS,new_data_scaled,0,2,0.15,150,True,0.6979498320073394,0.8543226998249737,1.5522725318323132
OPTICS,new_data_scaled,0,2,0.15,200,True,0.6979498320073394,0.8543226998249737,1.5522725318323132
OPTICS,new_data_scaled,0,2,0.15,250,True,0.6979498320073394,0.8543226998249737,1.5522725318323132
OPTICS,new_data_scaled,0,2,0.15,300,True,0.6074034430469474,0.8076379352601623,1.4150413783071096
OPTICS,new_data_scaled,0,2,0.15,350,True,0.6074034430469474,0.8076379352601623,1.4150413783071096
OPTICS,new_data_scaled,0,2,0.15,400,True,0.4937421237879647,0.7369711911628349,1.2307133149507996
OPTICS,new_data_scaled,0,2,0.15,500,True,0.4937421237879647,0.7369711911628349,1.2307133149507996
OPTICS,new_data_scaled,0,2,0.2,10,True,0.20102393215054443,0.5078417796318829,0.7088657117824273
OPTICS,new_data_scaled,0,2,0.2,50,True,0.3975881149879535,0.684268148870503,1.0818562638584566
OPTICS,new_data_scaled,0,2,0.2,100,True,0.3975881149879535,0.684268148870503,1.0818562638584566
OPTICS,new_data_scaled,0,2,0.2,150,True,0.3975881149879535,0.684268148870503,1.0818562638584566
OPTICS,new_data_scaled,0,2,0.2,200,True,0.3975881149879535,0.684268148870503,1.0818562638584566
OPTICS,new_data_scaled,0,2,0.2,250,True,0.3975881149879535,0.684268148870503,1.0818562638584566
OPTICS,new_data_scaled,0,2,0.2,300,True,0.32313475845796735,0.6099387525654648,0.9330735110234322
OPTICS,new_data_scaled,0,2,0.2,350,True,0.32313475845796735,0.6099387525654648,0.9330735110234322
OPTICS,new_data_scaled,0,2,0.2,400,True,0.32313475845796735,0.6099387525654648,0.9330735110234322
OPTICS,new_data_scaled,0,2,0.2,500,True,0.32313475845796735,0.6099387525654648,0.9330735110234322
OPTICS,new_data_scaled,0,2,0.25,10,True,0.19218890916240358,0.5051020529302007,0.6972909620926043
OPTICS,new_data_scaled,0,2,0.25,50,True,0.40058170152475536,0.6900910442438466,1.090672745768602
OPTICS,new_data_scaled,0,2,0.25,100,True,0.40058170152475536,0.6900910442438466,1.090672745768602
OPTICS,new_data_scaled,0,2,0.25,150,True,0.40058170152475536,0.6900910442438466,1.090672745768602
OPTICS,new_data_scaled,0,2,0.25,200,True,0.40058170152475536,0.6900910442438466,1.090672745768602
OPTICS,new_data_scaled,0,2,0.25,250,True,0.40058170152475536,0.6900910442438466,1.090672745768602
OPTICS,new_data_scaled,0,2,0.25,300,True,0.32313475845796735,0.6099387525654648,0.9330735110234322
OPTICS,new_data_scaled,0,2,0.25,350,True,0.32313475845796735,0.6099387525654648,0.9330735110234322
OPTICS,new_data_scaled,0,2,0.25,400,True,0.32313475845796735,0.6099387525654648,0.9330735110234322
OPTICS,new_data_scaled,0,2,0.25,500,True,0.32313475845796735,0.6099387525654648,0.9330735110234322
OPTICS,new_data_scaled,0,2,0.3,10,True,0.193087164542222,0.5057481183296807,0.6988352828719027
OPTICS,new_data_scaled,0,2,0.3,50,True,0.18813617490447732,0.49419786346230715,0.6823340383667844
OPTICS,new_data_scaled,0,2,0.3,100,True,0.18813617490447732,0.49419786346230715,0.6823340383667844
OPTICS,new_data_scaled,0,2,0.3,150,True,0.18813617490447732,0.49419786346230715,0.6823340383667844
OPTICS,new_data_scaled,0,2,0.3,200,True,0.18813617490447732,0.49419786346230715,0.6823340383667844
OPTICS,new_data_scaled,0,2,0.3,250,True,0.18813617490447732,0.49419786346230715,0.6823340383667844
OPTICS,new_data_scaled,0,2,0.3,300,True,0.13328930583290832,0.3765094955245291,0.5097988013574375
OPTICS,new_data_scaled,0,2,0.3,350,True,0.13328930583290832,0.3765094955245291,0.5097988013574375
OPTICS,new_data_scaled,0,2,0.3,400,True,0.13328930583290832,0.3765094955245291,0.5097988013574375
OPTICS,new_data_scaled,0,2,0.3,500,True,0.13328930583290832,0.3765094955245291,0.5097988013574375
OPTICS,new_data_scaled,0,2,0.4,10,True,0.001788913510054798,0.018570690387231935,0.02035960389728673
OPTICS,new_data_scaled,0,2,0.4,50,True,0.0,0.0,0.0
OPTICS,new_data_scaled,0,2,0.4,100,True,0.0,0.0,0.0
OPTICS,new_data_scaled,0,2,0.4,150,True,0.0,0.0,0.0
OPTICS,new_data_scaled,0,2,0.4,200,True,0.0,0.0,0.0
OPTICS,new_data_scaled,0,2,0.4,250,True,0.0,0.0,0.0
OPTICS,new_data_scaled,0,2,0.4,300,True,0.0,0.0,0.0
OPTICS,new_data_scaled,0,2,0.4,350,True,0.0,0.0,0.0
OPTICS,new_data_scaled,0,2,0.4,400,True,0.0,0.0,0.0
OPTICS,new_data_scaled,0,2,0.4,500,True,0.0,0.0,0.0
OPTICS,new_data_scaled,0,2,0.5,10,True,0.001788913510054798,0.018570690387231935,0.02035960389728673
OPTICS,new_data_scaled,0,2,0.5,50,True,0.0,0.0,0.0
OPTICS,new_data_scaled,0,2,0.5,100,True,0.0,0.0,0.0
OPTICS,new_data_scaled,0,2,0.5,150,True,0.0,0.0,0.0
OPTICS,new_data_scaled,0,2,0.5,200,True,0.0,0.0,0.0
OPTICS,new_data_scaled,0,2,0.5,250,True,0.0,0.0,0.0
OPTICS,new_data_scaled,0,2,0.5,300,True,0.0,0.0,0.0
OPTICS,new_data_scaled,0,2,0.5,350,True,0.0,0.0,0.0
OPTICS,new_data_scaled,0,2,0.5,400,True,0.0,0.0,0.0
OPTICS,new_data_scaled,0,2,0.5,500,True,0.0,0.0,0.0
