name,prefix,seed,dim,n_clusters,epsilon,ari,nmi,sum
SpectACl,new_data_scaled,3,2,10,0.001,-0.006820296131575758,0.02355732560765477,0.016737029476079014
SpectACl,new_data_scaled,3,2,10,0.002,-0.008812311205233483,0.043442137003634064,0.034629825798400585
SpectACl,new_data_scaled,3,2,10,0.003,-0.013627825328478557,0.11280066475364878,0.09917283942517022
SpectACl,new_data_scaled,3,2,10,0.004,-0.011692100604902243,0.165813344358346,0.15412124375344374
SpectACl,new_data_scaled,3,2,10,0.005,-0.007367957500475893,0.21159321394110758,0.2042252564406317
SpectACl,new_data_scaled,3,2,10,0.006,0.005575843903161484,0.2595073239895639,0.26508316789272535
SpectACl,new_data_scaled,3,2,10,0.007,0.01611764978374578,0.28947913934493047,0.30559678912867627
SpectACl,new_data_scaled,3,2,10,0.008,0.009620432723123394,0.3236375921040682,0.3332580248271916
SpectACl,new_data_scaled,3,2,10,0.009,0.02401460830011921,0.35680186231312333,0.38081647061324253
SpectACl,new_data_scaled,3,2,10,0.01,0.048911801786335724,0.41370050703086053,0.4626123088171963
SpectACl,new_data_scaled,3,2,10,0.02,0.25461326525291983,0.6423680459945537,0.8969813112474735
SpectACl,new_data_scaled,3,2,10,0.03,0.512119403065041,0.7817389592423167,1.2938583623073576
SpectACl,new_data_scaled,3,2,10,0.04,0.7868065309198379,0.8761136342611402,1.662920165180978
SpectACl,new_data_scaled,3,2,10,0.05,0.8169260248944619,0.8813999791522665,1.6983260040467285
SpectACl,new_data_scaled,3,2,10,0.06,0.7994662004653329,0.875901653632308,1.6753678540976409
SpectACl,new_data_scaled,3,2,10,0.07,0.778235953882374,0.853455023771413,1.6316909776537871
SpectACl,new_data_scaled,3,2,10,0.08,0.7455843799262266,0.8229865793025117,1.5685709592287385
SpectACl,new_data_scaled,3,2,10,0.09,0.7316735763492387,0.8124440323243209,1.5441176086735595
SpectACl,new_data_scaled,3,2,10,0.1,0.6710000476941056,0.7569381454397053,1.4279381931338109
SpectACl,new_data_scaled,3,2,10,0.12,0.5967017396495884,0.7449795317456307,1.341681271395219
SpectACl,new_data_scaled,3,2,10,0.15,0.7350600219827355,0.7624162961185688,1.4974763181013042
SpectACl,new_data_scaled,3,2,10,0.2,0.4959350597394728,0.6890078164771078,1.1849428762165806
SpectACl,new_data_scaled,3,2,10,0.25,0.4690682342112651,0.6722939171958463,1.1413621514071113
SpectACl,new_data_scaled,3,2,10,0.3,0.5918403009429398,0.6893693756786549,1.2812096766215948
SpectACl,new_data_scaled,3,2,10,0.4,0.2651407177795392,0.5002208270687523,0.7653615448482914
SpectACl,new_data_scaled,3,2,10,0.5,0.453615006126341,0.6130812203845224,1.0666962265108633
