name,prefix,seed,dim,n_clusters ,alpha,embedding_size,ari,nmi,sum
DEC,new_data_scaled,7,2,10,0.1,2,0.6220610480899225,0.6750140120378282,1.2970750601277508
DEC,new_data_scaled,7,2,10,0.2,2,0.4350669187598154,0.5885388292584895,1.023605748018305
DEC,new_data_scaled,7,2,10,0.3,2,0.4344482573639138,0.5886051387486795,1.0230533961125934
DEC,new_data_scaled,7,2,10,0.4,2,0.4249449668560787,0.5821068731330967,1.0070518399891755
DEC,new_data_scaled,7,2,10,0.5,2,0.4397785520906624,0.5969664993046677,1.03674505139533
DEC,new_data_scaled,7,2,10,0.6,2,0.4218771456049526,0.5781406479743391,1.0000177935792918
DEC,new_data_scaled,7,2,10,0.7,2,0.4489148466113984,0.5883299071427744,1.037244753754173
DEC,new_data_scaled,7,2,10,0.8,2,0.4127209565416061,0.5623276917028137,0.9750486482444198
DEC,new_data_scaled,7,2,10,0.9,2,0.4298337493100312,0.5737896879617486,1.0036234372717798
DEC,new_data_scaled,7,2,10,1,2,0.4153008833247967,0.5579390319741602,0.9732399152989568
