name,prefix,seed,dim,n_clusters ,alpha,embedding_size,ari,nmi,sum
DEC,new_data_scaled,5,2,10,0.1,2,0.621980581205556,0.6924498913814491,1.314430472587005
DEC,new_data_scaled,5,2,10,0.2,2,0.47841141223824707,0.5747850809049725,1.0531964931432196
DEC,new_data_scaled,5,2,10,0.3,2,0.4768044977916091,0.5916197091039519,1.068424206895561
DEC,new_data_scaled,5,2,10,0.4,2,0.48660070383270476,0.5830737438944394,1.0696744477271443
DEC,new_data_scaled,5,2,10,0.5,2,0.47541637340381043,0.5943403178144794,1.0697566912182899
DEC,new_data_scaled,5,2,10,0.6,2,0.4532332448901213,0.6061097643088135,1.0593430091989346
DEC,new_data_scaled,5,2,10,0.7,2,0.4705003289582384,0.6116340596224353,1.0821343885806738
DEC,new_data_scaled,5,2,10,0.8,2,0.45117967915754775,0.6075200438270296,1.0586997229845774
DEC,new_data_scaled,5,2,10,0.9,2,0.4424487504088054,0.6124704407418876,1.054919191150693
DEC,new_data_scaled,5,2,10,1,2,0.49291864905009836,0.6216403039039728,1.1145589529540711
