name,prefix,seed,dim,n_clusters ,cluster_loss_weight,alpha,embedding_size,ari,nmi,sum
IDEC,new_data_scaled,8,2,10,1,0.1,2,0.6369980042628521,0.6874199722084043,1.3244179764712565
IDEC,new_data_scaled,8,2,10,1,0.2,2,0.5768520892652333,0.6600067038281798,1.2368587930934132
IDEC,new_data_scaled,8,2,10,1,0.3,2,0.47921265450797124,0.6220495131629875,1.1012621676709586
IDEC,new_data_scaled,8,2,10,1,0.4,2,0.4816602503851915,0.6230449742807306,1.1047052246659221
IDEC,new_data_scaled,8,2,10,1,0.5,2,0.4805305992597516,0.6197160459731278,1.1002466452328794
IDEC,new_data_scaled,8,2,10,1,0.6,2,0.4740864611183995,0.6163080387836113,1.0903944999020108
IDEC,new_data_scaled,8,2,10,1,0.7,2,0.47706886459059183,0.6164051084956786,1.0934739730862706
IDEC,new_data_scaled,8,2,10,1,0.8,2,0.4768443505283881,0.6159336420549579,1.092777992583346
IDEC,new_data_scaled,8,2,10,1,0.9,2,0.4772624841313675,0.614624104008245,1.0918865881396125
IDEC,new_data_scaled,8,2,10,1,1,2,0.583628017314928,0.6668023409864716,1.2504303583013996
IDEC,new_data_scaled,8,2,10,0.1,0.1,2,0.6341207324912967,0.6660115853195301,1.3001323178108268
IDEC,new_data_scaled,8,2,10,0.1,0.2,2,0.42451069770131517,0.5724668642719386,0.9969775619732537
IDEC,new_data_scaled,8,2,10,0.1,0.3,2,0.4839828439630339,0.6204378259163557,1.1044206698793895
IDEC,new_data_scaled,8,2,10,0.1,0.4,2,0.5866100348058574,0.6583885647385797,1.244998599544437
IDEC,new_data_scaled,8,2,10,0.1,0.5,2,0.6055091161494477,0.6741736602928404,1.279682776442288
IDEC,new_data_scaled,8,2,10,0.1,0.6,2,0.6034507454951293,0.671222707157473,1.2746734526526025
IDEC,new_data_scaled,8,2,10,0.1,0.7,2,0.6008595381515249,0.6665995390258855,1.2674590771774104
IDEC,new_data_scaled,8,2,10,0.1,0.8,2,0.6220732324619649,0.6852356258100505,1.3073088582720154
IDEC,new_data_scaled,8,2,10,0.1,0.9,2,0.6198515575646518,0.6830980460490916,1.3029496036137433
IDEC,new_data_scaled,8,2,10,0.1,1,2,0.4837540242459021,0.6122991501935693,1.0960531744394713
IDEC,new_data_scaled,8,2,10,0.01,0.1,2,0.36366054611530707,0.5366952463581732,0.9003557924734803
IDEC,new_data_scaled,8,2,10,0.01,0.2,2,0.42799373957646697,0.5899983014305549,1.0179920410070218
IDEC,new_data_scaled,8,2,10,0.01,0.3,2,0.4925349802061038,0.617264593054512,1.1097995732606158
IDEC,new_data_scaled,8,2,10,0.01,0.4,2,0.6052899968768131,0.6694329558786816,1.2747229527554946
IDEC,new_data_scaled,8,2,10,0.01,0.5,2,0.6042792789748492,0.6663009624621509,1.270580241437
IDEC,new_data_scaled,8,2,10,0.01,0.6,2,0.6207817606357391,0.6785273864856358,1.299309147121375
IDEC,new_data_scaled,8,2,10,0.01,0.7,2,0.5390979838388207,0.6527083048338005,1.191806288672621
IDEC,new_data_scaled,8,2,10,0.01,0.8,2,0.624195275371228,0.6795946412741387,1.3037899166453668
IDEC,new_data_scaled,8,2,10,0.01,0.9,2,0.5366530064315433,0.6539142185469832,1.1905672249785266
IDEC,new_data_scaled,8,2,10,0.01,1,2,0.6061274330168254,0.6677789092906302,1.2739063423074555
