name,prefix,seed,dim,cluster_loss_weight,dip_merge_threshold,embedding_size,n_clusters_init,max_n_clusters,ari,nmi,sum
DipDECK,new_data_scaled,8,2,1,0.75,2,2,10,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.75,2,2,15,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.75,2,2,20,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.75,2,2,25,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.75,2,2,30,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.75,2,2,35,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.75,2,5,10,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.75,2,5,15,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.75,2,5,20,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.75,2,5,25,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.75,2,5,30,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.75,2,5,35,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.75,2,7,10,0.5896041384271824,0.6923460198216311,1.2819501582488135
DipDECK,new_data_scaled,8,2,1,0.75,2,7,15,0.5896041384271824,0.6923460198216311,1.2819501582488135
DipDECK,new_data_scaled,8,2,1,0.75,2,7,20,0.5896041384271824,0.6923460198216311,1.2819501582488135
DipDECK,new_data_scaled,8,2,1,0.75,2,7,25,0.5896041384271824,0.6923460198216311,1.2819501582488135
DipDECK,new_data_scaled,8,2,1,0.75,2,7,30,0.5896041384271824,0.6923460198216311,1.2819501582488135
DipDECK,new_data_scaled,8,2,1,0.75,2,7,35,0.5896041384271824,0.6923460198216311,1.2819501582488135
DipDECK,new_data_scaled,8,2,1,0.75,2,10,15,0.6057683497050498,0.7129240330711042,1.3186923827761539
DipDECK,new_data_scaled,8,2,1,0.75,2,10,20,0.6057683497050498,0.7129240330711042,1.3186923827761539
DipDECK,new_data_scaled,8,2,1,0.75,2,10,25,0.6057683497050498,0.7129240330711042,1.3186923827761539
DipDECK,new_data_scaled,8,2,1,0.75,2,10,30,0.6057683497050498,0.7129240330711042,1.3186923827761539
DipDECK,new_data_scaled,8,2,1,0.75,2,10,35,0.6057683497050498,0.7129240330711042,1.3186923827761539
DipDECK,new_data_scaled,8,2,1,0.75,2,15,20,0.5183263036651826,0.6708839550578471,1.1892102587230298
DipDECK,new_data_scaled,8,2,1,0.75,2,15,25,0.5183263036651826,0.6708839550578471,1.1892102587230298
DipDECK,new_data_scaled,8,2,1,0.75,2,15,30,0.5183263036651826,0.6708839550578471,1.1892102587230298
DipDECK,new_data_scaled,8,2,1,0.75,2,15,35,0.5183263036651826,0.6708839550578471,1.1892102587230298
DipDECK,new_data_scaled,8,2,1,0.8,2,2,10,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.8,2,2,15,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.8,2,2,20,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.8,2,2,25,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.8,2,2,30,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.8,2,2,35,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.8,2,5,10,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.8,2,5,15,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.8,2,5,20,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.8,2,5,25,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.8,2,5,30,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.8,2,5,35,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.8,2,7,10,0.5484233897789147,0.6670300082767724,1.2154533980556872
DipDECK,new_data_scaled,8,2,1,0.8,2,7,15,0.5484233897789147,0.6670300082767724,1.2154533980556872
DipDECK,new_data_scaled,8,2,1,0.8,2,7,20,0.5484233897789147,0.6670300082767724,1.2154533980556872
DipDECK,new_data_scaled,8,2,1,0.8,2,7,25,0.5484233897789147,0.6670300082767724,1.2154533980556872
DipDECK,new_data_scaled,8,2,1,0.8,2,7,30,0.5484233897789147,0.6670300082767724,1.2154533980556872
DipDECK,new_data_scaled,8,2,1,0.8,2,7,35,0.5484233897789147,0.6670300082767724,1.2154533980556872
DipDECK,new_data_scaled,8,2,1,0.8,2,10,15,0.6023816884324257,0.7040924976771299,1.3064741861095555
DipDECK,new_data_scaled,8,2,1,0.8,2,10,20,0.6023816884324257,0.7040924976771299,1.3064741861095555
DipDECK,new_data_scaled,8,2,1,0.8,2,10,25,0.6023816884324257,0.7040924976771299,1.3064741861095555
DipDECK,new_data_scaled,8,2,1,0.8,2,10,30,0.6023816884324257,0.7040924976771299,1.3064741861095555
DipDECK,new_data_scaled,8,2,1,0.8,2,10,35,0.6023816884324257,0.7040924976771299,1.3064741861095555
DipDECK,new_data_scaled,8,2,1,0.8,2,15,20,0.6923693904944274,0.7692749196492826,1.46164431014371
DipDECK,new_data_scaled,8,2,1,0.8,2,15,25,0.6923693904944274,0.7692749196492826,1.46164431014371
DipDECK,new_data_scaled,8,2,1,0.8,2,15,30,0.6923693904944274,0.7692749196492826,1.46164431014371
DipDECK,new_data_scaled,8,2,1,0.8,2,15,35,0.6923693904944274,0.7692749196492826,1.46164431014371
DipDECK,new_data_scaled,8,2,1,0.85,2,2,10,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.85,2,2,15,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.85,2,2,20,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.85,2,2,25,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.85,2,2,30,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.85,2,2,35,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.85,2,5,10,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.85,2,5,15,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.85,2,5,20,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.85,2,5,25,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.85,2,5,30,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.85,2,5,35,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.85,2,7,10,0.5484233897789147,0.6670300082767724,1.2154533980556872
DipDECK,new_data_scaled,8,2,1,0.85,2,7,15,0.5484233897789147,0.6670300082767724,1.2154533980556872
DipDECK,new_data_scaled,8,2,1,0.85,2,7,20,0.5484233897789147,0.6670300082767724,1.2154533980556872
DipDECK,new_data_scaled,8,2,1,0.85,2,7,25,0.5484233897789147,0.6670300082767724,1.2154533980556872
DipDECK,new_data_scaled,8,2,1,0.85,2,7,30,0.5484233897789147,0.6670300082767724,1.2154533980556872
DipDECK,new_data_scaled,8,2,1,0.85,2,7,35,0.5484233897789147,0.6670300082767724,1.2154533980556872
DipDECK,new_data_scaled,8,2,1,0.85,2,10,15,0.6021556498704205,0.696683509202397,1.2988391590728174
DipDECK,new_data_scaled,8,2,1,0.85,2,10,20,0.6021556498704205,0.696683509202397,1.2988391590728174
DipDECK,new_data_scaled,8,2,1,0.85,2,10,25,0.6021556498704205,0.696683509202397,1.2988391590728174
DipDECK,new_data_scaled,8,2,1,0.85,2,10,30,0.6021556498704205,0.696683509202397,1.2988391590728174
DipDECK,new_data_scaled,8,2,1,0.85,2,10,35,0.6021556498704205,0.696683509202397,1.2988391590728174
DipDECK,new_data_scaled,8,2,1,0.85,2,15,20,0.6923693904944274,0.7692749196492826,1.46164431014371
DipDECK,new_data_scaled,8,2,1,0.85,2,15,25,0.6923693904944274,0.7692749196492826,1.46164431014371
DipDECK,new_data_scaled,8,2,1,0.85,2,15,30,0.6923693904944274,0.7692749196492826,1.46164431014371
DipDECK,new_data_scaled,8,2,1,0.85,2,15,35,0.6923693904944274,0.7692749196492826,1.46164431014371
DipDECK,new_data_scaled,8,2,1,0.9,2,2,10,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.9,2,2,15,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.9,2,2,20,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.9,2,2,25,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.9,2,2,30,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.9,2,2,35,0.08528832497683703,0.2621711555660696,0.34745948054290665
DipDECK,new_data_scaled,8,2,1,0.9,2,5,10,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.9,2,5,15,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.9,2,5,20,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.9,2,5,25,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.9,2,5,30,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.9,2,5,35,0.4458833376573993,0.6314255102539125,1.0773088479113118
DipDECK,new_data_scaled,8,2,1,0.9,2,7,10,0.5307892160815678,0.6610753621753911,1.191864578256959
DipDECK,new_data_scaled,8,2,1,0.9,2,7,15,0.5307892160815678,0.6610753621753911,1.191864578256959
DipDECK,new_data_scaled,8,2,1,0.9,2,7,20,0.5307892160815678,0.6610753621753911,1.191864578256959
DipDECK,new_data_scaled,8,2,1,0.9,2,7,25,0.5307892160815678,0.6610753621753911,1.191864578256959
