name,prefix,seed,dim,n_clusters,nearest_neighbors,ari,nmi,sum
SpectralClustering,new_data_scaled,2,2,10,3,0.019765601488662788,0.11518746958836203,0.1349530710770248
SpectralClustering,new_data_scaled,2,2,10,4,0.5029529467242793,0.6973020254776023,1.2002549722018816
SpectralClustering,new_data_scaled,2,2,10,5,0.31073154684229937,0.6622730745783922,0.9730046214206916
SpectralClustering,new_data_scaled,2,2,10,6,0.5651325180847379,0.8014354004644689,1.3665679185492068
SpectralClustering,new_data_scaled,2,2,10,7,0.5565507880879453,0.7710900784629721,1.3276408665509174
SpectralClustering,new_data_scaled,2,2,10,8,0.5407354050301402,0.7566155846265425,1.2973509896566826
SpectralClustering,new_data_scaled,2,2,10,9,0.5948876113762864,0.7886257444196494,1.3835133557959358
SpectralClustering,new_data_scaled,2,2,10,10,0.5794722977712071,0.7807839935847456,1.3602562913559528
SpectralClustering,new_data_scaled,2,2,10,11,0.556862384629319,0.7611388585962579,1.3180012432255768
SpectralClustering,new_data_scaled,2,2,10,12,0.5777612637042425,0.7809436000206156,1.3587048637248582
SpectralClustering,new_data_scaled,2,2,10,13,0.559261592348197,0.7684784447615572,1.3277400371097543
SpectralClustering,new_data_scaled,2,2,10,14,0.5569301321147282,0.7686288697900515,1.3255590019047796
SpectralClustering,new_data_scaled,2,2,10,15,0.5631886737094457,0.7778972461301075,1.341085919839553
SpectralClustering,new_data_scaled,2,2,10,16,0.5606487423413908,0.7722479314861695,1.3328966738275603
SpectralClustering,new_data_scaled,2,2,10,17,0.54856824918997,0.7579748779743004,1.3065431271642705
SpectralClustering,new_data_scaled,2,2,10,18,0.5458873076786404,0.7568315755962001,1.3027188832748404
SpectralClustering,new_data_scaled,2,2,10,19,0.5570356543561044,0.7680192096124138,1.3250548639685182
SpectralClustering,new_data_scaled,2,2,10,20,0.5606472041792654,0.7701730941684379,1.3308202983477033
SpectralClustering,new_data_scaled,2,2,10,25,0.5618543759781383,0.7705025921344547,1.332356968112593
SpectralClustering,new_data_scaled,2,2,10,30,0.572896929608584,0.7758228965453642,1.3487198261539481
SpectralClustering,new_data_scaled,2,2,10,35,0.5831965649901354,0.7799368482746911,1.3631334132648265
SpectralClustering,new_data_scaled,2,2,10,40,0.5836573551321652,0.7802821344220787,1.363939489554244
SpectralClustering,new_data_scaled,2,2,10,45,0.5857372898109584,0.7804545739196985,1.366191863730657
SpectralClustering,new_data_scaled,2,2,10,50,0.6164747866215757,0.8031400338373249,1.4196148204589005
SpectralClustering,new_data_scaled,2,2,10,55,0.6049734935668203,0.7966445134001245,1.4016180069669448
SpectralClustering,new_data_scaled,2,2,10,60,0.6046684587181027,0.7959596042478878,1.4006280629659904
SpectralClustering,new_data_scaled,2,2,10,65,0.6037939798797293,0.7948737090513056,1.398667688931035
SpectralClustering,new_data_scaled,2,2,10,70,0.6019250097980269,0.7912501017227257,1.3931751115207525
SpectralClustering,new_data_scaled,2,2,10,75,0.5943560776906099,0.7815995253387519,1.3759556030293618
SpectralClustering,new_data_scaled,2,2,10,80,0.6053339889838953,0.791232372225388,1.3965663612092833
SpectralClustering,new_data_scaled,2,2,10,85,0.6036597344033632,0.7884805884201903,1.3921403228235536
SpectralClustering,new_data_scaled,2,2,10,90,0.6036078397294224,0.7874835110861717,1.3910913508155942
SpectralClustering,new_data_scaled,2,2,10,95,0.6031629178908431,0.7869887651639345,1.3901516830547775
SpectralClustering,new_data_scaled,2,2,10,100,0.6033219550967642,0.7865689894462476,1.3898909445430119
SpectralClustering,new_data_scaled,2,2,10,110,0.6061520938578462,0.7865282751801126,1.3926803690379588
SpectralClustering,new_data_scaled,2,2,10,120,0.6313300563428369,0.801804809738065,1.433134866080902
SpectralClustering,new_data_scaled,2,2,10,130,0.631906050034798,0.8032392167620881,1.4351452667968863
SpectralClustering,new_data_scaled,2,2,10,140,0.6302114062739568,0.8012631128586606,1.4314745191326175
SpectralClustering,new_data_scaled,2,2,10,150,0.6286652108667957,0.7998390593202216,1.4285042701870174
SpectralClustering,new_data_scaled,2,2,10,160,0.6260845013247084,0.7964428614421795,1.4225273627668877
SpectralClustering,new_data_scaled,2,2,10,170,0.6205752554208929,0.7835655385935664,1.4041407940144592
SpectralClustering,new_data_scaled,2,2,10,180,0.6173062889269264,0.7799784533616226,1.397284742288549
SpectralClustering,new_data_scaled,2,2,10,190,0.6157887690839119,0.7784390015668775,1.3942277706507893
SpectralClustering,new_data_scaled,2,2,10,200,0.6132764622862467,0.7754554396160959,1.3887319019023425
SpectralClustering,new_data_scaled,2,2,10,220,0.610847259940643,0.7732082375514835,1.3840554974921266
SpectralClustering,new_data_scaled,2,2,10,240,0.6080369823459231,0.770460494126214,1.3784974764721372
SpectralClustering,new_data_scaled,2,2,10,260,0.6057804516585715,0.7679846241259906,1.373765075784562
SpectralClustering,new_data_scaled,2,2,10,280,0.6011397282657975,0.7639364481379629,1.3650761764037604
SpectralClustering,new_data_scaled,2,2,10,300,0.6001572396247966,0.7635793574345955,1.363736597059392
SpectralClustering,new_data_scaled,2,2,10,350,0.5694872475978974,0.7488425469195912,1.3183297945174886
SpectralClustering,new_data_scaled,2,2,10,400,0.5521520343800727,0.7310625497388525,1.2832145841189253
SpectralClustering,new_data_scaled,2,2,10,450,0.5580977770896272,0.7360570437035672,1.2941548207931943
SpectralClustering,new_data_scaled,2,2,10,500,0.5621838977334008,0.7393286553402443,1.301512553073645
