name,prefix,seed,dim,n_clusters ,cluster_loss_weight,alpha,embedding_size,ari,nmi,sum
IDEC,new_data_scaled,5,2,10,1,0.1,2,0.6171972001275635,0.6945826994747984,1.311779899602362
IDEC,new_data_scaled,5,2,10,1,0.2,2,0.48258437113568076,0.6178918809978018,1.1004762521334825
IDEC,new_data_scaled,5,2,10,1,0.3,2,0.4841761057472976,0.5950300196680681,1.0792061254153658
IDEC,new_data_scaled,5,2,10,1,0.4,2,0.4818844613554096,0.5909136815427725,1.072798142898182
IDEC,new_data_scaled,5,2,10,1,0.5,2,0.4588819516665356,0.611431298742458,1.0703132504089936
IDEC,new_data_scaled,5,2,10,1,0.6,2,0.44787821583839915,0.6009534509746753,1.0488316668130744
IDEC,new_data_scaled,5,2,10,1,0.7,2,0.4499837905076683,0.5793801085878335,1.0293638990955019
IDEC,new_data_scaled,5,2,10,1,0.8,2,0.4650674400320308,0.6218062780765197,1.0868737181085506
IDEC,new_data_scaled,5,2,10,1,0.9,2,0.4578604786282408,0.6210198315766796,1.0788803102049205
IDEC,new_data_scaled,5,2,10,1,1,2,0.45884417492746393,0.6219148854734446,1.0807590604009085
IDEC,new_data_scaled,5,2,10,0.1,0.1,2,0.6152774396029903,0.6909653500494661,1.3062427896524564
IDEC,new_data_scaled,5,2,10,0.1,0.2,2,0.5221979841177186,0.6421917786852938,1.1643897628030122
IDEC,new_data_scaled,5,2,10,0.1,0.3,2,0.49003924068233484,0.627774204626539,1.1178134453088737
IDEC,new_data_scaled,5,2,10,0.1,0.4,2,0.4900074084470185,0.6258665242395014,1.11587393268652
IDEC,new_data_scaled,5,2,10,0.1,0.5,2,0.48835911209745875,0.6321780388644084,1.1205371509618671
IDEC,new_data_scaled,5,2,10,0.1,0.6,2,0.4916207916655946,0.6330344379771021,1.1246552296426966
IDEC,new_data_scaled,5,2,10,0.1,0.7,2,0.47548925586379687,0.6165004469798514,1.0919897028436483
IDEC,new_data_scaled,5,2,10,0.1,0.8,2,0.4749335451291968,0.6297351171519523,1.104668662281149
IDEC,new_data_scaled,5,2,10,0.1,0.9,2,0.4775844861527182,0.6308550573893145,1.1084395435420327
IDEC,new_data_scaled,5,2,10,0.1,1,2,0.47125658490616074,0.6284041494241063,1.099660734330267
IDEC,new_data_scaled,5,2,10,0.01,0.1,2,0.6591267823682931,0.6849921925063986,1.3441189748746918
IDEC,new_data_scaled,5,2,10,0.01,0.2,2,0.5930738356331537,0.6549214074996731,1.2479952431328267
IDEC,new_data_scaled,5,2,10,0.01,0.3,2,0.5311056914437822,0.6403991821855021,1.1715048736292841
IDEC,new_data_scaled,5,2,10,0.01,0.4,2,0.5274064861760491,0.6375193363352369,1.164925822511286
IDEC,new_data_scaled,5,2,10,0.01,0.5,2,0.5238311570786539,0.6356950779715179,1.1595262350501718
IDEC,new_data_scaled,5,2,10,0.01,0.6,2,0.6198883600293134,0.7002728916486923,1.3201612516780057
IDEC,new_data_scaled,5,2,10,0.01,0.7,2,0.5906048364075765,0.6458702208667763,1.2364750572743528
IDEC,new_data_scaled,5,2,10,0.01,0.8,2,0.5831912592143601,0.6748154687647617,1.2580067279791218
IDEC,new_data_scaled,5,2,10,0.01,0.9,2,0.6409789751337039,0.7116130682655728,1.3525920433992766
IDEC,new_data_scaled,5,2,10,0.01,1,2,0.5356833628466409,0.6627501460978358,1.1984335089444766
