name,prefix,seed,dim,n_clusters,nearest_neighbors,ari,nmi,sum
SpectralClustering,new_data_scaled,1,2,10,3,0.021510544628668974,0.0865555851647276,0.10806612979339657
SpectralClustering,new_data_scaled,1,2,10,4,0.2806855176750738,0.5981195264960993,0.8788050441711732
SpectralClustering,new_data_scaled,1,2,10,5,0.4454883341372082,0.7382999111456079,1.1837882452828161
SpectralClustering,new_data_scaled,1,2,10,6,0.563556715558064,0.8007809295753928,1.3643376451334568
SpectralClustering,new_data_scaled,1,2,10,7,0.5564696447129762,0.7709219991311627,1.3273916438441389
SpectralClustering,new_data_scaled,1,2,10,8,0.5407354050301402,0.7566155846265424,1.2973509896566826
SpectralClustering,new_data_scaled,1,2,10,9,0.5948876113762864,0.7886257444196494,1.3835133557959358
SpectralClustering,new_data_scaled,1,2,10,10,0.5794722977712071,0.7807839935847456,1.3602562913559528
SpectralClustering,new_data_scaled,1,2,10,11,0.5732542557174111,0.770694996636954,1.343949252354365
SpectralClustering,new_data_scaled,1,2,10,12,0.5777612637042425,0.7809436000206156,1.3587048637248582
SpectralClustering,new_data_scaled,1,2,10,13,0.5592680115729003,0.7684786114409234,1.3277466230138237
SpectralClustering,new_data_scaled,1,2,10,14,0.5569301321147282,0.7686288697900513,1.3255590019047796
SpectralClustering,new_data_scaled,1,2,10,15,0.5631886737094457,0.7778972461301072,1.341085919839553
SpectralClustering,new_data_scaled,1,2,10,16,0.5604915702655955,0.7722662044270344,1.33275777469263
SpectralClustering,new_data_scaled,1,2,10,17,0.54856824918997,0.7579748779743004,1.3065431271642705
SpectralClustering,new_data_scaled,1,2,10,18,0.5458873076786404,0.7568315755962002,1.3027188832748404
SpectralClustering,new_data_scaled,1,2,10,19,0.5570356543561044,0.7680192096124138,1.3250548639685182
SpectralClustering,new_data_scaled,1,2,10,20,0.5606472041792654,0.7701730941684379,1.3308202983477033
SpectralClustering,new_data_scaled,1,2,10,25,0.5614337633358745,0.7703597570054731,1.3317935203413476
SpectralClustering,new_data_scaled,1,2,10,30,0.5730312005344089,0.7758873041244485,1.3489185046588574
SpectralClustering,new_data_scaled,1,2,10,35,0.583932268784296,0.7802803912366039,1.3642126600209
SpectralClustering,new_data_scaled,1,2,10,40,0.5836573551321652,0.7802821344220789,1.363939489554244
SpectralClustering,new_data_scaled,1,2,10,45,0.5857372898109584,0.7804545739196985,1.366191863730657
SpectralClustering,new_data_scaled,1,2,10,50,0.6164747866215757,0.803140033837325,1.4196148204589008
SpectralClustering,new_data_scaled,1,2,10,55,0.6052418839021223,0.796763241783448,1.4020051256855703
SpectralClustering,new_data_scaled,1,2,10,60,0.6047755018133604,0.7960304046906168,1.4008059065039773
SpectralClustering,new_data_scaled,1,2,10,65,0.6037939798797293,0.7948737090513056,1.398667688931035
SpectralClustering,new_data_scaled,1,2,10,70,0.6009849983562663,0.7908674329483095,1.3918524313045757
SpectralClustering,new_data_scaled,1,2,10,75,0.5943694953676733,0.7816063827562526,1.375975878123926
SpectralClustering,new_data_scaled,1,2,10,80,0.6053339889838953,0.791232372225388,1.3965663612092833
SpectralClustering,new_data_scaled,1,2,10,85,0.6036597344033632,0.7884805884201905,1.3921403228235536
SpectralClustering,new_data_scaled,1,2,10,90,0.6036078397294224,0.7874835110861715,1.391091350815594
SpectralClustering,new_data_scaled,1,2,10,95,0.6031629178908431,0.7869887651639343,1.3901516830547775
SpectralClustering,new_data_scaled,1,2,10,100,0.6033219550967642,0.7865689894462476,1.3898909445430119
SpectralClustering,new_data_scaled,1,2,10,110,0.6061520938578462,0.7865282751801128,1.392680369037959
SpectralClustering,new_data_scaled,1,2,10,120,0.6312531876615672,0.8020618961409529,1.4333150838025202
SpectralClustering,new_data_scaled,1,2,10,130,0.631906050034798,0.803239216762088,1.435145266796886
SpectralClustering,new_data_scaled,1,2,10,140,0.6302114062739568,0.8012631128586605,1.4314745191326173
SpectralClustering,new_data_scaled,1,2,10,150,0.6287420986723627,0.7999144232676987,1.4286565219400615
SpectralClustering,new_data_scaled,1,2,10,160,0.6257501579933606,0.7960065606980758,1.4217567186914364
SpectralClustering,new_data_scaled,1,2,10,170,0.6205752554208929,0.7835655385935664,1.4041407940144592
SpectralClustering,new_data_scaled,1,2,10,180,0.6173062889269264,0.7799784533616226,1.397284742288549
SpectralClustering,new_data_scaled,1,2,10,190,0.6157887690839119,0.7784390015668776,1.3942277706507895
SpectralClustering,new_data_scaled,1,2,10,200,0.6132764622862467,0.7754554396160959,1.3887319019023425
SpectralClustering,new_data_scaled,1,2,10,220,0.610847259940643,0.7732082375514835,1.3840554974921266
SpectralClustering,new_data_scaled,1,2,10,240,0.6080369823459231,0.7704604941262143,1.3784974764721374
SpectralClustering,new_data_scaled,1,2,10,260,0.6057804516585715,0.7679846241259903,1.3737650757845619
SpectralClustering,new_data_scaled,1,2,10,280,0.6011397282657975,0.763936448137963,1.3650761764037607
SpectralClustering,new_data_scaled,1,2,10,300,0.6001572396247966,0.7635793574345955,1.363736597059392
SpectralClustering,new_data_scaled,1,2,10,350,0.5694872475978974,0.7488425469195913,1.3183297945174886
SpectralClustering,new_data_scaled,1,2,10,400,0.5514137191946813,0.7300590027486417,1.2814727219433228
SpectralClustering,new_data_scaled,1,2,10,450,0.5580213038258278,0.7360354677106992,1.294056771536527
SpectralClustering,new_data_scaled,1,2,10,500,0.5621838977334008,0.7393286553402442,1.3015125530736449
