name,prefix,seed,dim,n_clusters,epsilon,ari,nmi,sum
SpectACl,new_data_scaled,0,2,10,0.001,-0.006891850705093399,0.02672918335295208,0.019837332647858683
SpectACl,new_data_scaled,0,2,10,0.002,-0.008647373422383605,0.04390549121032085,0.03525811778793724
SpectACl,new_data_scaled,0,2,10,0.003,-0.013954374019878294,0.1055219887416595,0.0915676147217812
SpectACl,new_data_scaled,0,2,10,0.004,-0.012379587527351766,0.16130254306812541,0.14892295554077364
SpectACl,new_data_scaled,0,2,10,0.005,-0.004298078138135593,0.22082736184315988,0.21652928370502428
SpectACl,new_data_scaled,0,2,10,0.006,0.0014794079028585376,0.2470040423784579,0.24848345028131644
SpectACl,new_data_scaled,0,2,10,0.007,0.009277485505636975,0.29731873036869616,0.3065962158743331
SpectACl,new_data_scaled,0,2,10,0.008,0.027306815002111174,0.3483224091252103,0.37562922412732147
SpectACl,new_data_scaled,0,2,10,0.009,0.024999755011870566,0.3450808703550931,0.3700806253669637
SpectACl,new_data_scaled,0,2,10,0.01,0.030469396447847928,0.3757881694903505,0.4062575659381984
SpectACl,new_data_scaled,0,2,10,0.02,0.23153558711039948,0.6197520058554534,0.8512875929658529
SpectACl,new_data_scaled,0,2,10,0.03,0.5487108431635872,0.7839801792652618,1.332691022428849
SpectACl,new_data_scaled,0,2,10,0.04,0.7385319110518067,0.8629351216610823,1.601467032712889
SpectACl,new_data_scaled,0,2,10,0.05,0.675723317280752,0.8405979572515725,1.5163212745323245
SpectACl,new_data_scaled,0,2,10,0.06,0.7994004634379077,0.8758299640903181,1.6752304275282257
SpectACl,new_data_scaled,0,2,10,0.07,0.7772980826784817,0.8520372224137577,1.6293353050922392
SpectACl,new_data_scaled,0,2,10,0.08,0.7455843799262266,0.8229865793025117,1.5685709592287385
SpectACl,new_data_scaled,0,2,10,0.09,0.7258535248338175,0.802621334291973,1.5284748591257906
SpectACl,new_data_scaled,0,2,10,0.1,0.6698054141438252,0.7568733546395956,1.4266787687834208
SpectACl,new_data_scaled,0,2,10,0.12,0.5970120745103052,0.745142854524412,1.3421549290347172
SpectACl,new_data_scaled,0,2,10,0.15,0.7504384310655141,0.7701444159601882,1.5205828470257023
SpectACl,new_data_scaled,0,2,10,0.2,0.45791178525946197,0.6628812724107782,1.12079305767024
SpectACl,new_data_scaled,0,2,10,0.25,0.584894908381354,0.7161833917569687,1.3010783001383226
SpectACl,new_data_scaled,0,2,10,0.3,0.4090928729251907,0.6257913587421708,1.0348842316673617
SpectACl,new_data_scaled,0,2,10,0.4,0.2711130599239266,0.501885617681916,0.7729986776058426
SpectACl,new_data_scaled,0,2,10,0.5,0.5646060770695103,0.6811025605135337,1.245708637583044
