name,prefix,seed,dim,n_clusters,nearest_neighbors,ari,nmi,sum
SpectralClustering,new_data_scaled,4,2,10,3,0.024377955274602982,0.14277039332598992,0.1671483486005929
SpectralClustering,new_data_scaled,4,2,10,4,0.25206955766923833,0.5616459886724424,0.8137155463416808
SpectralClustering,new_data_scaled,4,2,10,5,0.48157434916779546,0.7523385156735077,1.2339128648413031
SpectralClustering,new_data_scaled,4,2,10,6,0.5644395868457915,0.8012458291819918,1.3656854160277834
SpectralClustering,new_data_scaled,4,2,10,7,0.5565507880879453,0.771090078462972,1.3276408665509174
SpectralClustering,new_data_scaled,4,2,10,8,0.5407354050301402,0.7566155846265427,1.2973509896566828
SpectralClustering,new_data_scaled,4,2,10,9,0.5945952207158612,0.7885217303995652,1.3831169511154264
SpectralClustering,new_data_scaled,4,2,10,10,0.578760972953448,0.7805640074794032,1.3593249804328513
SpectralClustering,new_data_scaled,4,2,10,11,0.556862384629319,0.7611388585962576,1.3180012432255768
SpectralClustering,new_data_scaled,4,2,10,12,0.5777612637042425,0.7809436000206157,1.3587048637248582
SpectralClustering,new_data_scaled,4,2,10,13,0.559197055908767,0.7684181193488464,1.3276151752576135
SpectralClustering,new_data_scaled,4,2,10,14,0.5573225920760412,0.7683856509264447,1.3257082430024858
SpectralClustering,new_data_scaled,4,2,10,15,0.5631886737094457,0.7778972461301074,1.341085919839553
SpectralClustering,new_data_scaled,4,2,10,16,0.560610370813554,0.7723440050952631,1.3329543759088172
SpectralClustering,new_data_scaled,4,2,10,17,0.5486792619727308,0.7580059309893283,1.306685192962059
SpectralClustering,new_data_scaled,4,2,10,18,0.5459125503198088,0.7568254799019546,1.3027380302217635
SpectralClustering,new_data_scaled,4,2,10,19,0.5570356543561044,0.7680192096124138,1.3250548639685182
SpectralClustering,new_data_scaled,4,2,10,20,0.5606472041792654,0.7701730941684379,1.3308202983477033
SpectralClustering,new_data_scaled,4,2,10,25,0.5615546654311416,0.7703419599908079,1.3318966254219495
SpectralClustering,new_data_scaled,4,2,10,30,0.5729445642977384,0.7759421996099504,1.348886763907689
SpectralClustering,new_data_scaled,4,2,10,35,0.5831917047710861,0.7798733021763173,1.3630650069474033
SpectralClustering,new_data_scaled,4,2,10,40,0.5833760042530132,0.7801345572098961,1.3635105614629093
SpectralClustering,new_data_scaled,4,2,10,45,0.5857372898109584,0.7804545739196985,1.366191863730657
SpectralClustering,new_data_scaled,4,2,10,50,0.6164747866215757,0.8031400338373248,1.4196148204589005
SpectralClustering,new_data_scaled,4,2,10,55,0.6052418839021223,0.796763241783448,1.4020051256855703
SpectralClustering,new_data_scaled,4,2,10,60,0.6046437607787787,0.7957398809523107,1.4003836417310893
SpectralClustering,new_data_scaled,4,2,10,65,0.6044245536859758,0.7951482676371026,1.3995728213230785
SpectralClustering,new_data_scaled,4,2,10,70,0.6016670065294162,0.7911269305160696,1.3927939370454858
SpectralClustering,new_data_scaled,4,2,10,75,0.594320443191861,0.7810752293564521,1.3753956725483132
SpectralClustering,new_data_scaled,4,2,10,80,0.6053339889838953,0.791232372225388,1.3965663612092833
SpectralClustering,new_data_scaled,4,2,10,85,0.6036597344033632,0.7884805884201904,1.3921403228235536
SpectralClustering,new_data_scaled,4,2,10,90,0.6036078397294224,0.7874835110861715,1.391091350815594
SpectralClustering,new_data_scaled,4,2,10,95,0.6031629178908431,0.7869887651639345,1.3901516830547775
SpectralClustering,new_data_scaled,4,2,10,100,0.6033219550967642,0.7865689894462476,1.3898909445430119
SpectralClustering,new_data_scaled,4,2,10,110,0.6061520938578462,0.7865282751801126,1.3926803690379588
SpectralClustering,new_data_scaled,4,2,10,120,0.6312531876615672,0.8020618961409529,1.4333150838025202
SpectralClustering,new_data_scaled,4,2,10,130,0.631906050034798,0.803239216762088,1.435145266796886
SpectralClustering,new_data_scaled,4,2,10,140,0.6302114062739568,0.8012631128586605,1.4314745191326173
SpectralClustering,new_data_scaled,4,2,10,150,0.6286347899611866,0.7998317210772474,1.428466511038434
SpectralClustering,new_data_scaled,4,2,10,160,0.6255519020086838,0.7959085122413617,1.4214604142500455
SpectralClustering,new_data_scaled,4,2,10,170,0.6205752554208929,0.7835655385935666,1.4041407940144595
SpectralClustering,new_data_scaled,4,2,10,180,0.6173062889269264,0.7799784533616226,1.397284742288549
SpectralClustering,new_data_scaled,4,2,10,190,0.6157887690839119,0.7784390015668775,1.3942277706507893
SpectralClustering,new_data_scaled,4,2,10,200,0.6132764622862467,0.775455439616096,1.3887319019023425
SpectralClustering,new_data_scaled,4,2,10,220,0.610781862682044,0.7731504346219473,1.3839322973039914
SpectralClustering,new_data_scaled,4,2,10,240,0.6080369823459231,0.7704604941262143,1.3784974764721374
SpectralClustering,new_data_scaled,4,2,10,260,0.6057804516585715,0.7679846241259906,1.373765075784562
SpectralClustering,new_data_scaled,4,2,10,280,0.6011397282657975,0.7639364481379629,1.3650761764037604
SpectralClustering,new_data_scaled,4,2,10,300,0.5998701364189925,0.7633918755790405,1.363262011998033
SpectralClustering,new_data_scaled,4,2,10,350,0.5694872475978974,0.7488425469195912,1.3183297945174886
SpectralClustering,new_data_scaled,4,2,10,400,0.5521520343800727,0.7310625497388524,1.283214584118925
SpectralClustering,new_data_scaled,4,2,10,450,0.5580977770896272,0.7360570437035672,1.2941548207931943
SpectralClustering,new_data_scaled,4,2,10,500,0.5621838977334008,0.7393286553402442,1.3015125530736449
