name,prefix,seed,dim,n_clusters ,cluster_loss_weight,alpha,embedding_size,ari,nmi,sum
IDEC,new_data_scaled,0,2,10,1,0.1,2,0.6196535589085941,0.6813700625310186,1.3010236214396127
IDEC,new_data_scaled,0,2,10,1,0.2,2,0.5484046488406433,0.6494047522353446,1.1978094010759879
IDEC,new_data_scaled,0,2,10,1,0.3,2,0.49344115530106203,0.5853810488158753,1.0788222041169373
IDEC,new_data_scaled,0,2,10,1,0.4,2,0.48932343862421335,0.5873355304235721,1.0766589690477855
IDEC,new_data_scaled,0,2,10,1,0.5,2,0.482245449472756,0.5852463254348976,1.0674917749076536
IDEC,new_data_scaled,0,2,10,1,0.6,2,0.46604393419209744,0.5763244231717449,1.0423683573638423
IDEC,new_data_scaled,0,2,10,1,0.7,2,0.47211156190181863,0.579944493109812,1.0520560550116307
IDEC,new_data_scaled,0,2,10,1,0.8,2,0.4594083762066886,0.5722992938644501,1.0317076700711387
IDEC,new_data_scaled,0,2,10,1,0.9,2,0.47542881235309375,0.5813113875315813,1.056740199884675
IDEC,new_data_scaled,0,2,10,1,1,2,0.46808606171583533,0.5816222976279697,1.049708359343805
IDEC,new_data_scaled,0,2,10,0.1,0.1,2,0.5555767063677105,0.6415566152762846,1.197133321643995
IDEC,new_data_scaled,0,2,10,0.1,0.2,2,0.5510457361330219,0.6441390520764093,1.1951847882094313
IDEC,new_data_scaled,0,2,10,0.1,0.3,2,0.5518143259111744,0.6448165979462692,1.1966309238574437
IDEC,new_data_scaled,0,2,10,0.1,0.4,2,0.5052525225232559,0.5877289899790502,1.0929815125023061
IDEC,new_data_scaled,0,2,10,0.1,0.5,2,0.48723808183190565,0.6161232419509344,1.1033613237828401
IDEC,new_data_scaled,0,2,10,0.1,0.6,2,0.48462385097468097,0.6099177840275062,1.0945416350021873
IDEC,new_data_scaled,0,2,10,0.1,0.7,2,0.4891388243173785,0.5913426631538812,1.0804814874712596
IDEC,new_data_scaled,0,2,10,0.1,0.8,2,0.4895081024950208,0.5885200064660412,1.078028108961062
IDEC,new_data_scaled,0,2,10,0.1,0.9,2,0.488625447987545,0.5849349599388041,1.073560407926349
IDEC,new_data_scaled,0,2,10,0.1,1,2,0.4850694383987035,0.5844808509010518,1.0695502892997553
IDEC,new_data_scaled,0,2,10,0.01,0.1,2,0.5818751204427816,0.6381704048176724,1.220045525260454
IDEC,new_data_scaled,0,2,10,0.01,0.2,2,0.584150464536461,0.6469365585032817,1.2310870230397426
IDEC,new_data_scaled,0,2,10,0.01,0.3,2,0.6002342834984804,0.6627340521448465,1.2629683356433268
IDEC,new_data_scaled,0,2,10,0.01,0.4,2,0.6485239321348165,0.6832562867206338,1.3317802188554504
IDEC,new_data_scaled,0,2,10,0.01,0.5,2,0.5227069531714905,0.6139115422427659,1.1366184954142564
IDEC,new_data_scaled,0,2,10,0.01,0.6,2,0.6150261896061978,0.6740971140078641,1.289123303614062
IDEC,new_data_scaled,0,2,10,0.01,0.7,2,0.6096636804559815,0.6758290920858168,1.2854927725417982
IDEC,new_data_scaled,0,2,10,0.01,0.8,2,0.6049725125039543,0.675664834330909,1.2806373468348633
IDEC,new_data_scaled,0,2,10,0.01,0.9,2,0.5120419741804835,0.6311848923870321,1.1432268665675156
IDEC,new_data_scaled,0,2,10,0.01,1,2,0.5901454577810586,0.660516967079908,1.2506624248609666
