name,prefix,seed,dim,n_clusters,nearest_neighbors,ari,nmi,sum
SpectralClustering,new_data_scaled,7,2,10,3,0.04638198368207421,0.14428731110122944,0.19066929478330366
SpectralClustering,new_data_scaled,7,2,10,4,0.4287685524913783,0.6502059888483862,1.0789745413397644
SpectralClustering,new_data_scaled,7,2,10,5,0.5976499638322348,0.8051081960712008,1.4027581599034356
SpectralClustering,new_data_scaled,7,2,10,6,0.5651325180847379,0.8014354004644689,1.3665679185492068
SpectralClustering,new_data_scaled,7,2,10,7,0.5564696447129762,0.7709219991311625,1.3273916438441389
SpectralClustering,new_data_scaled,7,2,10,8,0.5407354050301402,0.7566155846265424,1.2973509896566826
SpectralClustering,new_data_scaled,7,2,10,9,0.5945952207158612,0.7885217303995652,1.3831169511154264
SpectralClustering,new_data_scaled,7,2,10,10,0.5789971615113786,0.7806369409963559,1.3596341025077345
SpectralClustering,new_data_scaled,7,2,10,11,0.556862384629319,0.7611388585962577,1.3180012432255768
SpectralClustering,new_data_scaled,7,2,10,12,0.5761699897727083,0.7804595063240057,1.356629496096714
SpectralClustering,new_data_scaled,7,2,10,13,0.5592271010282963,0.7685008205359045,1.3277279215642008
SpectralClustering,new_data_scaled,7,2,10,14,0.5569301321147282,0.7686288697900517,1.32555900190478
SpectralClustering,new_data_scaled,7,2,10,15,0.5631886737094457,0.7778972461301072,1.341085919839553
SpectralClustering,new_data_scaled,7,2,10,16,0.5606903977699681,0.7723355136292318,1.3330259113991998
SpectralClustering,new_data_scaled,7,2,10,17,0.5484582410956474,0.7579440954254253,1.3064023365210726
SpectralClustering,new_data_scaled,7,2,10,18,0.5458873076786404,0.7568315755961997,1.30271888327484
SpectralClustering,new_data_scaled,7,2,10,19,0.5573196515637262,0.7681677910515358,1.325487442615262
SpectralClustering,new_data_scaled,7,2,10,20,0.5606472041792654,0.7701730941684377,1.330820298347703
SpectralClustering,new_data_scaled,7,2,10,25,0.5618543759781383,0.7705025921344547,1.332356968112593
SpectralClustering,new_data_scaled,7,2,10,30,0.5729445642977384,0.7759421996099504,1.348886763907689
SpectralClustering,new_data_scaled,7,2,10,35,0.5838188898461494,0.7802221164333677,1.3640410062795172
SpectralClustering,new_data_scaled,7,2,10,40,0.5836573551321652,0.7802821344220788,1.363939489554244
SpectralClustering,new_data_scaled,7,2,10,45,0.5857372898109584,0.7804545739196986,1.366191863730657
SpectralClustering,new_data_scaled,7,2,10,50,0.6164747866215757,0.803140033837325,1.4196148204589008
SpectralClustering,new_data_scaled,7,2,10,55,0.6050387497425135,0.7967543080569272,1.4017930577994406
SpectralClustering,new_data_scaled,7,2,10,60,0.6049166109182886,0.796365017434987,1.4012816283532756
SpectralClustering,new_data_scaled,7,2,10,65,0.6037939798797293,0.7948737090513056,1.398667688931035
SpectralClustering,new_data_scaled,7,2,10,70,0.6020815543952015,0.7913985234947267,1.3934800778899281
SpectralClustering,new_data_scaled,7,2,10,75,0.594320443191861,0.7810752293564521,1.3753956725483132
SpectralClustering,new_data_scaled,7,2,10,80,0.6053339889838953,0.7912323722253881,1.3965663612092833
SpectralClustering,new_data_scaled,7,2,10,85,0.6036597344033632,0.7884805884201903,1.3921403228235536
SpectralClustering,new_data_scaled,7,2,10,90,0.6036078397294224,0.7874835110861717,1.3910913508155942
SpectralClustering,new_data_scaled,7,2,10,95,0.6031629178908431,0.7869887651639345,1.3901516830547775
SpectralClustering,new_data_scaled,7,2,10,100,0.6033219550967642,0.7865689894462476,1.3898909445430119
SpectralClustering,new_data_scaled,7,2,10,110,0.6063825050740151,0.786647852214709,1.3930303572887242
SpectralClustering,new_data_scaled,7,2,10,120,0.6312531876615672,0.8020618961409529,1.4333150838025202
SpectralClustering,new_data_scaled,7,2,10,130,0.631906050034798,0.803239216762088,1.435145266796886
SpectralClustering,new_data_scaled,7,2,10,140,0.6302114062739568,0.8012631128586605,1.4314745191326173
SpectralClustering,new_data_scaled,7,2,10,150,0.6286347899611866,0.7998317210772474,1.428466511038434
SpectralClustering,new_data_scaled,7,2,10,160,0.6257501579933606,0.796006560698076,1.4217567186914366
SpectralClustering,new_data_scaled,7,2,10,170,0.6205752554208929,0.7835655385935664,1.4041407940144592
SpectralClustering,new_data_scaled,7,2,10,180,0.6173062889269264,0.7799784533616227,1.3972847422885493
SpectralClustering,new_data_scaled,7,2,10,190,0.6157887690839119,0.7784390015668774,1.3942277706507893
SpectralClustering,new_data_scaled,7,2,10,200,0.6132764622862467,0.7754554396160959,1.3887319019023425
SpectralClustering,new_data_scaled,7,2,10,220,0.610847259940643,0.7732082375514835,1.3840554974921266
SpectralClustering,new_data_scaled,7,2,10,240,0.6080369823459231,0.7704604941262142,1.3784974764721372
SpectralClustering,new_data_scaled,7,2,10,260,0.6057804516585715,0.7679846241259904,1.3737650757845619
SpectralClustering,new_data_scaled,7,2,10,280,0.601132280619729,0.7639327303622511,1.3650650109819802
SpectralClustering,new_data_scaled,7,2,10,300,0.5998701364189925,0.7633918755790406,1.363262011998033
SpectralClustering,new_data_scaled,7,2,10,350,0.5694872475978974,0.7488425469195911,1.3183297945174886
SpectralClustering,new_data_scaled,7,2,10,400,0.5511349615689124,0.730337878123571,1.2814728396924835
SpectralClustering,new_data_scaled,7,2,10,450,0.5580977770896272,0.7360570437035673,1.2941548207931945
SpectralClustering,new_data_scaled,7,2,10,500,0.5621838977334008,0.7393286553402442,1.3015125530736449
