name,prefix,seed,dim,cluster_loss_weight,dip_merge_threshold,embedding_size,n_clusters_init,max_n_clusters,ari,nmi,sum
DipDECK,new_data_scaled,4,2,1,0.75,2,2,10,0.18794302674640243,0.36054716362589634,0.5484901903722987
DipDECK,new_data_scaled,4,2,1,0.75,2,2,15,0.18794302674640243,0.36054716362589634,0.5484901903722987
DipDECK,new_data_scaled,4,2,1,0.75,2,2,20,0.18794302674640243,0.36054716362589634,0.5484901903722987
DipDECK,new_data_scaled,4,2,1,0.75,2,2,25,0.18794302674640243,0.36054716362589634,0.5484901903722987
DipDECK,new_data_scaled,4,2,1,0.75,2,2,30,0.18794302674640243,0.36054716362589634,0.5484901903722987
DipDECK,new_data_scaled,4,2,1,0.75,2,2,35,0.18794302674640243,0.36054716362589634,0.5484901903722987
DipDECK,new_data_scaled,4,2,1,0.75,2,5,10,0.41926811434484995,0.5841469905840128,1.0034151049288627
DipDECK,new_data_scaled,4,2,1,0.75,2,5,15,0.41926811434484995,0.5841469905840128,1.0034151049288627
DipDECK,new_data_scaled,4,2,1,0.75,2,5,20,0.41926811434484995,0.5841469905840128,1.0034151049288627
DipDECK,new_data_scaled,4,2,1,0.75,2,5,25,0.41926811434484995,0.5841469905840128,1.0034151049288627
DipDECK,new_data_scaled,4,2,1,0.75,2,5,30,0.41926811434484995,0.5841469905840128,1.0034151049288627
DipDECK,new_data_scaled,4,2,1,0.75,2,5,35,0.41926811434484995,0.5841469905840128,1.0034151049288627
DipDECK,new_data_scaled,4,2,1,0.75,2,7,10,0.45042563015291515,0.6310451614052379,1.0814707915581532
DipDECK,new_data_scaled,4,2,1,0.75,2,7,15,0.45042563015291515,0.6310451614052379,1.0814707915581532
DipDECK,new_data_scaled,4,2,1,0.75,2,7,20,0.45042563015291515,0.6310451614052379,1.0814707915581532
DipDECK,new_data_scaled,4,2,1,0.75,2,7,25,0.45042563015291515,0.6310451614052379,1.0814707915581532
DipDECK,new_data_scaled,4,2,1,0.75,2,7,30,0.45042563015291515,0.6310451614052379,1.0814707915581532
DipDECK,new_data_scaled,4,2,1,0.75,2,7,35,0.45042563015291515,0.6310451614052379,1.0814707915581532
DipDECK,new_data_scaled,4,2,1,0.75,2,10,15,0.3899562494588709,0.5932301023673253,0.9831863518261963
DipDECK,new_data_scaled,4,2,1,0.75,2,10,20,0.3899562494588709,0.5932301023673253,0.9831863518261963
DipDECK,new_data_scaled,4,2,1,0.75,2,10,25,0.3899562494588709,0.5932301023673253,0.9831863518261963
DipDECK,new_data_scaled,4,2,1,0.75,2,10,30,0.3899562494588709,0.5932301023673253,0.9831863518261963
DipDECK,new_data_scaled,4,2,1,0.75,2,10,35,0.3899562494588709,0.5932301023673253,0.9831863518261963
DipDECK,new_data_scaled,4,2,1,0.75,2,15,20,0.48536262329187196,0.6498536910487345,1.1352163143406064
DipDECK,new_data_scaled,4,2,1,0.75,2,15,25,0.48536262329187196,0.6498536910487345,1.1352163143406064
DipDECK,new_data_scaled,4,2,1,0.75,2,15,30,0.48536262329187196,0.6498536910487345,1.1352163143406064
DipDECK,new_data_scaled,4,2,1,0.75,2,15,35,0.48536262329187196,0.6498536910487345,1.1352163143406064
DipDECK,new_data_scaled,4,2,1,0.8,2,2,10,0.18794302674640243,0.36054716362589634,0.5484901903722987
DipDECK,new_data_scaled,4,2,1,0.8,2,2,15,0.18794302674640243,0.36054716362589634,0.5484901903722987
DipDECK,new_data_scaled,4,2,1,0.8,2,2,20,0.18794302674640243,0.36054716362589634,0.5484901903722987
DipDECK,new_data_scaled,4,2,1,0.8,2,2,25,0.18794302674640243,0.36054716362589634,0.5484901903722987
DipDECK,new_data_scaled,4,2,1,0.8,2,2,30,0.18794302674640243,0.36054716362589634,0.5484901903722987
