name,prefix,seed,dim,k,nn,alpha,theta,ari,nmi,sum
SCAR,new_data_scaled,0,2,10,10,0.5,500,0.12450473064407558,0.2653116514765219,0.3898163821205975
SCAR,new_data_scaled,1,2,10,10,0.5,500,0.16016031980047984,0.29654628821768264,0.4567066080181625
SCAR,new_data_scaled,2,2,10,10,0.5,500,0.13009774107420158,0.27317379602137337,0.40327153709557495
SCAR,new_data_scaled,3,2,10,10,0.5,500,0.14285637159026118,0.28288663048683516,0.42574300207709637
SCAR,new_data_scaled,4,2,10,10,0.5,500,0.10664655809671937,0.24585154171432141,0.3524980998110408
SCAR,new_data_scaled,5,2,10,10,0.5,500,0.13306294517940265,0.24832651472326242,0.38138945990266504
SCAR,new_data_scaled,6,2,10,10,0.5,500,0.16010859760395788,0.3045988960897375,0.46470749369369535
SCAR,new_data_scaled,7,2,10,10,0.5,500,0.12771954104122465,0.26031484446094394,0.3880343855021686
SCAR,new_data_scaled,8,2,10,10,0.5,500,0.14683542322478718,0.2699309370778459,0.41676636030263303
SCAR,new_data_scaled,9,2,10,10,0.5,500,0.13665206616028433,0.2602265557151596,0.396878621875444
SCAR,new_data_scaled,0,2,10,10,0.5,1000,0.13149911157393113,0.2762386133133073,0.4077377248872384
SCAR,new_data_scaled,1,2,10,10,0.5,1000,0.1165554119282259,0.2654253255419005,0.3819807374701264
SCAR,new_data_scaled,2,2,10,10,0.5,1000,0.12230408577507766,0.25086310105569337,0.37316718683077105
SCAR,new_data_scaled,3,2,10,10,0.5,1000,0.12886643714968385,0.2555892052313622,0.384455642381046
SCAR,new_data_scaled,4,2,10,10,0.5,1000,0.11133741796639514,0.2509241503574758,0.3622615683238709
SCAR,new_data_scaled,5,2,10,10,0.5,1000,0.13162631868264765,0.2524433873333396,0.3840697060159872
SCAR,new_data_scaled,6,2,10,10,0.5,1000,0.12113474302580055,0.2781643816221159,0.3992991246479164
SCAR,new_data_scaled,7,2,10,10,0.5,1000,0.14376317155769164,0.30366602033876844,0.4474291918964601
SCAR,new_data_scaled,8,2,10,10,0.5,1000,0.12057688059745868,0.2745209717561141,0.3950978523535728
SCAR,new_data_scaled,9,2,10,10,0.5,1000,0.12601969569336355,0.27121475907299114,0.39723445476635466
SCAR,new_data_scaled,0,2,10,10,0.5,2000,0.1434047112532363,0.2663403263208604,0.40974503757409675
SCAR,new_data_scaled,1,2,10,10,0.5,2000,0.2178756237804985,0.34431080507112743,0.562186428851626
SCAR,new_data_scaled,2,2,10,10,0.5,2000,0.2157785405871802,0.3626904094749867,0.5784689500621669
SCAR,new_data_scaled,3,2,10,10,0.5,2000,0.253616583894445,0.39985327714633445,0.6534698610407794
SCAR,new_data_scaled,4,2,10,10,0.5,2000,0.15365005026762943,0.30666051757932683,0.46031056784695623
SCAR,new_data_scaled,5,2,10,10,0.5,2000,0.13946206126302457,0.2702279309883188,0.4096899922513434
SCAR,new_data_scaled,6,2,10,10,0.5,2000,0.2509647826555622,0.37329419548390635,0.6242589781394685
SCAR,new_data_scaled,7,2,10,10,0.5,2000,0.206811143611368,0.3604389423992263,0.5672500860105942
SCAR,new_data_scaled,8,2,10,10,0.5,2000,0.14230639218406144,0.27292861567763715,0.4152350078616986
SCAR,new_data_scaled,9,2,10,10,0.5,2000,0.22247625949143474,0.3586179150043838,0.5810941744958185
SCAR,new_data_scaled,0,2,10,10,0.5,2500,0.22552840916738287,0.3961244943778354,0.6216529035452183
SCAR,new_data_scaled,1,2,10,10,0.5,2500,0.21677782776094154,0.3733137045892432,0.5900915323501847
SCAR,new_data_scaled,2,2,10,10,0.5,2500,0.2541456596778369,0.38239743424975914,0.636543093927596
SCAR,new_data_scaled,3,2,10,10,0.5,2500,0.30316523978263615,0.45004955505005145,0.7532147948326876
SCAR,new_data_scaled,4,2,10,10,0.5,2500,0.23180101639318007,0.37403407111499937,0.6058350875081795
SCAR,new_data_scaled,5,2,10,10,0.5,2500,0.24829771905520265,0.4141375717318989,0.6624352907871016
SCAR,new_data_scaled,6,2,10,10,0.5,2500,0.25979274505929156,0.4077924593751605,0.6675852044344521
SCAR,new_data_scaled,7,2,10,10,0.5,2500,0.2718502569426778,0.4100793054305907,0.6819295623732684
SCAR,new_data_scaled,8,2,10,10,0.5,2500,0.2556566388175513,0.3865004134882338,0.6421570523057851
SCAR,new_data_scaled,9,2,10,10,0.5,2500,0.22646765386335044,0.3618866888956385,0.588354342758989
SCAR,new_data_scaled,0,2,10,10,0.5,3000,0.1778697547524344,0.3346518711885077,0.5125216259409421
SCAR,new_data_scaled,1,2,10,10,0.5,3000,0.20026988911785604,0.3426767081548298,0.5429465972726859
SCAR,new_data_scaled,2,2,10,10,0.5,3000,0.17787346661957093,0.35031475946054,0.528188226080111
SCAR,new_data_scaled,3,2,10,10,0.5,3000,0.15423517300916015,0.2895895249743553,0.4438246979835154
SCAR,new_data_scaled,4,2,10,10,0.5,3000,0.18193617912073917,0.38765075470885896,0.5695869338295981
SCAR,new_data_scaled,5,2,10,10,0.5,3000,0.23116386211623263,0.4328408683135021,0.6640047304297347
SCAR,new_data_scaled,6,2,10,10,0.5,3000,0.1722423308883599,0.34103560231013147,0.5132779331984914
SCAR,new_data_scaled,7,2,10,10,0.5,3000,0.17231473500243552,0.3404325896962397,0.5127473246986752
SCAR,new_data_scaled,8,2,10,10,0.5,3000,0.21593858063263396,0.4185712516698896,0.6345098323025236
SCAR,new_data_scaled,9,2,10,10,0.5,3000,0.14436170338820453,0.28756381222035915,0.4319255156085637
