name,prefix,seed,dim,cluster_loss_weight,dip_merge_threshold,embedding_size,n_clusters_init,max_n_clusters,ari,nmi,sum
DipDECK,new_data_scaled,9,2,1,0.75,2,2,10,0.23217024852541987,0.401087357620435,0.6332576061458549
DipDECK,new_data_scaled,9,2,1,0.75,2,2,15,0.23217024852541987,0.401087357620435,0.6332576061458549
DipDECK,new_data_scaled,9,2,1,0.75,2,2,20,0.23217024852541987,0.401087357620435,0.6332576061458549
DipDECK,new_data_scaled,9,2,1,0.75,2,2,25,0.23217024852541987,0.401087357620435,0.6332576061458549
DipDECK,new_data_scaled,9,2,1,0.75,2,2,30,0.23217024852541987,0.401087357620435,0.6332576061458549
DipDECK,new_data_scaled,9,2,1,0.75,2,2,35,0.23217024852541987,0.401087357620435,0.6332576061458549
DipDECK,new_data_scaled,9,2,1,0.75,2,5,10,0.4831036778387777,0.597446757048029,1.0805504348868067
DipDECK,new_data_scaled,9,2,1,0.75,2,5,15,0.4831036778387777,0.597446757048029,1.0805504348868067
DipDECK,new_data_scaled,9,2,1,0.75,2,5,20,0.4831036778387777,0.597446757048029,1.0805504348868067
DipDECK,new_data_scaled,9,2,1,0.75,2,5,25,0.4831036778387777,0.597446757048029,1.0805504348868067
DipDECK,new_data_scaled,9,2,1,0.75,2,5,30,0.4831036778387777,0.597446757048029,1.0805504348868067
DipDECK,new_data_scaled,9,2,1,0.75,2,5,35,0.4831036778387777,0.597446757048029,1.0805504348868067
DipDECK,new_data_scaled,9,2,1,0.75,2,7,10,0.5221687585964483,0.6579289046498024,1.1800976632462508
DipDECK,new_data_scaled,9,2,1,0.75,2,7,15,0.5221687585964483,0.6579289046498024,1.1800976632462508
DipDECK,new_data_scaled,9,2,1,0.75,2,7,20,0.5221687585964483,0.6579289046498024,1.1800976632462508
DipDECK,new_data_scaled,9,2,1,0.75,2,7,25,0.5221687585964483,0.6579289046498024,1.1800976632462508
DipDECK,new_data_scaled,9,2,1,0.75,2,7,30,0.5221687585964483,0.6579289046498024,1.1800976632462508
DipDECK,new_data_scaled,9,2,1,0.75,2,7,35,0.5221687585964483,0.6579289046498024,1.1800976632462508
DipDECK,new_data_scaled,9,2,1,0.75,2,10,15,0.47774831880636465,0.6104623394966731,1.0882106583030378
DipDECK,new_data_scaled,9,2,1,0.75,2,10,20,0.47774831880636465,0.6104623394966731,1.0882106583030378
DipDECK,new_data_scaled,9,2,1,0.75,2,10,25,0.47774831880636465,0.6104623394966731,1.0882106583030378
DipDECK,new_data_scaled,9,2,1,0.75,2,10,30,0.47774831880636465,0.6104623394966731,1.0882106583030378
DipDECK,new_data_scaled,9,2,1,0.75,2,10,35,0.47774831880636465,0.6104623394966731,1.0882106583030378
DipDECK,new_data_scaled,9,2,1,0.75,2,15,20,0.5799594468055335,0.6993634017275346,1.279322848533068
DipDECK,new_data_scaled,9,2,1,0.75,2,15,25,0.5799594468055335,0.6993634017275346,1.279322848533068
DipDECK,new_data_scaled,9,2,1,0.75,2,15,30,0.5799594468055335,0.6993634017275346,1.279322848533068
