name,prefix,seed,dim,n_clusters,epsilon,ari,nmi,sum
SpectACl,new_data_scaled,2,2,10,0.001,-0.006882855329404468,0.02591639758508211,0.01903354225567764
SpectACl,new_data_scaled,2,2,10,0.002,-0.009186990573231177,0.04742595354425863,0.038238962971027454
SpectACl,new_data_scaled,2,2,10,0.003,-0.01539492148780508,0.10956425763409108,0.094169336146286
SpectACl,new_data_scaled,2,2,10,0.004,-0.009395570515782678,0.15986702263524086,0.15047145211945817
SpectACl,new_data_scaled,2,2,10,0.005,-0.005977360593761706,0.21815826846906886,0.21218090787530716
SpectACl,new_data_scaled,2,2,10,0.006,0.002978956894428642,0.2653960503157187,0.26837500721014734
SpectACl,new_data_scaled,2,2,10,0.007,0.009833641456884989,0.3025169035194775,0.3123505449763625
SpectACl,new_data_scaled,2,2,10,0.008,0.018894439124872323,0.33294121611052924,0.35183565523540156
SpectACl,new_data_scaled,2,2,10,0.009,0.03325964236845765,0.3689861423300114,0.40224578469846906
SpectACl,new_data_scaled,2,2,10,0.01,0.04017159576523325,0.3934596051228607,0.433631200888094
SpectACl,new_data_scaled,2,2,10,0.02,0.23509570375405114,0.6165020549899786,0.8515977587440298
SpectACl,new_data_scaled,2,2,10,0.03,0.4305853000259337,0.7386301021387411,1.1692154021646748
SpectACl,new_data_scaled,2,2,10,0.04,0.7591712994958958,0.8707977001186744,1.62996899961457
SpectACl,new_data_scaled,2,2,10,0.05,0.7889176290341334,0.8710855313562963,1.6600031603904297
SpectACl,new_data_scaled,2,2,10,0.06,0.7993896675832178,0.8758268989852741,1.675216566568492
SpectACl,new_data_scaled,2,2,10,0.07,0.7770617911608341,0.8517096988870441,1.6287714900478782
SpectACl,new_data_scaled,2,2,10,0.08,0.7452558685314374,0.8227052541801091,1.5679611227115466
SpectACl,new_data_scaled,2,2,10,0.09,0.7241646724693717,0.7982276168587619,1.5223922893281334
SpectACl,new_data_scaled,2,2,10,0.1,0.6740311978021716,0.774486998795289,1.4485181965974605
SpectACl,new_data_scaled,2,2,10,0.12,0.5890186991980172,0.7396579348396789,1.328676634037696
SpectACl,new_data_scaled,2,2,10,0.15,0.7704111230210893,0.8030210500474331,1.5734321730685223
SpectACl,new_data_scaled,2,2,10,0.2,0.46118726636158386,0.6694888850246069,1.1306761513861907
SpectACl,new_data_scaled,2,2,10,0.25,0.5885996025722391,0.7056551312816323,1.2942547338538715
SpectACl,new_data_scaled,2,2,10,0.3,0.5330705701683802,0.6479831378119345,1.1810537079803147
SpectACl,new_data_scaled,2,2,10,0.4,0.2623933314330027,0.5010162378890604,0.763409569322063
SpectACl,new_data_scaled,2,2,10,0.5,0.4546027650936044,0.6170675280205756,1.0716702931141802
